,Kobe Rocks,Hollywood North,Reformist,Optimo,Nickelback,Conference
11-01-2023 14:27:53.771782,"(3.9, 4.5, 4.423529411764706)","(6.5, 7.4, 6.576470588235295)","(4.4, 5.0, 4.705305039787799)","(4.6, 5.7, 5.473684210526316)","(3.4, 4.7, 4.433870967741935)","(101.0, 300.0, 267.77777777777777)"
11-01-2023 14:27:55.016140,"(3.9, 4.5, 4.423529411764706)","(6.5, 7.4, 6.66530612244898)","(4.4, 4.8, 4.704576659038902)","(4.6, 5.5, 5.456)","(3.4, 4.7, 4.418867924528302)","(101.0, 290.0, 256.6666666666667)"
11-01-2023 14:27:56.259256,"(3.9, 4.6, 4.385384615384615)","(6.5, 7.4, 6.8545454545454545)","(4.4, 4.8, 4.403797468354431)","(4.6, 5.5, 5.456)","(3.4, 4.6, 4.468)","(101.0, 290.0, 275.7142857142857)"
11-01-2023 14:27:57.371318,"(3.9, 4.6, 4.4270270270270276)","(6.5, 7.0, 6.858823529411764)","(4.4, 4.5, 4.307407407407407)","(4.6, 5.5, 5.547826086956522)","(3.4, 4.6, 4.338805970149253)","(101.0, 290.0, 275.7142857142857)"
11-01-2023 14:27:58.482812,"(3.9, 4.6, 4.372972972972973)","(6.5, 7.0, 6.843478260869565)","(4.4, 4.4, 4.29)","(4.6, 5.7, 5.627083333333333)","(3.5, 4.5, 4.428571428571429)","(101.0, 290.0, 262.72727272727275)"
11-01-2023 14:27:59.643361,"(3.9, 4.6, 4.41244019138756)","(6.0, 7.4, 7.2250000000000005)","(4.4, 4.3, 4.287072243346008)","(4.8, 5.7, 5.636)","(3.5, 4.5, 4.444444444444445)","(101.0, 290.0, 256.6666666666667)"
11-01-2023 14:28:00.856183,"(3.9, 4.6, 4.412149532710281)","(6.0, 7.4, 7.111688311688312)","(4.4, 4.3, 4.2860082304526745)","(4.8, 5.7, 5.651428571428571)","(3.5, 4.5, 4.444444444444445)","(101.0, 290.0, 256.6666666666667)"
11-01-2023 14:28:02.075798,"(3.9, 4.6, 4.412149532710281)","(6.0, 7.2, 7.136507936507937)","(4.4, 4.3, 4.029787234042553)","(4.6, 5.7, 5.712121212121212)","(3.4, 4.5, 4.497872340425532)","(101.0, 290.0, 265.0)"
11-01-2023 14:28:03.258984,"(3.9, 4.6, 4.421890547263682)","(6.0, 7.2, 7.070707070707071)","(4.4, 4.2, 4.143564356435643)","(4.6, 5.8, 5.754929577464789)","(3.4, 4.5, 4.57037037037037)","(101.0, 290.0, 285.0)"
11-01-2023 14:28:04.500518,"(3.9, 4.6, 4.518357487922705)","(6.0, 7.4, 7.208571428571429)","(4.4, 4.2, 4.1358490566037736)","(4.6, 5.8, 5.792857142857143)","(3.4, 4.6, 4.56)","(101.0, 290.0, 294.0)"
11-01-2023 14:28:05.558401,"(3.9, 4.6, 4.531854838709677)","(6.0, 7.4, 7.208571428571429)","(4.4, 4.2, 4.1358490566037736)","(4.6, 5.8, 5.792857142857143)","(3.4, 4.6, 4.554285714285714)","(101.0, 300.0, 262.5)"
11-01-2023 14:28:06.706266,"(3.9, 4.6, 4.530578512396694)","(6.0, 7.4, 7.229411764705882)","(4.4, 4.2, 4.121590909090909)","(4.6, 5.8, 5.7924528301886795)","(3.4, 4.6, 4.417757009345794)","(101.0, 300.0, 258.3333333333333)"
11-01-2023 14:28:07.945358,"(3.9, 4.6, 4.632038834951456)","(6.0, 7.4, 7.446938775510204)","(4.4, 4.2, 4.282758620689655)","(4.6, 5.8, 5.410526315789474)","(3.4, 4.5, 4.428082191780822)","(101.0, 300.0, 277.27272727272725)"
11-01-2023 14:28:09.144979,"(3.9, 4.7, 4.632038834951456)","(6.0, 7.6, 7.444)","(4.4, 4.3, 4.290825688073395)","(4.6, 5.8, 5.404)","(3.4, 4.5, 4.44017094017094)","(101.0, 300.0, 272.22222222222223)"
11-01-2023 14:28:10.337357,"(3.9, 4.5, 4.4)","(6.0, 7.6, 7.55948275862069)","(4.4, 4.3, 4.313559322033898)","(4.6, 5.5, 5.829113924050633)","(3.4, 4.5, 4.4118012422360255)","(101.0, 300.0, 293.3333333333333)"
11-01-2023 14:28:11.511471,"(3.9, 4.4, 4.340944881889764)","(6.0, 7.6, 7.567420814479638)","(4.4, 4.4, 4.303846153846154)","(4.6, 5.9, 5.744776119402985)","(3.4, 4.5, 4.340522875816993)","(101.0, 310.0, 293.3333333333333)"
11-01-2023 14:28:12.621221,"(3.9, 4.4, 4.395384615384616)","(6.0, 7.6, 7.566666666666666)","(4.4, 4.4, 4.238888888888889)","(4.6, 5.8, 5.751315789473685)","(3.4, 4.5, 4.3094420600858365)","(101.0, 310.0, 293.3333333333333)"
11-01-2023 14:28:13.660013,"(3.9, 4.4, 4.38941798941799)","(6.0, 7.6, 7.524031007751938)","(4.4, 4.4, 4.222489959839358)","(4.6, 5.8, 5.7609375)","(3.4, 4.5, 4.345833333333333)","(101.0, 310.0, 293.3333333333333)"
11-01-2023 14:28:15.061557,"(3.9, 4.5, 4.410119047619048)","(6.0, 7.6, 7.502083333333333)","(4.4, 4.2, 4.133232628398791)","(4.6, 5.8, 5.8273809523809526)","(3.4, 4.5, 4.4148854961832065)","(101.0, 310.0, 295.7142857142857)"
11-01-2023 14:28:16.438897,"(3.9, 4.5, 4.419723183391004)","(6.0, 7.6, 7.486060606060606)","(4.4, 4.2, 4.14336569579288)","(4.6, 5.9, 5.8424000000000005)","(3.4, 4.5, 4.426666666666667)","(101.0, 310.0, 301.6666666666667)"
11-01-2023 14:28:17.751634,"(3.9, 4.5, 4.404453441295547)","(6.0, 7.6, 7.513656387665198)","(4.4, 4.2, 4.164114832535885)","(4.6, 5.9, 5.843089430894309)","(3.4, 4.5, 4.426666666666667)","(101.0, 310.0, 301.6666666666667)"
11-01-2023 14:28:18.963761,"(3.9, 4.5, 4.404453441295547)","(6.0, 7.6, 7.513656387665198)","(4.4, 4.2, 4.223076923076923)","(4.6, 5.9, 5.847747747747748)","(3.4, 4.5, 4.426666666666667)","(101.0, 310.0, 301.6666666666667)"
11-01-2023 14:28:20.082661,"(3.9, 4.4, 4.394444444444445)","(6.0, 7.6, 7.565562913907285)","(4.4, 4.3, 4.3353982300884955)","(4.6, 5.9, 5.918666666666667)","(3.4, 4.5, 4.379399141630902)","(101.0, 310.0, 302.5)"
11-01-2023 14:28:21.610535,"(3.9, 4.3, 4.248861283643892)","(6.0, 7.6, 7.565562913907285)","(4.4, 4.4, 4.360747663551402)","(4.6, 6.0, 5.9148837209302325)","(3.4, 4.4, 4.35)","(101.0, 310.0, 302.5)"
11-01-2023 14:28:23.061238,"(3.9, 4.3, 4.242558139534884)","(6.0, 7.6, 7.558620689655172)","(4.4, 4.4, 4.352808988764045)","(4.6, 6.0, 5.926293103448276)","(3.4, 4.4, 4.334615384615384)","(101.0, 310.0, 302.5)"
11-01-2023 14:28:24.407619,"(3.9, 4.3, 4.242558139534884)","(6.0, 7.6, 7.558620689655172)","(4.4, 4.4, 4.355952380952381)","(4.6, 6.0, 5.92618025751073)","(3.4, 4.4, 4.336)","(101.0, 310.0, 305.0)"
11-01-2023 14:28:25.518858,"(3.9, 4.3, 4.242014742014742)","(6.0, 7.6, 7.558620689655172)","(4.4, 4.4, 4.371969696969697)","(4.6, 6.0, 5.92618025751073)","(3.4, 4.4, 4.336)","(101.0, 310.0, 307.14285714285717)"
11-01-2023 14:28:26.691825,"(3.9, 4.3, 4.243269230769231)","(6.5, 7.6, 7.563120567375886)","(4.2, 4.4, 4.328155339805825)","(4.8, 6.0, 5.92618025751073)","(3.5, 4.4, 4.333333333333333)","(101.0, 310.0, 297.89473684210526)"
11-01-2023 14:28:27.987479,"(3.9, 4.3, 4.242439024390244)","(6.5, 7.6, 7.558620689655172)","(4.2, 4.4, 4.335802469135802)","(4.8, 6.0, 5.92618025751073)","(3.5, 4.4, 4.3175)","(101.0, 340.0, 297.89473684210526)"
11-01-2023 14:28:29.192747,"(3.9, 4.3, 4.242439024390244)","(6.5, 7.6, 7.558620689655172)","(4.2, 4.4, 4.391277258566978)","(4.8, 6.0, 5.9295081967213115)","(3.5, 4.4, 4.336363636363636)","(101.0, 340.0, 306.6666666666667)"
11-01-2023 14:28:30.510614,"(3.9, 4.3, 4.228654970760234)","(6.5, 7.6, 7.582539682539682)","(4.0, 4.4, 4.3812500000000005)","(4.8, 6.0, 5.934600760456274)","(3.5, 4.4, 4.365)","(101.0, 340.0, 256.6666666666667)"
11-01-2023 14:28:31.733667,"(3.9, 4.3, 4.210294117647059)","(6.5, 7.6, 7.530681818181818)","(4.0, 4.4, 4.402150537634409)","(4.8, 6.0, 5.951818181818182)","(3.5, 4.4, 4.365)","(101.0, 290.0, 257.5)"
11-01-2023 14:28:32.753602,"(3.9, 4.3, 4.210108303249098)","(6.5, 7.6, 7.531460674157303)","(4.0, 4.5, 4.402150537634409)","(4.8, 6.0, 5.951818181818182)","(3.5, 4.4, 4.3980306345733045)","(101.0, 280.0, 308.6666666666667)"
11-01-2023 14:28:33.756060,"(3.9, 4.3, 4.217275747508306)","(6.5, 7.6, 7.510752688172043)","(4.0, 4.5, 4.370247933884297)","(4.8, 6.0, 5.93015873015873)","(3.5, 4.5, 4.3980306345733045)","(101.0, 330.0, 305.55555555555554)"
11-01-2023 14:28:34.711362,"(3.9, 4.3, 4.215593220338983)","(6.5, 7.6, 7.510752688172043)","(4.0, 4.5, 4.336480686695279)","(4.8, 6.0, 5.957258064516129)","(3.5, 4.5, 4.388531187122736)","(101.0, 330.0, 308.6666666666667)"
11-01-2023 14:28:35.752755,"(3.9, 4.3, 4.215593220338983)","(6.5, 7.8, 7.663414634146341)","(4.0, 4.5, 4.333684210526315)","(4.8, 6.0, 5.984226190476191)","(3.5, 4.5, 4.397986577181208)","(101.0, 330.0, 304.13793103448273)"
11-01-2023 14:28:36.881794,"(3.9, 4.2, 4.199117647058824)","(6.5, 7.8, 7.614592274678111)","(3.9, 4.5, 4.35063829787234)","(4.8, 6.0, 5.988364779874214)","(3.5, 4.5, 4.405590062111801)","(101.0, 340.0, 304.13793103448273)"
11-01-2023 14:28:38.386959,"(3.9, 4.2, 4.211111111111111)","(6.5, 7.8, 7.589268292682927)","(3.9, 4.5, 4.340454545454545)","(4.8, 6.0, 5.988364779874214)","(3.5, 4.5, 4.403594080338267)","(101.0, 340.0, 308.4848484848485)"
11-01-2023 14:28:39.576148,"(3.9, 4.3, 4.211111111111111)","(6.5, 7.8, 7.589268292682927)","(3.9, 4.5, 4.339821029082774)","(4.8, 6.0, 5.988216560509554)","(3.5, 4.5, 4.3972111553784865)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:40.637167,"(3.9, 4.3, 4.210695187165776)","(6.5, 7.8, 7.60650406504065)","(3.9, 4.5, 4.409823677581865)","(4.8, 6.0, 5.988216560509554)","(3.5, 4.4, 4.40295358649789)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:41.705276,"(3.9, 4.3, 4.226267281105991)","(6.5, 7.8, 7.576363636363636)","(3.9, 4.5, 4.330843373493976)","(4.8, 6.0, 5.989935064935065)","(3.5, 4.5, 4.402748414376322)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:42.748645,"(3.9, 4.3, 4.217098445595855)","(6.5, 7.6, 7.583333333333333)","(3.9, 4.5, 4.303333333333333)","(4.8, 6.0, 5.989935064935065)","(3.5, 4.5, 4.408548707753479)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:43.839127,"(3.9, 4.3, 4.217098445595855)","(6.5, 7.8, 7.6410596026490065)","(3.9, 4.3, 4.338065522620905)","(4.8, 6.0, 5.989935064935065)","(3.5, 4.5, 4.408548707753479)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:45.181332,"(3.9, 4.3, 4.224170616113744)","(6.5, 7.8, 7.6410596026490065)","(3.9, 4.5, 4.374041297935103)","(4.8, 6.0, 5.989935064935065)","(3.5, 4.5, 4.416058394160585)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:46.463167,"(3.9, 4.3, 4.223502304147465)","(6.5, 7.8, 7.59)","(3.9, 4.4, 4.404132231404959)","(4.8, 6.0, 5.9895306859205775)","(3.5, 4.5, 4.402620087336245)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:47.760472,"(3.9, 4.3, 4.206214689265537)","(6.5, 7.6, 7.54054054054054)","(3.9, 4.5, 4.313866666666667)","(4.8, 6.0, 5.984931506849315)","(3.5, 4.5, 4.381920903954802)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:48.971629,"(3.9, 4.3, 4.206470588235295)","(6.5, 7.8, 7.563546798029557)","(3.9, 4.5, 4.318530351437699)","(4.8, 6.0, 5.98599348534202)","(3.5, 4.5, 4.38314606741573)","(101.0, 340.0, 310.2857142857143)"
11-01-2023 14:28:50.129772,"(3.9, 4.2, 4.139084967320262)","(6.5, 7.8, 7.563546798029557)","(3.9, 4.5, 4.318589743589744)","(4.8, 6.0, 5.957843137254902)","(3.5, 4.5, 4.381994459833795)","(101.0, 340.0, 312.63157894736844)"
11-01-2023 14:28:51.254102,"(3.9, 4.2, 4.13958904109589)","(6.5, 7.8, 7.561951219512196)","(3.9, 4.5, 4.400826446280992)","(4.8, 6.0, 5.940277777777778)","(3.5, 4.5, 4.381994459833795)","(101.0, 340.0, 312.63157894736844)"
11-01-2023 14:28:52.249981,"(3.9, 4.2, 4.13958904109589)","(6.5, 7.8, 7.495)","(3.9, 4.5, 4.391097922848665)","(4.8, 6.0, 5.910416666666666)","(3.5, 4.5, 4.422826086956522)","(101.0, 340.0, 308.4848484848485)"
11-01-2023 14:28:53.299165,"(3.9, 4.2, 4.132655367231639)","(6.5, 7.8, 7.495238095238095)","(3.9, 4.4, 4.391097922848665)","(4.8, 6.0, 5.910416666666666)","(3.5, 4.5, 4.426760563380282)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:28:54.380259,"(3.9, 4.2, 4.1338512763596)","(6.5, 7.8, 7.511711711711712)","(3.9, 4.3, 4.276484560570071)","(4.8, 6.0, 5.910416666666666)","(3.5, 4.5, 4.427335640138408)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:28:55.469565,"(3.9, 4.2, 4.1338512763596)","(6.5, 7.8, 7.585074626865672)","(3.9, 4.3, 4.275794621026895)","(4.8, 6.0, 5.908510638297873)","(3.5, 4.5, 4.487301587301587)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:28:56.603003,"(3.9, 4.2, 4.137252747252747)","(6.5, 7.6, 7.572222222222222)","(3.9, 4.3, 4.367164179104478)","(4.8, 6.0, 5.8775)","(3.5, 4.5, 4.495375722543352)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:28:57.764078,"(3.9, 4.2, 4.144292682926829)","(6.5, 7.6, 7.589583333333333)","(3.9, 4.4, 4.364285714285715)","(4.8, 5.9, 5.867307692307692)","(3.5, 4.5, 4.4971014492753625)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:28:58.894200,"(3.9, 4.2, 4.145951859956236)","(6.5, 7.6, 7.514864864864865)","(3.9, 4.4, 4.370588235294118)","(4.8, 5.9, 5.864583333333334)","(3.5, 4.5, 4.497058823529412)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:29:00.253764,"(3.9, 4.2, 4.150415183867141)","(6.5, 7.6, 7.575257731958763)","(3.9, 4.4, 4.2877551020408164)","(4.8, 5.9, 5.890322580645162)","(3.5, 4.5, 4.497058823529412)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:29:01.370288,"(3.9, 4.2, 4.13933236574746)","(6.5, 7.6, 7.568)","(3.9, 4.3, 4.377319587628866)","(4.8, 5.9, 5.87)","(3.5, 4.5, 4.489383561643836)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:29:02.436316,"(3.9, 4.2, 4.136459909228441)","(6.5, 7.6, 7.57283950617284)","(3.9, 4.4, 4.299397590361446)","(4.8, 5.9, 5.921568627450981)","(3.5, 4.5, 4.478472222222222)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:29:03.606779,"(3.9, 4.2, 4.103803131991051)","(6.5, 7.8, 7.575147928994083)","(3.9, 4.3, 4.38952380952381)","(4.8, 6.0, 5.865882352941177)","(3.6, 4.5, 4.477037037037037)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:29:04.858691,"(3.9, 4.1, 4.09304897314376)","(6.5, 7.8, 7.575147928994083)","(3.9, 4.4, 4.38952380952381)","(4.8, 6.0, 5.865882352941177)","(3.6, 4.5, 4.477037037037037)","(101.0, 340.0, 309.4117647058824)"
11-01-2023 14:29:06.174337,"(3.9, 4.1, 4.0928455284552845)","(6.5, 7.8, 7.678899082568807)","(3.9, 4.4, 4.360765550239234)","(4.8, 6.0, 5.916363636363636)","(3.6, 4.5, 4.490625)","(101.0, 340.0, 308.2051282051282)"
11-01-2023 14:29:07.335061,"(3.9, 4.1, 4.09063492063492)","(6.5, 7.8, 7.653333333333333)","(3.9, 4.4, 4.367460317460318)","(5.5, 6.0, 5.916363636363636)","(3.6, 4.5, 4.490625)","(101.0, 340.0, 308.2051282051282)"
11-01-2023 14:29:08.582068,"(3.9, 4.1, 4.099323181049069)","(6.5, 7.6, 7.5425287356321835)","(3.9, 4.4, 4.3640625)","(5.5, 6.0, 5.86060606060606)","(3.6, 4.5, 4.568115942028985)","(101.0, 340.0, 308.2051282051282)"
11-01-2023 14:29:09.806112,"(3.9, 4.2, 4.107075471698113)","(6.5, 7.6, 7.558024691358025)","(3.9, 4.4, 4.346969696969697)","(5.5, 6.0, 6.1680851063829785)","(3.6, 4.6, 4.492307692307692)","(101.0, 340.0, 324.0)"
11-01-2023 14:29:11.060514,"(3.8, 4.2, 4.112793176972281)","(7.0, 7.6, 7.5575)","(3.9, 4.5, 4.346969696969697)","(5.0, 6.2, 6.1680851063829785)","(3.7, 4.6, 4.492307692307692)","(101.0, 330.0, 324.0)"
11-01-2023 14:29:12.270514,"(3.8, 4.2, 4.1201904761904755)","(7.0, 7.6, 7.57027027027027)","(3.9, 4.5, 4.338518518518518)","(5.0, 6.2, 6.1680851063829785)","(3.7, 4.6, 4.481987577639751)","(101.0, 330.0, 318.46153846153845)"
11-01-2023 14:29:13.818039,"(3.8, 4.2, 4.138235294117647)","(7.0, 7.6, 7.5131578947368425)","(3.9, 4.5, 4.205161290322581)","(5.0, 6.4, 6.333411214953271)","(3.7, 4.6, 4.801162790697675)","(101.0, 330.0, 292.4)"
11-01-2023 14:29:15.318848,"(3.8, 4.2, 4.120325203252032)","(7.0, 7.8, 7.653333333333333)","(3.9, 4.3, 4.205161290322581)","(5.0, 6.4, 6.333411214953271)","(3.7, 4.9, 4.865753424657535)","(101.0, 300.0, 292.962962962963)"
11-01-2023 14:29:16.598890,"(3.8, 4.2, 4.119391634980988)","(7.0, 7.8, 7.443243243243243)","(3.9, 4.1, 4.036585365853658)","(5.0, 6.4, 6.315601023017903)","(3.7, 4.9, 4.865753424657535)","(101.0, 300.0, 292.962962962963)"
11-01-2023 14:29:17.790665,"(3.9, 4.2, 4.126132404181185)","(7.0, 7.8, 7.443243243243243)","(3.9, 4.1, 4.033757961783439)","(5.5, 6.4, 6.335028248587571)","(3.6, 4.9, 4.875308641975309)","(101.0, 300.0, 291.30434782608694)"
11-01-2023 14:29:19.052839,"(3.9, 4.2, 4.108849557522124)","(7.0, 7.8, 7.6036363636363635)","(3.9, 4.1, 4.006502242152466)","(5.5, 6.4, 6.083870967741936)","(3.6, 4.9, 4.8921875)","(101.0, 300.0, 291.30434782608694)"
11-01-2023 14:29:20.395668,"(3.9, 4.1, 4.05868772782503)","(7.0, 7.8, 7.767164179104477)","(3.9, 4.1, 3.985)","(5.5, 6.4, 6.067796610169491)","(3.7, 4.9, 5.076785714285714)","(101.0, 300.0, 291.30434782608694)"
11-01-2023 14:29:21.634415,"(3.9, 4.1, 4.05868772782503)","(7.0, 7.8, 7.767164179104477)","(3.9, 4.0, 3.985)","(5.5, 6.4, 6.3490445859872615)","(3.7, 5.2, 5.103883495145631)","(101.0, 300.0, 290.90909090909093)"
11-01-2023 14:29:22.830761,"(3.9, 4.1, 4.067270194986072)","(7.0, 7.8, 7.7837398373983735)","(3.9, 4.0, 3.985)","(5.5, 6.4, 6.3490445859872615)","(3.7, 5.2, 5.103883495145631)","(101.0, 300.0, 290.90909090909093)"
11-01-2023 14:29:23.993689,"(3.8, 4.1, 4.065751445086705)","(7.0, 7.8, 7.754887218045113)","(3.9, 4.0, 3.988888888888889)","(5.5, 6.4, 6.351948051948052)","(3.7, 5.2, 5.0979381443298974)","(101.0, 300.0, 290.90909090909093)"
11-01-2023 14:29:25.113520,"(3.8, 4.1, 4.067798913043478)","(7.0, 7.8, 7.754887218045113)","(3.9, 4.0, 3.988888888888889)","(5.5, 6.4, 6.346376811594203)","(3.7, 5.2, 5.0979381443298974)","(101.0, 300.0, 290.90909090909093)"
11-01-2023 14:29:26.217595,"(3.8, 4.1, 4.0704802259887005)","(7.0, 7.8, 7.649462365591398)","(3.8, 4.0, 3.988888888888889)","(5.5, 6.4, 6.346376811594203)","(3.8, 5.2, 5.118181818181818)","(101.0, 290.0, 286.6666666666667)"
11-01-2023 14:29:27.315267,"(3.8, 4.1, 4.0704802259887005)","(7.0, 7.8, 7.649462365591398)","(3.8, 4.0, 3.988888888888889)","(5.5, 6.4, 6.346376811594203)","(3.8, 5.2, 5.118181818181818)","(101.0, 290.0, 286.6666666666667)"
11-01-2023 14:29:28.407553,"(3.8, 4.1, 4.079174147217235)","(7.0, 7.8, 7.482142857142858)","(3.8, 4.1, 4.052020202020202)","(5.5, 6.4, 6.3678321678321685)","(3.8, 5.2, 5.027397260273973)","(101.0, 290.0, 288.0)"
11-01-2023 14:29:29.513297,"(3.8, 4.1, 4.079174147217235)","(7.0, 7.8, 7.495833333333334)","(3.8, 4.1, 4.02887323943662)","(5.5, 6.4, 6.222727272727273)","(3.7, 5.2, 5.06)","(101.0, 290.0, 286.6666666666667)"
11-01-2023 14:29:30.593464,"(3.8, 4.1, 4.075445544554455)","(7.0, 7.4, 7.392079207920792)","(3.8, 4.1, 4.02887323943662)","(5.5, 6.4, 6.222857142857143)","(3.7, 5.1, 5.05813953488372)","(101.0, 290.0, 286.6666666666667)"
11-01-2023 14:29:31.759621,"(3.8, 4.1, 4.073708920187793)","(7.0, 7.8, 7.5385474860335195)","(3.8, 4.1, 4.027678571428571)","(5.5, 6.4, 6.222857142857143)","(3.7, 5.1, 4.8130434782608695)","(101.0, 290.0, 286.6666666666667)"
11-01-2023 14:29:32.839043,"(3.8, 4.1, 4.0594059405940595)","(7.0, 7.4, 7.39056603773585)","(3.8, 4.1, 4.026495726495726)","(5.5, 6.4, 6.270967741935484)","(3.7, 4.9, 4.768965517241379)","(101.0, 290.0, 286.6666666666667)"
11-01-2023 14:29:33.969636,"(3.8, 4.1, 4.0456896551724135)","(7.0, 7.4, 7.361538461538462)","(3.8, 4.1, 4.045925925925926)","(5.5, 6.4, 6.3500000000000005)","(3.7, 4.8, 4.794444444444444)","(101.0, 290.0, 290.7142857142857)"
11-01-2023 14:29:35.072234,"(3.8, 4.1, 4.062172284644195)","(7.0, 7.0, 6.861368653421634)","(3.8, 4.1, 4.089484536082474)","(5.5, 6.4, 6.338333333333334)","(3.7, 4.8, 4.787292817679558)","(101.0, 300.0, 290.7142857142857)"
11-01-2023 14:29:36.205185,"(3.8, 4.1, 4.066104294478527)","(7.0, 7.0, 6.8817325800376645)","(3.8, 4.1, 4.089484536082474)","(5.5, 6.4, 6.338333333333334)","(3.7, 4.8, 4.787114845938375)","(101.0, 300.0, 290.7142857142857)"
11-01-2023 14:29:37.226352,"(3.8, 4.1, 4.066104294478527)","(7.0, 7.0, 6.8817325800376645)","(3.8, 4.1, 4.089484536082474)","(5.5, 6.4, 6.338333333333334)","(3.7, 4.8, 4.78337801608579)","(101.0, 300.0, 282.6666666666667)"
11-01-2023 14:29:38.266901,"(3.8, 4.1, 4.064065040650406)","(7.0, 7.0, 6.877966101694915)","(3.8, 4.1, 4.092033542976939)","(5.5, 6.4, 6.325957446808511)","(3.7, 4.8, 4.781155015197569)","(101.0, 300.0, 282.6666666666667)"
11-01-2023 14:29:39.368781,"(3.8, 4.1, 4.070023980815347)","(7.0, 7.8, 7.27007299270073)","(3.8, 4.1, 4.094818652849741)","(5.5, 6.4, 6.320183486238532)","(3.7, 4.8, 4.781155015197569)","(101.0, 300.0, 282.6666666666667)"
11-01-2023 14:29:40.476112,"(3.8, 4.1, 4.053935860058309)","(7.0, 7.8, 7.301408450704225)","(3.8, 4.1, 4.030487804878049)","(5.5, 6.4, 6.318721461187215)","(3.7, 4.8, 4.789325842696629)","(101.0, 300.0, 282.6666666666667)"
11-01-2023 14:29:41.631975,"(3.8, 4.1, 4.069064748201439)","(7.0, 7.8, 7.337254901960784)","(3.8, 4.1, 3.9894736842105263)","(5.5, 6.4, 6.325)","(3.7, 4.8, 4.783216783216783)","(101.0, 300.0, 282.6666666666667)"
11-01-2023 14:29:42.768389,"(3.8, 4.2, 4.102272727272727)","(6.5, 7.8, 7.251162790697674)","(3.8, 4.1, 3.984158415841584)","(5.5, 6.4, 6.32)","(3.8, 4.8, 4.601927710843373)","(101.0, 300.0, 282.6666666666667)"
11-01-2023 14:29:43.930239,"(3.8, 4.1, 4.096153846153846)","(6.5, 7.8, 7.43963963963964)","(3.8, 4.1, 4.045454545454545)","(5.5, 6.4, 6.249122807017544)","(3.8, 4.7, 4.527906976744186)","(101.0, 300.0, 290.7142857142857)"
11-01-2023 14:29:44.975248,"(3.8, 4.2, 4.139080459770115)","(6.5, 7.4, 7.26013986013986)","(3.8, 4.1, 4.045454545454545)","(5.5, 6.4, 6.34006968641115)","(3.8, 4.7, 4.6353124999999995)","(101.0, 300.0, 292.3529411764706)"
11-01-2023 14:29:45.953539,"(3.8, 4.2, 4.177033492822966)","(6.5, 7.4, 7.29795918367347)","(3.8, 4.1, 4.08069306930693)","(5.5, 6.4, 6.34006968641115)","(3.8, 4.7, 4.639632107023411)","(101.0, 300.0, 252.94117647058823)"
11-01-2023 14:29:46.874925,"(3.8, 4.2, 4.189090909090909)","(6.5, 7.4, 7.284848484848485)","(3.8, 4.1, 3.9765486725663717)","(5.5, 6.4, 6.221761658031088)","(3.8, 4.7, 4.639632107023411)","(101.0, 300.0, 252.94117647058823)"
11-01-2023 14:29:47.897001,"(3.8, 4.2, 4.182439926062846)","(6.5, 7.4, 7.273251028806585)","(3.8, 4.2, 4.1087557603686635)","(5.5, 6.2, 6.116363636363636)","(3.8, 4.7, 4.64)","(101.0, 300.0, 252.94117647058823)"
11-01-2023 14:29:48.911878,"(3.8, 4.2, 4.178533094812165)","(7.0, 7.4, 7.310204081632653)","(3.8, 4.2, 4.1087557603686635)","(5.5, 6.2, 6.116363636363636)","(3.7, 4.7, 4.64)","(101.0, 300.0, 252.94117647058823)"
11-01-2023 14:29:50.000879,"(3.8, 4.2, 4.186078431372549)","(7.0, 7.4, 7.284943820224719)","(3.8, 4.2, 4.122324723247233)","(5.5, 6.2, 6.167857142857143)","(3.7, 4.7, 4.64302103250478)","(101.0, 300.0, 253.125)"
11-01-2023 14:29:51.001808,"(3.8, 4.3, 4.209310344827586)","(7.0, 7.4, 7.283870967741936)","(3.8, 4.0, 3.9690064794816418)","(5.5, 6.2, 6.187412587412588)","(3.7, 4.7, 4.64302103250478)","(101.0, 300.0, 253.125)"
11-01-2023 14:29:51.997899,"(3.8, 4.2, 4.1990929705215425)","(7.0, 7.4, 7.317771883289125)","(3.8, 4.0, 3.9885826771653545)","(5.5, 6.4, 6.290232558139535)","(3.7, 4.7, 4.650471698113208)","(101.0, 300.0, 290.625)"
