,Selynya Obi,Elenor Bale,Guster Bale,Daksha Bale,Smiling Olive,Arctic Bear,Myola Sunrise
07-01-2023 20:16:52.545528,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.85)","(18.0, 40.0, 27.058823529411764)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:16:53.629214,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.85)","(18.0, 40.0, 27.058823529411764)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:16:54.781961,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.85)","(18.0, 40.0, 27.058823529411764)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:16:55.853003,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.85)","(18.0, 40.0, 26.9375)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:16:56.921973,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.85)","(18.0, 40.0, 26.9375)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:16:58.004978,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 26.9375)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:16:59.056216,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 26.9375)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:16:59.990760,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 27.785714285714285)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:00.998841,"(1.55, 1.7, 1.64)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.2)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:02.080642,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.2)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.875)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:03.096576,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.5)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.875)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:04.136076,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.5)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.875)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:05.140015,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 57.5)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.875)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:06.204301,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.875)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:07.552268,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:08.660274,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:09.749051,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:11.003846,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:12.088692,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:13.293155,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:14.379299,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:15.506289,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:16.651026,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:17.799080,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:19.029878,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:20.203526,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 29.07142857142857)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:21.259560,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:22.233262,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:23.432986,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:24.699449,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:25.832299,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:26.926075,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:28.034764,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:29.133440,"(1.55, 1.69, 1.5971428571428572)","(8.0, 16.5, 16.285714285714285)","(26.0, 65.0, 33.333333333333336)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:30.232546,"(1.55, 1.68, 1.5942857142857143)","(8.0, 16.5, 15.928571428571429)","(26.0, 65.0, 55.0)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:31.324814,"(1.55, 1.68, 1.592)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.0)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:32.371111,"(1.55, 1.68, 1.592)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.0)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:33.728255,"(1.55, 1.68, 1.592)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:34.728419,"(1.55, 1.68, 1.592)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:35.841805,"(1.55, 1.68, 1.592)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:37.064638,"(1.55, 1.68, 1.592)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:38.623436,"(1.55, 1.68, 1.592)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.0, 17.666666666666668)","(5.5, 6.4, 5.496428571428571)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:39.855300,"(1.55, 1.68, 1.592)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.0, 17.785714285714285)","(5.5, 6.4, 5.489655172413793)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:40.993179,"(1.55, 1.68, 1.6133333333333333)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.4, 5.489655172413793)","(18.0, 40.0, 28.3125)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:42.182588,"(1.55, 1.68, 1.6425)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.883333333333333)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:43.272012,"(1.55, 1.68, 1.6425)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:44.377765,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:45.625967,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:46.820235,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 55.5)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:48.226214,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 34.166666666666664)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:49.479735,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 35.0)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:50.596414,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 35.0)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:51.752125,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.173913043478265)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.714285714285715)"
07-01-2023 20:17:52.915402,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 47.5)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.5)"
07-01-2023 20:17:54.096607,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 24.333333333333332)"
07-01-2023 20:17:55.442450,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 25.0, 25.25)"
07-01-2023 20:17:56.983198,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:17:58.384927,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:17:59.832898,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:01.525646,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:02.832833,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:04.187781,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:05.599099,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:06.899865,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:08.066698,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:09.425322,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:10.723222,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:11.967947,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:13.216645,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:14.476479,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:15.639995,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:17.050387,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:18.385599,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:19.774905,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:21.158817,"(1.55, 1.68, 1.65)","(8.0, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:22.354653,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:23.658021,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:24.990756,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:26.286560,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:27.565936,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:28.952790,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.785714285714285)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:30.349313,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.833333333333332)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:31.943151,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.75)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:33.259455,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.75)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:34.626601,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.75)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:36.022913,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.75)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:37.317769,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 17.954545454545453)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:38.708115,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 18.0)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:40.132449,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.39130434782609)","(8.5, 18.5, 18.0)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:41.478529,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.70833333333333)","(8.5, 18.5, 18.0)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:42.806154,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.70833333333333)","(8.5, 18.5, 18.0)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:44.084982,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.70833333333333)","(8.5, 18.5, 18.0)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:45.303597,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.70833333333333)","(8.5, 18.5, 18.0)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:46.655401,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.70833333333333)","(8.5, 18.5, 18.0)","(5.5, 6.0, 5.8)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
07-01-2023 20:18:47.893171,"(1.55, 1.68, 1.65)","(8.5, 16.5, 16.27777777777778)","(26.0, 65.0, 57.70833333333333)","(8.5, 18.5, 18.0)","(5.5, 6.0, 5.44)","(18.0, 40.0, 29.0)","(8.0, 26.0, 25.25)"
