,Homebush Saint,Tiggerlong Demon,Lonely Toni,Goldstar Yogi,Homebush Shady,Denarau Delight,Goldstar Dynasty,Homebush Lennon
06-01-2023 09:55:15.816659,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:16.860873,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:17.859183,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:18.853261,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:19.805846,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:20.789652,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:21.807496,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:22.855060,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:23.868700,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:24.924936,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:26.015158,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:27.074555,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:28.120892,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:29.132497,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:30.129749,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:31.118203,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:32.084178,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:33.081993,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:34.072105,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:35.049718,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:36.037912,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:37.067747,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:38.084930,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:39.086967,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:40.106918,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:41.101454,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:42.121251,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:43.096108,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:44.097185,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:45.086244,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:46.104516,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:47.108567,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:48.147123,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:49.214852,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:50.285511,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:51.337910,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:52.406711,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:53.455666,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:54.483017,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:55.516512,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:56.533090,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:57.555164,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:58.532389,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:55:59.482898,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:00.484327,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:01.492293,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:02.529457,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:03.505102,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:04.558369,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:05.587318,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:06.659953,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:07.749948,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:08.815356,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:09.917676,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:11.046745,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:12.072160,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:13.144468,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:14.220691,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:15.260019,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:16.279044,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:17.285384,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:18.271879,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:19.285821,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:20.313777,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:21.314955,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:22.320169,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:23.332569,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:24.396336,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:25.419369,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:26.475826,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:27.555249,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:28.606097,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:29.692213,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:30.745587,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:31.816179,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:32.872201,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:33.897830,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:34.947709,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:35.974854,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:36.984905,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:38.016620,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:39.007353,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:40.036837,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:41.006924,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
06-01-2023 09:56:42.044609,"(7.0, 27.0, 17.0)","(3.9, 10.5, 7.566666666666666)","(4.8, 13.0, 6.925925925925926)","(9.0, 36.0, 15.75)","(14.0, 70.0, 51.0)","(6.5, 23.0, 15.954838709677421)","(3.3, 8.0, 5.913043478260869)","(14.0, 70.0, 51.0)"
