,Dr Evergreen,My Cool Jack,Percussion,Charlie Chana,Alness Treasure,Our Purple Haze,Feel Like Flying
10-01-2023 20:40:36.619945,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:37.742871,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:38.800662,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:39.967920,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:41.151696,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:42.344011,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:43.458829,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:44.684688,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:45.784859,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.820357142857143)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:47.040607,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:48.359492,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:49.587471,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:50.907268,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:52.091978,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:53.308952,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:54.638025,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:55.855409,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:57.085700,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:58.240382,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:40:59.428778,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:00.605618,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.875)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:01.768809,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8325)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:02.871201,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8325)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:04.080422,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8325)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:05.330216,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8325)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:06.520253,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8325)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:07.647511,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8325)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:08.664968,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8325)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:09.802869,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:10.971923,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:12.046854,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:13.170838,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:14.346269,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:15.572776,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:16.889005,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:18.167109,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:19.248175,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:20.396153,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:21.705238,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:22.761733,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:23.756703,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:24.853891,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:26.001677,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:27.128635,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:28.169532,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:29.207540,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:30.273078,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:31.347921,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:32.456900,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:33.509780,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:34.521782,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:35.579650,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8193103448275862)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:36.677182,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:37.743315,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:38.798307,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:40.048548,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:41.304597,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:42.514848,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:43.725445,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:44.969517,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:46.116318,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:47.275460,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:48.400079,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:49.501270,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:50.511715,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:51.603759,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:52.735955,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:53.894352,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:54.888932,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:56.014534,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:57.121207,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:58.278079,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:41:59.378945,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:00.441593,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:01.527795,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:02.619992,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:03.734721,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:04.869052,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:05.996021,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:07.062051,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:08.114926,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:09.201418,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:10.341943,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:11.391999,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:12.446971,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:13.558577,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:14.689564,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 6.9)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:15.840282,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 26.0, 25.666666666666664)","(10.0, 20.0, 13.547826086956523)","(8.5, 17.5, 11.433333333333334)","(5.5, 10.5, 7.025)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:16.941642,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 27.0, 25.666666666666664)","(10.0, 20.0, 13.547826086956523)","(8.5, 17.5, 11.433333333333334)","(5.5, 11.0, 7.025)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:17.991557,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 27.0, 25.666666666666664)","(10.0, 20.0, 13.547826086956523)","(8.5, 17.5, 11.433333333333334)","(5.5, 11.0, 7.025)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:19.051465,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 27.0, 25.666666666666664)","(10.0, 20.0, 13.547826086956523)","(8.5, 17.5, 11.433333333333334)","(5.5, 11.0, 7.025)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:20.146774,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 27.0, 25.666666666666664)","(10.0, 20.0, 13.547826086956523)","(8.5, 17.5, 11.433333333333334)","(5.5, 11.0, 7.025)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:21.265870,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 27.0, 25.666666666666664)","(10.0, 20.0, 13.547826086956523)","(8.5, 17.5, 11.433333333333334)","(5.5, 11.0, 7.025)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:22.355736,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 27.0, 25.666666666666664)","(10.0, 20.0, 13.547826086956523)","(8.5, 17.5, 11.433333333333334)","(5.5, 11.0, 7.025)","(7.5, 15.0, 10.066666666666666)"
10-01-2023 20:42:23.475820,"(7.5, 14.0, 7.175)","(1.75, 2.64, 1.8123684210526316)","(11.0, 27.0, 25.666666666666664)","(10.0, 20.0, 13.547826086956523)","(8.5, 17.5, 11.433333333333334)","(5.5, 11.0, 7.025)","(7.5, 15.0, 10.066666666666666)"
