,Buck Pharoah,Salad Dodger,Auzstar,Miss Arizona,Korubela Miss,Tobasco,Outreach To Henry,Flash Palace,The Sistine Tales,Rainbow Rocket
902,"[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 636238), 51.0, 80.0]"
903,"[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 834883), 51.0, 80.0]"
904,"[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 31, 33900), 51.0, 80.0]"
905,"[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 32, 246274), 51.0, 80.0]"
906,"[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 2.8, 3.25]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 33, 449155), 51.0, 80.0]"
907,"[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 34, 624217), 51.0, 80.0]"
908,"[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 35, 811581), 51.0, 80.0]"
909,"[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 36, 979456), 51.0, 80.0]"
910,"[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 38, 144006), 51.0, 80.0]"
911,"[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 39, 335052), 51.0, 80.0]"
912,"[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 2.8, 3.15]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 40, 518443), 51.0, 80.0]"
913,"[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 41, 698459), 51.0, 80.0]"
914,"[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 42, 870009), 51.0, 75.0]"
915,"[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 12.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 44, 63981), 51.0, 75.0]"
916,"[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 45, 282278), 51.0, 75.0]"
917,"[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 46, 461468), 51.0, 75.0]"
918,"[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 47, 667279), 51.0, 75.0]"
919,"[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 48, 860984), 51.0, 75.0]"
920,"[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 2.7, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 50, 34291), 51.0, 70.0]"
921,"[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 51, 208634), 51.0, 70.0]"
922,"[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 52, 371067), 51.0, 70.0]"
923,"[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 53, 540451), 51.0, 70.0]"
924,"[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 14.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 54, 708738), 51.0, 70.0]"
925,"[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 55, 878263), 51.0, 70.0]"
926,"[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 57, 48708), 51.0, 70.0]"
927,"[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 58, 221282), 51.0, 70.0]"
928,"[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 23, 59, 385101), 51.0, 70.0]"
929,"[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 24, 0, 560441), 51.0, 70.0]"
930,"[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 24, 1, 729841), 51.0, 70.0]"
931,"[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 24, 2, 897844), 51.0, 70.0]"
932,"[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 24, 4, 83007), 51.0, 70.0]"
933,"[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 14.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 24, 5, 270471), 51.0, 70.0]"
