,Kaypat World,Rocking The Ares,Calypso Ruby,Drink Jacks,Dayseas Gem,Our Mate Rocco,Cuckoo Coconuts,Border Issues
40,"[datetime.datetime(2022, 11, 28, 11, 41, 56, 486329), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 41, 56, 486329), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 41, 56, 486329), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 41, 56, 486329), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 41, 56, 486329), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 41, 56, 486329), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 41, 56, 486329), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 41, 56, 486329), 4.6, 7.6]"
41,"[datetime.datetime(2022, 11, 28, 11, 41, 57, 613412), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 41, 57, 613412), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 41, 57, 613412), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 41, 57, 613412), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 41, 57, 613412), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 41, 57, 613412), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 41, 57, 613412), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 41, 57, 613412), 4.6, 7.6]"
42,"[datetime.datetime(2022, 11, 28, 11, 41, 58, 746538), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 41, 58, 746538), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 41, 58, 746538), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 41, 58, 746538), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 41, 58, 746538), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 41, 58, 746538), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 41, 58, 746538), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 41, 58, 746538), 4.6, 7.6]"
43,"[datetime.datetime(2022, 11, 28, 11, 41, 59, 876121), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 41, 59, 876121), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 41, 59, 876121), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 41, 59, 876121), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 41, 59, 876121), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 41, 59, 876121), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 41, 59, 876121), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 41, 59, 876121), 4.6, 7.6]"
44,"[datetime.datetime(2022, 11, 28, 11, 42, 1, 5257), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 1, 5257), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 42, 1, 5257), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 1, 5257), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 1, 5257), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 1, 5257), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 42, 1, 5257), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 42, 1, 5257), 4.6, 7.6]"
45,"[datetime.datetime(2022, 11, 28, 11, 42, 2, 153324), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 2, 153324), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 42, 2, 153324), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 2, 153324), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 2, 153324), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 2, 153324), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 42, 2, 153324), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 42, 2, 153324), 4.6, 7.6]"
46,"[datetime.datetime(2022, 11, 28, 11, 42, 3, 278901), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 3, 278901), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 42, 3, 278901), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 3, 278901), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 3, 278901), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 3, 278901), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 42, 3, 278901), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 42, 3, 278901), 4.6, 7.6]"
47,"[datetime.datetime(2022, 11, 28, 11, 42, 4, 414644), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 4, 414644), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 42, 4, 414644), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 4, 414644), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 4, 414644), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 4, 414644), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 42, 4, 414644), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 42, 4, 414644), 4.6, 7.6]"
48,"[datetime.datetime(2022, 11, 28, 11, 42, 5, 583729), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 5, 583729), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 42, 5, 583729), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 5, 583729), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 5, 583729), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 5, 583729), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 42, 5, 583729), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 42, 5, 583729), 4.6, 7.6]"
49,"[datetime.datetime(2022, 11, 28, 11, 42, 6, 717079), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 6, 717079), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 42, 6, 717079), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 6, 717079), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 6, 717079), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 6, 717079), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 42, 6, 717079), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 42, 6, 717079), 4.6, 7.6]"
50,"[datetime.datetime(2022, 11, 28, 11, 42, 7, 843709), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 7, 843709), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 42, 7, 843709), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 7, 843709), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 7, 843709), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 7, 843709), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 42, 7, 843709), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 42, 7, 843709), 4.6, 7.6]"
51,"[datetime.datetime(2022, 11, 28, 11, 42, 8, 979479), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 8, 979479), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 42, 8, 979479), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 8, 979479), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 8, 979479), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 8, 979479), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 11, 42, 8, 979479), 3.1, 5.0]","[datetime.datetime(2022, 11, 28, 11, 42, 8, 979479), 4.6, 7.6]"
52,"[datetime.datetime(2022, 11, 28, 11, 42, 10, 130846), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 10, 130846), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 42, 10, 130846), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 10, 130846), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 10, 130846), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 10, 130846), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 10, 130846), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 11, 42, 10, 130846), 4.6, 7.6]"
53,"[datetime.datetime(2022, 11, 28, 11, 42, 11, 255819), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 11, 255819), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 42, 11, 255819), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 11, 255819), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 11, 255819), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 11, 255819), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 11, 255819), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 11, 255819), 4.6, 7.6]"
54,"[datetime.datetime(2022, 11, 28, 11, 42, 12, 389188), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 12, 389188), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 42, 12, 389188), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 12, 389188), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 12, 389188), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 12, 389188), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 12, 389188), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 12, 389188), 4.6, 7.6]"
55,"[datetime.datetime(2022, 11, 28, 11, 42, 13, 520207), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 13, 520207), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 42, 13, 520207), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 13, 520207), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 13, 520207), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 13, 520207), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 13, 520207), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 13, 520207), 4.6, 7.6]"
56,"[datetime.datetime(2022, 11, 28, 11, 42, 14, 664678), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 14, 664678), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 42, 14, 664678), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 14, 664678), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 14, 664678), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 14, 664678), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 14, 664678), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 14, 664678), 4.6, 7.6]"
57,"[datetime.datetime(2022, 11, 28, 11, 42, 15, 792117), 13.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 42, 15, 792117), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 11, 42, 15, 792117), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 15, 792117), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 15, 792117), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 15, 792117), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 15, 792117), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 15, 792117), 4.6, 7.6]"
58,"[datetime.datetime(2022, 11, 28, 11, 42, 16, 923241), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 16, 923241), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 16, 923241), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 16, 923241), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 16, 923241), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 16, 923241), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 16, 923241), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 16, 923241), 4.6, 7.6]"
59,"[datetime.datetime(2022, 11, 28, 11, 42, 18, 48456), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 18, 48456), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 18, 48456), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 18, 48456), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 18, 48456), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 18, 48456), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 18, 48456), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 18, 48456), 4.6, 7.6]"
60,"[datetime.datetime(2022, 11, 28, 11, 42, 19, 173157), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 19, 173157), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 19, 173157), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 19, 173157), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 19, 173157), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 19, 173157), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 19, 173157), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 19, 173157), 4.6, 7.6]"
61,"[datetime.datetime(2022, 11, 28, 11, 42, 20, 302454), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 20, 302454), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 20, 302454), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 20, 302454), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 20, 302454), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 20, 302454), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 20, 302454), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 20, 302454), 4.6, 7.6]"
62,"[datetime.datetime(2022, 11, 28, 11, 42, 21, 430310), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 21, 430310), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 21, 430310), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 21, 430310), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 21, 430310), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 21, 430310), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 21, 430310), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 21, 430310), 4.6, 7.6]"
63,"[datetime.datetime(2022, 11, 28, 11, 42, 22, 582996), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 22, 582996), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 22, 582996), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 22, 582996), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 22, 582996), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 22, 582996), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 22, 582996), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 22, 582996), 4.6, 7.6]"
64,"[datetime.datetime(2022, 11, 28, 11, 42, 23, 714553), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 23, 714553), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 23, 714553), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 23, 714553), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 23, 714553), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 23, 714553), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 23, 714553), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 23, 714553), 4.6, 7.6]"
65,"[datetime.datetime(2022, 11, 28, 11, 42, 24, 860031), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 24, 860031), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 24, 860031), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 24, 860031), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 24, 860031), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 24, 860031), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 24, 860031), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 24, 860031), 4.6, 7.6]"
66,"[datetime.datetime(2022, 11, 28, 11, 42, 26, 7113), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 26, 7113), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 26, 7113), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 26, 7113), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 26, 7113), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 26, 7113), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 26, 7113), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 26, 7113), 4.6, 7.6]"
67,"[datetime.datetime(2022, 11, 28, 11, 42, 27, 150584), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 27, 150584), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 27, 150584), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 27, 150584), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 27, 150584), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 27, 150584), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 27, 150584), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 27, 150584), 4.6, 7.6]"
68,"[datetime.datetime(2022, 11, 28, 11, 42, 28, 278794), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 28, 278794), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 28, 278794), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 28, 278794), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 28, 278794), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 28, 278794), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 28, 278794), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 28, 278794), 4.6, 7.6]"
69,"[datetime.datetime(2022, 11, 28, 11, 42, 29, 407048), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 29, 407048), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 29, 407048), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 29, 407048), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 29, 407048), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 29, 407048), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 29, 407048), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 29, 407048), 4.6, 7.6]"
70,"[datetime.datetime(2022, 11, 28, 11, 42, 30, 536968), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 30, 536968), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 30, 536968), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 30, 536968), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 30, 536968), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 30, 536968), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 30, 536968), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 30, 536968), 4.6, 7.6]"
71,"[datetime.datetime(2022, 11, 28, 11, 42, 31, 667839), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 31, 667839), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 31, 667839), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 31, 667839), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 31, 667839), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 31, 667839), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 31, 667839), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 31, 667839), 4.6, 7.6]"
72,"[datetime.datetime(2022, 11, 28, 11, 42, 32, 805336), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 32, 805336), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 32, 805336), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 32, 805336), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 32, 805336), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 32, 805336), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 32, 805336), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 32, 805336), 4.6, 7.6]"
73,"[datetime.datetime(2022, 11, 28, 11, 42, 33, 932096), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 33, 932096), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 33, 932096), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 33, 932096), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 33, 932096), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 33, 932096), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 33, 932096), 3.1, 4.8]","[datetime.datetime(2022, 11, 28, 11, 42, 33, 932096), 4.6, 7.6]"
74,"[datetime.datetime(2022, 11, 28, 11, 42, 35, 59572), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 35, 59572), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 35, 59572), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 35, 59572), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 35, 59572), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 35, 59572), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 35, 59572), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 42, 35, 59572), 4.6, 7.6]"
75,"[datetime.datetime(2022, 11, 28, 11, 42, 36, 188600), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 36, 188600), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 36, 188600), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 36, 188600), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 36, 188600), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 36, 188600), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 36, 188600), 3.1, 4.6]","[datetime.datetime(2022, 11, 28, 11, 42, 36, 188600), 4.6, 7.6]"
76,"[datetime.datetime(2022, 11, 28, 11, 42, 37, 353779), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 37, 353779), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 37, 353779), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 37, 353779), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 37, 353779), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 37, 353779), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 37, 353779), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 42, 37, 353779), 4.6, 7.6]"
77,"[datetime.datetime(2022, 11, 28, 11, 42, 38, 491964), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 38, 491964), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 38, 491964), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 38, 491964), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 38, 491964), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 38, 491964), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 38, 491964), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 42, 38, 491964), 4.6, 7.6]"
78,"[datetime.datetime(2022, 11, 28, 11, 42, 39, 617958), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 39, 617958), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 39, 617958), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 39, 617958), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 39, 617958), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 39, 617958), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 39, 617958), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 42, 39, 617958), 4.6, 7.6]"
79,"[datetime.datetime(2022, 11, 28, 11, 42, 40, 749129), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 42, 40, 749129), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 42, 40, 749129), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 11, 42, 40, 749129), 7.0, 7.2]","[datetime.datetime(2022, 11, 28, 11, 42, 40, 749129), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 11, 42, 40, 749129), 9.0, 26.0]","[datetime.datetime(2022, 11, 28, 11, 42, 40, 749129), 3.1, 4.7]","[datetime.datetime(2022, 11, 28, 11, 42, 40, 749129), 4.6, 7.6]"
