,War Hammer,Banebridge,Bundy Bounce,Hooked On Prissy,Simply Orson,Sketchy In By,Nulas Girl,What A Knight
14-12-2022 12:45:53.005748,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.5285714285714285)","(19.0, 60.0, 33.90909090909091)","(2.6, 3.05, 3.01)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 318.57142857142856)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:45:54.162076,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.5285714285714285)","(19.0, 60.0, 36.0)","(2.6, 3.05, 3.018695652173913)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 318.57142857142856)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:45:55.230310,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.5285714285714285)","(19.0, 70.0, 36.0)","(2.6, 3.05, 3.018695652173913)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 318.57142857142856)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:45:56.644188,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 65.0, 55.8)","(2.6, 3.05, 3.0188888888888887)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 178.75)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:45:57.926089,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 65.0, 59.8)","(2.6, 3.05, 3.006923076923077)","(91.0, 650.0, 527.5)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 190.0)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:45:59.298889,"(5.0, 6.4, 6.011111111111111)","(2.5, 3.7, 3.486666666666667)","(19.0, 70.0, 59.8)","(2.6, 3.05, 3.006923076923077)","(91.0, 650.0, 527.5)","(5.5, 9.2, 9.106666666666666)","(61.0, 340.0, 190.0)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:46:00.681630,"(5.0, 6.4, 5.9714285714285715)","(2.5, 3.7, 3.486666666666667)","(19.0, 70.0, 59.8)","(2.6, 3.05, 3.006923076923077)","(91.0, 650.0, 600.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 320.0, 212.85714285714286)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:46:01.999693,"(5.0, 6.4, 5.9526315789473685)","(2.5, 3.7, 3.486666666666667)","(19.0, 65.0, 27.761904761904763)","(2.6, 3.05, 3.0277777777777777)","(91.0, 650.0, 600.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 320.0, 181.11111111111111)","(26.0, 36.0, 35.25)"
14-12-2022 12:46:03.276450,"(5.0, 6.4, 5.941666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 65.0, 35.72727272727273)","(2.6, 3.05, 3.0277777777777777)","(91.0, 650.0, 600.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 320.0, 181.11111111111111)","(26.0, 36.0, 35.25)"
14-12-2022 12:46:04.579224,"(5.0, 6.4, 5.941666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 55.0, 30.272727272727273)","(2.6, 3.05, 3.03)","(91.0, 650.0, 600.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 320.0, 181.11111111111111)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:46:05.801208,"(5.0, 6.4, 5.941666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 50.0, 25.526315789473685)","(2.6, 3.05, 3.0188888888888887)","(91.0, 650.0, 600.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 320.0, 181.11111111111111)","(26.0, 36.0, 35.46666666666667)"
14-12-2022 12:46:07.006041,"(5.0, 6.4, 5.941666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 50.0, 42.2)","(2.6, 3.05, 3.0277777777777777)","(91.0, 650.0, 600.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 320.0, 181.11111111111111)","(26.0, 36.0, 35.714285714285715)"
14-12-2022 12:46:08.110193,"(5.0, 6.4, 5.935714285714286)","(2.5, 3.7, 3.486666666666667)","(18.0, 48.0, 42.2)","(2.6, 3.05, 3.0277777777777777)","(101.0, 650.0, 600.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 181.11111111111111)","(26.0, 36.0, 35.12)"
14-12-2022 12:46:09.225569,"(5.0, 6.4, 5.935714285714286)","(2.5, 3.7, 3.486666666666667)","(18.0, 48.0, 26.733333333333334)","(2.6, 3.05, 3.0357142857142856)","(101.0, 650.0, 600.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 183.88888888888889)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:10.416492,"(5.0, 6.4, 5.935714285714286)","(2.5, 3.7, 3.45)","(18.0, 46.0, 25.0)","(2.6, 3.05, 3.032608695652174)","(101.0, 650.0, 600.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 170.0)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:11.891302,"(5.0, 6.4, 5.935714285714286)","(2.5, 3.65, 3.5875)","(18.0, 46.0, 25.0)","(2.6, 3.05, 3.00381679389313)","(101.0, 650.0, 600.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 170.0)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:13.373171,"(5.0, 6.4, 5.935714285714286)","(2.5, 3.65, 3.2542857142857144)","(18.0, 46.0, 23.695652173913043)","(2.6, 3.1, 2.8817460317460317)","(101.0, 650.0, 600.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 170.0)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:14.672809,"(5.0, 6.4, 5.935714285714286)","(2.5, 3.7, 3.31)","(18.0, 46.0, 23.695652173913043)","(2.6, 3.1, 2.9545454545454546)","(101.0, 650.0, 600.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 166.875)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:15.803884,"(5.0, 6.4, 5.935714285714286)","(2.5, 3.7, 3.31)","(18.0, 46.0, 23.695652173913043)","(2.6, 3.0, 2.9545454545454546)","(101.0, 650.0, 600.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 166.875)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:17.101192,"(5.0, 6.4, 6.014814814814815)","(2.5, 3.7, 3.13)","(18.0, 42.0, 32.14285714285714)","(2.6, 3.0, 2.96875)","(101.0, 650.0, 600.0)","(6.0, 9.2, 9.072727272727272)","(61.0, 320.0, 166.875)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:18.295062,"(5.0, 6.4, 6.014814814814815)","(2.5, 3.7, 3.13)","(18.0, 42.0, 30.5)","(2.6, 3.0, 2.973333333333333)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 166.875)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:19.462624,"(5.0, 6.4, 6.014814814814815)","(2.5, 3.7, 3.13)","(18.0, 42.0, 30.5)","(2.6, 3.0, 2.973333333333333)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 320.0, 166.875)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:20.697733,"(5.0, 6.4, 6.014814814814815)","(2.5, 3.7, 3.5371428571428574)","(18.0, 42.0, 23.0)","(2.6, 3.0, 2.96875)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.106666666666666)","(61.0, 310.0, 119.0625)","(26.0, 38.0, 35.12)"
14-12-2022 12:46:21.955633,"(5.0, 6.4, 6.014814814814815)","(2.5, 3.7, 3.5371428571428574)","(18.0, 42.0, 21.967741935483872)","(2.6, 3.0, 2.973333333333333)","(101.0, 650.0, 570.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 143.88888888888889)","(26.0, 38.0, 35.6)"
14-12-2022 12:46:23.093156,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.4466666666666668)","(18.0, 42.0, 24.28125)","(2.6, 3.0, 2.98)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 180.0)","(26.0, 38.0, 35.6)"
14-12-2022 12:46:24.261532,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.42)","(18.0, 42.0, 21.967741935483872)","(2.6, 3.0, 2.98)","(101.0, 650.0, 594.4444444444445)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 206.89655172413794)","(26.0, 38.0, 35.6)"
14-12-2022 12:46:25.398362,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.401470588235294)","(18.0, 38.0, 32.81818181818182)","(2.6, 3.0, 2.98)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 206.89655172413794)","(26.0, 38.0, 35.6)"
14-12-2022 12:46:26.562099,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.7105)","(18.0, 38.0, 22.304347826086957)","(2.6, 3.0, 2.95)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 206.89655172413794)","(26.0, 38.0, 35.6)"
14-12-2022 12:46:27.629480,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.6295238095238096)","(18.0, 38.0, 22.304347826086957)","(2.6, 3.0, 2.98)","(101.0, 650.0, 594.4444444444445)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 177.04545454545453)","(26.0, 38.0, 36.15384615384615)"
14-12-2022 12:46:28.702404,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.643076923076923)","(18.0, 38.0, 22.304347826086957)","(2.6, 3.0, 2.986666666666667)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 137.94117647058823)","(26.0, 38.0, 36.15384615384615)"
14-12-2022 12:46:29.737481,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.643076923076923)","(18.0, 38.0, 22.304347826086957)","(2.6, 3.0, 2.98)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 137.94117647058823)","(26.0, 38.0, 36.15384615384615)"
14-12-2022 12:46:30.755775,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.643076923076923)","(18.0, 38.0, 21.714285714285715)","(2.6, 3.0, 2.98)","(101.0, 650.0, 594.4444444444445)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 177.04545454545453)","(26.0, 38.0, 36.15384615384615)"
14-12-2022 12:46:31.794297,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.643076923076923)","(18.0, 36.0, 26.555555555555557)","(2.6, 3.0, 2.98)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 199.25925925925927)","(26.0, 38.0, 36.2)"
14-12-2022 12:46:32.902544,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.643076923076923)","(18.0, 34.0, 31.0)","(2.6, 3.0, 2.99)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 199.25925925925927)","(26.0, 38.0, 36.2)"
14-12-2022 12:46:34.077100,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.643076923076923)","(18.0, 34.0, 31.0)","(2.6, 3.0, 2.995)","(101.0, 650.0, 594.4444444444445)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 199.25925925925927)","(26.0, 38.0, 36.2)"
14-12-2022 12:46:35.183860,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.643076923076923)","(18.0, 34.0, 31.0)","(2.6, 3.0, 2.995)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 180.0)","(26.0, 38.0, 36.2)"
14-12-2022 12:46:36.288317,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.5724137931034483)","(18.0, 34.0, 21.5)","(2.6, 3.0, 2.966666666666667)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 180.0)","(26.0, 38.0, 36.2)"
14-12-2022 12:46:37.453421,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.501714285714286)","(18.0, 34.0, 23.75)","(2.6, 3.0, 2.973333333333333)","(101.0, 650.0, 594.4444444444445)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 141.76470588235293)","(26.0, 38.0, 36.2)"
14-12-2022 12:46:38.615278,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.206875)","(18.0, 32.0, 25.666666666666664)","(2.6, 3.0, 2.973333333333333)","(101.0, 650.0, 594.4444444444445)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 141.76470588235293)","(26.0, 38.0, 36.15384615384615)"
14-12-2022 12:46:39.822795,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.3008333333333333)","(18.0, 30.0, 21.818181818181817)","(2.6, 3.0, 2.98)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 135.3125)","(26.0, 38.0, 35.25)"
14-12-2022 12:46:40.934203,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.4805)","(18.0, 30.0, 21.818181818181817)","(2.6, 3.0, 2.8982608695652172)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 145.58823529411765)","(26.0, 38.0, 36.476190476190474)"
14-12-2022 12:46:41.975360,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.582608695652174)","(18.0, 30.0, 23.076923076923077)","(2.6, 3.0, 2.8892307692307693)","(101.0, 650.0, 594.4444444444445)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 182.95454545454547)","(26.0, 38.0, 36.0)"
14-12-2022 12:46:43.043167,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.572727272727273)","(18.0, 30.0, 23.076923076923077)","(2.6, 2.98, 2.9647619047619047)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 145.58823529411765)","(26.0, 38.0, 34.857142857142854)"
14-12-2022 12:46:44.252485,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.6333333333333333)","(18.0, 30.0, 22.258064516129032)","(2.6, 2.98, 2.9696774193548388)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 145.58823529411765)","(26.0, 38.0, 34.857142857142854)"
14-12-2022 12:46:45.325457,"(5.0, 6.4, 6.0125)","(2.5, 3.7, 3.6461538461538465)","(18.0, 30.0, 22.258064516129032)","(2.6, 2.98, 2.919047619047619)","(101.0, 650.0, 594.4444444444445)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 176.9047619047619)","(26.0, 38.0, 35.68421052631579)"
14-12-2022 12:46:46.409501,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.54)","(18.0, 28.0, 22.074074074074073)","(2.6, 2.98, 2.919047619047619)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.112499999999999)","(61.0, 310.0, 154.23076923076923)","(26.0, 38.0, 34.857142857142854)"
14-12-2022 12:46:47.483459,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.4954545454545456)","(18.0, 28.0, 22.074074074074073)","(2.6, 2.98, 2.9245454545454543)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 154.23076923076923)","(26.0, 38.0, 36.48275862068966)"
14-12-2022 12:46:48.541117,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.23)","(18.0, 27.0, 22.714285714285715)","(2.6, 2.96, 2.9245454545454543)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 197.5)","(26.0, 38.0, 37.0)"
14-12-2022 12:46:49.758523,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.23)","(18.0, 26.0, 25.11111111111111)","(2.6, 2.96, 2.9264516129032256)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 154.23076923076923)","(26.0, 38.0, 37.0)"
14-12-2022 12:46:50.828199,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.36)","(18.0, 26.0, 24.125)","(2.6, 2.96, 2.8264935064935064)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 154.23076923076923)","(26.0, 38.0, 37.0)"
14-12-2022 12:46:51.938938,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.5727272727272728)","(18.0, 26.0, 24.125)","(2.6, 2.92, 2.8264935064935064)","(101.0, 650.0, 550.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 197.5)","(26.0, 38.0, 37.0)"
14-12-2022 12:46:53.225965,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.5727272727272728)","(18.0, 26.0, 23.5)","(2.6, 2.92, 2.8623404255319147)","(101.0, 650.0, 525.0)","(6.0, 9.2, 9.129999999999999)","(61.0, 310.0, 154.23076923076923)","(26.0, 38.0, 37.0)"
14-12-2022 12:46:54.835555,"(5.0, 6.4, 6.0125)","(2.5, 3.75, 3.422727272727273)","(18.0, 26.0, 22.666666666666668)","(2.6, 2.94, 2.8866666666666667)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 154.23076923076923)","(26.0, 38.0, 37.0)"
14-12-2022 12:46:56.161098,"(5.0, 6.4, 6.723809523809524)","(2.5, 3.75, 3.307894736842105)","(18.0, 26.0, 22.666666666666668)","(2.6, 2.92, 2.881290322580645)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 197.5)","(26.0, 38.0, 37.0)"
14-12-2022 12:46:57.441494,"(5.0, 6.8, 6.723809523809524)","(2.5, 3.75, 3.307894736842105)","(18.0, 26.0, 22.666666666666668)","(2.6, 2.92, 2.777142857142857)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 197.5)","(26.0, 38.0, 36.57142857142857)"
14-12-2022 12:46:58.858194,"(5.0, 6.8, 6.72)","(2.5, 3.75, 3.45)","(18.0, 26.0, 22.666666666666668)","(2.6, 2.88, 2.703855421686747)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 154.23076923076923)","(26.0, 38.0, 36.57142857142857)"
14-12-2022 12:47:00.262290,"(5.0, 7.2, 6.72)","(2.5, 3.75, 3.2045454545454546)","(18.0, 26.0, 22.666666666666668)","(2.6, 2.86, 2.8211764705882354)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 154.23076923076923)","(26.0, 38.0, 36.57142857142857)"
14-12-2022 12:47:01.569323,"(5.0, 7.2, 6.7124999999999995)","(2.5, 3.75, 3.475)","(18.0, 26.0, 22.666666666666668)","(2.6, 2.84, 2.7182142857142857)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 161.15384615384616)","(26.0, 38.0, 36.57142857142857)"
14-12-2022 12:47:02.836816,"(5.0, 7.2, 6.963636363636364)","(2.5, 3.75, 3.278571428571429)","(18.0, 26.0, 24.615384615384613)","(2.6, 2.82, 2.7182142857142857)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 161.15384615384616)","(26.0, 38.0, 36.57142857142857)"
14-12-2022 12:47:03.963314,"(5.0, 7.2, 6.963636363636364)","(2.5, 3.75, 3.278571428571429)","(18.0, 26.0, 24.615384615384613)","(2.6, 2.82, 2.7182142857142857)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 202.5)","(26.0, 38.0, 37.0)"
14-12-2022 12:47:05.082955,"(5.0, 7.2, 6.963636363636364)","(2.5, 3.75, 3.475)","(18.0, 26.0, 25.055555555555557)","(2.6, 2.82, 2.7182142857142857)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 161.15384615384616)","(26.0, 38.0, 37.0)"
14-12-2022 12:47:06.336190,"(5.0, 7.2, 6.963636363636364)","(2.5, 3.75, 3.5558823529411767)","(18.0, 26.0, 25.055555555555557)","(2.6, 2.82, 2.7182142857142857)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.129999999999999)","(71.0, 310.0, 223.91304347826087)","(26.0, 38.0, 36.54545454545455)"
14-12-2022 12:47:07.495402,"(5.0, 7.2, 6.963636363636364)","(2.5, 3.75, 3.7176470588235295)","(18.0, 26.0, 25.055555555555557)","(2.6, 2.82, 2.773913043478261)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.139130434782608)","(71.0, 310.0, 202.5)","(26.0, 38.0, 36.22222222222222)"
14-12-2022 12:47:08.678500,"(5.0, 7.2, 6.963636363636364)","(2.5, 3.75, 3.7176470588235295)","(18.0, 26.0, 25.055555555555557)","(2.6, 2.8, 2.773913043478261)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.139130434782608)","(71.0, 310.0, 161.15384615384616)","(26.0, 38.0, 36.22222222222222)"
14-12-2022 12:47:09.863137,"(5.0, 7.2, 6.963636363636364)","(2.5, 3.75, 3.6)","(17.0, 26.0, 25.055555555555557)","(2.6, 2.8, 2.773913043478261)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.139130434782608)","(71.0, 310.0, 161.15384615384616)","(26.0, 38.0, 37.69230769230769)"
14-12-2022 12:47:11.085840,"(5.0, 7.4, 6.7846153846153845)","(2.5, 3.75, 3.6)","(17.0, 26.0, 25.157894736842103)","(2.6, 2.8, 2.7548387096774194)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.2, 9.139999999999999)","(71.0, 310.0, 161.15384615384616)","(26.0, 38.0, 41.75)"
14-12-2022 12:47:12.371515,"(5.0, 7.4, 6.973333333333334)","(2.5, 3.75, 3.619047619047619)","(17.0, 26.0, 25.157894736842103)","(2.6, 2.8, 2.7111111111111112)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.8, 9.5)","(71.0, 310.0, 161.15384615384616)","(26.0, 42.0, 37.916666666666664)"
14-12-2022 12:47:14.070853,"(5.0, 7.2, 6.7749999999999995)","(2.5, 3.75, 3.3442622950819674)","(17.0, 26.0, 25.157894736842103)","(2.6, 2.8, 2.795616438356164)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.8, 9.56)","(71.0, 310.0, 161.15384615384616)","(26.0, 38.0, 41.111111111111114)"
14-12-2022 12:47:15.452389,"(5.0, 7.2, 6.8)","(2.5, 3.75, 3.3353846153846156)","(17.0, 26.0, 25.157894736842103)","(2.6, 2.8, 2.79553488372093)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.8, 9.56)","(71.0, 310.0, 161.15384615384616)","(26.0, 42.0, 41.111111111111114)"
14-12-2022 12:47:16.700770,"(5.0, 7.8, 6.9818181818181815)","(2.5, 3.75, 3.3353846153846156)","(17.0, 26.0, 25.157894736842103)","(2.6, 2.8, 2.772093023255814)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.8, 9.56)","(71.0, 310.0, 161.15384615384616)","(26.0, 42.0, 41.111111111111114)"
14-12-2022 12:47:17.911314,"(5.0, 7.8, 6.9818181818181815)","(2.5, 3.75, 3.3353846153846156)","(17.0, 26.0, 25.157894736842103)","(2.6, 2.8, 2.779310344827586)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.8, 9.51764705882353)","(71.0, 310.0, 161.15384615384616)","(26.0, 42.0, 41.111111111111114)"
14-12-2022 12:47:19.258395,"(5.0, 7.8, 6.9818181818181815)","(2.5, 3.7, 3.466666666666667)","(17.0, 26.0, 25.157894736842103)","(2.6, 2.8, 2.785185185185185)","(101.0, 650.0, 614.2857142857142)","(6.0, 9.8, 9.51764705882353)","(71.0, 310.0, 202.5)","(26.0, 42.0, 40.3125)"
14-12-2022 12:47:20.645437,"(5.0, 7.8, 6.9818181818181815)","(2.5, 3.7, 3.580952380952381)","(17.0, 26.0, 25.157894736842103)","(2.6, 2.8, 2.785185185185185)","(101.0, 650.0, 686.25)","(6.0, 9.8, 9.51764705882353)","(71.0, 310.0, 202.5)","(26.0, 42.0, 39.729729729729726)"
14-12-2022 12:47:21.942752,"(5.0, 7.8, 6.9230769230769225)","(2.5, 3.7, 3.580952380952381)","(17.0, 26.0, 25.0)","(2.6, 2.8, 2.746666666666667)","(101.0, 810.0, 521.4285714285714)","(6.0, 9.8, 9.51764705882353)","(71.0, 310.0, 161.15384615384616)","(26.0, 42.0, 39.729729729729726)"
14-12-2022 12:47:23.272382,"(5.0, 7.8, 6.9230769230769225)","(2.5, 3.6, 3.4133333333333336)","(17.0, 26.0, 25.347826086956523)","(2.6, 2.8, 2.764444444444444)","(101.0, 550.0, 523.3333333333334)","(6.0, 9.8, 9.608)","(71.0, 310.0, 161.15384615384616)","(26.0, 42.0, 39.729729729729726)"
14-12-2022 12:47:24.671442,"(5.0, 7.8, 6.9230769230769225)","(2.5, 3.6, 3.388235294117647)","(17.0, 26.0, 24.25)","(2.6, 2.8, 2.844)","(101.0, 550.0, 507.77777777777777)","(6.0, 9.8, 9.608)","(71.0, 310.0, 161.15384615384616)","(26.0, 42.0, 39.833333333333336)"
14-12-2022 12:47:25.888909,"(5.0, 7.6, 7.066666666666666)","(2.5, 3.6, 3.388235294117647)","(17.0, 26.0, 25.48148148148148)","(2.6, 2.88, 2.8525)","(101.0, 550.0, 507.77777777777777)","(6.0, 9.8, 9.608)","(71.0, 310.0, 202.5)","(26.0, 40.0, 39.833333333333336)"
14-12-2022 12:47:27.204751,"(5.0, 7.6, 6.72)","(2.5, 3.55, 3.48)","(17.0, 26.0, 22.666666666666668)","(2.6, 2.88, 2.8637037037037034)","(101.0, 550.0, 474.0)","(6.0, 9.8, 9.608)","(71.0, 310.0, 161.15384615384616)","(26.0, 40.0, 39.833333333333336)"
14-12-2022 12:47:28.396521,"(5.5, 7.6, 6.75)","(2.6, 3.5, 3.1142857142857143)","(17.0, 26.0, 22.666666666666668)","(2.45, 2.88, 2.869090909090909)","(101.0, 550.0, 474.0)","(6.5, 9.8, 9.608)","(71.0, 310.0, 161.15384615384616)","(31.0, 40.0, 39.833333333333336)"
14-12-2022 12:47:29.624963,"(5.5, 7.6, 6.891666666666667)","(2.6, 3.4, 3.3741176470588234)","(17.0, 26.0, 22.666666666666668)","(2.45, 2.88, 2.869090909090909)","(101.0, 550.0, 507.77777777777777)","(6.5, 9.8, 9.608)","(71.0, 310.0, 202.5)","(31.0, 40.0, 39.833333333333336)"
14-12-2022 12:47:30.804999,"(5.5, 7.6, 6.891666666666667)","(2.6, 3.45, 3.3666666666666667)","(17.0, 26.0, 25.53846153846154)","(2.45, 2.88, 2.8)","(101.0, 550.0, 472.0)","(6.5, 9.8, 9.608)","(71.0, 310.0, 130.0)","(31.0, 40.0, 39.833333333333336)"
14-12-2022 12:47:32.022938,"(5.5, 7.6, 7.18)","(2.6, 3.3, 3.2583333333333333)","(17.0, 26.0, 25.53846153846154)","(2.45, 2.84, 2.7766666666666664)","(101.0, 550.0, 472.0)","(6.5, 9.8, 9.608)","(71.0, 150.0, 130.0)","(31.0, 40.0, 39.833333333333336)"
