,Sugar Time,Diamond Harmony,Homebush Harper,Young Romeo,Simon The Pieman,Alhambra,Rosehip,Verdun Bale
08-12-2022 14:50:37.629389,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 18.038461538461537)"
08-12-2022 14:50:38.943889,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 18.038461538461537)"
08-12-2022 14:50:40.308328,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 30.493333333333332)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 15.181818181818183)"
08-12-2022 14:50:41.598949,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 30.493333333333332)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 15.181818181818183)"
08-12-2022 14:50:42.869369,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 15.181818181818183)"
08-12-2022 14:50:44.133942,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 15.181818181818183)"
08-12-2022 14:50:45.402555,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 15.181818181818183)"
08-12-2022 14:50:46.682307,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 16.678571428571427)"
08-12-2022 14:50:47.964500,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 30.493333333333332)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 16.678571428571427)"
08-12-2022 14:50:49.250402,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 16.678571428571427)"
08-12-2022 14:50:50.422970,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 16.678571428571427)"
08-12-2022 14:50:51.564272,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 16.678571428571427)"
08-12-2022 14:50:52.766317,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 16.678571428571427)"
08-12-2022 14:50:53.983919,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 16.678571428571427)"
08-12-2022 14:50:55.200812,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.563157894736843)","(6.0, 23.0, 16.95609756097561)"
08-12-2022 14:50:56.366798,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.7)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.95609756097561)"
08-12-2022 14:50:57.511339,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.586666666666668)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.95609756097561)"
08-12-2022 14:50:58.696001,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.586666666666668)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.95609756097561)"
08-12-2022 14:50:59.911508,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.586666666666668)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.95609756097561)"
08-12-2022 14:51:01.478068,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.586666666666668)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.95609756097561)"
08-12-2022 14:51:02.959474,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.586666666666668)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.95609756097561)"
08-12-2022 14:51:04.314770,"(3.4, 5.1, 4.128571428571428)","(7.0, 17.0, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.990243902439026)"
08-12-2022 14:51:05.657456,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.990243902439026)"
08-12-2022 14:51:06.864912,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.990243902439026)"
08-12-2022 14:51:08.029506,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.990243902439026)"
08-12-2022 14:51:09.218456,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.990243902439026)"
08-12-2022 14:51:10.451791,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.990243902439026)"
08-12-2022 14:51:11.688953,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.990243902439026)"
08-12-2022 14:51:12.960516,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:14.248014,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:15.616555,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:16.942854,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:18.229218,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.480000000000004)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:19.493630,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:20.762041,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.519999999999996)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.286666666666667)","(6.0, 23.0, 11.58695652173913)"
08-12-2022 14:51:22.007709,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 16.785714285714285)"
08-12-2022 14:51:23.507357,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 16.785714285714285)"
08-12-2022 14:51:24.986520,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 16.785714285714285)"
08-12-2022 14:51:26.442566,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 11.58695652173913)"
08-12-2022 14:51:27.856985,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 11.58695652173913)"
08-12-2022 14:51:29.210267,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 11.58695652173913)"
08-12-2022 14:51:30.540935,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 11.58695652173913)"
08-12-2022 14:51:31.836127,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 16.785714285714285)"
08-12-2022 14:51:33.122282,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 16.785714285714285)"
08-12-2022 14:51:34.302738,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 16.785714285714285)"
08-12-2022 14:51:35.478927,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 16.785714285714285)"
08-12-2022 14:51:36.588071,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:37.789965,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:38.980798,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:40.153713,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:41.322162,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:42.556422,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:43.699528,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:44.928596,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.153333333333334)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.016666666666666)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:46.216184,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 14.886206896551723)","(6.0, 23.0, 15.0)"
08-12-2022 14:51:47.556824,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:48.806841,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:50.077656,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 16.714285714285715)"
08-12-2022 14:51:51.406988,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:52.680168,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:53.988161,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:55.254853,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:51:56.579911,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:51:57.926922,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:51:59.270967,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:52:00.595077,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:52:02.003013,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 29.98181818181818)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:52:03.317501,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 32.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:52:04.537093,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:52:05.798381,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 15.136363636363637)"
08-12-2022 14:52:07.140590,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 17.95192307692308)"
08-12-2022 14:52:08.422078,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:52:09.658253,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:52:10.889103,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.652173913043477)"
08-12-2022 14:52:12.062374,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.927272727272726)"
08-12-2022 14:52:13.421878,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.927272727272726)"
08-12-2022 14:52:14.605500,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.927272727272726)"
08-12-2022 14:52:15.908676,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 11.927272727272726)"
08-12-2022 14:52:17.204539,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 27.254545454545454)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 13.325)","(6.0, 23.0, 15.431250000000002)"
08-12-2022 14:52:18.419989,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 29.0, 26.345454545454547)","(10.0, 24.0, 23.266666666666666)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.5, 12.95)","(6.0, 23.0, 15.431250000000002)"
08-12-2022 14:52:19.624597,"(3.4, 5.1, 4.128571428571428)","(7.0, 16.5, 15.2625)","(71.0, 300.0, 177.5)","(12.0, 28.0, 26.345454545454547)","(10.0, 25.0, 23.266666666666666)","(2.45, 4.0, 3.407058823529412)","(7.5, 15.0, 12.95)","(6.0, 23.0, 15.431250000000002)"
