,Tolkowsky,Storm Attack,Drop The Pilot,Giveitallali,Heleva Deel,Harmony Nation,Lexis Choice,Kings Row,Inside Information,The Angels Kiss
05-01-2023 14:40:43.952955,"(1.9, 2.02, 1.9798901098901098)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.2, 4.144444444444445)","(51.0, 190.0, 143.125)","(11.0, 26.0, 22.75)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:45.229681,"(1.9, 2.02, 1.9798901098901098)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.2, 4.144444444444445)","(51.0, 190.0, 143.125)","(11.0, 26.0, 22.75)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:46.440963,"(1.9, 2.02, 1.9798901098901098)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.2, 4.144444444444445)","(51.0, 190.0, 143.125)","(11.0, 26.0, 22.75)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:47.650966,"(1.9, 2.02, 1.9798901098901098)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.2, 4.144444444444445)","(51.0, 190.0, 143.125)","(11.0, 26.0, 22.75)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:48.932880,"(1.9, 2.02, 1.9798901098901098)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.2, 4.141666666666667)","(51.0, 190.0, 143.125)","(11.0, 26.0, 22.75)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:50.260232,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.2, 4.0687500000000005)","(51.0, 190.0, 143.125)","(11.0, 26.0, 22.75)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:51.563614,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.2, 4.0687500000000005)","(51.0, 190.0, 130.0)","(11.0, 26.0, 22.75)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:52.838226,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.2, 4.0285714285714285)","(51.0, 190.0, 130.0)","(11.0, 26.0, 22.75)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:54.056800,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(11.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:55.318424,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(11.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:56.621014,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(11.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:57.950042,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(11.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:40:59.227125,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(11.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:00.537076,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(11.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(11.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:01.807939,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:03.090722,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:04.335103,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:05.589719,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:06.767568,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:07.952289,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:09.198827,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:10.602874,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:11.832380,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:13.069351,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 130.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:14.345259,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:15.677402,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:16.998041,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:18.190818,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:19.477460,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:20.639685,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:21.906273,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:23.231614,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:24.511987,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:25.802645,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:27.087938,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:28.402576,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:29.658752,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:30.914001,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:32.110139,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:33.507016,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 38.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:35.124642,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 4.0285714285714285)","(51.0, 190.0, 103.75)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 33.0)","(26.0, 130.0, 61.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:36.585789,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 190.0, 118.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 33.0)","(26.0, 130.0, 109.85714285714286)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:38.052680,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 190.0, 90.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 33.0)","(26.0, 130.0, 96.8235294117647)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:39.439051,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 33.0)","(26.0, 130.0, 96.8235294117647)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:40.790508,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(10.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 34.5)","(26.0, 130.0, 96.8235294117647)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:42.172172,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 34.5)","(26.0, 130.0, 96.8235294117647)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:43.484097,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 34.5)","(26.0, 130.0, 96.8235294117647)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:44.799326,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 63.333333333333336)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 34.5)","(26.0, 130.0, 86.61538461538461)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:46.091162,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 63.333333333333336)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 34.5)","(26.0, 130.0, 86.61538461538461)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:47.382067,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 108.66666666666666)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 40.0)","(26.0, 130.0, 74.70588235294117)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:48.774032,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 98.18181818181819)","(12.0, 26.0, 23.833333333333332)","(21.0, 50.0, 39.0)","(26.0, 130.0, 74.70588235294117)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:50.150041,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 24.6)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 98.18181818181819)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 33.6)","(26.0, 130.0, 67.33333333333333)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:51.493755,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 29.0, 23.0)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 65.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 33.6)","(26.0, 130.0, 67.33333333333333)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:52.810833,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 28.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 62.85714285714286)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 33.6)","(26.0, 130.0, 67.33333333333333)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:54.142992,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 27.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 62.85714285714286)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 33.6)","(26.0, 130.0, 67.33333333333333)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:55.446287,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 27.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 62.85714285714286)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 33.6)","(26.0, 130.0, 67.33333333333333)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:56.920178,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 27.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 62.85714285714286)","(12.0, 26.0, 21.125)","(21.0, 48.0, 33.6)","(26.0, 130.0, 67.33333333333333)","(71.0, 220.0, 150.0)"
05-01-2023 14:41:58.389342,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 27.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 72.5)","(12.0, 26.0, 21.125)","(21.0, 48.0, 33.6)","(26.0, 130.0, 38.18181818181818)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:00.005047,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 27.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.9090909090909)","(12.0, 26.0, 21.125)","(21.0, 48.0, 33.6)","(26.0, 130.0, 38.18181818181818)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:01.432937,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 27.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 98.46153846153847)","(12.0, 26.0, 21.125)","(21.0, 48.0, 33.6)","(26.0, 130.0, 38.18181818181818)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:02.817085,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 27.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 98.46153846153847)","(12.0, 26.0, 21.125)","(21.0, 48.0, 33.6)","(26.0, 130.0, 38.18181818181818)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:04.113203,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 27.0, 21.857142857142858)","(9.0, 18.5, 17.1)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 98.46153846153847)","(12.0, 26.0, 21.125)","(21.0, 48.0, 33.6)","(26.0, 130.0, 38.18181818181818)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:05.526709,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.625)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 98.46153846153847)","(12.0, 26.0, 21.125)","(21.0, 48.0, 33.6)","(26.0, 130.0, 38.18181818181818)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:06.933079,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.333333333333332)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 98.46153846153847)","(12.0, 26.0, 21.125)","(21.0, 46.0, 38.0)","(26.0, 130.0, 38.18181818181818)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:08.252906,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.333333333333332)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 98.46153846153847)","(12.0, 26.0, 21.125)","(21.0, 46.0, 38.0)","(26.0, 130.0, 38.18181818181818)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:09.577805,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.333333333333332)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.9090909090909)","(12.0, 26.0, 21.125)","(21.0, 46.0, 38.0)","(26.0, 130.0, 70.58823529411765)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:10.960104,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.333333333333332)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.9090909090909)","(12.0, 26.0, 21.125)","(21.0, 46.0, 38.0)","(26.0, 130.0, 81.9047619047619)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:12.350534,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.333333333333332)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.9090909090909)","(12.0, 26.0, 21.125)","(21.0, 46.0, 38.0)","(26.0, 130.0, 81.9047619047619)","(71.0, 220.0, 150.0)"
05-01-2023 14:42:13.707165,"(1.9, 2.02, 1.9805405405405405)","(10.0, 17.5, 14.807692307692308)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.333333333333332)","(3.3, 4.1, 3.981578947368421)","(51.0, 140.0, 90.9090909090909)","(12.0, 26.0, 21.125)","(21.0, 46.0, 38.0)","(26.0, 130.0, 81.9047619047619)","(71.0, 220.0, 150.0)"
