,Providence Bale,Tiger Time,Gypsy Yankee,Russian Sub,Spring Bolt,Dream Wizard,Spring Scout
11-01-2023 21:33:35.653789,"(8.0, 8.8, 8.105263157894736)","(2.35, 3.8, 3.7375)","(2.9, 2.98, 2.935)","(10.0, 10.5, 10.304347826086957)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:36.682436,"(8.0, 8.8, 8.105263157894736)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.98, 2.935)","(10.0, 11.0, 10.904761904761905)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:37.765383,"(8.0, 8.8, 8.105263157894736)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.98, 2.9299999999999997)","(10.0, 11.0, 9.6)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:38.881151,"(8.0, 8.8, 8.105263157894736)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.98, 2.92)","(10.0, 11.0, 9.424999999999999)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:39.923291,"(8.0, 8.8, 8.266666666666667)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.98, 2.92)","(10.0, 11.0, 9.424999999999999)","(41.0, 65.0, 58.0)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:41.025224,"(8.0, 8.8, 8.307692307692308)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.98, 2.9028571428571426)","(10.0, 11.0, 9.424999999999999)","(41.0, 65.0, 58.0)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:42.021599,"(8.0, 8.8, 8.307692307692308)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.98, 2.935)","(10.0, 11.0, 9.875)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:42.999602,"(8.0, 8.8, 8.307692307692308)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.98, 2.878181818181818)","(10.0, 11.0, 9.875)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:43.942423,"(8.0, 8.8, 8.307692307692308)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.9272727272727272)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:44.960223,"(8.0, 8.8, 8.307692307692308)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.9272727272727272)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:46.026242,"(8.0, 8.8, 7.84)","(2.35, 3.8, 3.7375)","(2.9, 2.96, 2.9272727272727272)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:47.028233,"(8.0, 8.8, 8.2)","(2.35, 3.8, 3.7375)","(2.9, 2.96, 2.9272727272727272)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:48.033022,"(8.0, 8.8, 8.133333333333333)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.934285714285714)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:49.099142,"(8.0, 8.8, 8.14)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.9272727272727272)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:50.245139,"(8.0, 8.8, 8.272)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.9272727272727272)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:51.318567,"(8.0, 8.8, 8.272)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.9272727272727272)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:52.258888,"(8.0, 8.8, 8.311111111111112)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.9272727272727272)","(10.0, 11.0, 9.875)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:53.250797,"(8.0, 8.8, 8.25)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.8676923076923075)","(10.0, 11.0, 9.875)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:54.196512,"(8.0, 8.8, 8.307692307692308)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.864)","(10.0, 11.0, 9.875)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:55.235403,"(8.0, 8.8, 8.307692307692308)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.96, 2.8676923076923075)","(10.0, 11.0, 9.875)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.628571428571428)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:56.254620,"(8.0, 8.8, 8.307692307692308)","(2.45, 3.8, 3.6999999999999997)","(2.8, 2.96, 2.8676923076923075)","(10.0, 11.0, 9.69090909090909)","(41.0, 65.0, 61.5)","(4.2, 7.8, 7.628571428571428)","(51.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:57.266890,"(8.0, 8.8, 8.307692307692308)","(2.45, 3.8, 3.6999999999999997)","(2.8, 2.96, 2.8676923076923075)","(10.0, 11.0, 9.847999999999999)","(41.0, 65.0, 61.5)","(4.2, 7.8, 7.628571428571428)","(51.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:58.320918,"(8.0, 8.8, 8.307692307692308)","(2.45, 3.8, 3.6999999999999997)","(2.8, 2.96, 2.86)","(10.0, 11.0, 9.847999999999999)","(41.0, 65.0, 61.5)","(4.2, 7.8, 7.628571428571428)","(51.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:59.352483,"(8.0, 8.8, 8.307692307692308)","(2.45, 3.8, 3.6999999999999997)","(2.8, 2.94, 2.856)","(10.0, 11.0, 9.847999999999999)","(41.0, 65.0, 61.5)","(4.2, 7.8, 7.628571428571428)","(51.0, 120.0, 111.66666666666666)"
11-01-2023 21:34:00.383014,"(8.0, 8.8, 8.430769230769231)","(2.45, 3.8, 3.6999999999999997)","(2.8, 2.94, 2.856)","(10.0, 11.0, 9.847999999999999)","(41.0, 65.0, 60.15384615384615)","(4.2, 7.8, 7.628571428571428)","(51.0, 120.0, 111.66666666666666)"
11-01-2023 21:34:01.473730,"(8.0, 8.8, 8.430769230769231)","(2.45, 3.8, 3.7375)","(2.8, 2.92, 2.8033333333333332)","(10.0, 11.0, 9.755555555555556)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.45)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:02.474090,"(8.0, 8.8, 8.533333333333333)","(2.45, 3.8, 3.7038461538461536)","(2.8, 2.92, 2.8)","(10.0, 11.0, 9.755555555555556)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.566666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:03.484793,"(8.0, 8.8, 8.533333333333333)","(2.45, 3.8, 3.7249999999999996)","(2.8, 2.92, 2.8096774193548386)","(10.0, 10.0, 9.727272727272727)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.566666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:04.415493,"(8.0, 8.8, 8.430769230769231)","(2.45, 3.8, 3.7375)","(2.8, 2.92, 2.875)","(10.0, 10.0, 9.6)","(41.0, 65.0, 58.0)","(4.2, 7.8, 7.699999999999999)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:05.346955,"(8.0, 8.8, 8.533333333333333)","(2.45, 3.8, 3.7666666666666666)","(2.8, 2.88, 2.8145454545454545)","(10.0, 10.0, 9.6)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.699999999999999)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:06.299556,"(8.0, 8.8, 8.430769230769231)","(2.45, 3.8, 3.725)","(2.8, 2.88, 2.784)","(10.0, 10.0, 9.6)","(41.0, 65.0, 58.0)","(4.2, 7.8, 7.699999999999999)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:07.345472,"(8.0, 8.8, 8.553846153846154)","(2.45, 3.8, 3.725)","(2.8, 2.88, 2.783076923076923)","(10.0, 10.0, 9.6)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.644444444444444)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:08.384021,"(8.0, 8.8, 8.622222222222224)","(2.45, 3.8, 3.7666666666666666)","(2.8, 2.88, 2.83)","(10.0, 10.0, 9.9)","(41.0, 65.0, 60.15384615384615)","(4.2, 7.8, 7.699999999999999)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:09.620967,"(8.0, 8.8, 8.553846153846154)","(2.45, 3.85, 3.716666666666667)","(2.8, 2.9, 2.83)","(10.0, 10.0, 9.782608695652174)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.699999999999999)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:10.802098,"(8.0, 8.8, 8.553846153846154)","(2.45, 3.85, 3.716666666666667)","(2.8, 2.9, 2.779090909090909)","(10.0, 10.0, 10.08)","(41.0, 65.0, 57.125)","(4.2, 7.8, 7.644444444444444)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:11.830639,"(8.0, 8.8, 8.622222222222224)","(2.45, 3.85, 3.7642857142857142)","(2.8, 2.9, 2.779090909090909)","(10.0, 10.5, 10.08)","(41.0, 65.0, 57.125)","(4.2, 7.8, 7.699999999999999)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:12.799358,"(8.0, 8.8, 8.553846153846154)","(2.45, 3.85, 3.8055555555555554)","(2.8, 2.9, 2.8633734939759035)","(10.0, 9.6, 9.423529411764706)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.76)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:13.744689,"(8.0, 8.8, 8.553846153846154)","(2.45, 3.95, 3.8045454545454547)","(2.8, 2.9, 2.8633734939759035)","(10.0, 10.0, 9.857142857142858)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.76)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:14.731474,"(8.0, 8.8, 8.533333333333333)","(2.45, 4.0, 3.9722222222222223)","(2.8, 2.9, 2.861025641025641)","(10.0, 10.0, 9.666666666666666)","(41.0, 65.0, 61.5)","(4.2, 7.8, 7.76)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:15.698829,"(8.0, 8.8, 8.430769230769231)","(2.45, 4.0, 3.8181818181818183)","(2.8, 2.9, 2.861025641025641)","(10.0, 10.0, 9.48)","(41.0, 65.0, 57.125)","(4.2, 7.8, 7.706666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:16.758988,"(8.0, 8.8, 8.533333333333333)","(2.45, 4.0, 3.85)","(2.8, 2.9, 2.861025641025641)","(10.0, 10.0, 9.48)","(41.0, 65.0, 61.5)","(4.2, 7.8, 7.76)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:17.830187,"(8.0, 8.8, 8.430769230769231)","(2.45, 4.0, 3.8)","(2.8, 2.9, 2.86)","(10.0, 10.0, 9.6)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.644444444444444)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:18.900991,"(8.0, 8.8, 8.533333333333333)","(2.45, 4.0, 3.892857142857143)","(2.8, 2.9, 2.8392)","(10.0, 9.8, 9.4)","(41.0, 65.0, 61.5)","(4.2, 7.8, 7.644444444444444)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:19.989809,"(8.0, 8.8, 8.533333333333333)","(2.45, 3.95, 3.89)","(2.8, 2.9, 2.8392)","(10.0, 9.8, 9.218181818181819)","(41.0, 65.0, 61.5)","(4.2, 7.8, 7.76)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:21.055508,"(8.0, 8.8, 8.16)","(2.45, 3.95, 3.9250000000000003)","(2.8, 2.9, 2.8392)","(10.0, 9.4, 9.282352941176471)","(41.0, 65.0, 57.125)","(4.2, 7.8, 7.706666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:22.010083,"(8.0, 8.8, 8.133333333333333)","(2.45, 4.1, 4.010714285714285)","(2.8, 2.9, 2.8392)","(10.0, 9.4, 9.282352941176471)","(41.0, 65.0, 57.125)","(4.2, 7.8, 7.706666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:23.021123,"(8.0, 8.8, 8.133333333333333)","(2.45, 4.1, 4.0568965517241375)","(2.8, 2.9, 2.8392)","(10.0, 9.4, 9.282352941176471)","(41.0, 65.0, 57.125)","(4.2, 7.8, 7.706666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:23.956823,"(8.0, 8.8, 8.3)","(2.45, 4.2, 4.186)","(2.8, 2.9, 2.8392)","(10.0, 9.4, 9.303448275862069)","(41.0, 65.0, 59.0)","(4.2, 7.8, 7.68)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:24.967473,"(8.0, 8.8, 8.133333333333333)","(2.45, 4.2, 4.186)","(2.8, 2.9, 2.8392)","(10.0, 9.8, 9.651851851851852)","(41.0, 65.0, 57.125)","(4.2, 7.8, 7.664)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:26.033033,"(8.0, 8.8, 8.3)","(2.45, 4.3, 4.1875)","(2.8, 2.9, 2.8392)","(10.0, 9.8, 9.62857142857143)","(41.0, 65.0, 59.0)","(4.2, 7.8, 6.8769230769230765)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:27.101635,"(8.0, 8.8, 8.133333333333333)","(2.45, 4.3, 4.1875)","(2.8, 2.9, 2.8392)","(10.0, 9.8, 9.62857142857143)","(41.0, 65.0, 60.15384615384615)","(4.2, 7.8, 6.8)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:28.164081,"(8.0, 8.8, 8.133333333333333)","(2.45, 4.3, 4.1875)","(2.8, 2.9, 2.8392)","(10.0, 9.8, 9.303448275862069)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.111111111111111)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:29.155770,"(8.0, 8.8, 8.533333333333333)","(2.45, 4.3, 4.1875)","(2.8, 2.9, 2.8392)","(10.0, 9.4, 9.303448275862069)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.111111111111111)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:30.150436,"(8.0, 8.8, 8.472727272727273)","(2.45, 4.2, 4.083333333333334)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.4, 9.303448275862069)","(41.0, 65.0, 60.15384615384615)","(4.2, 7.6, 7.125)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:31.083707,"(8.0, 8.8, 8.575)","(2.45, 4.2, 4.0600000000000005)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.4, 9.303448275862069)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.125)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:32.149602,"(8.0, 8.8, 8.472727272727273)","(2.45, 4.2, 4.0600000000000005)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.4, 9.303448275862069)","(41.0, 65.0, 58.0)","(4.2, 7.6, 7.125)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:33.085511,"(8.0, 8.6, 8.533333333333333)","(2.45, 4.2, 4.0600000000000005)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.2, 9.191304347826087)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.125)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:34.023560,"(8.0, 8.6, 8.563636363636363)","(2.45, 4.2, 4.139655172413793)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.2, 9.191304347826087)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.066666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:35.005040,"(8.0, 8.6, 8.52)","(2.45, 4.2, 4.109090909090909)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.2, 9.191304347826087)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.066666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:35.945098,"(8.0, 8.6, 8.563636363636363)","(2.45, 4.2, 4.1375)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.2, 9.191304347826087)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.066666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:36.874871,"(8.0, 8.6, 8.533333333333333)","(2.45, 4.2, 4.1375)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.2, 9.191304347826087)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.066666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:37.865928,"(8.0, 8.6, 8.533333333333333)","(2.45, 4.2, 4.1375)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.2, 9.136)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.375)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:38.870162,"(8.0, 8.6, 8.563636363636363)","(2.45, 4.2, 4.161538461538462)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.2, 9.136)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.375)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:39.858389,"(8.0, 8.6, 8.533333333333333)","(2.45, 4.2, 4.161538461538462)","(2.8, 2.9, 2.779090909090909)","(10.0, 9.2, 9.136)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:40.822066,"(8.0, 8.6, 8.563636363636363)","(2.45, 4.2, 4.161538461538462)","(2.8, 2.88, 2.775652173913043)","(10.0, 9.2, 9.136)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:41.767653,"(8.0, 8.6, 8.563636363636363)","(2.45, 4.2, 4.161538461538462)","(2.8, 2.88, 2.775652173913043)","(10.0, 9.2, 9.136)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:42.786702,"(8.0, 8.6, 8.533333333333333)","(2.45, 4.2, 4.161538461538462)","(2.8, 2.88, 2.8250980392156864)","(10.0, 9.2, 9.136)","(41.0, 65.0, 59.0)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:43.783760,"(8.0, 8.8, 8.3)","(2.45, 4.3, 4.247826086956522)","(2.8, 2.86, 2.8128571428571427)","(10.0, 9.8, 9.68)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.182608695652173)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:44.782950,"(8.0, 8.8, 8.072727272727272)","(2.45, 4.3, 4.247826086956522)","(2.8, 2.86, 2.8128571428571427)","(10.0, 9.8, 9.618181818181819)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.085714285714285)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:45.655223,"(8.0, 8.8, 8.3)","(2.45, 4.3, 4.185714285714285)","(2.8, 2.86, 2.797142857142857)","(10.0, 9.4, 9.309090909090909)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:46.567571,"(8.0, 8.8, 8.072727272727272)","(2.45, 4.3, 4.206666666666666)","(2.8, 2.86, 2.797142857142857)","(10.0, 9.4, 9.272)","(41.0, 65.0, 57.125)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:47.581716,"(8.0, 8.8, 8.3)","(2.45, 4.3, 4.16)","(2.8, 2.86, 2.797142857142857)","(10.0, 9.4, 9.272)","(41.0, 65.0, 59.0)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:48.612049,"(8.0, 8.8, 8.072727272727272)","(2.45, 4.3, 4.26)","(2.8, 2.86, 2.797142857142857)","(10.0, 9.4, 9.272)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:49.690300,"(8.0, 8.8, 8.3)","(2.45, 4.4, 4.277272727272727)","(2.8, 2.86, 2.797142857142857)","(10.0, 9.4, 9.272)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:50.784634,"(8.0, 8.8, 8.3)","(2.45, 4.4, 4.3)","(2.8, 2.86, 2.797142857142857)","(10.0, 9.4, 9.272)","(41.0, 65.0, 58.0)","(4.2, 7.6, 7.3428571428571425)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:51.829096,"(8.0, 8.8, 8.072727272727272)","(2.45, 4.4, 4.3)","(2.8, 2.86, 2.797142857142857)","(10.0, 9.4, 9.772727272727273)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.094736842105263)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:52.959218,"(8.0, 8.8, 8.3)","(2.45, 4.4, 4.325)","(2.8, 2.86, 2.797142857142857)","(10.0, 10.0, 9.653846153846153)","(41.0, 65.0, 61.5)","(4.2, 7.6, 7.257142857142857)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:54.066503,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.325)","(2.7, 2.86, 2.797142857142857)","(7.5, 10.0, 9.188888888888888)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.3428571428571425)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:55.049349,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.2875)","(2.7, 2.86, 2.797142857142857)","(7.5, 9.2, 9.188888888888888)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.3428571428571425)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:55.985498,"(8.0, 8.8, 8.3)","(2.6, 4.4, 4.2875)","(2.7, 2.86, 2.797142857142857)","(7.5, 9.2, 9.188888888888888)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.3428571428571425)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:56.974317,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.2875)","(2.7, 2.86, 2.797142857142857)","(7.5, 9.2, 9.181818181818182)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.3428571428571425)","(51.0, 120.0, 109.28571428571429)"
11-01-2023 21:34:58.041220,"(8.0, 8.8, 8.3)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.718947368421053)","(7.5, 9.2, 9.181818181818182)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.3428571428571425)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:34:59.071013,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.718947368421053)","(7.5, 9.2, 9.181818181818182)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.323076923076923)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:00.089148,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.718947368421053)","(7.5, 9.2, 9.615384615384617)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.15)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:01.124216,"(8.0, 8.8, 8.3)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.718947368421053)","(7.5, 9.8, 9.533333333333333)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.2625)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:02.101951,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.7163636363636363)","(7.5, 9.8, 9.533333333333333)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.381818181818182)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:03.070989,"(8.0, 8.8, 8.3)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.724)","(7.5, 9.4, 9.23529411764706)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.381818181818182)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:04.120002,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.724)","(7.5, 9.4, 9.23529411764706)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.381818181818182)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:05.018065,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.724)","(7.5, 9.4, 9.23529411764706)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.381818181818182)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:05.967852,"(8.0, 8.8, 8.3)","(2.6, 4.4, 4.325)","(2.7, 2.82, 2.724)","(7.5, 9.4, 9.23529411764706)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.381818181818182)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:07.046643,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.2875)","(2.7, 2.82, 2.724)","(7.5, 9.4, 9.23529411764706)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.381818181818182)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:08.052019,"(8.0, 8.8, 8.3)","(2.6, 4.4, 4.2875)","(2.7, 2.82, 2.724)","(7.5, 9.4, 9.727272727272728)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.15)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:09.211251,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.2875)","(2.7, 2.82, 2.7156521739130435)","(7.5, 9.8, 9.76923076923077)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.323076923076923)","(51.0, 120.0, 113.18181818181819)"
