,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 09:33:40.877186,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 26.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 7.51304347826087)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:42.429184,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 7.51304347826087)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:43.911669,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 7.51304347826087)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:45.402561,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 7.51304347826087)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:46.875184,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 7.92)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 7.4437500000000005)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:48.403225,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.4, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.64)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:49.911323,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 8.64)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:51.404433,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 8.64)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:52.880809,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 8.64)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:54.356119,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 8.64)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:55.930682,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.4, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 8.64)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:57.419215,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.6, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:33:58.945884,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:00.493915,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:01.949972,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.325)","(9.0, 24.0, 18.4)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:03.358628,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:04.779810,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:06.202860,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:07.584271,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:09.052105,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:10.474030,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:11.840572,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:13.295924,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:14.808505,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:16.337861,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.760000000000002)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:18.037449,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:19.741516,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:21.178675,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:22.673205,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:24.156001,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:25.581834,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:26.976810,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:28.429422,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.299999999999999)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:29.861304,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.84)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:31.245747,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.84)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.35714285714286)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:32.685791,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.84)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:34.070346,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.84)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:35.431907,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.84)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:36.761045,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.2, 8.84)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:38.070301,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.4, 6.846153846153847)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:39.433806,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.4, 6.846153846153847)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:40.765045,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.4, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:42.156265,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:43.534933,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:44.878504,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:46.260506,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:47.586760,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:48.922660,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:50.254374,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:51.590674,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:52.910002,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:54.242450,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:55.643125,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:57.023767,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:58.375375,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:34:59.692860,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:35:00.962215,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:35:02.184912,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:35:03.473275,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:35:04.880579,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:35:06.186661,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:35:07.436009,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
09-01-2023 09:35:08.735606,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 7.2, 7.04)","(9.0, 24.0, 12.1)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.879999999999999)","(16.0, 34.0, 32.32142857142857)","(41.0, 230.0, 131.0)"
