,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:09:31.809221,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:33.178989,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:34.552642,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:36.207230,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:37.594182,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:39.122736,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:40.491677,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:41.853455,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:43.104880,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:44.477769,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:45.806371,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:47.080465,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:48.399951,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:49.763330,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:51.154867,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:52.497729,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:53.935143,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:55.349073,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:56.740482,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:58.066225,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:09:59.401254,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:00.606056,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:01.879982,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:03.189533,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:04.425741,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:05.692238,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:06.998557,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:08.355169,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:09.647027,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:10.985627,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:12.214799,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:13.437744,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:14.720603,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:16.044875,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:17.406468,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:18.683578,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:19.883225,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:21.069839,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:22.399657,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:23.717749,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:25.032849,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:26.268053,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:27.465265,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:28.732974,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:30.019003,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:31.266402,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:32.552058,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:33.769124,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:35.085391,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:36.357022,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:37.590275,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:38.840613,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:40.082904,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:41.391343,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:42.742740,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:44.073744,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:45.317957,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:46.545387,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:47.832721,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:49.111899,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:50.456134,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:51.752442,"(11.0, 55.0, 40.5)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:53.035156,"(11.0, 55.0, 40.33333333333333)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:54.304898,"(11.0, 55.0, 40.33333333333333)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:55.576187,"(11.0, 55.0, 40.33333333333333)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.95)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.709090909090909)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:56.862257,"(11.0, 55.0, 40.33333333333333)","(17.0, 190.0, 130.66666666666669)","(13.0, 30.0, 20.5)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:58.141583,"(11.0, 55.0, 40.33333333333333)","(17.0, 180.0, 124.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:10:59.484903,"(11.0, 55.0, 40.33333333333333)","(17.0, 180.0, 124.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:00.738028,"(11.0, 55.0, 40.33333333333333)","(17.0, 180.0, 124.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:01.989132,"(11.0, 55.0, 40.33333333333333)","(17.0, 180.0, 124.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
07-01-2023 10:11:03.331922,"(11.0, 55.0, 40.33333333333333)","(17.0, 180.0, 124.0)","(13.0, 29.0, 20.0)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.4, 6.9)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.4, 7.654545454545454)","(31.0, 230.0, 177.25)","(2.1, 2.38, 2.07)"
