,Attahua Ace,The Trainman,Caymangone,Straytothepoolroom,Sporting Tristar,Marley Bromac,Tabra,Manhattan Lass,Rippin Good Feelin,Sahara Jewel
05-01-2023 12:24:08.005226,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 15.48)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:09.258919,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 16.013333333333332)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:10.485808,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 16.013333333333332)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:11.713806,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 16.013333333333332)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:12.929052,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 16.013333333333332)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:14.086404,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.120000000000001)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:15.329437,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:16.636382,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:17.982627,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:19.448630,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:20.747666,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:22.024909,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:23.288978,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:24.469933,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:25.709278,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:26.975348,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:28.205697,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:29.425675,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:30.725407,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:32.044450,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:33.303583,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:34.572991,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:35.854104,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 32.0)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:37.131963,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 8.879999999999999)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 42.666666666666664)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:38.452631,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 6.525)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:39.700416,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 6.525)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:41.081679,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 6.525)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 18.16)","(31.0, 120.0, 81.77777777777777)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:42.319179,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 6.525)","(12.0, 24.0, 18.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 24.0, 17.560000000000002)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:43.524798,"(5.0, 7.2, 6.800000000000001)","(5.0, 10.5, 6.525)","(12.0, 23.0, 19.666666666666668)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 23.0, 16.96)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:44.696366,"(5.0, 7.0, 6.8)","(5.0, 10.5, 6.525)","(12.0, 22.0, 17.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 22.0, 16.96)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:45.871199,"(5.0, 7.0, 6.8)","(5.0, 10.5, 8.5125)","(12.0, 22.0, 17.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 22.0, 19.48)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:47.033427,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 7.38)","(12.0, 22.0, 17.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 22.0, 19.48)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:48.224820,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 7.38)","(12.0, 21.0, 18.333333333333332)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 21.0, 19.71111111111111)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:49.367185,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 7.38)","(12.0, 21.0, 18.333333333333332)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 21.0, 17.880000000000003)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:50.568759,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 7.38)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 20.0, 17.880000000000003)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:51.711620,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 7.38)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 20.0, 15.923076923076923)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:52.977590,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 7.38)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 20.0, 18.37777777777778)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:54.197933,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 19.5, 17.08)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:55.500773,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 19.0, 17.08)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:56.754365,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 19.0, 17.08)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:58.061933,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 19.0, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:24:59.405450,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:00.701585,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:02.107372,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:03.480942,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:04.762453,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:06.018152,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:07.252775,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:08.462270,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:09.740556,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:11.035248,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:12.401396,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:13.678258,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:14.973953,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:16.232090,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 69.83333333333334)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:17.485483,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 120.0, 67.0)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:18.733450,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 100.0, 67.0)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:19.998781,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 100.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:21.337846,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:22.636415,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:23.963040,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:25.199294,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:26.495993,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:27.825864,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:29.128972,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:30.526098,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:31.902018,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
05-01-2023 12:25:33.258840,"(5.0, 6.8, 6.466666666666667)","(5.0, 10.5, 9.081818181818182)","(12.0, 20.0, 16.5)","(10.0, 19.0, 17.08)","(3.9, 5.7, 4.266666666666667)","(10.0, 17.0, 14.942857142857143)","(11.0, 18.5, 17.488888888888887)","(31.0, 95.0, 77.57142857142857)","(19.0, 48.0, 43.07692307692308)","(5.0, 10.0, 8.08)"
