,Sheila Sazs,Nixon Bale,Audacious Flame,Mt View Bee,Elswyk Shadow,Tangerine Sands,Our Winnie,Celtic Gypsy
07-01-2023 10:11:15.043749,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:16.139541,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:17.299469,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:18.309993,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:19.332186,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:20.317882,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:21.363334,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:22.469324,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:23.532038,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:24.573800,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:25.627473,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:26.713228,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:27.795767,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:28.904499,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:30.091731,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:31.287410,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:32.421446,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:33.476144,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:34.561862,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:35.635446,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:36.677490,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:37.814228,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:38.958278,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 11.166666666666668)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:40.094821,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:41.258967,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:42.425683,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:43.527805,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:44.545192,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:45.641287,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:46.729674,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:47.792311,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:48.939436,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:50.063282,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:51.061607,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:52.111710,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:53.124902,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:54.150159,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:55.271371,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:56.400991,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:57.397199,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:58.432129,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:11:59.557293,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:00.575434,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:01.751428,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:02.920732,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:04.061575,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:05.171141,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:06.420853,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:07.657769,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:08.701586,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:09.725933,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:10.816220,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:11.848839,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:12.921929,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:14.032928,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:15.031510,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:16.034471,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:17.185138,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:18.229289,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:19.313608,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:20.437927,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:21.529356,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:22.594985,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:23.723962,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:24.812379,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:25.917951,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:27.063375,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:28.259922,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:29.404045,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:30.519028,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:31.640151,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:32.743053,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:33.757255,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:34.883736,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:36.073843,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:37.205564,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:38.452954,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:39.658170,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:40.770294,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:41.790504,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
07-01-2023 10:12:42.930642,"(4.2, 7.2, 5.107692307692307)","(4.2, 7.6, 5.35)","(4.4, 9.0, 7.657142857142857)","(9.0, 23.0, 19.210526315789473)","(21.0, 65.0, 39.44444444444444)","(5.5, 12.0, 6.0600000000000005)","(4.6, 8.2, 7.008510638297873)","(18.0, 48.0, 32.25)"
