,Turnpike Bob,Grab The Gold,Spikes Shirl,Striking Moon,Hashtag Winning,Rocket Blast,Ready And Rich
12-01-2023 09:39:06.959814,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:08.122216,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:09.139251,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:10.279843,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:11.423536,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:12.547887,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:13.548896,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:14.654934,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:15.754374,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:16.892039,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:18.053046,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:19.209196,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:20.436356,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:21.658908,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:22.828425,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 25.0)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:24.046289,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:25.150545,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:26.178360,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:27.300053,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:28.342231,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:29.421248,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:30.600084,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:31.815173,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:33.243040,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:34.587647,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:35.900382,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:37.216544,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:38.447547,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:39.709281,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:40.832637,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:41.919392,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:43.086157,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:44.260032,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:45.372197,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:46.549615,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:47.815008,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:49.074504,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:50.244012,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:51.394125,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:52.511065,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:53.670020,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:54.858915,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:55.849707,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:56.936073,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:58.139045,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:39:59.317958,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:00.439522,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:01.598284,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:02.774527,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:03.918454,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:05.019287,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:06.077627,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:07.189250,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:08.319157,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:09.509396,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:10.641090,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:11.809117,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:13.057944,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:14.255622,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:15.493618,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:16.677267,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:17.795797,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:18.994583,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:20.185357,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:21.390965,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:22.522847,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:23.579316,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:24.635361,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:25.771078,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:26.789773,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:27.883375,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:29.027501,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:30.200501,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:31.393866,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:32.630566,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:33.790541,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:34.974961,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:36.205350,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:37.381997,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:38.358715,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:39.467525,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:40.625829,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:41.736026,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:42.821737,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:43.990925,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:45.174978,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:46.358663,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:47.417878,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:48.542186,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:49.765657,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:50.843270,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:51.845582,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:53.054262,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:54.273411,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
12-01-2023 09:40:55.370603,"(3.6, 6.8, 5.142857142857142)","(7.5, 12.0, 9.2)","(7.5, 11.0, 9.32)","(2.6, 6.2, 4.348571428571429)","(15.0, 29.0, 26.076923076923077)","(9.0, 15.5, 12.357142857142858)","(9.0, 14.5, 11.3125)"
