,Jackies Irishdream,Obabe,Sara Mia,Life Of Saturdays,Sweet Laura,Mission Belle
15-12-2022 11:44:34.766073,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:35.789156,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 12.18)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:36.743547,"(3.2, 3.85, 3.75)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.1776470588235295)","(9.0, 12.5, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:37.648160,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:38.540506,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:39.430960,"(3.2, 3.85, 3.75)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:40.372667,"(3.2, 3.85, 3.75)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:41.254517,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:42.261564,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:43.222624,"(3.2, 3.85, 3.75)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.196774193548387)","(9.0, 12.0, 11.869565217391305)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:44.225096,"(3.2, 3.85, 3.75)","(5.0, 7.2, 7.114285714285715)","(4.4, 5.4, 5.203448275862069)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:45.120707,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.266666666666667)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:45.990967,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.266666666666667)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:46.939988,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.272)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:47.941021,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:48.882287,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:49.845835,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:50.790117,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:51.691561,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:52.562766,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:53.435065,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:54.400254,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:55.340581,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:56.289998,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:57.162302,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:58.095714,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:58.997673,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:44:59.898017,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:00.816572,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614285714285714)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:01.799444,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:02.831567,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.285714285714286)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:03.868073,"(3.2, 3.85, 3.73)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:04.826750,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:05.711375,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:06.685251,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:07.676740,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:08.645100,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:09.658140,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:10.745426,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:11.802769,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:12.913367,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:13.975517,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:14.963614,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:15.869038,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.775)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:16.824182,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:17.904538,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:18.873273,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:19.802064,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:20.904968,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:21.949062,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:23.022182,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:24.100436,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:25.089255,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:26.052817,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:27.073403,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:28.131566,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:29.143117,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:30.069866,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:31.118776,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:32.150096,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:33.183633,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:34.158264,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:35.045164,"(3.2, 3.85, 3.7409090909090907)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:36.030705,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:37.073606,"(3.2, 3.8, 3.74375)","(5.0, 7.2, 7.05)","(4.4, 5.4, 5.290909090909091)","(9.0, 12.0, 11.916666666666666)","(6.0, 7.0, 6.614814814814815)","(6.0, 7.0, 6.885714285714285)"
15-12-2022 11:45:38.052575,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.4)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:39.016230,"(3.2, 3.85, 3.7323529411764707)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.4)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:40.062941,"(3.2, 3.85, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:41.025241,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:42.023596,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:43.001740,"(3.2, 3.85, 3.7323529411764707)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:43.966236,"(3.2, 3.85, 3.7323529411764707)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:44.977577,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:46.039593,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:47.056483,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:48.009926,"(3.2, 3.85, 3.7323529411764707)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.463636363636364)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.866666666666666)"
15-12-2022 11:45:48.992046,"(3.2, 3.85, 3.7323529411764707)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.463636363636364)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.640000000000001)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:50.013362,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:51.008620,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.884615384615385)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:52.024523,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:52.983842,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:53.977164,"(3.2, 3.8, 3.730769230769231)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.5, 5.45)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:55.273448,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.5, 5.465217391304348)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:56.415213,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.5, 5.465217391304348)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:57.436875,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.5, 5.465217391304348)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:58.560563,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.5, 5.465217391304348)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:45:59.627311,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.5, 5.465217391304348)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:00.724719,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.5, 5.465217391304348)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:02.014930,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.5, 5.465217391304348)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:03.252709,"(3.2, 3.8, 3.6999999999999997)","(5.0, 7.2, 6.888888888888888)","(4.4, 5.5, 5.465217391304348)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.625)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:04.474249,"(3.2, 3.8, 3.6999999999999997)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.5, 5.55)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.75)"
15-12-2022 11:46:05.531053,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:06.557755,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:07.680542,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:08.707454,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.6204081632653065)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:09.594841,"(3.2, 3.8, 3.7117647058823526)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.214285714285714)","(6.0, 7.0, 6.67)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:10.565713,"(3.2, 3.8, 3.6279069767441863)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.7)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:11.461707,"(3.2, 3.75, 3.6681818181818184)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.7)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:12.293779,"(3.2, 3.75, 3.6625)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.7)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:13.261564,"(3.2, 3.75, 3.6566666666666667)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.7)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:14.311961,"(3.2, 3.75, 3.6566666666666667)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.7)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:15.284839,"(3.2, 3.75, 3.6566666666666667)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.7)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:16.177136,"(3.2, 3.75, 3.6566666666666667)","(5.0, 7.2, 6.945454545454545)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.346153846153847)","(6.0, 7.0, 6.7272727272727275)","(6.0, 7.0, 6.777777777777778)"
15-12-2022 11:46:17.066227,"(3.2, 3.75, 3.6566666666666667)","(5.0, 7.2, 7.0285714285714285)","(4.4, 5.6, 5.55)","(9.0, 12.5, 12.289473684210526)","(6.0, 7.0, 6.7272727272727275)","(6.0, 7.0, 6.92)"
