,Sudden Comfort,Pay Roll,Tranquil Ben,Stacked Deck,Clover Athena,Modulating
15-12-2022 12:14:27.090304,"(3.5, 5.9, 5.071052631578947)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:28.021742,"(3.5, 5.9, 5.071052631578947)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:28.990465,"(3.5, 5.9, 4.36)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.3090909090909095)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:29.885620,"(3.5, 5.9, 4.558333333333334)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.3090909090909095)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:30.998664,"(3.5, 5.9, 5.071052631578947)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.3090909090909095)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:31.934725,"(3.5, 5.9, 5.071052631578947)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.3090909090909095)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:32.831261,"(3.5, 5.9, 5.071052631578947)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.3090909090909095)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:33.758891,"(3.5, 5.9, 5.071052631578947)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.6000000000000005)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:34.705739,"(3.5, 5.9, 4.36)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.84375)","(5.0, 7.4, 6.1454545454545455)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:35.695942,"(3.5, 5.9, 5.166666666666667)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:36.536910,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(21.0, 55.0, 31.0)"
15-12-2022 12:14:37.380986,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(21.0, 55.0, 39.0)"
15-12-2022 12:14:38.254294,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(21.0, 55.0, 39.0)"
15-12-2022 12:14:39.103966,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.44)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:40.017479,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.6000000000000005)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:40.912140,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:41.748246,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:42.600584,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:43.520091,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:44.343427,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.1454545454545455)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:45.260005,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.44)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:46.127744,"(3.5, 5.9, 4.9941176470588236)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.44)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:47.014556,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.414285714285715)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:47.935603,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.414285714285715)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:48.878045,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.414285714285715)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:49.815846,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.414285714285715)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:50.730250,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.414285714285715)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:51.822713,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 12.5, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:52.770360,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:53.765963,"(3.5, 5.9, 4.395)","(3.9, 6.8, 6.55)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(20.0, 55.0, 39.0)"
15-12-2022 12:14:54.658269,"(3.3, 5.9, 4.395)","(3.9, 6.8, 6.55)","(7.5, 12.5, 10.933333333333334)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(21.0, 55.0, 39.0)"
15-12-2022 12:14:55.563443,"(3.3, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(21.0, 55.0, 39.0)"
15-12-2022 12:14:56.459447,"(3.3, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 5.866666666666666)","(21.0, 55.0, 39.0)"
15-12-2022 12:14:57.371731,"(3.3, 5.9, 4.395)","(3.9, 6.8, 6.257142857142857)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 5.866666666666666)","(21.0, 55.0, 39.0)"
15-12-2022 12:14:58.318328,"(3.3, 5.9, 4.616666666666667)","(3.9, 6.8, 6.257142857142857)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(21.0, 55.0, 39.0)"
15-12-2022 12:14:59.234264,"(3.3, 5.9, 4.616666666666667)","(3.9, 6.8, 6.55)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 6.2)","(21.0, 55.0, 39.0)"
15-12-2022 12:15:00.245318,"(3.3, 5.9, 4.616666666666667)","(3.9, 6.8, 6.55)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 5.8875)","(21.0, 55.0, 39.0)"
15-12-2022 12:15:01.205190,"(3.3, 5.9, 4.616666666666667)","(3.9, 6.8, 6.257142857142857)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 5.8875)","(21.0, 55.0, 39.0)"
15-12-2022 12:15:02.117259,"(3.3, 5.9, 4.616666666666667)","(3.9, 6.8, 6.257142857142857)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.204347826086957)","(21.0, 55.0, 38.0)"
15-12-2022 12:15:02.973000,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.252173913043478)","(21.0, 55.0, 38.0)"
15-12-2022 12:15:03.859579,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.3857142857142857)","(5.0, 7.4, 6.252173913043478)","(21.0, 55.0, 38.0)"
15-12-2022 12:15:04.763272,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.733333333333333)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.84375)","(5.0, 7.4, 5.81875)","(21.0, 55.0, 38.0)"
15-12-2022 12:15:05.624384,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.733333333333333)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.84375)","(5.0, 7.4, 5.81875)","(21.0, 55.0, 38.0)"
15-12-2022 12:15:06.520533,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 10.4)","(3.0, 4.2, 3.709090909090909)","(5.0, 7.4, 5.81875)","(21.0, 55.0, 38.0)"
15-12-2022 12:15:07.386736,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.3, 4.133333333333333)","(5.0, 7.4, 5.81875)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:08.246536,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.5, 4.3)","(5.0, 7.4, 6.135)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:09.143114,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 6.388)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:10.083908,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.3545454545454545)","(5.0, 7.4, 5.671428571428572)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:10.963508,"(3.3, 5.9, 4.395)","(3.9, 7.0, 5.733333333333333)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.671428571428572)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:11.864237,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.671428571428572)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:12.844253,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.95625)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:13.786664,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.95625)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:14.657032,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.3545454545454545)","(5.0, 7.4, 5.95625)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:15.601687,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.733333333333333)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.95625)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:16.450718,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.733333333333333)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.95625)","(21.0, 55.0, 37.5)"
15-12-2022 12:15:17.354247,"(3.3, 5.9, 4.36)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.671428571428572)","(21.0, 55.0, 45.45454545454545)"
15-12-2022 12:15:18.296507,"(3.3, 5.9, 4.558333333333334)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 9.1)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.671428571428572)","(21.0, 60.0, 44.61538461538461)"
15-12-2022 12:15:19.264211,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.4, 3.3545454545454545)","(5.0, 7.4, 5.95625)","(21.0, 60.0, 44.61538461538461)"
15-12-2022 12:15:20.199941,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.733333333333333)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.4, 3.825)","(5.0, 7.4, 5.95625)","(21.0, 60.0, 44.61538461538461)"
15-12-2022 12:15:21.089508,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.733333333333333)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.95625)","(21.0, 60.0, 44.61538461538461)"
15-12-2022 12:15:22.002434,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.95625)","(21.0, 60.0, 44.61538461538461)"
15-12-2022 12:15:22.932248,"(3.3, 5.9, 5.071052631578947)","(3.9, 7.0, 5.3375)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 6.135)","(21.0, 60.0, 40.0)"
15-12-2022 12:15:23.827866,"(3.3, 5.9, 4.775)","(3.9, 7.0, 5.2620689655172415)","(7.5, 13.0, 8.542857142857143)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 6.135)","(21.0, 60.0, 40.0)"
15-12-2022 12:15:24.698441,"(3.3, 5.8, 4.4875)","(3.9, 7.0, 5.2620689655172415)","(7.5, 13.0, 8.233333333333333)","(3.0, 4.4, 3.3545454545454545)","(5.0, 7.4, 5.828571428571429)","(21.0, 60.0, 40.0)"
15-12-2022 12:15:25.581468,"(3.3, 5.8, 4.4875)","(3.9, 7.0, 5.610526315789474)","(7.5, 13.0, 8.233333333333333)","(3.0, 4.4, 3.7)","(5.0, 7.4, 5.715789473684211)","(21.0, 60.0, 40.0)"
15-12-2022 12:15:26.530173,"(3.3, 5.8, 4.7)","(3.9, 7.0, 5.610526315789474)","(7.5, 13.0, 8.233333333333333)","(3.0, 4.4, 3.7)","(5.0, 7.4, 5.631578947368421)","(21.0, 60.0, 35.07692307692308)"
15-12-2022 12:15:27.414393,"(3.3, 5.8, 5.16764705882353)","(3.9, 7.0, 5.2620689655172415)","(7.5, 13.0, 8.233333333333333)","(3.0, 4.4, 3.7)","(5.0, 7.4, 5.631578947368421)","(21.0, 60.0, 35.38461538461539)"
15-12-2022 12:15:28.363140,"(3.3, 5.8, 5.16764705882353)","(3.9, 7.0, 5.2620689655172415)","(7.5, 13.0, 8.233333333333333)","(3.0, 4.4, 3.7)","(5.0, 7.4, 5.876190476190477)","(21.0, 60.0, 35.38461538461539)"
15-12-2022 12:15:29.325270,"(3.3, 5.8, 5.16764705882353)","(3.9, 7.0, 5.2620689655172415)","(7.5, 13.0, 8.233333333333333)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.876190476190477)","(21.0, 60.0, 42.22222222222222)"
15-12-2022 12:15:30.269843,"(3.3, 5.8, 5.16764705882353)","(3.9, 7.0, 5.2620689655172415)","(7.5, 13.0, 8.233333333333333)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 6.025)","(21.0, 60.0, 42.22222222222222)"
15-12-2022 12:15:31.149059,"(3.3, 5.9, 5.238235294117647)","(3.9, 6.8, 5.216666666666667)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.4, 6.025)","(21.0, 60.0, 42.22222222222222)"
15-12-2022 12:15:32.045003,"(3.3, 5.9, 5.238235294117647)","(3.9, 6.8, 5.9)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.4, 6.025)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:32.941074,"(3.3, 5.9, 5.238235294117647)","(3.9, 6.8, 5.9)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.4, 5.75)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:33.808622,"(3.3, 5.9, 5.238235294117647)","(3.9, 6.8, 5.9)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.4, 5.75)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:34.657861,"(3.3, 5.9, 5.238235294117647)","(3.9, 6.8, 5.9)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.6666666666666665)","(5.0, 7.4, 5.75)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:35.727708,"(3.3, 5.9, 5.238235294117647)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.2, 6.300000000000001)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:36.584888,"(3.3, 5.9, 5.238235294117647)","(3.9, 6.6, 5.112500000000001)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.2, 6.300000000000001)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:37.507187,"(3.3, 5.9, 4.877272727272727)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.2, 6.300000000000001)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:38.812716,"(3.3, 5.9, 4.877272727272727)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.2, 5.8875)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:39.691925,"(3.3, 5.9, 4.207692307692308)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.5, 8.74)","(3.0, 4.4, 3.7)","(5.0, 7.2, 5.8875)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:40.518862,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.0, 8.85)","(3.0, 4.4, 3.7)","(5.0, 7.2, 6.2)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:41.380534,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.112500000000001)","(7.5, 12.0, 8.85)","(3.0, 4.4, 3.7333333333333334)","(5.0, 7.2, 6.0125)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:42.224732,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.0, 8.85)","(3.0, 4.4, 3.7333333333333334)","(5.0, 7.2, 6.469230769230769)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:43.168959,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.0, 8.85)","(3.0, 4.2, 3.65)","(5.0, 7.2, 6.469230769230769)","(21.0, 60.0, 31.636363636363637)"
15-12-2022 12:15:44.144276,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.0, 8.85)","(3.0, 4.2, 3.65)","(5.0, 7.2, 6.469230769230769)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:45.086627,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.584375)","(5.0, 7.2, 6.35)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:45.977015,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.112500000000001)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.584375)","(5.0, 7.2, 6.35)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:46.890814,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.112500000000001)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.61875)","(5.0, 7.2, 6.35)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:47.767256,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.61875)","(5.0, 7.2, 6.35)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:48.688847,"(3.3, 5.9, 3.9416666666666664)","(3.9, 6.6, 5.666666666666666)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.61875)","(5.0, 7.2, 6.25)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:49.656571,"(3.3, 5.9, 4.2214285714285715)","(3.9, 6.6, 5.5)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.61875)","(5.0, 7.2, 6.25)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:50.606247,"(3.3, 5.9, 4.2214285714285715)","(3.9, 6.6, 5.5)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.584375)","(5.0, 7.2, 6.35)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:51.523628,"(3.3, 5.9, 4.2214285714285715)","(3.9, 6.6, 5.0)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.594444444444444)","(5.0, 7.2, 6.066666666666666)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:52.413768,"(3.3, 5.9, 4.2214285714285715)","(3.9, 6.6, 5.0)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.594444444444444)","(5.0, 7.2, 6.066666666666666)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:53.294894,"(3.3, 5.9, 4.2214285714285715)","(3.9, 6.6, 5.3809523809523805)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.594444444444444)","(5.0, 7.2, 6.066666666666666)","(21.0, 60.0, 36.0)"
15-12-2022 12:15:54.236220,"(3.3, 5.9, 4.2214285714285715)","(3.9, 6.6, 5.3809523809523805)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.594444444444444)","(5.0, 7.2, 6.314285714285714)","(21.0, 60.0, 38.0)"
15-12-2022 12:15:55.260812,"(3.3, 5.9, 4.2214285714285715)","(3.9, 6.6, 5.3809523809523805)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.558333333333333)","(5.0, 7.0, 6.181818181818182)","(21.0, 55.0, 34.07692307692308)"
15-12-2022 12:15:56.288784,"(3.3, 5.9, 4.2214285714285715)","(3.9, 6.6, 5.3809523809523805)","(7.5, 12.5, 8.322222222222223)","(3.0, 4.1, 3.558333333333333)","(5.0, 7.0, 6.181818181818182)","(21.0, 55.0, 34.07692307692308)"
15-12-2022 12:15:57.142654,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.0)","(7.0, 12.5, 9.484615384615385)","(3.0, 4.1, 3.594444444444444)","(5.0, 7.0, 6.181818181818182)","(21.0, 55.0, 34.07692307692308)"
15-12-2022 12:15:57.986157,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.594444444444444)","(5.0, 7.0, 6.181818181818182)","(21.0, 55.0, 34.07692307692308)"
15-12-2022 12:15:58.842576,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.594444444444444)","(5.0, 7.0, 6.181818181818182)","(21.0, 55.0, 42.25)"
15-12-2022 12:15:59.649386,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.7043478260869565)","(5.0, 7.0, 6.127272727272727)","(21.0, 55.0, 42.25)"
15-12-2022 12:16:00.501323,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.594444444444444)","(5.0, 7.0, 6.181818181818182)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:01.347633,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.0)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.9916666666666663)","(5.0, 7.0, 5.96875)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:02.413166,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.0)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.9916666666666663)","(5.0, 7.0, 6.214285714285714)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:03.333568,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.9916666666666663)","(5.0, 7.0, 5.96875)","(21.0, 60.0, 36.0)"
15-12-2022 12:16:04.230305,"(3.2, 5.9, 4.2214285714285715)","(4.2, 6.6, 5.3809523809523805)","(7.0, 12.5, 8.144444444444444)","(3.0, 4.1, 3.9916666666666663)","(5.0, 7.0, 5.96875)","(21.0, 60.0, 36.0)"
