,Preston Lee,Remnants,Claretown Rocky,Invictus Ethan,Skibo Rebel
09-01-2023 13:55:28.586301,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:55:29.585351,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:55:30.593933,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:55:31.532991,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:55:32.355980,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:55:33.295063,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:55:34.255530,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:55:35.212215,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:55:36.082896,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:55:37.020003,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:38.045016,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:38.955684,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:39.831138,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:40.684838,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:41.680268,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:42.674488,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:43.622752,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:44.627147,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:45.449932,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:46.322643,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:47.227571,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:48.134283,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:49.024625,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:49.869238,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:55:50.748334,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:51.638989,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:52.494235,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:53.317760,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:54.194606,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:55.101086,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:56.045324,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:56.965438,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:57.823364,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:58.629453,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:55:59.469308,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:00.349159,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:01.180055,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:02.058963,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:03.008006,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:03.944190,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:04.915725,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:05.795311,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:06.632873,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:07.461173,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:08.376659,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:09.216755,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:10.089878,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:10.949146,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:11.845332,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:12.723034,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:13.607109,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:14.536678,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:15.428266,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:16.338931,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:17.184769,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:18.053982,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:18.933457,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:19.794005,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:20.630526,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 300.0)"
09-01-2023 13:56:21.550466,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:22.525251,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:23.474021,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:24.397791,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:25.283464,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:26.139933,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:27.050759,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:27.910223,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:28.715944,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:29.594815,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:30.566008,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:31.502927,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:32.476682,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:33.381906,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:34.216248,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:35.030414,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:35.977399,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:37.013218,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:37.996297,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:38.885542,"(1.01, 1.17, 1.1683754512635378)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:39.874458,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:40.837113,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:41.813581,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:42.765532,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:43.712412,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:44.662561,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:45.584711,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:46.495627,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:47.286489,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:48.129000,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:49.088317,"(1.01, 1.17, 1.1683812949640286)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:49.999197,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:50.875629,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:51.786606,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:52.704471,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:53.561708,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:54.475436,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:55.371259,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:56.265682,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:57.188513,"(1.01, 1.16, 1.1585611510791367)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:57.992741,"(1.01, 1.15, 1.1487410071942445)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:58.882144,"(1.01, 1.15, 1.1487410071942445)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:56:59.786298,"(1.01, 1.15, 1.1487410071942445)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 357.3076923076923)"
09-01-2023 13:57:00.737851,"(1.01, 1.15, 1.1487410071942445)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:57:01.594727,"(1.01, 1.15, 1.1487410071942445)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:57:02.395292,"(1.01, 1.15, 1.1487364620938627)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:57:03.346379,"(1.01, 1.15, 1.1487364620938627)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:57:04.294143,"(1.01, 1.15, 1.1487364620938627)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:57:05.213139,"(1.01, 1.14, 1.1389208633093524)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:57:06.014654,"(1.01, 1.14, 1.1389208633093524)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 305.0)"
09-01-2023 13:57:06.905278,"(1.01, 1.14, 1.1389208633093524)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 359.2307692307692)"
09-01-2023 13:57:07.891069,"(1.01, 1.14, 1.1389208633093524)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 540.0, 376.6666666666667)"
09-01-2023 13:57:08.827556,"(1.01, 1.14, 1.1389208633093524)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:09.700232,"(1.01, 1.14, 1.1389208633093524)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:10.483401,"(1.01, 1.14, 1.1389208633093524)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:11.306983,"(1.01, 1.14, 1.1376)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:12.132997,"(1.01, 1.13, 1.128)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:13.081484,"(1.01, 1.13, 1.128)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:13.964725,"(1.01, 1.13, 1.128)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:14.917783,"(1.01, 1.13, 1.128)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:15.861543,"(1.01, 1.13, 1.128)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:16.781695,"(1.01, 1.13, 1.128)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:17.714881,"(1.01, 1.13, 1.128)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:18.598298,"(1.01, 1.13, 1.128)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:19.451257,"(1.01, 1.12, 1.1184)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 376.6666666666667)"
09-01-2023 13:57:20.528109,"(1.01, 1.12, 1.1184)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 321.1111111111111)"
09-01-2023 13:57:21.482896,"(1.01, 1.12, 1.1184)","(7.5, 18.5, 11.766666666666667)","(18.0, 90.0, 44.375)","(19.0, 95.0, 46.5625)","(61.0, 530.0, 321.1111111111111)"
