,Helping Hands,Framalda,Optimus Bruce,Infiltrate,Spooky Ethics,El Bravo,Angelic Tess,Sublime Cody
14-12-2022 13:58:59.567103,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:00.707199,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:01.844546,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:02.976667,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:04.334254,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:06.091919,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:07.331993,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:08.583590,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:09.858342,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.35)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:11.100018,"(8.5, 22.0, 15.6)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.6, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:12.305405,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:13.495078,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:14.858895,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:16.189697,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:17.468653,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:18.758571,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:20.007787,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:21.273826,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:22.513593,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:23.696882,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:25.005934,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:26.141144,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:27.368462,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:28.629830,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:29.818647,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:31.022724,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:32.257373,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:33.515554,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:34.896593,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:36.043219,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:37.129149,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:38.217165,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:39.309128,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:40.634360,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:41.902955,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:43.066143,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:44.698841,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:46.191259,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:47.743189,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:49.309449,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:50.643982,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:51.964199,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:53.166383,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:54.406560,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:55.687552,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:56.890125,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:58.121130,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 13:59:59.407514,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:00.842844,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:02.110064,"(8.5, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(7.0, 11.5, 10.765)","(7.5, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:03.365582,"(8.0, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:04.544940,"(8.0, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:05.744812,"(8.0, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:07.044711,"(8.0, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:08.700693,"(8.0, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:10.065753,"(8.0, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 19.2)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 9.95)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:11.372885,"(8.0, 22.0, 17.142857142857142)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:12.659632,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:14.093922,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.4, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:15.377560,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:16.539986,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:17.711250,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:18.849498,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:20.017388,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:21.246335,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:22.545241,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:23.782343,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:25.034476,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:26.208590,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:27.479034,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:28.686796,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:29.932265,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:31.220530,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:32.527293,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:33.750628,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:34.993124,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:36.211829,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:37.528970,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:38.783362,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:40.160941,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.8)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:41.435374,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 5.355172413793103)","(6.5, 11.5, 10.8)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:42.693072,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 4.773076923076923)","(6.5, 11.5, 10.8)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
14-12-2022 14:00:44.278219,"(8.0, 22.0, 15.2)","(5.0, 8.0, 7.532258064516129)","(11.0, 21.0, 20.208333333333332)","(4.6, 7.4, 6.233333333333333)","(4.4, 7.6, 6.256)","(6.5, 11.5, 10.765)","(7.0, 12.5, 11.777272727272727)","(5.5, 8.2, 7.699999999999999)"
