,Hard Stride,Mount Horeb,Orsetto,Boogielu,Ever Bella,Deece Scent Kiss
07-01-2023 12:33:29.066715,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:30.061279,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:31.040201,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:31.900506,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:32.914193,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:33.890068,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:34.796061,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:35.711546,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:36.734231,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:37.791639,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:38.796010,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:39.670006,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:40.715841,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:41.807913,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:42.803694,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:43.667323,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:44.643704,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:45.589490,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.6, 5.05)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:46.502567,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.0, 4.666666666666667)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:47.434899,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.0, 4.666666666666667)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:48.378217,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.0, 4.666666666666667)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:49.355675,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.0, 4.666666666666667)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:50.240469,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 5.0, 4.666666666666667)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:51.221197,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.718181818181819)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:52.263306,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.718181818181819)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:53.226426,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.718181818181819)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:54.148522,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.718181818181819)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:55.159022,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.718181818181819)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:56.295203,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.718181818181819)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:57.327267,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.718181818181819)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:58.254413,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.718181818181819)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:33:59.170629,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:00.153821,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:01.113146,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:02.067786,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:02.979561,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:03.953760,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:04.925265,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:05.812131,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:06.773116,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.7)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:07.878215,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:08.792870,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:09.655070,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.503846153846154)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.145454545454545)"
07-01-2023 12:34:10.744175,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:11.829959,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:12.811871,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:13.780443,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:14.800149,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:15.790972,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:16.742222,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:17.728416,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:18.781396,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.67)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:19.803089,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.858333333333333)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:20.684368,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.681818181818182)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.858333333333333)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:21.754054,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.9, 4.65)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.642857142857142)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:22.830815,"(19.0, 42.0, 36.5)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.65)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.642857142857142)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:23.742399,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.65)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.642857142857142)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:24.701876,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.65)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.642857142857142)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:25.719982,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.65)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.566666666666666)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:26.747122,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.65)","(2.1, 2.6, 2.5019607843137255)","(3.7, 5.0, 4.642857142857142)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:27.769205,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.65)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.675)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:28.748817,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 5.0, 4.326086956521739)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:29.756726,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.566666666666666)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:30.829456,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 5.0, 4.253846153846154)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:31.711870,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.253846153846154)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:32.696891,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.253846153846154)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:33.769042,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:34.726980,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:35.588104,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:36.673160,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:37.728512,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:38.689449,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:39.610449,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:40.586297,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:41.567690,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:42.575525,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:43.570047,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:44.569495,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:45.615604,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.0055555555555555)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:46.541836,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.9, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:47.544982,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:48.656345,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:49.650806,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:50.605107,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:51.745318,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:52.863605,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:53.822801,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:54.875531,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:55.926041,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:57.009996,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:58.079662,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:34:59.187625,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:00.338682,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:01.357908,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:02.348073,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.5019607843137255)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:03.436906,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:04.567073,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:05.677805,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.7, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:06.706983,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.6, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:07.666667,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.6, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:08.741694,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.6, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:09.829393,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.6, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:10.869082,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.6, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:11.920593,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.514285714285714)","(2.1, 2.6, 2.502173913043478)","(3.6, 4.8, 4.275)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:13.030171,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.438095238095238)","(2.1, 2.6, 2.502173913043478)","(3.6, 5.1, 4.4399999999999995)","(6.5, 12.0, 10.016666666666666)"
07-01-2023 12:35:14.274381,"(19.0, 40.0, 35.0)","(19.0, 44.0, 40.66666666666667)","(4.2, 4.8, 4.438095238095238)","(2.1, 2.6, 2.502173913043478)","(3.6, 5.1, 4.4399999999999995)","(6.5, 12.0, 10.016666666666666)"
