,Parkburn,Roadhouse,Cochrane,Chalkley,Lily Allez,Sound Of Sleat,Sweet Fantasy,Kashkar,Wren Plucked
06-01-2023 16:55:28.402652,"(3.6, 5.1, 4.833333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.429411764705882)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 40.0)"
06-01-2023 16:55:29.696373,"(3.6, 5.1, 4.833333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.429411764705882)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:31.081291,"(3.6, 5.1, 4.833333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.429411764705882)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:32.467236,"(3.6, 5.1, 4.833333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.429411764705882)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:33.767040,"(3.6, 5.1, 4.833333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.429411764705882)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:34.960611,"(3.6, 5.1, 4.513333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.429411764705882)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:36.088120,"(3.6, 5.1, 4.513333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.429411764705882)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:37.220939,"(3.6, 5.1, 4.513333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.429411764705882)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:38.401151,"(3.6, 5.1, 4.513333333333333)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.8, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:39.613052,"(3.6, 5.1, 4.55)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:40.798454,"(3.6, 5.1, 4.55)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:42.044759,"(3.6, 5.1, 4.55)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:43.213892,"(3.6, 5.1, 4.55)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:44.350159,"(3.6, 5.1, 4.55)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:45.555380,"(3.6, 5.1, 4.55)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:46.770509,"(3.6, 5.1, 4.55)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.214285714285714)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:48.019298,"(3.6, 5.1, 4.55)","(7.5, 9.4, 8.399999999999999)","(10.0, 12.5, 12.035714285714286)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:49.223546,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:50.388065,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:51.519040,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:52.595471,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:53.690872,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:54.831915,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:55.929670,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:57.027096,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:58.190849,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:55:59.630737,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:00.841719,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:02.040974,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:03.372774,"(3.6, 5.1, 4.546153846153846)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.4)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:04.673102,"(3.6, 5.0, 4.766666666666667)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.7, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:05.944013,"(3.6, 5.0, 4.8)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:07.199956,"(3.6, 5.0, 4.8)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:08.303005,"(3.6, 5.0, 4.7375)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 11.875)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:09.377440,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.431034482758621)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:10.527431,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.431034482758621)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:11.640727,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.431034482758621)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:12.761087,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.431034482758621)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:13.821590,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.431034482758621)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:14.915771,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:15.977546,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:17.176394,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:18.328685,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:19.585799,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:20.804101,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:21.917181,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:23.111282,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:24.362438,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:25.550256,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:26.690337,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:27.826610,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:29.169039,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 13.5)","(3.7, 4.6, 4.407692307692307)","(11.0, 16.5, 14.833333333333334)","(15.0, 17.5, 16.25)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 58.18181818181818)"
06-01-2023 16:56:30.366703,"(3.6, 5.0, 4.7)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 12.625)","(3.7, 4.6, 4.407692307692308)","(11.0, 16.5, 14.692307692307692)","(15.0, 17.5, 16.5625)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 56.0)"
06-01-2023 16:56:31.592368,"(3.6, 5.0, 4.484210526315789)","(7.5, 9.4, 8.399999999999999)","(10.0, 14.0, 12.75)","(3.7, 4.5, 4.6)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 16.5625)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 56.0)"
06-01-2023 16:56:32.770759,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.3)","(3.7, 4.8, 4.8428571428571425)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 16.5625)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 56.0)"
06-01-2023 16:56:33.941124,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 4.8428571428571425)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 16.5625)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 56.0)"
06-01-2023 16:56:35.130600,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.0)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 16.5625)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 56.0)"
06-01-2023 16:56:36.355902,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.0)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 16.5625)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 56.0)"
06-01-2023 16:56:37.594454,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.0)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.7)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:38.863585,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.0)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.7)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:40.221289,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.02)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.7)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:41.515995,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.02)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.7)","(4.2, 5.1, 4.92)","(14.0, 28.0, 21.333333333333332)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:42.695028,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.02)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.884615384615385)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:43.836013,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.02)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.884615384615385)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:45.092559,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 5.02)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.884615384615385)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:46.293178,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 4.678947368421053)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.884615384615385)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:47.488425,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 4.566666666666666)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.884615384615385)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:48.668749,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.5, 12.5)","(3.7, 5.1, 4.566666666666666)","(11.0, 17.0, 14.692307692307692)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:49.790710,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 12.4)","(3.7, 5.0, 4.65)","(11.0, 17.0, 15.75)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:50.996315,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 12.4)","(3.7, 5.0, 4.65)","(11.0, 17.0, 15.75)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:52.171187,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 12.4)","(3.7, 5.0, 4.65)","(11.0, 17.0, 15.75)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:53.460122,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 12.4)","(3.7, 5.0, 4.65)","(11.0, 17.0, 15.75)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 44.285714285714285)"
06-01-2023 16:56:54.709917,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 12.4)","(3.7, 4.9, 4.825)","(11.0, 17.0, 15.75)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 55.0)"
06-01-2023 16:56:55.925827,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 12.4)","(3.7, 4.9, 4.825)","(11.0, 17.0, 15.75)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 55.0)"
06-01-2023 16:56:57.231555,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 12.4)","(3.7, 4.9, 4.825)","(11.0, 17.0, 15.75)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 55.0)"
06-01-2023 16:56:58.382400,"(3.6, 4.9, 4.642857142857143)","(7.5, 9.4, 8.399999999999999)","(10.0, 13.0, 12.4)","(3.7, 4.9, 4.825)","(11.0, 17.0, 15.75)","(15.0, 17.5, 15.555555555555555)","(4.2, 5.1, 4.92)","(14.0, 28.0, 22.25)","(21.0, 80.0, 55.0)"
