,My Compass,King Of All,Lektra Nick,Irenes A Star,Prussian Spirit,Bushmans Prayer,Major China,Why Not Gigi
04-01-2023 16:33:37.154505,"(3.6, 5.4, 5.28888888888889)","(4.8, 6.6, 5.85)","(10.0, 15.0, 14.416666666666668)","(4.0, 5.1, 4.594736842105263)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.6, 8.65)","(5.5, 7.0, 6.5125)","(10.0, 48.0, 40.285714285714285)"
04-01-2023 16:33:38.195623,"(3.6, 5.4, 4.95)","(4.8, 6.6, 5.85)","(10.0, 15.0, 14.416666666666668)","(4.0, 5.1, 4.535294117647059)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.65)","(5.5, 7.2, 6.6)","(10.0, 48.0, 42.0)"
04-01-2023 16:33:39.193550,"(3.6, 5.4, 4.95)","(4.8, 6.6, 6.366666666666666)","(10.0, 15.0, 12.148148148148149)","(4.0, 5.1, 4.535294117647059)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.65)","(5.5, 7.0, 6.6)","(10.0, 48.0, 42.0)"
04-01-2023 16:33:40.178305,"(3.6, 5.4, 4.95)","(4.8, 6.6, 5.43)","(10.0, 15.0, 12.148148148148149)","(4.0, 5.1, 4.158823529411764)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.65)","(5.5, 7.0, 6.6)","(10.0, 48.0, 42.0)"
04-01-2023 16:33:41.217935,"(3.6, 5.4, 4.59)","(4.8, 6.4, 5.85)","(10.0, 15.0, 12.2)","(4.0, 5.1, 4.257894736842105)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.65)","(5.5, 7.0, 6.5)","(10.0, 48.0, 42.0)"
04-01-2023 16:33:42.264542,"(3.6, 5.4, 4.59)","(4.8, 6.4, 5.85)","(10.0, 15.0, 12.2)","(4.0, 5.1, 4.257894736842105)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.65)","(5.5, 6.8, 6.52)","(10.0, 48.0, 42.0)"
04-01-2023 16:33:43.372216,"(3.6, 5.4, 4.810526315789474)","(4.8, 6.4, 5.85)","(10.0, 15.0, 12.5)","(4.0, 5.1, 4.257894736842105)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 10.3)","(5.5, 6.8, 6.52)","(10.0, 48.0, 42.0)"
04-01-2023 16:33:44.454308,"(3.6, 5.4, 4.746666666666667)","(4.8, 6.4, 5.85)","(10.0, 14.5, 12.944444444444445)","(4.0, 5.1, 4.266666666666667)","(21.0, 60.0, 42.857142857142854)","(7.0, 11.0, 9.733333333333333)","(5.5, 6.8, 6.52)","(10.0, 48.0, 44.4)"
04-01-2023 16:33:45.534117,"(3.6, 5.4, 4.746666666666667)","(4.8, 6.4, 5.85)","(10.0, 14.5, 12.944444444444445)","(4.0, 5.1, 4.1625)","(21.0, 60.0, 42.857142857142854)","(7.0, 10.5, 9.733333333333333)","(5.5, 6.8, 6.52)","(10.0, 48.0, 44.4)"
04-01-2023 16:33:46.567804,"(3.6, 5.4, 4.746666666666667)","(4.8, 6.4, 6.233333333333333)","(10.0, 14.5, 11.972222222222221)","(4.0, 5.1, 4.35)","(21.0, 60.0, 42.857142857142854)","(7.0, 10.5, 9.58)","(5.5, 6.8, 6.52)","(10.0, 48.0, 44.4)"
04-01-2023 16:33:47.674318,"(3.6, 5.4, 4.746666666666667)","(4.8, 6.2, 5.5875)","(10.0, 14.5, 12.521739130434783)","(4.0, 5.1, 4.35)","(21.0, 60.0, 42.857142857142854)","(7.0, 10.5, 8.561538461538461)","(5.5, 6.8, 6.52)","(10.0, 48.0, 44.4)"
04-01-2023 16:33:48.687567,"(3.6, 5.4, 4.746666666666667)","(4.8, 6.0, 5.75)","(10.0, 14.5, 12.521739130434783)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 10.5, 8.561538461538461)","(5.5, 6.8, 6.583333333333333)","(10.0, 48.0, 44.4)"
04-01-2023 16:33:49.768593,"(3.6, 5.4, 4.746666666666667)","(4.8, 6.0, 5.75)","(10.0, 14.5, 12.521739130434783)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 10.5, 8.561538461538461)","(5.5, 6.8, 6.199999999999999)","(10.0, 48.0, 44.4)"
04-01-2023 16:33:50.774803,"(3.6, 5.4, 4.976470588235294)","(4.8, 6.0, 5.75)","(10.0, 14.5, 12.521739130434783)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 10.5, 8.633333333333333)","(5.5, 6.8, 6.199999999999999)","(10.0, 48.0, 40.0)"
04-01-2023 16:33:51.818708,"(3.6, 5.4, 4.938461538461539)","(4.8, 6.0, 5.75)","(10.0, 14.5, 12.653846153846153)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.8, 8.633333333333333)","(5.5, 6.8, 6.199999999999999)","(10.0, 50.0, 40.0)"
04-01-2023 16:33:52.897002,"(3.6, 5.4, 4.938461538461539)","(4.8, 6.0, 5.75)","(10.0, 14.5, 12.653846153846153)","(4.0, 5.1, 4.575)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.8, 8.633333333333333)","(5.5, 6.8, 6.199999999999999)","(10.0, 50.0, 40.0)"
04-01-2023 16:33:54.000287,"(3.6, 5.4, 4.938461538461539)","(4.8, 6.0, 5.885714285714286)","(10.0, 14.5, 12.653846153846153)","(4.0, 5.1, 4.5375)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.8, 8.533333333333333)","(5.5, 6.8, 6.199999999999999)","(10.0, 50.0, 40.0)"
04-01-2023 16:33:55.076446,"(3.6, 5.4, 4.938461538461539)","(4.8, 6.0, 5.825)","(10.0, 14.5, 12.653846153846153)","(4.0, 5.1, 4.6)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.6, 8.533333333333333)","(5.5, 6.8, 6.199999999999999)","(10.0, 50.0, 40.0)"
04-01-2023 16:33:56.186852,"(3.6, 5.4, 4.938461538461539)","(4.8, 6.0, 5.885714285714286)","(10.0, 14.5, 12.653846153846153)","(4.0, 5.1, 4.6)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.6, 8.533333333333333)","(5.5, 6.8, 6.616666666666666)","(10.0, 50.0, 40.0)"
04-01-2023 16:33:57.241841,"(3.6, 5.4, 5.11764705882353)","(4.8, 6.0, 5.885714285714286)","(10.0, 14.5, 12.653846153846153)","(4.0, 5.1, 4.6)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.6, 8.533333333333333)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:33:58.575229,"(3.6, 5.4, 5.166666666666667)","(4.8, 6.0, 5.885714285714286)","(10.0, 14.5, 12.444444444444445)","(4.0, 5.1, 4.6)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.6, 8.566666666666666)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:33:59.695923,"(3.6, 5.4, 5.166666666666667)","(4.8, 6.0, 5.885714285714286)","(10.0, 14.0, 12.568181818181818)","(4.0, 5.1, 4.5375)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:00.765688,"(3.6, 5.4, 5.166666666666667)","(4.8, 5.9, 5.55)","(10.0, 14.0, 12.568181818181818)","(4.0, 5.1, 4.5375)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:01.746258,"(3.6, 5.4, 5.166666666666667)","(4.8, 5.9, 5.4625)","(10.0, 14.0, 12.775)","(4.0, 5.1, 4.275)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:02.997013,"(3.6, 5.4, 5.1454545454545455)","(4.8, 5.9, 5.4625)","(10.0, 13.5, 13.285714285714285)","(4.0, 5.1, 4.418181818181818)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 6.8, 6.189473684210527)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:04.145177,"(3.6, 5.4, 4.74)","(4.8, 5.9, 5.4625)","(10.0, 13.5, 13.285714285714285)","(4.0, 5.1, 4.418181818181818)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.066666666666666)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:05.229216,"(3.6, 5.4, 4.9714285714285715)","(4.8, 5.9, 5.4625)","(10.0, 13.5, 12.45)","(4.0, 5.1, 4.418181818181818)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.066666666666666)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:06.344042,"(3.6, 5.4, 4.9714285714285715)","(4.8, 5.9, 5.4625)","(10.0, 14.0, 12.25)","(4.0, 5.1, 4.418181818181818)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.066666666666666)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:07.409672,"(3.6, 5.4, 4.9714285714285715)","(4.8, 5.9, 5.422727272727273)","(10.0, 14.0, 12.6)","(4.0, 5.1, 4.418181818181818)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.066666666666666)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:08.540823,"(3.6, 5.4, 4.714285714285714)","(4.8, 5.8, 5.716666666666667)","(10.0, 14.0, 12.6)","(4.0, 5.1, 4.35)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.066666666666666)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:09.627366,"(3.6, 5.4, 4.885714285714285)","(4.8, 5.9, 5.435714285714286)","(10.0, 14.0, 12.764705882352942)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.7)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:10.632134,"(3.6, 5.4, 4.885714285714285)","(4.8, 5.9, 5.435714285714286)","(10.0, 14.0, 12.764705882352942)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 6.8, 6.410526315789474)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:11.826660,"(3.6, 5.4, 4.885714285714285)","(4.8, 6.6, 5.9)","(10.0, 14.0, 12.25)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.533333333333333)","(5.5, 7.0, 6.410526315789474)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:12.985286,"(3.6, 5.4, 4.885714285714285)","(4.8, 6.4, 5.9)","(10.0, 14.0, 12.25)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.6, 8.566666666666666)","(5.5, 7.0, 6.410526315789474)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:14.192261,"(3.6, 5.4, 4.885714285714285)","(4.8, 6.6, 6.0)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.1, 4.433333333333334)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:15.359292,"(3.6, 5.4, 4.885714285714285)","(4.8, 6.6, 6.0)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.829411764705882)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:16.462547,"(3.6, 5.4, 5.127272727272728)","(4.8, 6.6, 5.949999999999999)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.5875)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:17.612317,"(3.6, 5.4, 5.127272727272728)","(4.8, 6.6, 6.3)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.71)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 7.0, 6.199999999999999)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:18.808820,"(3.6, 5.4, 5.127272727272728)","(4.8, 6.6, 5.866666666666666)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.71)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.566666666666666)","(5.5, 6.8, 6.199999999999999)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:19.979126,"(3.6, 5.4, 5.127272727272728)","(4.8, 6.6, 5.866666666666666)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.71)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.533333333333333)","(5.5, 6.8, 6.199999999999999)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:21.195541,"(3.6, 5.4, 5.127272727272728)","(4.8, 6.6, 5.866666666666666)","(10.0, 14.0, 10.9375)","(4.0, 5.2, 4.71)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.6, 8.533333333333333)","(5.5, 6.8, 6.199999999999999)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:22.268828,"(3.6, 5.4, 5.127272727272728)","(4.8, 6.6, 5.866666666666666)","(10.0, 14.0, 12.25)","(4.0, 5.1, 4.949999999999999)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.483333333333334)","(5.5, 6.8, 6.3999999999999995)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:23.365936,"(3.6, 5.4, 5.236363636363636)","(4.8, 6.6, 5.866666666666666)","(10.0, 14.0, 12.764705882352942)","(4.0, 5.2, 4.618181818181818)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.483333333333334)","(5.5, 6.8, 6.616666666666666)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:24.442172,"(3.6, 5.4, 5.236363636363636)","(4.8, 6.6, 5.8)","(10.0, 14.0, 12.764705882352942)","(4.0, 5.2, 4.666666666666666)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.483333333333334)","(5.5, 6.8, 6.25)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:25.585972,"(3.6, 5.8, 5.4)","(4.8, 6.6, 6.428571428571429)","(10.0, 14.0, 12.764705882352942)","(4.0, 5.2, 4.763636363636364)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.483333333333334)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:26.644029,"(3.6, 5.8, 5.4)","(4.8, 6.2, 5.9)","(10.0, 14.0, 12.764705882352942)","(4.0, 5.2, 4.763636363636364)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.483333333333334)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:27.752255,"(3.6, 5.8, 5.4)","(4.8, 6.2, 5.85)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.666666666666666)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:28.911200,"(3.6, 5.7, 5.2555555555555555)","(4.8, 6.2, 5.85)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.666666666666666)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:30.134825,"(3.6, 5.7, 5.442857142857143)","(4.8, 6.2, 5.85)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.664285714285714)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 6.8, 6.65)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:31.245515,"(3.6, 5.7, 5.3769230769230765)","(4.8, 6.2, 5.85)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.623076923076923)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 6.8, 6.111111111111111)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:32.286859,"(3.6, 5.7, 5.3769230769230765)","(4.8, 6.2, 5.75)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.6000000000000005)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.111111111111111)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:33.351604,"(3.6, 5.7, 5.3769230769230765)","(4.8, 6.2, 6.071428571428571)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.2, 4.6000000000000005)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.111111111111111)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:34.408486,"(3.6, 5.7, 5.3769230769230765)","(4.8, 6.2, 6.071428571428571)","(10.0, 14.0, 12.25)","(4.0, 5.2, 4.6461538461538465)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.111111111111111)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:35.451608,"(3.6, 5.7, 5.3769230769230765)","(4.8, 6.2, 6.071428571428571)","(10.0, 14.0, 12.25)","(4.0, 5.2, 4.545454545454545)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.111111111111111)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:36.532058,"(3.6, 5.7, 4.459090909090909)","(4.8, 6.2, 6.071428571428571)","(10.0, 14.0, 12.764705882352942)","(4.0, 4.6, 4.54)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.111111111111111)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:37.684162,"(3.6, 5.7, 4.554545454545455)","(4.8, 6.2, 6.071428571428571)","(10.0, 14.0, 12.764705882352942)","(4.0, 4.6, 4.5625)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:38.821375,"(3.6, 5.7, 4.776923076923077)","(4.8, 6.2, 6.071428571428571)","(10.0, 14.0, 12.764705882352942)","(4.0, 4.6, 4.5625)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:39.962702,"(3.6, 5.9, 4.757142857142857)","(4.8, 6.2, 6.066666666666666)","(10.0, 14.0, 12.764705882352942)","(4.0, 5.1, 4.655555555555555)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.95)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:40.991204,"(3.6, 5.8, 4.8)","(4.8, 6.2, 5.85)","(10.0, 14.0, 12.25)","(4.0, 5.2, 4.63157894736842)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.4, 8.866666666666665)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 40.0)"
04-01-2023 16:34:42.051414,"(3.6, 5.7, 5.5)","(4.8, 6.0, 5.5625)","(10.0, 14.0, 12.541666666666666)","(4.0, 5.1, 4.688235294117646)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 39.714285714285715)"
04-01-2023 16:34:43.134850,"(3.6, 5.8, 5.56)","(4.8, 6.0, 5.5625)","(10.0, 14.0, 13.583333333333334)","(4.0, 5.1, 4.633333333333333)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.507692307692308)","(10.0, 50.0, 37.2)"
04-01-2023 16:34:44.255757,"(3.6, 5.8, 5.15)","(4.8, 6.0, 5.521739130434782)","(10.0, 14.0, 13.583333333333334)","(4.0, 5.1, 4.633333333333333)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 7.0, 6.616666666666666)","(10.0, 50.0, 37.2)"
04-01-2023 16:34:45.331098,"(3.6, 5.9, 4.85)","(4.8, 6.0, 5.521739130434782)","(10.0, 14.0, 13.583333333333334)","(4.0, 5.1, 4.510526315789473)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 6.8, 6.616666666666666)","(10.0, 50.0, 37.2)"
04-01-2023 16:34:46.451377,"(3.6, 5.5, 4.7)","(4.8, 6.0, 5.521739130434782)","(10.0, 14.0, 13.583333333333334)","(4.0, 5.1, 4.6571428571428575)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.866666666666665)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.4)"
04-01-2023 16:34:47.597230,"(3.6, 5.5, 4.7)","(4.8, 5.9, 5.814285714285715)","(10.0, 14.0, 13.5)","(4.0, 5.0, 4.6571428571428575)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.733333333333333)","(5.5, 6.8, 6.3)","(10.0, 50.0, 40.4)"
04-01-2023 16:34:48.699733,"(3.6, 5.5, 5.1)","(4.8, 5.9, 5.814285714285715)","(10.0, 14.0, 13.5)","(4.0, 5.0, 4.625)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 6.8, 6.3)","(10.0, 50.0, 44.666666666666664)"
04-01-2023 16:34:49.712478,"(3.6, 5.5, 4.9399999999999995)","(4.8, 5.9, 5.814285714285715)","(10.0, 14.0, 13.785714285714285)","(4.0, 5.0, 4.625)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 6.8, 6.3)","(10.0, 50.0, 44.666666666666664)"
04-01-2023 16:34:50.763479,"(3.6, 5.5, 4.86)","(4.8, 5.9, 5.814285714285715)","(10.0, 14.0, 13.785714285714285)","(4.0, 5.0, 4.625)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 6.8, 6.65)","(10.0, 50.0, 44.666666666666664)"
04-01-2023 16:34:51.862741,"(3.6, 5.5, 4.86)","(4.8, 5.9, 5.814285714285715)","(10.0, 14.0, 13.785714285714285)","(4.0, 5.0, 4.5)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 6.8, 6.111111111111111)","(10.0, 50.0, 44.666666666666664)"
04-01-2023 16:34:53.007529,"(3.6, 5.5, 4.86)","(4.8, 5.9, 5.814285714285715)","(10.0, 14.0, 13.785714285714285)","(4.0, 5.0, 4.75)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 7.0, 6.111111111111111)","(10.0, 50.0, 44.666666666666664)"
04-01-2023 16:34:54.110003,"(3.6, 5.5, 4.86)","(4.8, 5.9, 5.814285714285715)","(10.0, 14.0, 13.785714285714285)","(4.0, 5.0, 4.583333333333333)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.755555555555555)","(5.5, 7.0, 6.111111111111111)","(10.0, 50.0, 50.25)"
04-01-2023 16:34:55.220729,"(3.6, 5.5, 5.066666666666666)","(4.8, 6.0, 5.550000000000001)","(10.0, 14.0, 13.7)","(4.0, 5.0, 4.666666666666666)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.2, 8.733333333333333)","(5.5, 7.0, 6.111111111111111)","(10.0, 55.0, 50.25)"
04-01-2023 16:34:56.313731,"(3.6, 5.4, 5.072727272727273)","(4.8, 5.9, 5.592307692307693)","(10.0, 14.0, 13.333333333333334)","(4.0, 5.0, 4.666666666666666)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 7.0, 6.111111111111111)","(10.0, 55.0, 51.2)"
04-01-2023 16:34:57.461752,"(3.6, 5.4, 5.072727272727273)","(4.8, 5.9, 5.492592592592593)","(10.0, 14.0, 13.333333333333334)","(4.0, 5.0, 4.666666666666666)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 7.0, 6.111111111111111)","(10.0, 55.0, 51.2)"
04-01-2023 16:34:58.522991,"(3.6, 5.4, 5.072727272727273)","(4.8, 5.9, 5.492592592592593)","(10.0, 14.0, 13.333333333333334)","(4.0, 5.0, 4.666666666666666)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 7.0, 6.507692307692308)","(10.0, 55.0, 45.5)"
04-01-2023 16:34:59.556062,"(3.6, 5.4, 5.072727272727273)","(4.8, 5.9, 5.492592592592593)","(10.0, 14.0, 13.333333333333334)","(4.0, 5.0, 4.666666666666666)","(21.0, 60.0, 42.857142857142854)","(7.0, 9.0, 8.733333333333333)","(5.5, 7.0, 6.507692307692308)","(10.0, 55.0, 51.14285714285714)"
04-01-2023 16:35:00.688419,"(3.6, 5.4, 5.072727272727273)","(4.8, 5.9, 5.492592592592593)","(10.0, 14.0, 12.5)","(4.0, 5.0, 4.34375)","(21.0, 60.0, 44.285714285714285)","(7.0, 9.0, 8.789473684210526)","(5.5, 7.0, 6.4526315789473685)","(10.0, 55.0, 51.2)"
04-01-2023 16:35:01.832887,"(3.6, 5.4, 5.072727272727273)","(4.8, 5.9, 5.411111111111111)","(10.0, 14.0, 13.75)","(4.0, 5.0, 4.416666666666666)","(21.0, 60.0, 40.0)","(7.0, 9.0, 8.789473684210526)","(5.5, 7.0, 6.4526315789473685)","(10.0, 55.0, 51.2)"
04-01-2023 16:35:03.026477,"(3.6, 5.4, 5.1461538461538465)","(4.8, 5.9, 5.640000000000001)","(10.0, 14.0, 13.75)","(4.0, 5.0, 4.438461538461539)","(21.0, 60.0, 40.0)","(7.0, 9.0, 8.789473684210526)","(5.5, 7.0, 6.4222222222222225)","(10.0, 55.0, 51.2)"
04-01-2023 16:35:04.173310,"(3.6, 5.4, 5.125)","(4.8, 5.9, 5.640000000000001)","(10.0, 14.0, 13.75)","(4.0, 4.9, 4.525)","(21.0, 60.0, 40.0)","(7.0, 9.0, 8.789473684210526)","(5.5, 7.0, 6.4222222222222225)","(10.0, 55.0, 52.888888888888886)"
04-01-2023 16:35:05.324301,"(3.6, 5.4, 5.235)","(4.8, 5.9, 5.640000000000001)","(10.0, 14.0, 13.75)","(4.0, 4.9, 4.525)","(21.0, 60.0, 40.0)","(7.0, 9.0, 8.789473684210526)","(5.5, 7.0, 6.3)","(10.0, 55.0, 51.2)"
04-01-2023 16:35:06.418634,"(3.6, 5.4, 5.286206896551724)","(4.8, 5.9, 5.640000000000001)","(10.0, 14.0, 13.75)","(4.0, 4.9, 4.65)","(21.0, 60.0, 40.0)","(7.0, 9.0, 8.789473684210526)","(5.5, 6.8, 6.3)","(10.0, 55.0, 51.2)"
04-01-2023 16:35:07.535413,"(3.6, 5.4, 5.286206896551724)","(4.8, 5.9, 5.640000000000001)","(10.0, 14.0, 13.75)","(4.0, 4.9, 4.515384615384615)","(21.0, 60.0, 40.0)","(7.0, 9.0, 8.648)","(5.5, 6.8, 6.3)","(10.0, 55.0, 51.2)"
