,Sheza Tigeress,Friday Thirteenth,Curveball,Sals Last Blast,Kimchi,Kenny What,American Mandy,Sweet Sunshine,Sweet Rippin,Our Sweet Royale
10-01-2023 21:27:45.749267,"(11.0, 15.0, 13.5)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.1, 4.266666666666667)","(4.6, 5.5, 5.444444444444445)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8166666666666664)","(91.0, 170.0, 133.57142857142856)","(21.0, 38.0, 35.0)","(4.0, 11.5, 8.133333333333333)"
10-01-2023 21:27:47.013073,"(11.0, 17.5, 12.916666666666666)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.1, 4.242857142857143)","(4.6, 5.5, 5.266666666666667)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8166666666666664)","(91.0, 170.0, 151.25)","(21.0, 40.0, 37.0)","(4.0, 10.0, 7.511111111111111)"
10-01-2023 21:27:48.363089,"(11.0, 16.5, 14.7)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.1, 4.5)","(4.6, 6.6, 6.0285714285714285)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8166666666666664)","(91.0, 160.0, 186.25)","(21.0, 40.0, 37.0)","(4.0, 10.0, 8.466666666666667)"
10-01-2023 21:27:49.692019,"(11.0, 16.0, 12.75)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.1, 4.242857142857143)","(4.6, 6.4, 5.475)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8166666666666664)","(91.0, 200.0, 186.25)","(21.0, 40.0, 37.0)","(4.0, 11.0, 8.025)"
10-01-2023 21:27:51.016397,"(11.0, 15.0, 12.428571428571429)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.1, 4.242857142857143)","(4.6, 6.0, 5.6)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.867391304347826)","(91.0, 200.0, 152.5)","(21.0, 40.0, 37.0)","(4.0, 10.5, 8.466666666666667)"
10-01-2023 21:27:52.314848,"(11.0, 15.5, 14.5)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.1, 4.242857142857143)","(4.6, 5.7, 5.3)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8722222222222222)","(91.0, 190.0, 152.5)","(21.0, 40.0, 37.0)","(4.0, 11.0, 8.466666666666667)"
10-01-2023 21:27:53.572086,"(11.0, 14.5, 13.818181818181818)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.6)","(3.7, 5.1, 4.242857142857143)","(4.6, 5.5, 5.533333333333333)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.867391304347826)","(91.0, 190.0, 152.5)","(21.0, 40.0, 37.0)","(4.0, 11.0, 8.466666666666667)"
10-01-2023 21:27:54.915830,"(11.0, 14.5, 12.961538461538462)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.4, 4.2444444444444445)","(4.6, 6.4, 5.766666666666667)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.867391304347826)","(91.0, 190.0, 152.5)","(21.0, 40.0, 45.0)","(4.0, 11.0, 8.3)"
10-01-2023 21:27:56.281680,"(11.0, 14.5, 13.5625)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.4, 4.2444444444444445)","(4.6, 5.9, 5.157142857142857)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8625)","(91.0, 190.0, 152.5)","(21.0, 50.0, 45.0)","(4.0, 10.5, 7.671428571428572)"
10-01-2023 21:27:57.636154,"(11.0, 14.5, 12.961538461538462)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.4, 4.466666666666667)","(4.6, 5.9, 5.157142857142857)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8625)","(91.0, 190.0, 152.5)","(21.0, 50.0, 41.66666666666667)","(4.0, 10.5, 7.671428571428572)"
10-01-2023 21:27:58.938638,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.257142857142857)","(4.6, 5.9, 5.157142857142857)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 190.0, 156.66666666666666)","(21.0, 50.0, 41.66666666666667)","(4.0, 10.5, 7.671428571428572)"
10-01-2023 21:28:00.288051,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.257142857142857)","(4.6, 5.9, 5.157142857142857)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 190.0, 157.5)","(21.0, 50.0, 41.66666666666667)","(4.0, 10.5, 8.5)"
10-01-2023 21:28:01.634264,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.6)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.157142857142857)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 180.0, 157.5)","(21.0, 50.0, 40.333333333333336)","(4.0, 9.8, 7.6)"
10-01-2023 21:28:02.886563,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.65)","(4.6, 5.9, 5.131818181818182)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 180.0, 141.66666666666666)","(21.0, 48.0, 36.5)","(4.0, 9.6, 8.133333333333333)"
10-01-2023 21:28:04.128996,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.131818181818182)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 170.0, 130.0)","(21.0, 48.0, 36.5)","(4.0, 10.0, 8.066666666666666)"
10-01-2023 21:28:05.394995,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.131818181818182)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 170.0, 130.0)","(21.0, 48.0, 36.5)","(4.0, 9.8, 8.066666666666666)"
10-01-2023 21:28:06.665776,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.224)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 170.0, 130.0)","(21.0, 48.0, 36.5)","(4.0, 9.8, 8.066666666666666)"
10-01-2023 21:28:07.952427,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.224)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 170.0, 130.0)","(21.0, 48.0, 36.5)","(4.0, 9.8, 8.066666666666666)"
10-01-2023 21:28:09.318864,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.224)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 170.0, 130.0)","(21.0, 48.0, 36.5)","(4.0, 9.8, 9.057142857142857)"
10-01-2023 21:28:10.650150,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.224)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 170.0, 130.0)","(21.0, 48.0, 36.5)","(4.0, 9.8, 9.057142857142857)"
10-01-2023 21:28:11.972436,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.224)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 170.0, 130.0)","(21.0, 48.0, 36.5)","(4.0, 9.8, 9.057142857142857)"
10-01-2023 21:28:13.316171,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.224)","(101.0, 200.0, 164.0)","(3.1, 3.9, 3.75)","(91.0, 170.0, 160.0)","(21.0, 48.0, 36.5)","(4.0, 9.8, 14.116666666666667)"
10-01-2023 21:28:14.649290,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.224)","(101.0, 200.0, 164.0)","(3.1, 3.9, 3.75)","(91.0, 230.0, 166.42857142857144)","(21.0, 48.0, 39.0)","(4.0, 15.5, 13.283333333333333)"
10-01-2023 21:28:16.028672,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.333333333333334)","(3.7, 5.2, 4.283333333333333)","(4.6, 5.9, 5.224)","(101.0, 200.0, 164.0)","(3.1, 3.9, 3.75)","(91.0, 220.0, 171.66666666666669)","(21.0, 46.0, 34.5)","(4.0, 14.5, 12.866666666666667)"
10-01-2023 21:28:17.495502,"(11.0, 14.5, 12.722222222222221)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.0)","(3.7, 5.2, 4.257142857142857)","(4.6, 5.9, 5.015789473684211)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 210.0, 171.0)","(21.0, 44.0, 31.18181818181818)","(4.0, 14.0, 10.95)"
10-01-2023 21:28:18.910468,"(11.0, 14.5, 12.653846153846153)","(101.0, 170.0, 138.0)","(12.0, 14.5, 14.0)","(3.7, 5.2, 4.54)","(4.6, 5.9, 5.015789473684211)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 190.0, 171.0)","(21.0, 42.0, 31.18181818181818)","(4.0, 14.5, 11.45)"
10-01-2023 21:28:20.296139,"(11.0, 14.5, 12.653846153846153)","(101.0, 170.0, 138.0)","(12.0, 14.5, 14.0)","(3.7, 5.2, 4.54)","(4.6, 5.9, 4.9375)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 190.0, 166.42857142857144)","(21.0, 42.0, 33.5)","(4.0, 15.5, 8.16)"
10-01-2023 21:28:21.686054,"(11.0, 14.5, 12.653846153846153)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.413793103448276)","(3.7, 5.2, 4.54)","(4.6, 5.9, 4.9375)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.75)","(91.0, 220.0, 171.66666666666669)","(21.0, 42.0, 33.5)","(4.0, 15.0, 9.766666666666667)"
10-01-2023 21:28:23.069782,"(11.0, 14.5, 13.0)","(101.0, 170.0, 138.0)","(12.0, 16.0, 13.375)","(3.7, 5.2, 4.54)","(4.6, 5.9, 4.9375)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8684210526315788)","(91.0, 210.0, 171.66666666666669)","(21.0, 42.0, 31.18181818181818)","(4.0, 14.5, 8.925)"
10-01-2023 21:28:24.437379,"(11.0, 14.5, 13.0)","(101.0, 170.0, 138.0)","(12.0, 16.0, 14.333333333333334)","(3.7, 5.2, 4.54)","(4.6, 5.9, 4.9375)","(101.0, 200.0, 188.0)","(3.1, 3.9, 4.260000000000001)","(91.0, 210.0, 171.0)","(21.0, 42.0, 33.5)","(4.0, 13.5, 9.7)"
10-01-2023 21:28:25.754427,"(11.0, 14.5, 13.0)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.0)","(3.7, 5.2, 4.54)","(4.6, 5.9, 4.9375)","(101.0, 200.0, 188.0)","(3.1, 4.4, 4.1)","(91.0, 190.0, 171.0)","(21.0, 42.0, 33.5)","(4.0, 12.0, 8.083333333333334)"
10-01-2023 21:28:27.145484,"(11.0, 14.5, 13.0)","(101.0, 170.0, 138.0)","(12.0, 14.5, 14.0)","(3.7, 5.2, 4.54)","(4.6, 5.9, 4.9375)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.1)","(91.0, 190.0, 151.66666666666666)","(21.0, 42.0, 31.18181818181818)","(4.0, 11.5, 9.2)"
10-01-2023 21:28:28.470190,"(11.0, 14.5, 13.0)","(101.0, 170.0, 138.0)","(12.0, 14.5, 14.0)","(3.7, 5.2, 4.54)","(4.6, 5.9, 4.9375)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.055555555555555)","(91.0, 180.0, 151.66666666666666)","(21.0, 42.0, 33.5)","(4.0, 11.0, 7.92)"
10-01-2023 21:28:29.787109,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 138.0)","(12.0, 14.5, 14.0)","(3.7, 5.2, 4.54)","(4.6, 5.9, 4.9375)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.084)","(91.0, 180.0, 151.66666666666666)","(21.0, 42.0, 33.5)","(4.0, 10.0, 8.0)"
10-01-2023 21:28:31.122965,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 138.0)","(12.0, 16.0, 14.0)","(3.7, 5.2, 4.54)","(4.6, 5.9, 5.089473684210526)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.084)","(91.0, 180.0, 151.66666666666666)","(21.0, 42.0, 33.5)","(4.0, 9.8, 7.766666666666667)"
10-01-2023 21:28:32.495211,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 138.0)","(12.0, 15.0, 14.0)","(3.7, 5.2, 4.588888888888889)","(4.6, 5.9, 5.089473684210526)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.157142857142857)","(91.0, 180.0, 151.66666666666666)","(21.0, 42.0, 33.5)","(4.0, 9.6, 7.933333333333334)"
10-01-2023 21:28:33.843142,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 130.0)","(12.0, 15.0, 14.0)","(3.7, 5.2, 4.588888888888889)","(4.6, 5.9, 5.033333333333334)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.157142857142857)","(91.0, 180.0, 151.66666666666666)","(21.0, 42.0, 33.5)","(4.0, 9.4, 9.133333333333333)"
10-01-2023 21:28:35.240807,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 130.0)","(12.0, 14.5, 14.0)","(3.7, 5.2, 4.588888888888889)","(4.6, 5.9, 5.033333333333334)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.084)","(91.0, 180.0, 151.66666666666666)","(21.0, 42.0, 35.0)","(4.0, 13.0, 11.440000000000001)"
10-01-2023 21:28:36.723569,"(11.0, 14.5, 13.0)","(101.0, 170.0, 130.0)","(12.0, 14.5, 14.0)","(3.7, 5.2, 4.588888888888889)","(4.6, 5.9, 5.010526315789473)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.084)","(91.0, 180.0, 185.0)","(21.0, 40.0, 31.5)","(4.0, 12.5, 9.555555555555555)"
10-01-2023 21:28:38.186020,"(11.0, 14.5, 13.0)","(101.0, 170.0, 130.0)","(12.0, 14.5, 13.375)","(3.7, 5.2, 4.588888888888889)","(4.6, 5.9, 5.010526315789473)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.084)","(91.0, 230.0, 171.66666666666669)","(21.0, 38.0, 32.333333333333336)","(4.0, 12.5, 8.857142857142858)"
10-01-2023 21:28:39.695216,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 130.0)","(12.0, 16.0, 14.0)","(3.7, 5.2, 4.588888888888889)","(4.6, 5.9, 4.86)","(101.0, 200.0, 188.0)","(3.1, 4.3, 4.1)","(91.0, 210.0, 171.66666666666669)","(21.0, 36.0, 29.5)","(4.0, 12.5, 10.475)"
10-01-2023 21:28:41.146131,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 130.0)","(12.0, 14.5, 13.666666666666666)","(3.7, 5.2, 4.588888888888889)","(4.6, 5.9, 5.033333333333333)","(101.0, 200.0, 188.0)","(3.1, 4.3, 3.9)","(101.0, 210.0, 171.0)","(21.0, 34.0, 29.666666666666668)","(4.0, 11.5, 8.714285714285714)"
10-01-2023 21:28:42.635606,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 130.0)","(12.0, 14.5, 13.666666666666666)","(3.8, 5.2, 4.776923076923077)","(4.4, 5.9, 5.1571428571428575)","(101.0, 200.0, 188.0)","(3.2, 4.3, 3.9)","(101.0, 190.0, 171.0)","(21.0, 32.0, 36.5)","(4.0, 11.5, 10.525)"
10-01-2023 21:28:44.110701,"(11.0, 14.5, 13.166666666666666)","(101.0, 170.0, 130.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.776923076923077)","(4.4, 5.9, 5.078947368421053)","(101.0, 200.0, 188.0)","(3.2, 4.3, 3.9)","(101.0, 190.0, 166.42857142857144)","(21.0, 48.0, 31.333333333333332)","(4.0, 11.5, 9.96)"
10-01-2023 21:28:45.610268,"(11.0, 14.5, 13.0)","(101.0, 170.0, 130.0)","(12.0, 14.5, 14.09090909090909)","(3.8, 5.2, 4.9)","(4.4, 5.9, 5.6000000000000005)","(101.0, 200.0, 188.0)","(3.2, 4.3, 3.9)","(101.0, 220.0, 171.66666666666669)","(21.0, 44.0, 33.5)","(4.0, 10.5, 9.11111111111111)"
10-01-2023 21:28:47.162278,"(11.0, 14.5, 13.0)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.995454545454545)","(4.4, 5.9, 5.6000000000000005)","(101.0, 200.0, 188.0)","(3.2, 4.3, 3.9)","(101.0, 210.0, 142.5)","(21.0, 38.0, 31.5)","(4.0, 10.0, 8.649999999999999)"
10-01-2023 21:28:48.710641,"(11.0, 14.5, 13.0)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.995454545454545)","(4.4, 5.9, 5.6000000000000005)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.1)","(101.0, 190.0, 142.5)","(21.0, 36.0, 28.142857142857142)","(4.0, 9.8, 8.925)"
10-01-2023 21:28:50.099773,"(11.0, 14.5, 13.115384615384615)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 5.02)","(4.4, 5.9, 5.6000000000000005)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.1)","(101.0, 190.0, 142.5)","(21.0, 36.0, 29.5)","(4.0, 9.8, 8.942857142857143)"
10-01-2023 21:28:51.579498,"(11.0, 14.5, 13.38888888888889)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.995454545454545)","(4.4, 5.9, 5.6000000000000005)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.1)","(101.0, 190.0, 142.5)","(21.0, 34.0, 29.666666666666668)","(4.0, 9.8, 9.4)"
10-01-2023 21:28:52.971933,"(11.0, 14.5, 13.38888888888889)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.995454545454545)","(4.4, 5.9, 5.6000000000000005)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.1)","(101.0, 190.0, 142.5)","(21.0, 32.0, 28.333333333333332)","(4.0, 9.8, 9.62857142857143)"
10-01-2023 21:28:54.416193,"(11.0, 14.5, 13.38888888888889)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.995454545454545)","(4.4, 5.9, 5.6000000000000005)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.1)","(101.0, 190.0, 142.5)","(21.0, 30.0, 34.5)","(4.0, 9.8, 9.62857142857143)"
10-01-2023 21:28:55.827945,"(11.0, 14.5, 13.38888888888889)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.995454545454545)","(4.4, 5.9, 5.6000000000000005)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.1)","(101.0, 190.0, 142.5)","(21.0, 44.0, 31.8)","(4.0, 9.8, 9.62857142857143)"
10-01-2023 21:28:57.239867,"(11.0, 14.5, 13.38888888888889)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.9375)","(4.4, 5.9, 5.288235294117647)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.069230769230769)","(101.0, 190.0, 142.5)","(21.0, 42.0, 32.5)","(4.0, 9.8, 9.62857142857143)"
10-01-2023 21:28:58.865642,"(11.0, 14.5, 13.38888888888889)","(101.0, 170.0, 116.66666666666667)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.75)","(4.4, 5.9, 5.288235294117647)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.170588235294118)","(101.0, 190.0, 155.0)","(21.0, 40.0, 27.363636363636363)","(4.0, 9.8, 11.514285714285714)"
10-01-2023 21:29:00.599419,"(11.0, 14.5, 13.38888888888889)","(101.0, 170.0, 116.66666666666667)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.1, 4.75)","(4.4, 5.9, 5.288235294117647)","(101.0, 200.0, 188.0)","(3.2, 4.2, 4.170588235294118)","(101.0, 190.0, 158.33333333333334)","(21.0, 34.0, 27.0)","(4.0, 12.0, 11.690909090909091)"
10-01-2023 21:29:02.245716,"(11.0, 14.5, 13.38888888888889)","(101.0, 170.0, 159.41176470588235)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.1, 4.633333333333334)","(4.4, 5.9, 5.553333333333334)","(101.0, 200.0, 188.0)","(3.2, 4.2, 4.170588235294118)","(101.0, 190.0, 158.33333333333334)","(21.0, 34.0, 27.0)","(4.0, 12.0, 12.710344827586207)"
10-01-2023 21:29:03.875257,"(11.0, 14.5, 13.666666666666666)","(101.0, 170.0, 159.41176470588235)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.1, 4.633333333333334)","(4.4, 5.9, 5.553333333333334)","(101.0, 200.0, 188.0)","(3.2, 4.2, 4.170588235294118)","(101.0, 190.0, 151.66666666666666)","(21.0, 34.0, 26.636363636363637)","(4.0, 13.0, 11.403571428571428)"
10-01-2023 21:29:05.379338,"(11.0, 14.5, 13.666666666666666)","(101.0, 170.0, 159.41176470588235)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.1, 4.633333333333334)","(4.4, 5.9, 5.553333333333334)","(101.0, 200.0, 188.0)","(3.2, 4.2, 4.175)","(101.0, 180.0, 145.0)","(21.0, 34.0, 27.0)","(4.0, 11.5, 10.31)"
10-01-2023 21:29:06.886158,"(11.0, 14.5, 13.666666666666666)","(101.0, 170.0, 159.41176470588235)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.1, 4.7)","(4.4, 5.9, 5.553333333333334)","(101.0, 200.0, 188.0)","(3.2, 4.2, 4.175)","(101.0, 170.0, 145.0)","(21.0, 34.0, 27.571428571428573)","(4.0, 10.5, 9.625)"
10-01-2023 21:29:08.351366,"(11.0, 14.5, 13.5)","(101.0, 170.0, 159.41176470588235)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.0, 4.7)","(4.4, 5.9, 5.553333333333334)","(101.0, 200.0, 188.0)","(3.2, 4.2, 4.175)","(101.0, 170.0, 145.0)","(21.0, 34.0, 27.571428571428573)","(4.0, 11.0, 9.625)"
10-01-2023 21:29:09.873355,"(11.0, 14.5, 13.5)","(101.0, 170.0, 159.41176470588235)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.0, 4.7)","(4.4, 5.9, 5.553333333333334)","(101.0, 200.0, 188.0)","(3.2, 4.2, 4.175)","(101.0, 170.0, 145.0)","(21.0, 34.0, 27.571428571428573)","(4.0, 11.0, 9.625)"
10-01-2023 21:29:11.832166,"(11.0, 14.5, 9.820382165605096)","(101.0, 170.0, 159.41176470588235)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.0, 4.514285714285714)","(4.4, 5.9, 5.553333333333334)","(101.0, 200.0, 188.0)","(3.2, 4.2, 4.175)","(101.0, 170.0, 160.71428571428572)","(21.0, 34.0, 27.571428571428573)","(4.0, 11.0, 9.625)"
10-01-2023 21:29:14.034391,"(11.0, 13.0, 10.75)","(101.0, 170.0, 130.0)","(12.0, 14.5, 14.666666666666666)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.327272727272727)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.116666666666666)","(101.0, 210.0, 160.71428571428572)","(21.0, 80.0, 52.5)","(4.0, 11.0, 9.625)"
10-01-2023 21:29:15.533632,"(11.0, 11.5, 11.071428571428571)","(101.0, 170.0, 130.0)","(12.0, 15.5, 14.11111111111111)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.445)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.116666666666666)","(101.0, 210.0, 140.0)","(21.0, 80.0, 50.0)","(4.0, 11.0, 9.82)"
10-01-2023 21:29:17.167671,"(11.0, 11.5, 11.071428571428571)","(101.0, 170.0, 130.0)","(12.0, 15.5, 14.0)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.409090909090909)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.116666666666666)","(101.0, 190.0, 158.33333333333334)","(21.0, 75.0, 47.5)","(4.0, 10.5, 9.82)"
10-01-2023 21:29:18.612215,"(11.0, 11.5, 10.042857142857143)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.666666666666666)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.38)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.116666666666666)","(101.0, 190.0, 151.66666666666666)","(21.0, 70.0, 41.0)","(4.0, 10.5, 10.014285714285714)"
10-01-2023 21:29:20.055380,"(11.0, 13.0, 10.961538461538462)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.666666666666666)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.38)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.180434782608695)","(101.0, 180.0, 151.66666666666666)","(21.0, 65.0, 41.0)","(4.0, 10.5, 10.014285714285714)"
10-01-2023 21:29:21.534261,"(11.0, 12.5, 10.78125)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.666666666666666)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.38)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.180434782608695)","(101.0, 180.0, 151.66666666666666)","(21.0, 65.0, 42.5)","(4.0, 10.5, 9.8)"
10-01-2023 21:29:23.132917,"(11.0, 12.5, 10.78125)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.666666666666666)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.38)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.155263157894737)","(101.0, 180.0, 151.66666666666666)","(21.0, 60.0, 42.5)","(4.0, 10.0, 12.307692307692308)"
10-01-2023 21:29:24.620753,"(11.0, 12.5, 11.071428571428571)","(101.0, 170.0, 138.0)","(12.0, 14.5, 13.857142857142858)","(3.8, 5.2, 4.514285714285714)","(4.4, 5.9, 5.38)","(101.0, 200.0, 188.0)","(3.2, 4.3, 4.128125)","(101.0, 180.0, 151.66666666666666)","(21.0, 60.0, 37.5)","(4.0, 14.5, 11.48235294117647)"
