,Dont Tell Benji,Mac Cruz,Spellman,Aston Senator,Hey Tootle,Aston Zabbar,Kumani Sapphire
09-01-2023 14:57:26.653693,"(8.0, 14.0, 12.719999999999999)","(12.0, 30.0, 16.785714285714285)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:27.693968,"(8.0, 14.0, 12.719999999999999)","(12.0, 30.0, 16.785714285714285)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:28.684503,"(8.0, 14.0, 12.719999999999999)","(12.0, 30.0, 16.785714285714285)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:29.717856,"(8.0, 14.0, 12.719999999999999)","(12.0, 30.0, 16.785714285714285)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:30.815479,"(8.0, 14.0, 12.719999999999999)","(12.0, 30.0, 16.785714285714285)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:31.845103,"(8.0, 14.0, 12.719999999999999)","(12.0, 30.0, 16.785714285714285)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:32.890567,"(8.0, 14.0, 12.719999999999999)","(12.0, 30.0, 16.785714285714285)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:33.884494,"(8.0, 14.0, 12.719999999999999)","(12.0, 30.0, 16.785714285714285)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:34.933464,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:35.949921,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:37.033774,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:38.011434,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:38.956210,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:39.985193,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:41.049072,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:42.113817,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:43.196051,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:44.264516,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:45.262376,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:46.272016,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:47.214685,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:48.161306,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:49.134274,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:50.055356,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:51.070001,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:52.106210,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:53.197756,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:54.271482,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:55.279949,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:56.255709,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:57.234304,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:58.213887,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:57:59.175463,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 16.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:00.144466,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 17.75)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:01.114025,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 17.75)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:02.071811,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 2.889375)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:03.128885,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 3.1733333333333333)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:04.202056,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.8, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:05.305530,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:06.299346,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:07.269850,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:08.195028,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.533333333333333)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:09.160006,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:10.112700,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:11.182383,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:12.170240,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:13.209932,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:14.253573,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:15.249392,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:16.297596,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:17.400938,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:18.376976,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:19.313490,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:20.319667,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:21.277045,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:22.241389,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:23.192382,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:24.150428,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:25.185211,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:26.226293,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:27.338296,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:28.370409,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:29.391141,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 21.5)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:30.416936,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 17.75)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:31.394174,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:32.399295,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:33.356982,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:34.287707,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.19)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:35.236968,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.85, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:36.242756,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:37.368466,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:38.511176,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:39.641608,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:40.714110,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:41.774212,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:42.768840,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:43.754081,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:44.790080,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:45.767847,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:46.751821,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:47.783046,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:48.841990,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:49.935549,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:51.036624,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:52.107644,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:53.114550,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:54.160200,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:55.252313,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:56.280996,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:57.336075,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:58.348262,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:58:59.309624,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:59:00.324367,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:59:01.390303,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
09-01-2023 14:59:02.421534,"(8.0, 14.0, 12.719999999999999)","(12.0, 29.0, 19.0)","(6.0, 17.0, 13.1)","(5.5, 9.0, 7.338461538461539)","(3.3, 5.6, 3.794)","(2.8, 3.75, 3.1566666666666667)","(10.0, 19.0, 15.307692307692307)"
