,Book Launch,Dio,Foxys Star,Gottaluvjimmy,Kashiwa,Swiftly Ned,Ceejay,Prophets Choice,Alassak,Lotus Land,Springlodge,Miss Epernay
07-01-2023 13:27:27.493468,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(19.0, 32.0, 27.5)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 39.0)","(8.5, 12.0, 11.5)","(8.0, 9.6, 9.530434782608696)","(6.0, 7.4, 6.866666666666666)","(20.0, 24.0, 23.52)","(15.0, 21.0, 18.857142857142858)","(31.0, 95.0, 75.0)","(41.0, 90.0, 75.0)"
07-01-2023 13:27:29.199065,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(19.0, 32.0, 27.5)","(4.8, 5.3, 4.9363636363636365)","(21.0, 46.0, 39.0)","(8.5, 12.0, 11.5)","(8.0, 9.6, 9.530434782608696)","(6.0, 7.4, 6.866666666666666)","(20.0, 24.0, 23.333333333333332)","(15.0, 21.0, 18.857142857142858)","(31.0, 95.0, 75.0)","(41.0, 90.0, 75.0)"
07-01-2023 13:27:30.952611,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(19.0, 32.0, 27.5)","(4.8, 5.3, 4.9363636363636365)","(21.0, 46.0, 39.0)","(8.5, 12.0, 11.5)","(8.0, 9.6, 9.530434782608696)","(6.0, 7.4, 6.866666666666666)","(20.0, 24.0, 23.333333333333332)","(15.0, 21.0, 18.857142857142858)","(31.0, 95.0, 75.0)","(41.0, 90.0, 75.0)"
07-01-2023 13:27:32.677222,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(19.0, 32.0, 28.666666666666668)","(4.8, 5.3, 4.9363636363636365)","(21.0, 46.0, 35.5)","(8.5, 12.0, 11.5)","(8.0, 9.6, 9.530434782608696)","(6.0, 7.4, 6.866666666666666)","(20.0, 24.0, 22.857142857142858)","(15.0, 21.0, 18.857142857142858)","(31.0, 95.0, 75.0)","(41.0, 90.0, 77.14285714285714)"
07-01-2023 13:27:34.350265,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(19.0, 32.0, 28.666666666666668)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 35.5)","(8.5, 12.0, 11.5)","(8.0, 9.6, 9.530434782608696)","(6.0, 7.4, 6.866666666666666)","(20.0, 23.0, 24.076923076923077)","(15.0, 21.0, 18.857142857142858)","(31.0, 95.0, 75.0)","(41.0, 90.0, 77.14285714285714)"
07-01-2023 13:27:36.065758,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(18.0, 32.0, 28.666666666666668)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 35.5)","(8.5, 12.0, 11.5)","(8.0, 9.6, 9.530434782608696)","(6.0, 7.4, 6.866666666666666)","(20.0, 25.0, 24.333333333333332)","(15.0, 21.0, 18.857142857142858)","(26.0, 95.0, 75.0)","(41.0, 90.0, 67.5)"
07-01-2023 13:27:37.816396,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(18.0, 32.0, 27.5)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 34.0)","(8.5, 12.0, 11.088235294117647)","(8.0, 9.6, 9.530434782608696)","(6.0, 7.4, 6.866666666666666)","(20.0, 25.0, 23.5)","(15.0, 21.0, 19.40909090909091)","(26.0, 95.0, 75.0)","(41.0, 90.0, 68.33333333333333)"
07-01-2023 13:27:39.676888,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(18.0, 32.0, 27.5)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 34.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.530434782608696)","(6.0, 7.4, 7.11764705882353)","(20.0, 25.0, 23.5)","(15.0, 21.0, 19.125)","(26.0, 95.0, 75.0)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:41.604359,"(7.5, 11.5, 10.35)","(4.6, 5.7, 5.566666666666666)","(18.0, 32.0, 27.5)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 34.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.379310344827585)","(6.0, 7.4, 7.11764705882353)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 75.0)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:43.562790,"(7.5, 11.5, 10.733333333333333)","(4.6, 5.7, 5.566666666666666)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 34.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.379310344827585)","(6.0, 7.4, 7.07)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 75.0)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:45.459217,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.477777777777778)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 34.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.379310344827585)","(6.0, 7.4, 7.07)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 75.0)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:47.245885,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.477777777777778)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.277272727272727)","(21.0, 46.0, 38.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.379310344827585)","(6.0, 7.4, 7.07)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 67.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:49.011451,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.477777777777778)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.277272727272727)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.379310344827585)","(6.0, 7.4, 7.07)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 67.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:50.695267,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.277272727272727)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.379310344827585)","(6.0, 7.4, 7.07)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 67.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:52.295140,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.277272727272727)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.379310344827585)","(6.0, 7.4, 7.07)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 87.71428571428572)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:53.933999,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.277272727272727)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.379310344827585)","(6.0, 7.4, 7.07)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 87.71428571428572)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:55.650309,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.277272727272727)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.6, 9.266666666666667)","(6.0, 7.4, 7.07)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 70.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:57.352819,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.3, 5.463076923076923)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.4, 7.11578947368421)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 70.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:27:59.096646,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.5, 5.463076923076923)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.735294117647058)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.2, 7.104)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 70.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:28:00.750652,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.5, 5.465891472868217)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.568181818181818)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.2, 7.084615384615384)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 70.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:28:02.368006,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.5, 5.465891472868217)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.568181818181818)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.2, 7.084615384615384)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 70.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:28:03.989121,"(7.5, 11.5, 10.975)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.5, 5.4648)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.568181818181818)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.2, 7.084615384615384)","(19.0, 25.0, 24.142857142857142)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 70.5)","(41.0, 85.0, 72.5)"
07-01-2023 13:28:05.587856,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.5, 5.4648)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.568181818181818)","(8.0, 9.4, 9.137500000000001)","(6.0, 7.2, 7.084615384615384)","(19.0, 25.0, 23.5)","(15.0, 21.0, 18.916666666666668)","(26.0, 95.0, 70.5)","(41.0, 85.0, 70.0)"
07-01-2023 13:28:07.275892,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.580952380952381)","(18.0, 32.0, 25.571428571428573)","(4.8, 5.5, 5.4648)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.568181818181818)","(8.0, 9.4, 9.137500000000001)","(6.0, 7.2, 7.084615384615384)","(19.0, 25.0, 22.857142857142858)","(15.0, 21.0, 19.4375)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 70.0)"
07-01-2023 13:28:08.906195,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.6000000000000005)","(18.0, 32.0, 29.0)","(4.8, 5.5, 5.4648)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.568181818181818)","(8.0, 9.4, 9.137500000000001)","(6.0, 7.2, 6.472727272727273)","(19.0, 25.0, 24.130434782608695)","(15.0, 21.0, 20.375)","(26.0, 95.0, 70.5)","(41.0, 85.0, 66.25)"
07-01-2023 13:28:10.553245,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.544827586206897)","(18.0, 32.0, 29.0)","(4.8, 5.5, 5.4648)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.48076923076923)","(8.0, 9.4, 9.137500000000001)","(6.0, 7.2, 6.472727272727273)","(19.0, 25.0, 24.0)","(15.0, 21.0, 20.375)","(26.0, 95.0, 70.5)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:12.196834,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.544827586206897)","(18.0, 32.0, 29.0)","(4.8, 5.5, 5.4648)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.48076923076923)","(8.0, 9.4, 9.137500000000001)","(6.0, 7.2, 6.472727272727273)","(19.0, 25.0, 24.0)","(15.0, 21.0, 22.625)","(26.0, 95.0, 82.75)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:13.940963,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.544827586206897)","(18.0, 32.0, 29.0)","(4.8, 5.5, 5.4648)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.431034482758621)","(8.0, 9.4, 9.45)","(6.0, 7.2, 6.65)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.625)","(26.0, 95.0, 70.5)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:15.388916,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.5200000000000005)","(18.0, 36.0, 31.0)","(4.8, 5.7, 5.5125)","(21.0, 44.0, 38.0)","(8.5, 12.5, 10.431034482758621)","(8.0, 9.6, 9.45)","(6.0, 7.4, 7.142857142857143)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.625)","(26.0, 95.0, 70.5)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:16.846714,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.580952380952381)","(18.0, 36.0, 33.5)","(4.8, 5.7, 5.5125)","(21.0, 44.0, 38.0)","(8.5, 12.5, 11.25)","(8.0, 9.6, 9.45)","(6.0, 7.4, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:18.360782,"(7.5, 11.5, 10.1875)","(4.6, 5.7, 5.580952380952381)","(18.0, 36.0, 33.5)","(4.8, 5.7, 5.5125)","(21.0, 44.0, 38.0)","(8.5, 12.0, 11.25)","(8.0, 9.6, 9.45)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:19.969652,"(7.5, 11.5, 10.545454545454545)","(4.6, 5.7, 5.34516129032258)","(18.0, 36.0, 33.5)","(4.8, 5.7, 5.4)","(21.0, 44.0, 38.0)","(8.5, 12.0, 11.25)","(8.0, 9.6, 9.45)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:21.430270,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.376470588235294)","(18.0, 36.0, 33.5)","(4.8, 5.7, 5.4)","(21.0, 44.0, 38.0)","(8.5, 12.0, 11.25)","(8.0, 9.6, 9.45)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:22.893583,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.3604651162790695)","(18.0, 36.0, 33.5)","(4.8, 5.7, 5.427272727272728)","(21.0, 44.0, 37.0)","(8.5, 12.0, 11.25)","(8.0, 9.6, 10.875)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:24.342979,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.3604651162790695)","(18.0, 36.0, 33.5)","(4.8, 5.7, 5.392307692307693)","(21.0, 42.0, 36.0)","(8.5, 12.0, 10.833333333333334)","(8.0, 11.5, 10.5)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:26.388337,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 36.0, 33.5)","(4.8, 5.7, 5.392307692307693)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.833333333333334)","(8.0, 11.0, 10.5625)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:28.153979,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 36.0, 33.5)","(4.8, 5.7, 5.392307692307693)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.65)","(8.0, 11.5, 10.4)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:29.853020,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 36.0, 31.0)","(4.8, 5.7, 5.392307692307693)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.65)","(8.0, 11.0, 9.966666666666667)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 78.66666666666666)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:31.552788,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 36.0, 33.8)","(4.8, 5.7, 5.392307692307693)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.65)","(8.0, 11.5, 10.0)","(6.0, 7.6, 7.0)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 75.4)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:33.040305,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 36.0, 33.8)","(4.8, 5.7, 5.45)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.65)","(8.0, 12.0, 10.4)","(6.0, 7.6, 7.3)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 75.4)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:34.585969,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 36.0, 33.8)","(4.8, 5.7, 5.283333333333333)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.65)","(8.0, 11.0, 10.4)","(6.0, 8.0, 7.3)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 75.4)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:36.104212,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 36.0, 33.8)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.65)","(8.0, 11.0, 10.466666666666667)","(6.0, 8.0, 7.3)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 75.4)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:37.642028,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 36.0, 31.0)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.65)","(8.0, 11.0, 10.466666666666667)","(6.0, 8.0, 7.3)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 75.4)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:39.131958,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 34.0, 31.0)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.65)","(8.0, 11.0, 10.466666666666667)","(6.0, 8.0, 7.3)","(19.0, 25.0, 22.142857142857142)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 75.4)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:40.660471,"(7.5, 11.5, 10.625)","(4.6, 5.7, 5.354736842105263)","(18.0, 34.0, 31.0)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.714285714285714)","(8.0, 11.0, 10.466666666666667)","(6.0, 8.0, 7.3)","(19.0, 25.0, 21.875)","(15.0, 24.0, 22.333333333333332)","(26.0, 95.0, 69.4)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:42.215695,"(7.5, 11.5, 10.0)","(4.6, 5.7, 5.353061224489796)","(18.0, 34.0, 31.0)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.714285714285714)","(8.0, 11.0, 10.466666666666667)","(6.0, 8.0, 7.3)","(19.0, 25.0, 21.0)","(15.0, 24.0, 22.333333333333332)","(26.0, 85.0, 69.4)","(41.0, 85.0, 75.625)"
07-01-2023 13:28:43.731302,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.353061224489796)","(18.0, 34.0, 31.0)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 36.0)","(8.5, 12.0, 10.714285714285714)","(8.0, 11.0, 10.466666666666667)","(6.0, 8.0, 7.3)","(19.0, 22.0, 21.0)","(15.0, 24.0, 22.333333333333332)","(26.0, 85.0, 69.4)","(41.0, 85.0, 121.66666666666666)"
07-01-2023 13:28:45.153379,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.353061224489796)","(19.0, 34.0, 31.0)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 40.0)","(8.5, 12.0, 10.714285714285714)","(8.0, 11.0, 11.066666666666666)","(6.0, 8.0, 6.84)","(19.0, 22.0, 21.0)","(15.0, 24.0, 20.666666666666668)","(26.0, 85.0, 69.4)","(41.0, 150.0, 101.66666666666666)"
07-01-2023 13:28:46.614071,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.353061224489796)","(19.0, 34.0, 31.0)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 40.0)","(8.5, 12.0, 10.714285714285714)","(8.0, 12.0, 11.257142857142858)","(6.0, 7.2, 6.84)","(19.0, 22.0, 21.0)","(15.0, 24.0, 20.666666666666668)","(26.0, 85.0, 68.28571428571428)","(41.0, 120.0, 106.25)"
07-01-2023 13:28:48.157467,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.353061224489796)","(19.0, 34.0, 31.0)","(4.8, 5.7, 5.2625)","(21.0, 44.0, 40.0)","(8.5, 12.0, 10.714285714285714)","(8.0, 12.0, 11.257142857142858)","(6.0, 7.2, 6.84)","(19.0, 22.0, 21.0)","(15.0, 24.0, 20.25)","(26.0, 85.0, 68.28571428571428)","(41.0, 120.0, 106.25)"
07-01-2023 13:28:49.650505,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.353061224489796)","(19.0, 34.0, 30.0)","(4.8, 5.7, 5.366666666666667)","(21.0, 44.0, 40.0)","(8.5, 12.0, 10.714285714285714)","(8.0, 12.0, 11.257142857142858)","(6.0, 7.2, 6.84)","(19.0, 22.0, 21.0)","(15.0, 24.0, 20.25)","(26.0, 85.0, 72.0)","(41.0, 120.0, 106.25)"
07-01-2023 13:28:51.216136,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.353061224489796)","(19.0, 34.0, 26.666666666666668)","(4.8, 5.7, 5.366666666666667)","(21.0, 44.0, 40.0)","(8.5, 12.0, 10.666666666666666)","(8.0, 12.0, 11.257142857142858)","(6.0, 7.2, 7.04)","(19.0, 22.0, 21.0)","(15.0, 24.0, 21.0)","(26.0, 85.0, 77.2)","(41.0, 120.0, 106.25)"
07-01-2023 13:28:52.695319,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.353061224489796)","(19.0, 34.0, 26.666666666666668)","(4.8, 5.7, 5.366666666666667)","(21.0, 44.0, 40.0)","(8.5, 12.0, 11.071428571428571)","(8.0, 12.0, 11.257142857142858)","(6.0, 7.2, 6.84)","(19.0, 22.0, 21.0)","(15.0, 23.0, 20.333333333333332)","(26.0, 85.0, 77.2)","(41.0, 120.0, 106.25)"
07-01-2023 13:28:54.160329,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.350980392156862)","(19.0, 32.0, 26.0)","(4.8, 5.7, 5.366666666666667)","(21.0, 44.0, 40.0)","(8.5, 11.5, 11.071428571428571)","(8.0, 12.0, 11.257142857142858)","(6.0, 7.2, 6.84)","(19.0, 22.0, 21.0)","(15.0, 23.0, 20.333333333333332)","(31.0, 85.0, 77.2)","(41.0, 120.0, 106.25)"
07-01-2023 13:28:55.601851,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.350980392156862)","(19.0, 32.0, 26.0)","(4.8, 6.4, 6.085714285714286)","(21.0, 44.0, 40.0)","(8.5, 11.5, 10.5)","(8.0, 12.0, 11.257142857142858)","(6.0, 7.2, 6.84)","(19.0, 22.0, 21.0)","(15.0, 23.0, 20.333333333333332)","(31.0, 85.0, 77.2)","(41.0, 120.0, 106.25)"
07-01-2023 13:28:57.119805,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.350980392156862)","(19.0, 32.0, 26.0)","(4.8, 6.2, 5.800000000000001)","(21.0, 44.0, 40.0)","(8.5, 11.5, 10.5)","(8.0, 12.0, 11.257142857142858)","(6.0, 7.2, 6.84)","(19.0, 22.0, 21.0)","(15.0, 23.0, 20.333333333333332)","(31.0, 85.0, 77.2)","(41.0, 120.0, 106.25)"
07-01-2023 13:28:58.692387,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.349523809523809)","(19.0, 32.0, 26.0)","(4.8, 6.2, 5.5200000000000005)","(21.0, 44.0, 37.0)","(8.5, 11.5, 10.5)","(8.0, 12.0, 10.4)","(6.0, 7.2, 6.84)","(19.0, 22.0, 21.0)","(15.0, 23.0, 20.333333333333332)","(31.0, 85.0, 77.2)","(41.0, 120.0, 92.5)"
07-01-2023 13:29:00.339660,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.349523809523809)","(19.0, 32.0, 26.0)","(4.8, 5.7, 5.5)","(21.0, 42.0, 37.0)","(8.5, 11.5, 10.5)","(8.0, 11.0, 10.015384615384615)","(6.0, 7.2, 6.699999999999999)","(19.0, 22.0, 20.666666666666668)","(15.0, 23.0, 20.333333333333332)","(31.0, 85.0, 77.2)","(41.0, 120.0, 92.5)"
07-01-2023 13:29:01.889807,"(7.5, 11.5, 10.142857142857142)","(4.6, 5.7, 5.354736842105263)","(19.0, 32.0, 26.0)","(4.8, 5.7, 5.5)","(21.0, 42.0, 37.0)","(8.5, 11.5, 10.125)","(8.0, 11.0, 10.015384615384615)","(6.0, 7.2, 6.7555555555555555)","(19.0, 22.0, 20.666666666666668)","(15.0, 23.0, 20.333333333333332)","(31.0, 85.0, 79.0)","(41.0, 120.0, 114.0909090909091)"
