,Donovans Warrior,Red October,Top Honors,Pink Higgins,Nerky Rose,Call Me Firey,Quiet As Midnight
08-12-2022 12:43:26.060703,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.357142857142857)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.070588235294117)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.40909090909091)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:27.341323,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.390410958904109)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.070588235294117)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:28.422821,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.390410958904109)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.4, 6.508571428571428)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:29.578790,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.45609756097561)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.3)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:30.700818,"(21.0, 48.0, 34.0)","(3.9, 4.5, 4.434146341463415)","(3.0, 3.55, 3.4944444444444445)","(5.0, 6.6, 6.3)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:31.892458,"(21.0, 48.0, 34.0)","(3.9, 4.5, 4.434146341463415)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.6, 6.679166666666667)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:33.076247,"(21.0, 48.0, 34.0)","(3.9, 4.5, 4.444897959183674)","(3.0, 3.6, 3.546969696969697)","(5.0, 7.0, 6.571428571428571)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:34.140972,"(21.0, 48.0, 34.0)","(3.9, 4.5, 4.444897959183674)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.8, 6.571428571428571)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:35.141804,"(21.0, 48.0, 34.0)","(3.9, 4.5, 4.444897959183674)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.8, 6.3)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:36.194961,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.358415841584159)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.8, 6.094117647058823)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:37.226164,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.358415841584159)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.8, 6.1066666666666665)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:38.269807,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.358415841584159)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.8, 6.1066666666666665)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:39.391409,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.358415841584159)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.8, 6.064)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:40.477070,"(21.0, 46.0, 33.333333333333336)","(3.9, 4.6, 4.358415841584159)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.8, 6.064)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:41.580263,"(21.0, 46.0, 33.333333333333336)","(3.9, 4.6, 4.358415841584159)","(3.0, 3.6, 3.546969696969697)","(5.0, 6.8, 6.064)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:42.740750,"(21.0, 46.0, 33.333333333333336)","(3.9, 4.6, 4.358415841584159)","(3.0, 3.6, 3.5627659574468087)","(5.0, 6.8, 6.064)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:43.741586,"(21.0, 48.0, 34.0)","(3.9, 4.6, 4.358415841584159)","(3.0, 3.6, 3.5627659574468087)","(5.0, 6.8, 6.064)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:44.845611,"(21.0, 48.0, 34.0)","(3.9, 4.3, 4.226229508196721)","(3.0, 3.6, 3.5703389830508474)","(5.0, 6.8, 6.064)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:45.943988,"(21.0, 48.0, 34.0)","(3.9, 4.3, 4.229629629629629)","(3.0, 3.6, 3.5703389830508474)","(5.0, 6.8, 6.363636363636363)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:47.042786,"(21.0, 48.0, 34.666666666666664)","(3.9, 4.3, 4.219148936170213)","(3.0, 3.6, 3.5703389830508474)","(5.0, 6.8, 6.363636363636363)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:48.223624,"(21.0, 48.0, 34.666666666666664)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.546153846153846)","(5.0, 6.8, 6.180645161290323)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:49.445978,"(21.0, 48.0, 34.0)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5674418604651166)","(5.0, 6.8, 6.251428571428572)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:50.603818,"(21.0, 48.0, 34.0)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5674418604651166)","(5.0, 6.8, 6.363636363636363)","(12.0, 16.5, 16.125)","(14.0, 23.0, 21.055555555555557)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:51.764731,"(21.0, 48.0, 34.0)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5674418604651166)","(5.0, 6.8, 6.363636363636363)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:52.981479,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5714285714285716)","(5.0, 6.8, 6.363636363636363)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:54.078141,"(21.0, 46.0, 36.5)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5714285714285716)","(5.0, 6.8, 6.363636363636363)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:55.205966,"(21.0, 46.0, 36.5)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5714285714285716)","(5.0, 6.8, 6.4)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:56.229909,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5714285714285716)","(5.0, 6.8, 6.317391304347826)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:57.373695,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5714285714285716)","(5.0, 6.8, 6.317391304347826)","(12.0, 16.5, 16.125)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:58.468776,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5766666666666667)","(5.0, 6.6, 6.482926829268292)","(12.0, 16.5, 15.9)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:43:59.567042,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5766666666666667)","(5.0, 6.6, 6.458823529411765)","(12.0, 16.5, 15.5)","(14.0, 23.0, 20.5)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:00.696063,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.5766666666666667)","(5.0, 6.6, 6.476923076923077)","(12.0, 16.5, 16.136363636363637)","(14.0, 23.0, 21.166666666666668)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:01.844713,"(21.0, 48.0, 39.6)","(3.9, 4.3, 4.2225)","(3.0, 3.6, 3.577777777777778)","(5.0, 6.6, 6.476923076923077)","(12.0, 16.5, 15.9)","(14.0, 22.0, 21.166666666666668)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:02.937057,"(21.0, 48.0, 34.666666666666664)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5300000000000002)","(5.0, 6.6, 6.476923076923077)","(12.0, 16.5, 15.9)","(14.0, 22.0, 20.9)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:04.104661,"(21.0, 48.0, 34.666666666666664)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5)","(5.0, 6.8, 6.325)","(12.0, 16.5, 16.0)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:05.200885,"(21.0, 48.0, 34.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5)","(5.0, 6.8, 6.425)","(12.0, 16.5, 16.0)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:06.435648,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5)","(5.0, 6.8, 6.425)","(12.0, 16.5, 16.0)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:07.637104,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5)","(5.0, 6.8, 6.5)","(12.0, 16.5, 16.192307692307693)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:08.955250,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5)","(5.5, 6.8, 6.5)","(12.0, 16.5, 16.192307692307693)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.911764705882353)"
08-12-2022 12:44:10.482939,"(21.0, 48.0, 37.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5)","(5.5, 6.8, 6.425)","(12.0, 16.5, 15.9)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.920224719101124)"
08-12-2022 12:44:11.943575,"(21.0, 46.0, 36.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5)","(5.5, 6.8, 6.425)","(11.0, 16.5, 16.233333333333334)","(14.0, 23.0, 20.428571428571427)","(4.2, 5.1, 4.920224719101124)"
08-12-2022 12:44:13.355270,"(21.0, 46.0, 36.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5)","(5.5, 6.8, 6.425)","(11.0, 16.5, 15.75)","(14.0, 23.0, 21.166666666666668)","(4.2, 5.1, 4.920224719101124)"
08-12-2022 12:44:14.727795,"(21.0, 46.0, 36.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5700000000000003)","(5.5, 6.8, 6.509677419354839)","(11.0, 16.5, 15.75)","(14.0, 22.0, 21.166666666666668)","(4.2, 5.1, 4.920224719101124)"
08-12-2022 12:44:16.023240,"(21.0, 46.0, 36.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.6, 3.5033333333333334)","(5.5, 6.8, 6.242857142857143)","(11.0, 16.5, 15.75)","(14.0, 22.0, 21.166666666666668)","(4.2, 5.1, 4.920224719101124)"
08-12-2022 12:44:17.263894,"(21.0, 46.0, 36.5)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5033333333333334)","(5.5, 6.8, 6.242857142857143)","(12.0, 16.5, 15.75)","(14.0, 22.0, 21.166666666666668)","(4.4, 5.1, 4.920224719101124)"
08-12-2022 12:44:18.415389,"(21.0, 44.0, 36.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5033333333333334)","(5.5, 6.8, 6.242857142857143)","(12.0, 16.5, 15.75)","(14.0, 22.0, 21.166666666666668)","(4.4, 5.1, 4.920224719101124)"
08-12-2022 12:44:19.506302,"(21.0, 44.0, 36.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5033333333333334)","(5.5, 6.8, 6.445454545454545)","(12.0, 16.5, 15.75)","(14.0, 22.0, 21.166666666666668)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:20.554208,"(21.0, 44.0, 36.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5033333333333334)","(5.5, 6.8, 6.222222222222222)","(12.0, 16.5, 15.75)","(14.0, 22.0, 21.166666666666668)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:21.693015,"(21.0, 44.0, 36.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5543478260869565)","(5.5, 6.8, 6.316279069767441)","(12.0, 16.5, 15.75)","(14.0, 22.0, 21.166666666666668)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:22.814064,"(21.0, 44.0, 36.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5741379310344827)","(5.5, 6.8, 6.316279069767441)","(12.0, 16.5, 15.75)","(14.0, 22.0, 21.166666666666668)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:23.927250,"(21.0, 44.0, 36.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5741379310344827)","(5.5, 6.8, 6.242857142857143)","(12.0, 16.5, 16.1)","(14.0, 22.0, 20.9)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:25.065856,"(21.0, 42.0, 32.666666666666664)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5741379310344827)","(5.5, 6.8, 6.40625)","(12.0, 16.5, 16.1)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:26.136838,"(21.0, 42.0, 32.666666666666664)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5741379310344827)","(5.5, 6.8, 6.40625)","(12.0, 16.5, 16.1)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:27.213992,"(21.0, 42.0, 32.666666666666664)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5741379310344827)","(5.5, 6.6, 6.3538461538461535)","(12.0, 16.5, 16.1)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:28.273454,"(21.0, 40.0, 32.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5766666666666667)","(5.5, 6.6, 6.3)","(12.0, 16.5, 15.9)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:29.384111,"(21.0, 40.0, 32.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5766666666666667)","(5.5, 6.6, 6.3)","(12.0, 16.5, 16.0)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:30.505031,"(21.0, 40.0, 32.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5766666666666667)","(5.5, 6.6, 6.3)","(12.0, 16.5, 16.0)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:31.652689,"(21.0, 40.0, 32.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5766666666666667)","(5.5, 6.6, 6.381818181818182)","(12.0, 16.5, 16.0)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:32.781143,"(21.0, 40.0, 32.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.5766666666666667)","(5.5, 6.6, 6.381818181818182)","(12.0, 16.5, 16.0)","(14.0, 23.0, 20.428571428571427)","(4.4, 5.1, 4.935051546391753)"
08-12-2022 12:44:33.988254,"(21.0, 40.0, 32.0)","(3.9, 4.3, 4.208571428571429)","(3.0, 3.65, 3.6)","(5.5, 6.6, 6.12)","(12.0, 16.5, 16.428571428571427)","(14.0, 23.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:35.163259,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.723170731707317)","(5.5, 6.6, 6.12)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:36.321515,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.723170731707317)","(5.5, 6.4, 5.995)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:37.313562,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.723170731707317)","(5.5, 6.4, 5.995)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:38.301469,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.683333333333333)","(5.5, 6.4, 5.995)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:39.291772,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.683333333333333)","(5.5, 6.4, 5.995)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:40.384856,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.683333333333333)","(5.5, 6.4, 5.995)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:41.588659,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.571428571428571)","(5.5, 6.4, 5.995)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:42.704701,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.571428571428571)","(5.5, 6.4, 5.995)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:43.701950,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.275)","(3.0, 3.8, 3.611764705882353)","(5.5, 6.4, 5.995)","(12.0, 17.5, 16.428571428571427)","(14.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:44.805253,"(21.0, 44.0, 33.333333333333336)","(3.9, 4.4, 4.275)","(3.0, 3.75, 3.6826923076923075)","(5.5, 6.2, 5.699999999999999)","(12.0, 17.5, 16.428571428571427)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:45.875557,"(21.0, 44.0, 33.333333333333336)","(3.9, 4.4, 4.275)","(3.1, 3.75, 3.6826923076923075)","(5.5, 6.2, 5.866666666666666)","(12.0, 17.5, 16.045454545454547)","(16.0, 24.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:47.038773,"(21.0, 44.0, 33.333333333333336)","(3.9, 4.4, 4.275)","(3.1, 3.75, 3.6826923076923075)","(5.5, 6.2, 5.771428571428571)","(12.0, 17.5, 16.045454545454547)","(16.0, 24.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:48.174923,"(21.0, 44.0, 33.333333333333336)","(3.9, 4.4, 4.3375)","(3.1, 3.75, 3.6826923076923075)","(5.5, 6.2, 5.771428571428571)","(12.0, 17.5, 15.961538461538462)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:49.193017,"(21.0, 44.0, 33.333333333333336)","(3.9, 4.4, 4.3375)","(3.1, 3.75, 3.7093023255813953)","(5.5, 6.2, 5.812903225806451)","(12.0, 17.5, 15.5)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:50.271370,"(21.0, 44.0, 33.333333333333336)","(3.9, 4.4, 4.3375)","(3.1, 3.75, 3.7093023255813953)","(5.5, 6.2, 5.812903225806451)","(12.0, 17.5, 15.9)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:51.267901,"(21.0, 44.0, 33.333333333333336)","(3.9, 4.4, 4.3375)","(3.1, 3.75, 3.7093023255813953)","(5.5, 6.2, 5.812903225806451)","(12.0, 17.5, 15.9)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:52.253990,"(21.0, 42.0, 32.666666666666664)","(3.9, 4.4, 4.3375)","(3.1, 3.75, 3.7093023255813953)","(5.5, 6.2, 5.812903225806451)","(12.0, 17.5, 15.9)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:53.269800,"(21.0, 42.0, 32.666666666666664)","(3.9, 4.4, 4.3375)","(3.1, 3.75, 3.7093023255813953)","(5.5, 6.2, 5.812903225806451)","(12.0, 17.5, 15.9)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:54.348810,"(21.0, 42.0, 32.666666666666664)","(3.9, 4.4, 4.373333333333334)","(3.1, 3.75, 3.71875)","(5.5, 6.2, 5.8)","(12.0, 17.5, 15.9)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:55.445488,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.346666666666667)","(3.1, 3.75, 3.71875)","(5.5, 6.2, 5.8)","(12.0, 17.5, 15.9)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:57.006504,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.346666666666667)","(3.1, 3.75, 3.71875)","(5.5, 6.0, 5.82)","(12.0, 17.5, 16.40909090909091)","(16.0, 24.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:58.199674,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.346666666666667)","(3.1, 3.75, 3.71875)","(5.5, 6.0, 5.838461538461538)","(12.0, 17.5, 15.833333333333334)","(16.0, 24.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:44:59.376349,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.346666666666667)","(3.1, 3.75, 3.71875)","(5.5, 6.0, 5.778260869565218)","(12.0, 17.5, 15.833333333333334)","(16.0, 24.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:00.543241,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.346666666666667)","(3.1, 3.75, 3.71875)","(5.5, 6.0, 5.778260869565218)","(12.0, 17.5, 15.833333333333334)","(16.0, 24.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:01.765953,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.300000000000001)","(3.1, 3.75, 3.71875)","(5.5, 6.0, 5.778260869565218)","(12.0, 17.5, 15.9)","(16.0, 24.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:02.999036,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.285714285714286)","(3.1, 3.75, 3.71875)","(5.5, 6.0, 6.164444444444444)","(12.0, 17.5, 16.26923076923077)","(16.0, 24.0, 21.0)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:04.210973,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.285714285714286)","(3.1, 3.75, 3.71875)","(5.5, 6.2, 6.164444444444444)","(12.0, 17.5, 15.9)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:05.393892,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.285714285714286)","(3.1, 3.75, 3.71875)","(5.5, 6.2, 6.164444444444444)","(12.0, 17.5, 15.9)","(16.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:06.656600,"(21.0, 46.0, 39.666666666666664)","(3.9, 4.4, 4.235294117647059)","(3.2, 3.7, 3.5687499999999996)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 15.9)","(15.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:07.706740,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.235294117647059)","(3.2, 3.7, 3.5687499999999996)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 15.9)","(15.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:08.765949,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.235294117647059)","(3.2, 3.7, 3.5687499999999996)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 15.9)","(15.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:09.919530,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.235294117647059)","(3.2, 3.7, 3.5687499999999996)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 15.9)","(15.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:11.094796,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.235294117647059)","(3.2, 3.7, 3.5749999999999997)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 15.9)","(15.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:12.227072,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.235294117647059)","(3.2, 3.75, 3.5749999999999997)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 15.9)","(15.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
