,Its Smudgy,Sir Benjamin,Spring Harbour,Harry,Finniss Flash,Dutch Impact
12-01-2023 18:11:41.076997,"(3.3, 7.2, 6.165)","(9.0, 18.0, 16.955555555555556)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 260.0, 59.14285714285714)","(4.8, 17.0, 9.64)"
12-01-2023 18:11:42.128098,"(3.3, 7.2, 6.165)","(9.0, 18.0, 16.955555555555556)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 240.0, 163.0)","(4.8, 17.0, 9.64)"
12-01-2023 18:11:43.279967,"(3.3, 7.2, 6.165)","(9.0, 18.0, 16.955555555555556)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 17.0, 9.64)"
12-01-2023 18:11:44.466295,"(3.3, 7.0, 6.59375)","(9.0, 18.0, 16.955555555555556)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 17.0, 13.733333333333334)"
12-01-2023 18:11:45.587407,"(3.3, 7.0, 6.4264705882352935)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 17.0, 13.733333333333334)"
12-01-2023 18:11:46.544632,"(3.3, 7.0, 6.4264705882352935)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 17.0, 13.733333333333334)"
12-01-2023 18:11:47.479839,"(3.3, 7.0, 6.144736842105264)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.5, 12.25)"
12-01-2023 18:11:48.529193,"(3.3, 7.0, 6.144736842105264)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 12.0)"
12-01-2023 18:11:49.556772,"(3.3, 7.0, 6.144736842105264)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 12.0)"
12-01-2023 18:11:50.680890,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 12.0)"
12-01-2023 18:11:51.995716,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 12.0)"
12-01-2023 18:11:53.041762,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 12.0)"
12-01-2023 18:11:54.132488,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 12.0)"
12-01-2023 18:11:55.170463,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 12.0)"
12-01-2023 18:11:56.283070,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 59.14285714285714)","(4.8, 16.0, 8.44)"
12-01-2023 18:11:57.412415,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 240.0, 59.14285714285714)","(4.8, 16.0, 8.8)"
12-01-2023 18:11:58.490104,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 240.0, 163.0)","(4.8, 16.0, 9.333333333333334)"
12-01-2023 18:11:59.624745,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 9.333333333333334)"
12-01-2023 18:12:00.855704,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 9.333333333333334)"
12-01-2023 18:12:01.946078,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 9.333333333333334)"
12-01-2023 18:12:02.881158,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.0, 8.344827586206897)"
12-01-2023 18:12:03.848834,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 18.0, 9.9)"
12-01-2023 18:12:04.864569,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 17.5, 9.9)"
12-01-2023 18:12:05.848112,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 17.5, 15.200000000000001)"
12-01-2023 18:12:06.985723,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.5, 15.200000000000001)"
12-01-2023 18:12:08.029824,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.5, 12.25)"
12-01-2023 18:12:09.004398,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 163.0)","(4.8, 16.5, 12.25)"
12-01-2023 18:12:09.962890,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 230.0, 63.72727272727273)","(4.8, 16.5, 12.25)"
12-01-2023 18:12:11.009821,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 220.0, 74.25)","(4.8, 16.5, 12.25)"
12-01-2023 18:12:11.900289,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 12.25)"
12-01-2023 18:12:12.957488,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 12.25)"
12-01-2023 18:12:14.171161,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 12.25)"
12-01-2023 18:12:15.234812,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 8.85)"
12-01-2023 18:12:16.283865,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 11.576470588235296)"
12-01-2023 18:12:17.475193,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 11.576470588235296)"
12-01-2023 18:12:18.614724,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 9.583333333333332)"
12-01-2023 18:12:19.553259,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 9.583333333333332)"
12-01-2023 18:12:20.620772,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 74.25)","(4.8, 16.5, 9.583333333333332)"
12-01-2023 18:12:21.661025,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 80.71428571428572)","(4.8, 16.5, 9.583333333333332)"
12-01-2023 18:12:22.653611,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 80.71428571428572)","(4.8, 16.5, 9.583333333333332)"
12-01-2023 18:12:23.651967,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 80.71428571428572)","(4.8, 16.5, 8.537931034482758)"
12-01-2023 18:12:24.555411,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 210.0, 143.0)","(4.8, 18.0, 9.5)"
12-01-2023 18:12:25.522197,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 200.0, 143.0)","(4.8, 16.0, 9.5)"
12-01-2023 18:12:26.580834,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 200.0, 143.0)","(4.8, 16.0, 9.5)"
12-01-2023 18:12:27.628026,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 200.0, 143.0)","(4.8, 16.0, 9.5)"
12-01-2023 18:12:28.791678,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 200.0, 143.0)","(4.8, 16.0, 9.5)"
12-01-2023 18:12:29.860743,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 200.0, 143.0)","(4.8, 16.0, 9.5)"
12-01-2023 18:12:30.885272,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.249433962264151)","(31.0, 200.0, 143.0)","(4.8, 16.0, 12.615384615384617)"
12-01-2023 18:12:31.798244,"(3.3, 6.6, 6.41)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.180909090909091)","(31.0, 200.0, 143.0)","(4.8, 16.0, 9.5)"
12-01-2023 18:12:32.823945,"(3.3, 6.4, 6.223333333333334)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.180909090909091)","(31.0, 200.0, 143.0)","(4.8, 16.0, 9.5)"
12-01-2023 18:12:33.896914,"(3.3, 6.4, 6.223333333333334)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.32, 2.2066666666666666)","(31.0, 200.0, 143.0)","(4.8, 16.0, 11.299999999999999)"
12-01-2023 18:12:34.929541,"(3.3, 6.4, 6.223333333333334)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.3, 2.2066666666666666)","(31.0, 200.0, 143.0)","(4.8, 17.5, 10.059999999999999)"
12-01-2023 18:12:35.928734,"(3.3, 6.4, 6.223333333333334)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.3, 2.2066666666666666)","(31.0, 200.0, 143.0)","(4.8, 17.5, 9.177777777777777)"
12-01-2023 18:12:36.833251,"(3.3, 6.4, 6.223333333333334)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.3, 2.2066666666666666)","(31.0, 200.0, 143.0)","(4.8, 17.0, 12.6)"
12-01-2023 18:12:37.931038,"(3.3, 6.4, 6.223333333333334)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.3, 2.2066666666666666)","(31.0, 200.0, 143.0)","(4.8, 16.5, 12.35)"
12-01-2023 18:12:39.030831,"(3.3, 6.4, 6.223333333333334)","(9.0, 18.0, 13.4)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.3, 2.202)","(31.0, 200.0, 143.0)","(4.8, 16.5, 12.35)"
12-01-2023 18:12:40.128970,"(3.3, 6.4, 6.0687500000000005)","(9.0, 18.0, 16.46666666666667)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.3, 2.202)","(31.0, 200.0, 71.75)","(4.8, 16.5, 12.35)"
12-01-2023 18:12:41.264666,"(3.3, 6.2, 6.036666666666667)","(9.0, 18.0, 16.53333333333333)","(10.0, 19.5, 15.17142857142857)","(1.9, 2.3, 2.2)","(31.0, 200.0, 104.5)","(4.8, 16.5, 15.4)"
12-01-2023 18:12:42.388871,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 16.53333333333333)","(10.0, 19.5, 17.48)","(1.9, 2.28, 2.2)","(31.0, 180.0, 104.5)","(4.8, 16.5, 15.4)"
12-01-2023 18:12:43.470644,"(3.3, 7.2, 5.85)","(9.0, 18.0, 16.53333333333333)","(10.0, 19.5, 13.88888888888889)","(1.9, 2.28, 2.2363636363636363)","(31.0, 180.0, 104.5)","(4.8, 16.5, 15.600000000000001)"
12-01-2023 18:12:44.407255,"(3.3, 7.2, 5.85)","(9.0, 18.0, 16.53333333333333)","(10.0, 19.5, 13.88888888888889)","(1.9, 2.28, 2.2363636363636363)","(31.0, 180.0, 104.5)","(4.8, 16.5, 13.3)"
12-01-2023 18:12:45.402031,"(3.3, 7.2, 5.85)","(9.0, 18.0, 10.959999999999999)","(10.0, 19.5, 13.88888888888889)","(1.9, 2.28, 2.151851851851852)","(31.0, 180.0, 104.5)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:46.455815,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 16.955555555555556)","(10.0, 19.5, 13.88888888888889)","(1.9, 2.3, 2.170967741935484)","(31.0, 180.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:47.556206,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 15.7)","(10.0, 19.5, 14.45)","(1.9, 2.3, 2.2046153846153844)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:48.813223,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 15.7)","(10.0, 19.5, 14.45)","(1.9, 2.28, 2.2046153846153844)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:49.917887,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 15.7)","(10.0, 19.5, 14.45)","(1.9, 2.28, 2.21)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:51.046300,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 15.7)","(10.0, 19.5, 14.45)","(1.9, 2.28, 2.21)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:52.175930,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 15.7)","(10.0, 19.5, 14.45)","(1.9, 2.28, 2.21)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:53.333617,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 15.7)","(10.0, 19.5, 14.45)","(1.9, 2.28, 2.21)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:54.431729,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 17.145454545454548)","(10.0, 19.5, 14.45)","(1.9, 2.28, 2.204)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:55.594260,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 15.7)","(10.0, 19.5, 14.45)","(1.9, 2.26, 2.204)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.333333333333332)"
12-01-2023 18:12:56.689927,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 15.7)","(10.0, 19.5, 14.45)","(1.9, 2.26, 2.1872727272727275)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.145454545454545)"
12-01-2023 18:12:57.714063,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 17.145454545454548)","(10.0, 19.5, 14.45)","(1.9, 2.22, 2.1750000000000003)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 14.35)"
12-01-2023 18:12:58.727389,"(3.3, 7.2, 5.945454545454545)","(9.0, 18.0, 17.145454545454548)","(10.0, 19.5, 14.45)","(1.9, 2.22, 2.16)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 14.35)"
12-01-2023 18:12:59.740487,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 17.145454545454548)","(10.0, 19.5, 14.45)","(1.9, 2.22, 2.16)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:00.790571,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 15.7)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.16)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:01.912638,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.16)","(31.0, 150.0, 104.5)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:03.020381,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.16)","(31.0, 180.0, 123.0)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:04.061422,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.16)","(31.0, 170.0, 123.0)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:05.188572,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.16)","(31.0, 170.0, 123.0)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:06.216507,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.16)","(31.0, 170.0, 123.0)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:07.510004,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.16)","(31.0, 170.0, 123.0)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:08.597940,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.16)","(31.0, 170.0, 123.0)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:09.923644,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 170.0, 62.55555555555556)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:11.066240,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 180.0, 109.66666666666667)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:12.162147,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 14.35)"
12-01-2023 18:13:13.166024,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.218181818181819)"
12-01-2023 18:13:14.154615,"(3.3, 7.2, 4.177777777777778)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 12.92)"
12-01-2023 18:13:15.203905,"(3.3, 7.2, 4.109090909090909)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 12.92)"
12-01-2023 18:13:16.238084,"(3.3, 7.2, 4.109090909090909)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 12.92)"
12-01-2023 18:13:17.303617,"(3.3, 7.2, 4.109090909090909)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:18.372234,"(3.3, 6.8, 4.8)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:19.379721,"(3.3, 6.8, 4.8)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:20.379556,"(3.3, 6.8, 4.8)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:21.360407,"(3.3, 6.8, 4.8)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:22.465286,"(3.3, 6.8, 4.8)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:23.625985,"(3.3, 6.8, 4.175)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.183076923076923)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:24.776289,"(3.3, 6.6, 4.733333333333333)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.22, 2.1723076923076925)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:25.811640,"(3.3, 6.6, 4.733333333333333)","(9.0, 18.0, 16.4)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.1723076923076925)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:26.811373,"(3.3, 6.6, 4.733333333333333)","(9.0, 18.0, 16.82857142857143)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.1723076923076925)","(31.0, 150.0, 109.66666666666667)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:27.741762,"(3.3, 6.6, 4.733333333333333)","(9.0, 18.0, 16.82857142857143)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.1723076923076925)","(31.0, 170.0, 123.0)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:28.720116,"(3.3, 6.6, 4.733333333333333)","(9.0, 18.0, 16.82857142857143)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.1723076923076925)","(31.0, 170.0, 123.0)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:29.799816,"(3.3, 6.6, 4.733333333333333)","(9.0, 18.0, 16.82857142857143)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:30.838239,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 14.933333333333334)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 13.080000000000002)"
12-01-2023 18:13:31.841465,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 14.615384615384615)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 14.822222222222223)"
12-01-2023 18:13:32.824719,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 14.615384615384615)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 14.822222222222223)"
12-01-2023 18:13:33.713157,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 14.615384615384615)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 14.822222222222223)"
12-01-2023 18:13:34.796535,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 14.615384615384615)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 139.5)","(4.8, 17.0, 14.822222222222223)"
12-01-2023 18:13:35.894918,"(3.3, 6.6, 4.733333333333333)","(9.0, 17.5, 16.666666666666668)","(10.0, 19.5, 16.066666666666666)","(1.9, 2.2, 2.189714285714286)","(31.0, 240.0, 169.66666666666666)","(4.8, 17.0, 14.822222222222223)"
