,Nando Sid,At Sea,Gotham Ethics,Feel The Magic,Queen Missile,Remembering,Outlaw Rambo
14-12-2022 13:07:29.356219,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:30.484374,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:31.682086,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:32.887738,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.615)"
14-12-2022 13:07:34.097531,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:35.170866,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:36.309721,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:37.456352,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:38.565127,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:39.653319,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:40.805728,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:41.872627,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:43.020711,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:44.233405,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:45.394975,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 5.726666666666667)"
14-12-2022 13:07:46.483128,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.477777777777778)"
14-12-2022 13:07:47.694833,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.477777777777778)"
14-12-2022 13:07:49.132484,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:50.379586,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:51.703207,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:53.054556,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:54.301309,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:55.431707,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:56.511147,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:57.539532,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:58.565785,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:07:59.559940,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:00.555968,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:01.571244,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:02.544035,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:03.509615,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:04.441078,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:05.453951,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:06.536246,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:07.625038,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:08.722984,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:09.806240,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:10.879743,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:12.006133,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:13.016668,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:14.008832,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:15.204456,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:16.258658,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:17.420715,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:18.563055,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:19.683450,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:20.754830,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:21.746542,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:22.806211,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:23.895633,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:24.974077,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:26.129442,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:27.181219,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:28.224244,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:29.289259,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:30.313494,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:31.347436,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:32.404526,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:33.383299,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:34.346559,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 6.721052631578948)"
14-12-2022 13:08:35.290227,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.1927659574468086)","(21.0, 90.0, 73.57142857142857)","(3.6, 6.2, 3.7359999999999998)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.8, 7.64)"
14-12-2022 13:08:36.406331,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 73.57142857142857)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:37.449364,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 73.57142857142857)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:38.494145,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 73.57142857142857)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:39.393762,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 73.57142857142857)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:40.386595,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 73.57142857142857)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:41.386099,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 73.57142857142857)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 78.18181818181819)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:42.458347,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 73.57142857142857)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 58.0)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:43.581440,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 55.5)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 58.0)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:44.767225,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 55.5)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 58.0)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:45.822147,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 55.5)","(3.6, 5.4, 3.9454545454545453)","(21.0, 95.0, 58.0)","(21.0, 60.0, 26.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:46.850106,"(6.5, 16.5, 9.881818181818183)","(1.85, 2.3, 2.0786486486486484)","(21.0, 90.0, 55.5)","(3.6, 5.4, 3.7359999999999998)","(21.0, 95.0, 56.0)","(21.0, 60.0, 37.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:47.814411,"(6.5, 16.0, 12.56)","(1.85, 2.3, 2.0786486486486484)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 56.0)","(21.0, 55.0, 37.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:48.754754,"(6.5, 16.0, 9.44)","(1.85, 2.3, 2.0786486486486484)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 56.0)","(21.0, 55.0, 37.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:49.785535,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.0786486486486484)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 56.0)","(21.0, 55.0, 37.25)","(5.0, 9.2, 7.64)"
14-12-2022 13:08:50.968819,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.0786486486486484)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 56.0)","(21.0, 55.0, 37.25)","(5.0, 9.2, 7.76)"
14-12-2022 13:08:52.115554,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 56.0)","(21.0, 55.0, 37.25)","(5.0, 9.4, 7.76)"
14-12-2022 13:08:53.224100,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 55.0, 37.25)","(5.0, 9.4, 7.76)"
14-12-2022 13:08:54.269666,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 55.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:08:55.313931,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:08:56.421663,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:08:57.467991,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:08:58.605952,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:08:59.757550,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:09:00.789146,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:09:01.845748,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:09:02.875624,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:09:04.301870,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:09:05.337462,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:09:06.344711,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
14-12-2022 13:09:07.348948,"(6.5, 16.0, 9.28)","(1.85, 2.3, 2.1927659574468086)","(21.0, 85.0, 67.54545454545455)","(3.6, 6.2, 3.7359999999999998)","(21.0, 90.0, 64.125)","(21.0, 60.0, 39.75)","(5.0, 9.4, 7.76)"
