,Tarantula,Henryk Bale,Barefoot Di,Lucius Malfoy,Blazing Infrared,Harlem Shuffle,Big Jim Buzz,Winlock All Over
10-01-2023 19:30:42.993589,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.097777777777778)"
10-01-2023 19:30:44.081417,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.097777777777778)"
10-01-2023 19:30:45.143847,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.097777777777778)"
10-01-2023 19:30:46.203104,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.097777777777778)"
10-01-2023 19:30:47.228020,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.097777777777778)"
10-01-2023 19:30:48.318974,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 15.983333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.097777777777778)"
10-01-2023 19:30:49.397968,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 17.5, 15.566666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.097777777777778)"
10-01-2023 19:30:50.456104,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 17.0, 15.149999999999999)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.097777777777778)"
10-01-2023 19:30:51.497333,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.5, 15.149999999999999)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.3, 2.0933333333333333)"
10-01-2023 19:30:52.565892,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.5, 15.149999999999999)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.28, 2.0933333333333333)"
10-01-2023 19:30:53.592435,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.5, 15.149999999999999)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.28, 2.0933333333333333)"
10-01-2023 19:30:54.604708,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 21.653846153846153)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.5, 12.622222222222224)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.28, 2.0766666666666667)"
10-01-2023 19:30:55.612831,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 23.5)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.0, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.26, 2.0766666666666667)"
10-01-2023 19:30:56.625988,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 27.055555555555557)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.26, 2.0766666666666667)"
10-01-2023 19:30:57.728229,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 27.055555555555557)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.26, 2.0766666666666667)"
10-01-2023 19:30:58.787714,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 27.055555555555557)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.26, 2.0766666666666667)"
10-01-2023 19:30:59.798558,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 27.055555555555557)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.26, 2.0766666666666667)"
10-01-2023 19:31:00.855752,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 27.055555555555557)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.26, 2.0844444444444443)"
10-01-2023 19:31:01.873768,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:02.896947,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:03.927762,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:05.010917,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:06.090258,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:07.199111,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:08.315920,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:09.411810,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:10.517953,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:11.652414,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:12.788639,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:13.893131,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:14.960290,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:16.019074,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:17.126849,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:18.274976,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:19.456539,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:20.575828,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:21.696296,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:22.829040,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:23.923085,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:25.037277,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 15.983333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:26.155151,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 17.5, 13.75294117647059)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:27.236069,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 17.5, 13.75294117647059)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.0844444444444443)"
10-01-2023 19:31:28.336090,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 17.5, 13.75294117647059)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.24, 2.08)"
10-01-2023 19:31:29.422367,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 17.5, 13.75294117647059)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.08)"
10-01-2023 19:31:30.538181,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 17.5, 15.566666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.08)"
10-01-2023 19:31:31.632708,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 17.0, 15.566666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.08)"
10-01-2023 19:31:32.666964,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.5, 13.16470588235294)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.08)"
10-01-2023 19:31:33.700659,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.5, 13.16470588235294)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.08)"
10-01-2023 19:31:34.695745,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.5, 13.16470588235294)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.08)"
10-01-2023 19:31:35.668266,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.5, 13.16470588235294)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.08)"
10-01-2023 19:31:36.654475,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 16.0, 12.8375)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.08)"
10-01-2023 19:31:37.665490,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.22, 2.075555555555556)"
10-01-2023 19:31:38.718228,"(6.5, 19.0, 9.333333333333334)","(14.0, 28.0, 24.7)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.075555555555556)"
10-01-2023 19:31:39.778013,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.075555555555556)"
10-01-2023 19:31:40.809094,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.075555555555556)"
10-01-2023 19:31:41.859500,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.075555555555556)"
10-01-2023 19:31:42.925846,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.075555555555556)"
10-01-2023 19:31:44.039237,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.075555555555556)"
10-01-2023 19:31:45.114820,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.075555555555556)"
10-01-2023 19:31:46.180282,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.075555555555556)"
10-01-2023 19:31:47.266167,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 14.316666666666666)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.2, 2.0692307692307694)"
10-01-2023 19:31:48.435230,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.5, 13.899999999999999)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.42, 2.12)"
10-01-2023 19:31:49.567290,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 15.0, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.4, 2.12)"
10-01-2023 19:31:50.687656,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.4, 2.0966666666666667)"
10-01-2023 19:31:51.797266,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:31:52.938708,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:31:54.254056,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:31:55.468664,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:31:56.644572,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:31:57.806990,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:31:58.934990,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:00.157539,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:01.335794,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:02.454547,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:03.593062,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:04.671068,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:05.765662,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:06.892593,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:07.995917,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 13.483333333333334)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:09.151945,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.5, 12.133333333333333)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:10.269839,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 14.0, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:11.347914,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.0966666666666667)"
10-01-2023 19:32:12.482801,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.38, 2.111111111111111)"
10-01-2023 19:32:13.538533,"(6.5, 19.0, 9.333333333333334)","(14.0, 29.0, 22.26923076923077)","(8.5, 17.0, 9.825000000000001)","(9.0, 13.5, 12.65)","(10.0, 19.0, 17.2)","(10.0, 30.0, 20.25)","(10.0, 32.0, 21.5)","(1.8, 2.36, 2.111111111111111)"
