,Fallon Jewel,Smash Jagger,Goldstar Vargas,Silky Skylar,Impressive Amy,Retread Pete,Beau View Winnie,Homebush Bluey
06-01-2023 11:41:51.485903,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.92857142857143)","(5.0, 17.0, 9.375)"
06-01-2023 11:41:52.660609,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:41:53.858672,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:41:55.086842,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:41:56.259666,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:41:57.345470,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:41:58.626765,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:41:59.773356,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:01.055843,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:02.386839,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 2.9560975609756097)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:03.632994,"(10.0, 22.0, 20.53333333333333)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 3.2093617021276595)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:04.779616,"(10.0, 22.0, 20.81818181818182)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 3.2093617021276595)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:05.848588,"(10.0, 22.0, 20.81818181818182)","(5.5, 15.5, 14.153333333333334)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.4, 3.2093617021276595)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:06.858408,"(10.0, 22.0, 20.81818181818182)","(5.5, 16.5, 15.02)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.166808510638298)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:07.895260,"(10.0, 22.0, 20.81818181818182)","(5.5, 16.5, 15.02)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.166808510638298)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:08.968452,"(10.0, 22.0, 20.81818181818182)","(5.5, 16.5, 15.02)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.166808510638298)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:10.044618,"(10.0, 22.0, 20.81818181818182)","(5.5, 16.5, 15.02)","(4.8, 15.5, 10.2)","(10.0, 42.0, 30.933333333333334)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.166808510638298)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:11.087678,"(10.0, 22.0, 20.81818181818182)","(5.5, 16.5, 15.02)","(4.8, 15.5, 10.2)","(10.0, 42.0, 25.400000000000002)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:12.146158,"(10.0, 22.0, 20.81818181818182)","(5.5, 16.5, 14.3)","(4.8, 15.5, 10.2)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:13.188848,"(10.0, 22.0, 20.81818181818182)","(5.5, 16.5, 14.3)","(4.8, 15.5, 10.2)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:14.275375,"(9.0, 22.0, 20.81818181818182)","(5.5, 16.5, 14.3)","(4.8, 15.5, 10.2)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:15.402816,"(9.0, 22.0, 20.81818181818182)","(5.5, 16.5, 14.3)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 22.5)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:16.614831,"(9.0, 22.0, 20.81818181818182)","(5.5, 16.5, 14.3)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 21.4)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:17.768444,"(9.0, 22.0, 20.81818181818182)","(5.5, 16.5, 14.3)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 21.4)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:18.962427,"(9.0, 22.0, 20.81818181818182)","(5.5, 16.5, 14.3)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 21.4)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:20.085061,"(9.0, 22.0, 20.81818181818182)","(5.5, 16.5, 14.3)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 21.4)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:21.271752,"(9.0, 22.0, 20.81818181818182)","(5.5, 16.5, 13.5)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 24.0, 19.733333333333334)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:22.454078,"(9.0, 22.0, 20.81818181818182)","(5.5, 15.5, 13.5)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.121081081081081)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:23.650600,"(9.0, 22.0, 20.81818181818182)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:24.924942,"(9.0, 22.0, 20.763636363636365)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 15.305555555555554)"
06-01-2023 11:42:26.010133,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 15.305555555555554)"
06-01-2023 11:42:27.430985,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.958333333333334)"
06-01-2023 11:42:28.525293,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.958333333333334)"
06-01-2023 11:42:29.580797,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.958333333333334)"
06-01-2023 11:42:30.693994,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.958333333333334)"
06-01-2023 11:42:31.822897,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.958333333333334)"
06-01-2023 11:42:32.943920,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.958333333333334)"
06-01-2023 11:42:34.121775,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.958333333333334)"
06-01-2023 11:42:35.172193,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.958333333333334)"
06-01-2023 11:42:36.222804,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.874)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:37.248190,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.8040000000000003)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:38.277821,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 34.14285714285714)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.178723404255319)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:39.262142,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.178723404255319)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:40.351867,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.178723404255319)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:41.349754,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.178723404255319)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:42.369637,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.178723404255319)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:43.411547,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.178723404255319)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:44.459826,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.178723404255319)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:45.592198,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 3.178723404255319)","(11.0, 22.0, 19.733333333333334)","(5.0, 17.0, 11.0)"
06-01-2023 11:42:46.766455,"(9.0, 22.0, 20.78181818181818)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:47.885368,"(9.0, 22.0, 20.700000000000003)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.2)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:48.988155,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 9.792307692307693)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 9.375)"
06-01-2023 11:42:50.086653,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 9.792307692307693)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:51.164634,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:52.187561,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:53.283986,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:54.383825,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 31.066666666666666)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:55.503906,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:56.585497,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.898)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:57.666789,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:58.788910,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:42:59.806305,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:00.866196,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:01.869030,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:03.033908,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:04.168478,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:05.340518,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:06.394987,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:07.432434,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:08.471250,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:09.532156,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:10.741076,"(9.0, 22.0, 19.636363636363637)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:11.867592,"(9.0, 22.0, 19.866666666666667)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:12.901757,"(9.0, 22.0, 19.866666666666667)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:14.009979,"(9.0, 22.0, 19.866666666666667)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 8.866666666666667)"
06-01-2023 11:43:15.128373,"(9.0, 22.0, 19.866666666666667)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 14.776470588235295)"
06-01-2023 11:43:16.282167,"(9.0, 22.0, 19.866666666666667)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 14.776470588235295)"
06-01-2023 11:43:17.434122,"(9.0, 22.0, 19.866666666666667)","(5.5, 15.5, 13.025)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 14.776470588235295)"
06-01-2023 11:43:18.719879,"(9.0, 22.0, 19.866666666666667)","(5.5, 15.5, 10.600000000000001)","(4.8, 15.5, 10.81875)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 14.776470588235295)"
06-01-2023 11:43:19.858405,"(9.0, 22.0, 13.600000000000001)","(5.5, 15.5, 10.600000000000001)","(4.8, 15.5, 8.08)","(10.0, 42.0, 25.5)","(16.0, 190.0, 92.5)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 20.6)","(5.0, 17.0, 14.776470588235295)"
06-01-2023 11:43:20.931051,"(9.0, 22.0, 13.600000000000001)","(5.5, 15.5, 9.620000000000001)","(4.8, 15.5, 8.08)","(10.0, 42.0, 14.666666666666664)","(16.0, 190.0, 102.25)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 19.48)","(5.0, 17.0, 12.35)"
06-01-2023 11:43:22.012109,"(9.0, 22.0, 13.600000000000001)","(5.5, 15.5, 9.620000000000001)","(4.8, 15.5, 8.08)","(10.0, 42.0, 14.666666666666664)","(16.0, 190.0, 102.25)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 13.733333333333334)","(5.0, 17.0, 12.35)"
06-01-2023 11:43:23.134285,"(9.0, 22.0, 13.600000000000001)","(5.5, 15.5, 9.620000000000001)","(4.8, 15.5, 8.08)","(10.0, 42.0, 14.666666666666664)","(16.0, 190.0, 102.25)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 13.733333333333334)","(5.0, 17.0, 12.35)"
06-01-2023 11:43:24.338097,"(9.0, 22.0, 13.600000000000001)","(5.5, 15.5, 9.620000000000001)","(4.8, 15.5, 8.08)","(10.0, 42.0, 14.666666666666664)","(16.0, 190.0, 102.25)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 13.733333333333334)","(5.0, 17.0, 8.8)"
06-01-2023 11:43:25.535995,"(9.0, 22.0, 13.600000000000001)","(5.5, 15.5, 9.620000000000001)","(4.8, 15.5, 8.08)","(10.0, 42.0, 14.666666666666664)","(16.0, 190.0, 102.25)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 13.733333333333334)","(5.0, 17.0, 8.733333333333333)"
06-01-2023 11:43:26.650011,"(9.0, 22.0, 13.600000000000001)","(5.5, 15.5, 9.620000000000001)","(4.8, 15.5, 8.08)","(10.0, 42.0, 14.666666666666664)","(16.0, 190.0, 102.25)","(2.7, 3.35, 2.7508)","(11.0, 22.0, 13.733333333333334)","(5.0, 17.0, 8.733333333333333)"
06-01-2023 11:43:27.769934,"(9.0, 22.0, 13.600000000000001)","(5.5, 15.5, 9.620000000000001)","(4.8, 15.5, 8.08)","(10.0, 42.0, 14.666666666666664)","(16.0, 190.0, 102.25)","(2.7, 3.35, 2.7508)","(10.0, 22.0, 13.733333333333334)","(5.0, 17.0, 8.733333333333333)"
