,Better Tomorrow,Samedi,Pentacost,Apollo Blu,Hunka Hunka Harry,One Man Band,Danali,Wynsome Maid,Princess Pancakes,Chelsea Toff,Luminara,Ski Zoom
07-01-2023 14:36:03.227848,"(4.8, 7.4, 6.68)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 75.0, 57.0)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.170833333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 12.0, 10.276923076923076)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:04.677321,"(4.8, 7.4, 6.68)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 75.0, 57.0)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.170833333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 12.0, 10.276923076923076)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:05.963945,"(4.8, 7.4, 6.68)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 75.0, 57.0)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.170833333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 12.0, 10.276923076923076)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:07.388163,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 75.0, 57.0)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.170833333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 12.0, 12.2)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:08.818240,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 75.0, 57.0)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.170833333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 14.0, 11.35)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:10.272482,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 75.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.170833333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.5, 11.914285714285715)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:11.649034,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.170833333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.31111111111111)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:13.028508,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.170833333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.31111111111111)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:14.396001,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 6.2, 6.933333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.31111111111111)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:15.855364,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 8.4, 6.3500000000000005)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.31111111111111)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:17.226872,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.0, 6.257142857142857)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.31111111111111)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:18.602066,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.0, 7.199999999999999)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:19.893642,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 8.2, 7.866666666666666)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:21.142277,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 8.2, 7.866666666666666)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:22.470964,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 8.2, 7.449999999999999)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:23.866301,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 11.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.0, 6.657142857142857)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:25.202288,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.5, 10.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 8.2, 7.266666666666667)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:26.522405,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.0, 10.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.300000000000001)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:27.834535,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.0, 10.0)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:29.139052,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 12.0, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:30.475458,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:31.838064,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:33.157237,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:34.455737,"(4.8, 7.4, 7.0)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:35.765805,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:37.114048,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:38.586224,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:39.927780,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.213333333333334)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:41.349811,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.300000000000001)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:42.705044,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.300000000000001)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:43.992870,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.300000000000001)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:45.289626,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.233333333333333)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:46.611324,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.266666666666667)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.830769230769231)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:47.944476,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 7.4, 7.773913043478261)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:49.293998,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 32.9)","(5.5, 8.4, 7.773913043478261)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:50.668595,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 8.4, 7.6909090909090905)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:51.917142,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 8.2, 7.061538461538461)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:53.164548,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.4, 7.6909090909090905)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:54.484858,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 8.2, 7.6909090909090905)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:55.794339,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 8.2, 6.85)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:57.175439,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.0, 7.5)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:58.503973,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.45)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:36:59.858000,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.216666666666667)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:01.176878,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.216666666666667)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 11.337499999999999)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:02.492018,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.216666666666667)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:03.893544,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.216666666666667)","(12.0, 18.5, 18.205882352941178)","(8.0, 13.0, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:05.251653,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.38)","(12.0, 18.5, 18.205882352941178)","(8.0, 12.0, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:06.602482,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.38)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:07.857494,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 27.5)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.38)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:09.196646,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.38)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:10.476394,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.38)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:11.722861,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.38)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:13.089994,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.38)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:14.509167,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.38)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:15.870865,"(4.8, 7.4, 7.0600000000000005)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.8, 7.046153846153846)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.5)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:17.132552,"(4.8, 7.4, 6.866666666666667)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.6, 7.046153846153846)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.3125)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:18.425636,"(4.8, 7.4, 6.866666666666667)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.6, 7.046153846153846)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.3125)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:19.757518,"(4.8, 7.4, 6.866666666666667)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.6, 7.046153846153846)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.3125)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:21.027298,"(4.8, 7.4, 6.866666666666667)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.6, 7.046153846153846)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.3125)","(16.0, 27.0, 22.0)"
07-01-2023 14:37:22.362868,"(4.8, 7.4, 6.866666666666667)","(5.0, 6.4, 5.566666666666667)","(6.0, 11.5, 9.555555555555555)","(17.0, 75.0, 47.5)","(26.0, 90.0, 42.75)","(16.0, 34.0, 30.375)","(18.0, 80.0, 65.25)","(21.0, 34.0, 31.25)","(5.5, 7.6, 7.046153846153846)","(12.0, 18.5, 18.205882352941178)","(8.0, 11.5, 9.3125)","(16.0, 27.0, 22.0)"
