,Shore Lanka,Global Beauty,Dimes Ambition,Kraken Jock,Redleg Bull Ant,Afro Puff,Our Rascal,Orson King
12-01-2023 08:53:22.220932,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:23.282814,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:24.284330,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:25.270164,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:26.318130,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:27.353665,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:28.313409,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:29.285973,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:30.281620,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:31.357607,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:32.353320,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:33.352860,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:34.333945,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:35.406185,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:36.456561,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:37.463547,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:38.465077,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:39.457858,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:40.522837,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:41.561039,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:42.581749,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:43.597119,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:44.638837,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:45.737035,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 14.971428571428572)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:46.841190,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 8.914285714285715)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:47.909544,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 15.0, 9.215384615384615)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:48.955812,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:49.983206,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:51.038581,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:52.090315,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:53.142830,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:54.141770,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:55.158521,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:56.139190,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:57.172869,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:58.149100,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:53:59.152929,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:00.223559,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:01.256262,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:02.301858,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:03.342380,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:04.338031,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:05.400766,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:06.413687,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:07.449932,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:08.473640,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:09.514034,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:10.536435,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:11.655215,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:12.692894,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:13.704283,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:14.691477,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:15.747568,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:16.796559,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 9.023076923076923)","(8.5, 18.0, 9.257142857142856)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:17.839330,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:18.817458,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:19.854393,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:20.919327,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:21.948268,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:22.969639,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:23.940589,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:24.933235,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:25.976101,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:26.956861,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:27.948598,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:28.928528,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:30.015731,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:31.111011,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.652631578947368)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:32.114685,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 18.0, 14.310526315789474)","(5.0, 10.5, 9.042857142857143)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:33.123228,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:34.111593,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:35.212905,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:36.322261,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:37.417317,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:38.495477,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:39.559203,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:40.650758,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:41.811163,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
12-01-2023 08:54:42.871711,"(21.0, 200.0, 73.57142857142857)","(5.0, 9.0, 7.9079999999999995)","(6.5, 12.0, 6.6)","(5.5, 14.5, 6.677777777777778)","(8.5, 17.5, 14.310526315789474)","(5.0, 10.5, 7.166666666666667)","(18.0, 60.0, 42.69230769230769)","(2.5, 2.92, 2.8541176470588234)"
