,Homebush Jessie,Tornado Trump,Silky Skylar,Mitcham Dodger,Homebush Solo,Torpedo Bay,Lightfoot Luna,Smash Talk
40,"[datetime.datetime(2022, 11, 28, 9, 55, 2, 753894), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 2, 753894), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 2, 753894), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 2, 753894), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 2, 753894), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 2, 753894), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 2, 753894), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 55, 2, 753894), 7.5, 23.0]"
41,"[datetime.datetime(2022, 11, 28, 9, 55, 3, 957615), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 3, 957615), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 3, 957615), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 3, 957615), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 3, 957615), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 3, 957615), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 3, 957615), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 55, 3, 957615), 7.5, 23.0]"
42,"[datetime.datetime(2022, 11, 28, 9, 55, 5, 116090), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 5, 116090), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 5, 116090), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 5, 116090), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 5, 116090), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 5, 116090), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 5, 116090), 9.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 55, 5, 116090), 7.5, 23.0]"
43,"[datetime.datetime(2022, 11, 28, 9, 55, 6, 349006), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 6, 349006), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 6, 349006), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 6, 349006), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 6, 349006), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 6, 349006), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 6, 349006), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 6, 349006), 7.5, 23.0]"
44,"[datetime.datetime(2022, 11, 28, 9, 55, 7, 520414), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 7, 520414), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 7, 520414), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 7, 520414), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 7, 520414), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 7, 520414), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 7, 520414), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 7, 520414), 7.5, 23.0]"
45,"[datetime.datetime(2022, 11, 28, 9, 55, 8, 703608), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 8, 703608), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 8, 703608), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 8, 703608), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 8, 703608), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 8, 703608), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 8, 703608), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 8, 703608), 7.5, 23.0]"
46,"[datetime.datetime(2022, 11, 28, 9, 55, 9, 872248), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 9, 872248), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 9, 872248), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 9, 872248), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 9, 872248), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 9, 872248), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 9, 872248), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 9, 872248), 7.5, 23.0]"
47,"[datetime.datetime(2022, 11, 28, 9, 55, 11, 17653), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 11, 17653), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 11, 17653), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 11, 17653), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 11, 17653), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 11, 17653), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 11, 17653), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 11, 17653), 7.5, 23.0]"
48,"[datetime.datetime(2022, 11, 28, 9, 55, 12, 195440), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 12, 195440), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 12, 195440), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 12, 195440), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 12, 195440), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 12, 195440), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 12, 195440), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 12, 195440), 7.5, 23.0]"
49,"[datetime.datetime(2022, 11, 28, 9, 55, 13, 332384), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 13, 332384), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 13, 332384), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 13, 332384), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 13, 332384), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 13, 332384), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 13, 332384), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 13, 332384), 7.5, 23.0]"
50,"[datetime.datetime(2022, 11, 28, 9, 55, 14, 518693), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 14, 518693), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 14, 518693), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 14, 518693), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 14, 518693), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 14, 518693), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 14, 518693), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 14, 518693), 7.5, 23.0]"
51,"[datetime.datetime(2022, 11, 28, 9, 55, 15, 674314), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 15, 674314), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 15, 674314), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 15, 674314), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 15, 674314), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 15, 674314), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 15, 674314), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 15, 674314), 7.5, 23.0]"
52,"[datetime.datetime(2022, 11, 28, 9, 55, 16, 830532), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 16, 830532), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 16, 830532), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 16, 830532), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 16, 830532), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 16, 830532), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 16, 830532), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 16, 830532), 7.5, 23.0]"
53,"[datetime.datetime(2022, 11, 28, 9, 55, 18, 22645), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 18, 22645), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 18, 22645), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 18, 22645), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 18, 22645), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 18, 22645), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 18, 22645), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 18, 22645), 7.5, 23.0]"
54,"[datetime.datetime(2022, 11, 28, 9, 55, 19, 222605), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 19, 222605), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 19, 222605), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 19, 222605), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 19, 222605), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 19, 222605), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 19, 222605), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 19, 222605), 7.5, 23.0]"
55,"[datetime.datetime(2022, 11, 28, 9, 55, 20, 407233), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 20, 407233), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 20, 407233), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 20, 407233), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 20, 407233), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 20, 407233), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 20, 407233), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 20, 407233), 7.5, 23.0]"
56,"[datetime.datetime(2022, 11, 28, 9, 55, 21, 572009), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 21, 572009), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 21, 572009), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 21, 572009), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 21, 572009), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 21, 572009), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 21, 572009), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 21, 572009), 7.5, 23.0]"
57,"[datetime.datetime(2022, 11, 28, 9, 55, 22, 735737), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 22, 735737), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 22, 735737), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 22, 735737), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 22, 735737), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 22, 735737), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 22, 735737), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 22, 735737), 7.5, 23.0]"
58,"[datetime.datetime(2022, 11, 28, 9, 55, 23, 898968), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 23, 898968), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 23, 898968), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 23, 898968), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 23, 898968), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 23, 898968), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 23, 898968), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 23, 898968), 7.5, 23.0]"
59,"[datetime.datetime(2022, 11, 28, 9, 55, 25, 69349), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 25, 69349), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 25, 69349), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 25, 69349), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 25, 69349), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 25, 69349), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 25, 69349), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 25, 69349), 7.5, 23.0]"
60,"[datetime.datetime(2022, 11, 28, 9, 55, 26, 244265), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 26, 244265), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 26, 244265), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 26, 244265), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 26, 244265), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 26, 244265), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 26, 244265), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 26, 244265), 7.5, 23.0]"
61,"[datetime.datetime(2022, 11, 28, 9, 55, 27, 397089), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 27, 397089), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 27, 397089), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 27, 397089), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 27, 397089), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 27, 397089), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 27, 397089), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 27, 397089), 7.5, 23.0]"
62,"[datetime.datetime(2022, 11, 28, 9, 55, 28, 540736), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 28, 540736), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 28, 540736), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 28, 540736), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 28, 540736), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 28, 540736), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 28, 540736), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 28, 540736), 7.5, 23.0]"
63,"[datetime.datetime(2022, 11, 28, 9, 55, 29, 681913), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 29, 681913), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 29, 681913), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 29, 681913), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 29, 681913), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 29, 681913), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 29, 681913), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 29, 681913), 7.5, 23.0]"
64,"[datetime.datetime(2022, 11, 28, 9, 55, 30, 853708), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 30, 853708), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 30, 853708), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 30, 853708), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 30, 853708), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 30, 853708), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 30, 853708), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 30, 853708), 7.5, 23.0]"
65,"[datetime.datetime(2022, 11, 28, 9, 55, 31, 993419), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 31, 993419), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 31, 993419), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 31, 993419), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 31, 993419), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 31, 993419), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 31, 993419), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 31, 993419), 7.5, 23.0]"
66,"[datetime.datetime(2022, 11, 28, 9, 55, 33, 137886), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 33, 137886), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 33, 137886), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 33, 137886), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 33, 137886), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 33, 137886), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 33, 137886), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 33, 137886), 7.5, 23.0]"
67,"[datetime.datetime(2022, 11, 28, 9, 55, 34, 281613), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 34, 281613), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 34, 281613), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 34, 281613), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 34, 281613), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 34, 281613), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 34, 281613), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 34, 281613), 7.5, 23.0]"
68,"[datetime.datetime(2022, 11, 28, 9, 55, 35, 422258), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 35, 422258), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 35, 422258), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 35, 422258), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 35, 422258), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 35, 422258), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 35, 422258), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 35, 422258), 7.5, 23.0]"
69,"[datetime.datetime(2022, 11, 28, 9, 55, 36, 554678), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 36, 554678), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 36, 554678), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 36, 554678), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 36, 554678), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 36, 554678), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 36, 554678), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 36, 554678), 7.5, 23.0]"
70,"[datetime.datetime(2022, 11, 28, 9, 55, 37, 690989), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 37, 690989), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 37, 690989), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 37, 690989), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 37, 690989), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 37, 690989), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 37, 690989), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 37, 690989), 7.5, 23.0]"
71,"[datetime.datetime(2022, 11, 28, 9, 55, 38, 837140), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 38, 837140), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 38, 837140), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 38, 837140), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 38, 837140), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 38, 837140), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 38, 837140), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 38, 837140), 7.5, 23.0]"
72,"[datetime.datetime(2022, 11, 28, 9, 55, 40, 13171), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 40, 13171), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 40, 13171), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 40, 13171), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 40, 13171), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 40, 13171), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 40, 13171), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 40, 13171), 7.5, 23.0]"
73,"[datetime.datetime(2022, 11, 28, 9, 55, 41, 164616), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 41, 164616), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 41, 164616), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 41, 164616), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 41, 164616), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 41, 164616), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 41, 164616), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 41, 164616), 7.5, 23.0]"
74,"[datetime.datetime(2022, 11, 28, 9, 55, 42, 321093), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 42, 321093), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 42, 321093), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 42, 321093), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 42, 321093), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 42, 321093), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 42, 321093), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 42, 321093), 7.5, 23.0]"
75,"[datetime.datetime(2022, 11, 28, 9, 55, 43, 480947), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 43, 480947), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 43, 480947), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 43, 480947), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 43, 480947), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 43, 480947), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 43, 480947), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 43, 480947), 7.5, 23.0]"
76,"[datetime.datetime(2022, 11, 28, 9, 55, 44, 646379), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 44, 646379), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 44, 646379), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 44, 646379), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 44, 646379), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 44, 646379), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 44, 646379), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 44, 646379), 7.5, 23.0]"
77,"[datetime.datetime(2022, 11, 28, 9, 55, 45, 826495), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 45, 826495), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 45, 826495), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 45, 826495), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 45, 826495), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 45, 826495), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 45, 826495), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 45, 826495), 7.5, 23.0]"
78,"[datetime.datetime(2022, 11, 28, 9, 55, 47, 16340), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 47, 16340), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 47, 16340), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 47, 16340), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 47, 16340), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 47, 16340), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 47, 16340), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 47, 16340), 7.5, 23.0]"
79,"[datetime.datetime(2022, 11, 28, 9, 55, 48, 195461), 4.8, 17.5]","[datetime.datetime(2022, 11, 28, 9, 55, 48, 195461), 13.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 55, 48, 195461), 12.0, 55.0]","[datetime.datetime(2022, 11, 28, 9, 55, 48, 195461), 1.85, 3.1]","[datetime.datetime(2022, 11, 28, 9, 55, 48, 195461), 21.0, 210.0]","[datetime.datetime(2022, 11, 28, 9, 55, 48, 195461), 7.5, 26.0]","[datetime.datetime(2022, 11, 28, 9, 55, 48, 195461), 9.0, 36.0]","[datetime.datetime(2022, 11, 28, 9, 55, 48, 195461), 7.5, 23.0]"
