,Tuta Mimosa,Quick Cash,Black Patch,Austrian Beauty,Giddey Keats,Heres Caza,Sassy Boo
14-12-2022 13:51:54.361445,"(18.0, 32.0, 29.9)","(2.1, 2.64, 2.6208695652173915)","(9.0, 14.5, 13.772727272727273)","(61.0, 180.0, 169.28571428571428)","(2.45, 3.0, 2.9836363636363634)","(5.5, 6.4, 6.133333333333334)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:55.571100,"(18.0, 32.0, 29.9)","(2.1, 2.64, 2.636923076923077)","(9.0, 14.5, 13.576923076923077)","(61.0, 180.0, 166.66666666666666)","(2.45, 3.0, 2.9836363636363634)","(5.5, 6.2, 6.133333333333334)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:57.015609,"(18.0, 32.0, 31.2)","(2.1, 2.66, 2.6294117647058823)","(9.0, 14.5, 13.576923076923077)","(61.0, 180.0, 166.66666666666666)","(2.45, 3.05, 2.9825)","(5.5, 6.2, 6.0653061224489795)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:58.441291,"(18.0, 32.0, 29.714285714285715)","(2.1, 2.66, 2.6286486486486487)","(9.0, 14.5, 13.576923076923077)","(61.0, 180.0, 166.66666666666666)","(2.45, 3.05, 2.9825)","(5.5, 6.2, 6.0777777777777775)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:59.922821,"(18.0, 32.0, 29.714285714285715)","(2.1, 2.66, 2.646315789473684)","(9.0, 14.5, 13.714285714285714)","(61.0, 180.0, 172.0)","(2.45, 3.05, 2.98)","(5.5, 6.2, 6.061538461538461)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:01.128038,"(18.0, 32.0, 29.714285714285715)","(2.1, 2.66, 2.646315789473684)","(9.0, 14.5, 13.107142857142858)","(61.0, 180.0, 170.0)","(2.45, 3.0, 2.966666666666667)","(5.5, 6.2, 5.95)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:02.334187,"(18.0, 32.0, 29.714285714285715)","(2.1, 2.68, 2.642869955156951)","(9.0, 14.5, 13.473684210526315)","(61.0, 180.0, 170.0)","(2.45, 2.98, 2.98)","(5.5, 6.0, 5.852631578947368)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:03.540005,"(18.0, 32.0, 30.941176470588236)","(2.1, 2.68, 2.638666666666667)","(9.0, 14.5, 13.5)","(61.0, 180.0, 170.0)","(2.45, 3.0, 2.98)","(5.5, 6.0, 5.866666666666666)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:04.784263,"(18.0, 32.0, 30.615384615384617)","(2.1, 2.64, 2.621266968325792)","(9.0, 14.5, 13.5)","(61.0, 180.0, 184.6153846153846)","(2.45, 3.0, 2.986666666666667)","(5.5, 6.0, 5.811111111111112)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:06.000811,"(18.0, 32.0, 27.875)","(2.1, 2.68, 2.6415165876777253)","(9.0, 14.5, 13.6)","(61.0, 200.0, 176.47058823529412)","(2.45, 3.0, 2.98)","(5.5, 5.9, 6.041666666666667)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:07.162917,"(18.0, 32.0, 27.764705882352942)","(2.1, 2.68, 2.6607582938388625)","(9.0, 14.5, 13.45)","(61.0, 200.0, 176.47058823529412)","(2.45, 3.0, 2.975)","(5.5, 6.2, 6.037037037037037)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:08.394010,"(19.0, 32.0, 27.764705882352942)","(2.1, 2.68, 2.6610232558139537)","(9.0, 14.5, 13.394736842105264)","(61.0, 200.0, 176.47058823529412)","(2.5, 2.98, 2.98)","(5.5, 6.2, 6.081081081081082)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:09.716795,"(19.0, 30.0, 27.333333333333332)","(2.1, 2.68, 2.6613333333333333)","(9.0, 14.5, 13.357142857142858)","(61.0, 200.0, 176.47058823529412)","(2.5, 3.0, 2.98)","(5.5, 6.2, 6.069230769230769)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:10.975669,"(19.0, 30.0, 27.333333333333332)","(2.1, 2.68, 2.698857142857143)","(9.0, 14.5, 13.61111111111111)","(61.0, 200.0, 176.47058823529412)","(2.5, 3.0, 2.9784615384615383)","(5.5, 6.2, 5.768965517241379)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:12.297637,"(19.0, 30.0, 27.77777777777778)","(2.1, 2.74, 2.7350000000000003)","(9.0, 14.5, 13.61111111111111)","(61.0, 200.0, 176.47058823529412)","(2.5, 3.0, 2.986666666666667)","(5.5, 5.9, 5.670588235294117)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:13.585903,"(19.0, 30.0, 27.77777777777778)","(2.1, 2.74, 2.712727272727273)","(9.0, 14.5, 12.875)","(61.0, 200.0, 176.47058823529412)","(2.5, 3.0, 2.96)","(5.5, 5.8, 6.045454545454546)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:14.703680,"(19.0, 30.0, 27.333333333333332)","(2.1, 2.72, 2.7178082191780826)","(9.0, 13.0, 12.875)","(61.0, 200.0, 176.47058823529412)","(2.5, 2.98, 2.95)","(5.5, 6.2, 6.064)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:52:15.891847,"(19.0, 30.0, 27.77777777777778)","(2.1, 2.72, 2.7178666666666667)","(9.0, 13.0, 13.119047619047619)","(61.0, 200.0, 176.47058823529412)","(2.5, 2.96, 2.95)","(5.5, 6.2, 6.036363636363636)","(51.0, 150.0, 163.33333333333334)"
14-12-2022 13:52:17.095920,"(19.0, 30.0, 28.0)","(2.1, 2.74, 2.7175000000000002)","(9.0, 13.5, 13.119047619047619)","(61.0, 200.0, 176.47058823529412)","(2.5, 2.96, 2.95)","(5.5, 6.2, 6.040625)","(51.0, 170.0, 161.42857142857142)"
14-12-2022 13:52:18.243477,"(19.0, 30.0, 27.333333333333332)","(2.1, 2.72, 2.7175000000000002)","(9.0, 13.5, 13.119047619047619)","(61.0, 200.0, 176.47058823529412)","(2.5, 2.96, 2.94)","(5.5, 6.2, 6.011111111111111)","(51.0, 170.0, 161.42857142857142)"
14-12-2022 13:52:19.480731,"(19.0, 30.0, 28.0)","(2.1, 2.74, 2.7311111111111113)","(9.0, 13.5, 13.065217391304348)","(61.0, 200.0, 176.47058823529412)","(2.5, 2.94, 2.92)","(5.5, 6.2, 6.050000000000001)","(51.0, 170.0, 166.25)"
14-12-2022 13:52:20.656467,"(19.0, 30.0, 27.25)","(2.1, 2.76, 2.730909090909091)","(9.0, 13.5, 13.065217391304348)","(61.0, 200.0, 176.47058823529412)","(2.5, 2.94, 2.932)","(5.5, 6.2, 6.0211538461538465)","(51.0, 170.0, 166.25)"
14-12-2022 13:52:21.815854,"(19.0, 30.0, 27.25)","(2.1, 2.76, 2.73)","(9.0, 13.5, 13.065217391304348)","(61.0, 200.0, 182.72727272727272)","(2.5, 2.94, 2.9266666666666667)","(5.5, 6.2, 6.036956521739131)","(51.0, 170.0, 157.5)"
14-12-2022 13:52:23.057339,"(19.0, 30.0, 27.066666666666666)","(2.1, 2.74, 2.7036363636363636)","(9.0, 13.5, 13.065217391304348)","(61.0, 190.0, 182.72727272727272)","(2.5, 2.94, 2.9266666666666667)","(5.5, 6.2, 6.05625)","(51.0, 160.0, 157.5)"
14-12-2022 13:52:24.232053,"(19.0, 30.0, 27.066666666666666)","(2.1, 2.74, 2.7036363636363636)","(9.0, 13.5, 13.065217391304348)","(81.0, 190.0, 182.72727272727272)","(2.45, 2.94, 2.948)","(5.5, 6.2, 6.056410256410256)","(71.0, 160.0, 157.5)"
14-12-2022 13:52:25.457165,"(19.0, 30.0, 27.066666666666666)","(2.1, 2.74, 2.7114285714285717)","(9.0, 13.5, 13.065217391304348)","(81.0, 190.0, 182.72727272727272)","(2.45, 2.96, 2.9466666666666668)","(5.5, 6.2, 5.9772727272727275)","(71.0, 160.0, 158.33333333333334)"
14-12-2022 13:52:26.620231,"(19.0, 30.0, 27.066666666666666)","(2.1, 2.74, 2.726666666666667)","(9.0, 13.5, 13.065217391304348)","(81.0, 190.0, 182.72727272727272)","(2.45, 2.96, 2.948)","(5.5, 6.0, 6.025454545454545)","(71.0, 160.0, 158.33333333333334)"
14-12-2022 13:52:27.796589,"(19.0, 30.0, 27.066666666666666)","(2.1, 2.74, 2.726666666666667)","(9.0, 13.5, 13.065217391304348)","(81.0, 190.0, 174.0)","(2.45, 2.96, 2.9466666666666668)","(5.5, 6.2, 6.04)","(71.0, 160.0, 158.46153846153845)"
14-12-2022 13:52:28.978902,"(19.0, 30.0, 27.066666666666666)","(2.1, 2.74, 2.728888888888889)","(9.0, 13.5, 13.065217391304348)","(81.0, 190.0, 174.0)","(2.45, 2.96, 2.945)","(5.5, 6.2, 6.04)","(71.0, 160.0, 158.46153846153845)"
14-12-2022 13:52:30.235122,"(19.0, 30.0, 28.08695652173913)","(2.1, 2.74, 2.7133333333333334)","(9.0, 13.5, 13.065217391304348)","(81.0, 190.0, 174.0)","(2.45, 2.96, 2.945)","(5.5, 6.2, 5.988888888888889)","(71.0, 160.0, 158.46153846153845)"
14-12-2022 13:52:31.433147,"(19.0, 30.0, 28.08695652173913)","(2.1, 2.74, 2.7064285714285714)","(9.0, 13.5, 13.119047619047619)","(81.0, 190.0, 174.0)","(2.45, 2.96, 2.948)","(5.5, 6.0, 5.823809523809524)","(71.0, 160.0, 158.46153846153845)"
14-12-2022 13:52:32.604154,"(19.0, 30.0, 28.08695652173913)","(2.1, 2.76, 2.7064285714285714)","(9.0, 13.5, 13.119047619047619)","(81.0, 190.0, 174.0)","(2.45, 2.96, 2.948)","(5.5, 5.9, 5.823809523809524)","(71.0, 160.0, 158.46153846153845)"
14-12-2022 13:52:33.756819,"(19.0, 30.0, 28.08695652173913)","(2.1, 2.76, 2.7058064516129035)","(9.0, 13.5, 13.119047619047619)","(81.0, 190.0, 174.0)","(2.45, 2.96, 2.962222222222222)","(5.5, 5.9, 5.83)","(71.0, 160.0, 158.33333333333334)"
14-12-2022 13:52:34.896260,"(19.0, 30.0, 28.08695652173913)","(2.1, 2.76, 2.7064285714285714)","(9.0, 13.5, 13.119047619047619)","(81.0, 190.0, 174.0)","(2.45, 2.98, 2.9514285714285715)","(5.5, 5.9, 5.771428571428571)","(71.0, 160.0, 174.70588235294116)"
14-12-2022 13:52:36.184291,"(19.0, 30.0, 28.666666666666668)","(2.1, 2.76, 2.7285714285714286)","(9.0, 13.5, 13.0)","(81.0, 190.0, 174.0)","(2.45, 2.96, 2.969333333333333)","(5.5, 5.9, 5.75)","(71.0, 180.0, 175.5)"
14-12-2022 13:52:37.400494,"(19.0, 30.0, 28.666666666666668)","(2.1, 2.76, 2.733913043478261)","(9.0, 13.5, 12.964285714285714)","(81.0, 190.0, 184.66666666666666)","(2.45, 2.98, 2.971578947368421)","(5.5, 5.8, 5.699999999999999)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:38.619428,"(19.0, 30.0, 28.666666666666668)","(2.1, 2.76, 2.733913043478261)","(9.0, 13.0, 12.964285714285714)","(81.0, 190.0, 184.66666666666666)","(2.45, 2.98, 2.972)","(5.5, 5.8, 5.699999999999999)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:39.749897,"(19.0, 30.0, 28.666666666666668)","(2.1, 2.76, 2.733913043478261)","(9.0, 13.0, 12.964285714285714)","(81.0, 190.0, 184.66666666666666)","(2.45, 2.98, 2.972)","(5.5, 5.8, 5.699999999999999)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:40.842295,"(19.0, 30.0, 28.666666666666668)","(2.1, 2.76, 2.733913043478261)","(9.0, 13.0, 12.964285714285714)","(81.0, 190.0, 184.66666666666666)","(2.45, 2.98, 2.964)","(5.5, 5.8, 5.672727272727273)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:42.027428,"(19.0, 30.0, 28.307692307692307)","(2.1, 2.76, 2.7466666666666666)","(9.0, 13.0, 12.964285714285714)","(81.0, 190.0, 184.66666666666666)","(2.45, 2.98, 2.964)","(5.5, 5.7, 5.672727272727273)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:43.424440,"(19.0, 30.0, 28.307692307692307)","(2.1, 2.78, 2.7454545454545456)","(9.0, 13.0, 12.964285714285714)","(81.0, 190.0, 184.66666666666666)","(2.45, 2.98, 2.996595744680851)","(5.5, 5.7, 5.66)","(71.0, 180.0, 175.5)"
14-12-2022 13:52:44.883434,"(19.0, 30.0, 28.307692307692307)","(2.1, 2.78, 2.7447058823529416)","(9.0, 13.0, 12.964285714285714)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 3.00875)","(5.5, 5.7, 5.62)","(71.0, 180.0, 175.5)"
14-12-2022 13:52:46.212598,"(19.0, 30.0, 28.307692307692307)","(2.1, 2.78, 2.7447058823529416)","(9.0, 13.0, 12.933333333333334)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.05, 2.9945454545454546)","(5.0, 5.7, 5.581818181818182)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:47.468840,"(19.0, 30.0, 28.307692307692307)","(2.1, 2.78, 2.7436363636363637)","(9.0, 13.0, 13.136363636363637)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.99)","(5.0, 5.7, 5.522222222222222)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:48.787190,"(19.0, 30.0, 28.307692307692307)","(2.1, 2.78, 2.7425)","(9.0, 13.5, 13.136363636363637)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.99)","(5.0, 5.7, 5.5285714285714285)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:50.029156,"(19.0, 30.0, 28.307692307692307)","(2.1, 2.78, 2.7560000000000002)","(9.0, 13.5, 12.966666666666667)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.9945454545454546)","(5.0, 5.7, 5.523529411764706)","(71.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:51.295697,"(19.0, 29.0, 28.36842105263158)","(2.1, 2.78, 2.748888888888889)","(9.0, 13.0, 12.966666666666667)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.993333333333333)","(5.0, 5.7, 5.571428571428571)","(71.0, 180.0, 175.5)"
14-12-2022 13:52:52.554997,"(19.0, 30.0, 29.529411764705884)","(2.15, 2.78, 2.748)","(10.0, 13.0, 12.966666666666667)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.993333333333333)","(5.0, 5.6, 5.525)","(81.0, 180.0, 175.5)"
14-12-2022 13:52:53.845827,"(19.0, 30.0, 28.857142857142858)","(2.15, 2.78, 2.75)","(10.0, 13.0, 13.1)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.9945454545454546)","(5.0, 5.6, 5.52)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:55.010933,"(19.0, 30.0, 28.4)","(2.15, 2.8, 2.769230769230769)","(10.0, 13.5, 13.152173913043478)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.9945454545454546)","(5.0, 5.6, 5.48)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:56.147161,"(19.0, 30.0, 28.4)","(2.15, 2.8, 2.775)","(10.0, 13.5, 13.152173913043478)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.99)","(5.0, 5.6, 5.52)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:57.292998,"(19.0, 30.0, 28.4)","(2.15, 2.8, 2.775)","(10.0, 13.5, 13.152173913043478)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 2.99)","(5.0, 5.6, 5.433333333333334)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:58.494218,"(19.0, 30.0, 28.4)","(2.15, 2.8, 2.78)","(10.0, 13.5, 13.152173913043478)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.0, 3.03625)","(5.0, 5.5, 5.475)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:52:59.826957,"(19.0, 30.0, 28.4)","(2.15, 2.8, 2.78)","(10.0, 13.5, 13.1)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.05, 3.0069565217391303)","(5.0, 5.5, 5.463636363636364)","(81.0, 180.0, 175.5)"
14-12-2022 13:53:00.965236,"(19.0, 30.0, 28.4)","(2.15, 2.78, 2.745217391304348)","(10.0, 13.5, 13.06)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.05, 3.046666666666667)","(5.0, 5.5, 5.390909090909091)","(81.0, 180.0, 175.5)"
14-12-2022 13:53:02.349902,"(19.0, 30.0, 28.4)","(2.15, 2.78, 2.7699999999999996)","(10.0, 13.5, 12.875)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.1, 3.038333333333333)","(5.0, 5.5, 5.38)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:53:03.537316,"(19.0, 30.0, 28.4)","(2.15, 2.82, 2.7699999999999996)","(10.0, 13.0, 12.875)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.05, 3.0593333333333335)","(5.0, 5.4, 5.38)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:53:04.893425,"(19.0, 30.0, 28.4)","(2.15, 2.82, 2.777142857142857)","(10.0, 13.0, 12.96875)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.15, 3.040909090909091)","(5.0, 5.4, 5.35)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:53:05.948879,"(19.0, 30.0, 28.4)","(2.15, 2.82, 2.777142857142857)","(10.0, 13.0, 12.96875)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.15, 3.040909090909091)","(5.0, 5.4, 5.35)","(81.0, 180.0, 175.71428571428572)"
14-12-2022 13:53:07.075498,"(19.0, 30.0, 28.727272727272727)","(2.15, 2.82, 2.7699999999999996)","(10.0, 13.0, 12.941176470588236)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.15, 3.1153846153846154)","(5.0, 5.4, 5.383333333333334)","(81.0, 180.0, 170.0)"
14-12-2022 13:53:08.200469,"(19.0, 30.0, 28.727272727272727)","(2.15, 2.82, 2.7699999999999996)","(10.0, 13.0, 12.941176470588236)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.15, 3.090909090909091)","(5.0, 5.4, 5.383333333333334)","(81.0, 180.0, 175.26315789473685)"
14-12-2022 13:53:09.275144,"(19.0, 32.0, 31.625)","(2.15, 2.82, 2.7670588235294113)","(10.0, 13.0, 12.966666666666667)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.15, 3.1153846153846154)","(5.0, 5.4, 5.36923076923077)","(81.0, 180.0, 175.26315789473685)"
14-12-2022 13:53:10.504891,"(19.0, 32.0, 31.625)","(2.15, 2.82, 2.7670588235294113)","(10.0, 13.0, 12.966666666666667)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.15, 3.1153846153846154)","(5.0, 5.4, 5.282608695652174)","(81.0, 180.0, 175.5)"
14-12-2022 13:53:11.636923,"(19.0, 32.0, 31.625)","(2.15, 2.82, 2.769230769230769)","(10.0, 13.0, 12.966666666666667)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.15, 3.1153846153846154)","(5.0, 5.4, 5.34375)","(81.0, 180.0, 175.5)"
14-12-2022 13:53:12.784161,"(19.0, 32.0, 31.625)","(2.15, 2.82, 2.7674999999999996)","(10.0, 13.0, 12.966666666666667)","(81.0, 190.0, 184.66666666666666)","(2.45, 3.15, 3.1153846153846154)","(5.0, 5.4, 5.318181818181818)","(81.0, 180.0, 172.17391304347825)"
14-12-2022 13:53:14.025773,"(19.0, 32.0, 30.09090909090909)","(2.15, 2.82, 2.766315789473684)","(10.0, 13.0, 12.366666666666667)","(81.0, 190.0, 177.3684210526316)","(2.45, 3.15, 3.209090909090909)","(5.0, 5.4, 5.2631578947368425)","(81.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:15.270287,"(19.0, 32.0, 28.764705882352942)","(2.15, 2.8, 2.759)","(10.0, 12.5, 11.3125)","(81.0, 190.0, 177.3684210526316)","(2.45, 3.25, 3.2435483870967743)","(5.0, 5.4, 5.266666666666667)","(81.0, 180.0, 175.26315789473685)"
14-12-2022 13:53:16.624965,"(19.0, 32.0, 28.764705882352942)","(2.15, 2.78, 2.7566666666666664)","(10.0, 12.0, 11.625)","(81.0, 190.0, 177.3684210526316)","(2.45, 3.25, 3.2615384615384615)","(5.0, 5.4, 5.266666666666667)","(81.0, 180.0, 167.77777777777777)"
14-12-2022 13:53:17.971847,"(19.0, 30.0, 27.25)","(2.15, 2.76, 2.7399999999999998)","(10.0, 12.0, 11.5625)","(81.0, 190.0, 177.3684210526316)","(2.45, 3.3, 3.269230769230769)","(5.0, 5.4, 5.288888888888889)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:19.360470,"(19.0, 30.0, 27.25)","(2.15, 2.76, 2.7525)","(10.0, 12.0, 11.526315789473685)","(81.0, 190.0, 177.3684210526316)","(2.45, 3.3, 3.2913043478260873)","(5.0, 5.3, 5.257142857142857)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:20.681255,"(19.0, 30.0, 27.25)","(2.15, 2.76, 2.7525)","(10.0, 12.0, 11.588235294117647)","(81.0, 190.0, 177.3684210526316)","(2.45, 3.35, 3.27)","(4.8, 5.3, 5.20625)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:21.807958,"(19.0, 29.0, 27.285714285714285)","(2.15, 2.76, 2.7525)","(10.0, 12.0, 11.588235294117647)","(81.0, 190.0, 177.3684210526316)","(2.45, 3.35, 3.277777777777778)","(4.8, 5.3, 5.2043478260869565)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:22.992085,"(19.0, 29.0, 28.5)","(2.15, 2.74, 2.737391304347826)","(10.0, 12.0, 11.538461538461538)","(81.0, 190.0, 177.3684210526316)","(2.45, 3.35, 3.3375)","(4.8, 5.3, 5.116666666666666)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:24.005975,"(19.0, 29.0, 27.75)","(2.15, 2.76, 2.740689655172414)","(9.0, 12.0, 11.538461538461538)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3375)","(4.8, 5.2, 5.116666666666666)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:25.290867,"(19.0, 29.0, 27.181818181818183)","(2.15, 2.74, 2.704)","(9.0, 12.0, 11.454545454545455)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3384615384615386)","(4.8, 5.2, 5.095)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:26.538345,"(19.0, 29.0, 28.5)","(2.15, 2.76, 2.7133333333333334)","(9.0, 12.0, 11.538461538461538)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.35, 3.3357142857142854)","(4.8, 5.1, 5.095)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:27.878003,"(19.0, 29.0, 27.166666666666668)","(2.15, 2.76, 2.7085714285714286)","(9.0, 12.0, 11.538461538461538)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3705882352941177)","(4.8, 5.1, 5.095)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:29.143412,"(19.0, 29.0, 27.181818181818183)","(2.15, 2.76, 2.710909090909091)","(9.0, 12.0, 11.538461538461538)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3653846153846154)","(4.8, 5.1, 5.136363636363636)","(81.0, 170.0, 175.26315789473685)"
14-12-2022 13:53:30.485531,"(19.0, 29.0, 27.181818181818183)","(2.15, 2.72, 2.710909090909091)","(9.0, 12.0, 11.538461538461538)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3653846153846154)","(4.8, 5.2, 5.147058823529411)","(81.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:31.993660,"(19.0, 29.0, 27.5)","(2.15, 2.72, 2.701538461538462)","(9.0, 12.0, 11.538461538461538)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3653846153846154)","(4.8, 5.2, 5.12972972972973)","(81.0, 180.0, 175.26315789473685)"
14-12-2022 13:53:33.457959,"(19.0, 30.0, 29.0)","(2.15, 2.72, 2.6993103448275866)","(9.0, 12.0, 11.55)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3566666666666665)","(4.8, 5.2, 5.173333333333333)","(81.0, 180.0, 175.26315789473685)"
14-12-2022 13:53:34.616951,"(19.0, 30.0, 29.0)","(2.15, 2.72, 2.6993103448275866)","(9.0, 12.0, 11.55)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3566666666666665)","(4.8, 5.3, 5.166666666666666)","(81.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:35.771752,"(19.0, 30.0, 29.555555555555557)","(2.15, 2.72, 2.6993103448275866)","(9.0, 12.0, 11.55)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3566666666666665)","(4.8, 5.3, 5.166666666666666)","(81.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:36.877576,"(19.0, 30.0, 28.4)","(2.15, 2.72, 2.705)","(9.0, 12.0, 11.571428571428571)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3566666666666665)","(4.8, 5.2, 5.16969696969697)","(81.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:38.038803,"(19.0, 30.0, 28.4)","(2.15, 2.72, 2.705)","(9.0, 12.0, 11.571428571428571)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.4, 3.3566666666666665)","(4.8, 5.2, 5.16969696969697)","(81.0, 180.0, 171.8181818181818)"
14-12-2022 13:53:39.014495,"(19.0, 30.0, 27.2)","(2.15, 2.66, 2.655555555555556)","(9.0, 12.0, 11.68421052631579)","(81.0, 190.0, 176.66666666666666)","(2.5, 3.4, 3.3653846153846154)","(4.8, 5.3, 5.222222222222222)","(81.0, 180.0, 165.0)"
14-12-2022 13:53:40.189785,"(20.0, 26.0, 23.12)","(2.15, 2.6, 2.58)","(9.0, 12.5, 11.847826086956522)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.45, 3.4333333333333336)","(4.6, 5.5, 5.426666666666667)","(81.0, 180.0, 175.26315789473685)"
14-12-2022 13:53:41.415719,"(20.0, 25.0, 24.05263157894737)","(2.15, 2.6, 2.585)","(9.0, 12.5, 11.975)","(81.0, 190.0, 177.3684210526316)","(2.5, 3.45, 3.4333333333333336)","(4.6, 5.6, 5.433333333333334)","(81.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:42.621927,"(20.0, 25.0, 24.157894736842106)","(2.15, 2.6, 2.5766666666666667)","(10.0, 12.5, 11.9)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.45, 3.4333333333333336)","(4.6, 5.6, 5.42)","(91.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:43.692839,"(20.0, 25.0, 24.466666666666665)","(2.15, 2.58, 2.5766666666666667)","(10.0, 12.5, 11.82258064516129)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.45, 3.4125)","(4.6, 5.6, 5.42)","(91.0, 170.0, 167.77777777777777)"
14-12-2022 13:53:44.759467,"(20.0, 25.0, 24.157894736842106)","(2.15, 2.58, 2.566666666666667)","(10.0, 12.5, 11.796875)","(81.0, 190.0, 177.3684210526316)","(2.6, 3.45, 3.4333333333333336)","(4.6, 5.6, 5.585714285714285)","(91.0, 170.0, 167.77777777777777)"
