,Aramoana,Sinha Man,Lonely Gemma,Smash Wave,Made The Cut,Homebush Honey,Dispute Or Not,Lucas Jewel
12-01-2023 13:25:17.952973,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:19.034299,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:20.332616,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:21.574802,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:22.719355,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:23.758024,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:24.871101,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:26.016131,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:27.181793,"(4.4, 7.6, 5.36)","(5.0, 8.6, 6.2)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 5.366666666666667)","(4.2, 10.5, 8.925)","(14.0, 32.0, 26.0)","(5.5, 8.6, 7.08421052631579)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:28.193723,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.2, 4.975)","(4.2, 10.5, 7.800000000000001)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.145454545454545)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:29.422187,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.5, 7.800000000000001)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.8)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:30.692393,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.5, 7.800000000000001)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:31.713344,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.5, 7.800000000000001)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:32.690931,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.5, 7.800000000000001)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:33.794202,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.5, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:34.869429,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:36.005592,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:37.065370,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:38.191963,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:39.352638,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:40.355217,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:41.480186,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:42.568754,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:43.638776,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:44.815613,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.0636363636363635)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:45.917920,"(4.4, 7.4, 6.476923076923077)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.04)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:47.057047,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:48.050902,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.04)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:49.088910,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:50.169212,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:51.332901,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:52.314934,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:53.361928,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:54.509528,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:55.605600,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:56.909825,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:57.964874,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:25:59.024082,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:00.143244,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:01.168715,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:02.240028,"(4.4, 7.6, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 8.066666666666666)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:03.813597,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:04.867563,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:06.048839,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:07.125171,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:08.230856,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.04)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:09.385315,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 10.0, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:10.547598,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:11.781558,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:12.913892,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:14.061509,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:15.182772,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:16.267653,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 15.725)"
12-01-2023 13:26:17.333076,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:18.366303,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.533333333333333)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:19.483016,"(4.4, 7.6, 5.91578947368421)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.04)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:20.559030,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:21.642970,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:22.725924,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:23.795831,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:25.054088,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:26.266246,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:27.469872,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:28.545414,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:29.716420,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:31.129048,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:32.377761,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.771428571428571)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:33.619856,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.04)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:34.853079,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.04)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:35.965065,"(4.4, 7.6, 5.84)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:37.088416,"(4.4, 7.6, 5.709090909090909)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:38.167336,"(4.4, 7.6, 5.709090909090909)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(4.0, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:39.307865,"(4.4, 7.6, 5.709090909090909)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.629166666666666)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.6)","(8.0, 18.5, 16.240000000000002)"
12-01-2023 13:26:40.466304,"(4.2, 7.6, 5.709090909090909)","(5.0, 8.6, 7.492307692307692)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.199999999999999)","(8.0, 18.5, 11.4)"
12-01-2023 13:26:41.597931,"(4.2, 7.2, 6.2)","(5.0, 8.4, 7.353846153846154)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 9.8, 9.177777777777777)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.199999999999999)","(8.0, 19.0, 11.4)"
12-01-2023 13:26:42.779397,"(4.2, 7.2, 6.2)","(5.0, 8.4, 7.353846153846154)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.199999999999999)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:43.952199,"(4.2, 7.0, 6.071428571428571)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.12)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:45.149407,"(4.2, 7.0, 6.071428571428571)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.12)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:46.339876,"(4.2, 7.0, 6.071428571428571)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.12)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:47.364131,"(4.2, 7.0, 6.071428571428571)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.12)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:48.536675,"(4.2, 7.0, 6.071428571428571)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.12)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:49.713183,"(4.2, 7.0, 6.071428571428571)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.971875)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.12)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:50.804941,"(4.2, 7.0, 6.071428571428571)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.355)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.12)","(8.0, 18.5, 11.233333333333333)"
12-01-2023 13:26:51.919827,"(4.2, 7.2, 6.2)","(5.0, 8.6, 6.905882352941176)","(31.0, 340.0, 86.36363636363637)","(3.9, 6.0, 4.355)","(4.2, 10.0, 7.1)","(14.0, 32.0, 26.0)","(5.5, 8.6, 6.12)","(8.0, 18.5, 11.233333333333333)"
