,Bradman Best,Cherokee Outlaw,Zulu Boy,Sketchy Zara,Murphey,Fab Two Times
09-01-2023 17:24:25.578547,"(3.2, 5.7, 4.62)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:26.553054,"(3.2, 5.7, 4.62)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:27.570263,"(3.2, 5.7, 4.62)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:28.572325,"(3.2, 5.7, 4.62)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:29.560637,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:30.503660,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:31.375063,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:32.254447,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:33.211858,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9500000000000002)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:34.125809,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:35.081131,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:35.956165,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:36.815090,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:37.739879,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:38.697395,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:39.682119,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:40.653249,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:41.563962,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:42.461230,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:43.336545,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:44.213247,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:45.143580,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.6885714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:46.038431,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.854)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:46.910422,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.854)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:47.774762,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:48.637425,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:49.717046,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 12.5)"
09-01-2023 17:24:50.844992,"(3.2, 5.7, 5.43)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 218.0)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 13.0, 11.321428571428571)"
09-01-2023 17:24:51.876206,"(3.2, 5.7, 5.033333333333333)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:52.786636,"(3.2, 5.7, 5.033333333333333)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:53.634148,"(3.2, 5.7, 5.033333333333333)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:54.458566,"(3.2, 5.7, 4.315384615384615)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:55.359340,"(3.2, 5.7, 4.266666666666667)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:56.236708,"(3.2, 5.7, 4.2)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:57.181698,"(3.2, 5.7, 4.007692307692308)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:58.135755,"(3.2, 5.7, 4.007692307692308)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:59.037498,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:24:59.912571,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:00.785512,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:01.646576,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:02.505056,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:03.368646,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:04.292920,"(3.2, 5.7, 3.790909090909091)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:05.161541,"(3.2, 5.7, 3.790909090909091)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:06.037963,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:06.906981,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:07.798823,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:08.701212,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:09.599909,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:10.505669,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:11.424270,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:12.291924,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:13.202974,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:14.073467,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:14.992363,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 144.0)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:15.891877,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:16.727593,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:17.646169,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:18.530141,"(3.2, 5.7, 3.95)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:19.449693,"(3.2, 5.7, 4.9222222222222225)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:20.423200,"(3.2, 5.7, 4.4941176470588236)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:21.379223,"(3.2, 5.7, 4.621052631578947)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:22.343849,"(3.2, 5.7, 4.621052631578947)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:23.256696,"(3.2, 5.7, 4.621052631578947)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:24.113541,"(3.2, 5.7, 4.621052631578947)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:24.971486,"(3.2, 5.7, 4.41875)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:25.806055,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:26.711653,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:27.606174,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:28.505440,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:29.403568,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:30.292594,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:31.256898,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:32.209072,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:33.119139,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:34.065025,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:34.945590,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:35.856634,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:36.762231,"(3.2, 5.7, 3.9916666666666667)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:37.621117,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:38.528995,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:39.379965,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:40.236621,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:41.105362,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:42.001678,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:42.929823,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:43.843577,"(3.2, 5.7, 4.123076923076923)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:44.856432,"(3.2, 5.7, 4.959259259259259)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:45.812308,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:46.769531,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:47.753440,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:48.649488,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:49.602341,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:50.466566,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:51.307259,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:52.216536,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:53.179135,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:54.165737,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:55.127887,"(3.2, 5.7, 4.075)","(1.6, 2.22, 1.9585714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:56.119718,"(3.2, 5.6, 4.161111111111111)","(1.6, 2.22, 1.9020000000000001)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:57.094830,"(3.2, 5.6, 4.161111111111111)","(1.6, 2.22, 1.955)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:58.005106,"(3.2, 5.9, 4.2875)","(1.6, 2.2, 1.7673333333333334)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 12.24)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:58.878508,"(3.2, 5.9, 4.0625)","(1.6, 2.18, 1.935714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 10.45)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:25:59.749572,"(3.2, 5.9, 4.0625)","(1.6, 2.18, 1.935714285714286)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 10.45)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:26:00.685502,"(3.2, 5.9, 4.0625)","(1.6, 2.14, 1.6600000000000001)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 10.45)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:26:01.582731,"(3.2, 5.9, 4.178)","(1.6, 2.14, 1.6600000000000001)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 10.45)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:26:02.477237,"(3.2, 5.9, 4.15)","(1.6, 2.14, 1.631764705882353)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 10.45)","(6.5, 12.5, 11.033333333333333)"
09-01-2023 17:26:03.336871,"(3.2, 5.9, 4.15)","(1.6, 2.14, 1.631764705882353)","(51.0, 390.0, 178.3076923076923)","(61.0, 500.0, 304.44444444444446)","(7.5, 13.5, 10.45)","(6.5, 12.5, 11.033333333333333)"
