,Blue Cod,Barry Bowler,Sweet Silver,Big Time Dora,Big Time Gift,Bounty Hunter,Jay Jay Go
16-12-2022 12:03:28.850301,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 5.767857142857143)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:29.890135,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 5.767857142857143)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:30.983211,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.457142857142857)","(3.6, 6.4, 5.767857142857143)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:32.075882,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 4.1)","(3.6, 6.4, 5.767857142857143)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:33.128021,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.353125)","(6.5, 26.0, 23.74418604651163)","(3.4, 5.0, 3.811764705882353)","(3.6, 6.4, 5.767857142857143)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:34.125380,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.9, 4.0015625)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.4, 5.488235294117647)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:35.198409,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.545833333333333)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.6, 5.488235294117647)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:36.268916,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.545833333333333)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.6, 5.488235294117647)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:37.533186,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.545833333333333)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.6, 5.488235294117647)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:38.814513,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.545833333333333)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.6, 5.488235294117647)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:39.981899,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.545833333333333)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.6, 5.488235294117647)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:41.051588,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.545833333333333)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.6, 5.488235294117647)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:42.211878,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.321875)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.6, 6.532)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:43.282474,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.321875)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 6.532)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:44.356133,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 6.532)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:45.378335,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 6.532)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:46.469678,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 6.532)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:47.526804,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 6.532)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:48.651063,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 6.532)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:49.833116,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 5.389473684210526)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:51.214507,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:52.554294,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.811764705882353)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:53.646076,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.9681818181818183)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:54.603088,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.9681818181818183)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:55.634233,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.9681818181818183)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:56.743601,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.9681818181818183)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:57.833550,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.9681818181818183)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 29.0)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:03:58.963944,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.9681818181818183)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:04:00.013794,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 3.9681818181818183)","(3.6, 6.8, 4.7384615384615385)","(21.0, 40.0, 31.200000000000003)","(4.8, 18.0, 8.571428571428571)"
16-12-2022 12:04:01.104252,"(21.0, 40.0, 31.200000000000003)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.74418604651163)","(3.4, 4.5, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 18.0, 9.743478260869566)"
16-12-2022 12:04:02.107999,"(21.0, 40.0, 29.0)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:03.220624,"(21.0, 40.0, 29.0)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:04.296028,"(21.0, 40.0, 29.0)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:05.399304,"(21.0, 40.0, 29.0)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:06.426038,"(21.0, 40.0, 29.0)","(3.9, 5.8, 4.99375)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:07.424006,"(21.0, 40.0, 29.0)","(3.9, 5.6, 3.9546875)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:08.416998,"(21.0, 40.0, 24.285714285714285)","(3.9, 5.3, 3.9078125)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:09.423513,"(21.0, 40.0, 29.0)","(3.9, 5.3, 3.9078125)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.972727272727273)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:10.571242,"(21.0, 40.0, 29.0)","(3.9, 5.3, 3.9078125)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.646428571428571)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:11.674186,"(21.0, 40.0, 29.0)","(3.9, 5.3, 3.9078125)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.646428571428571)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:12.753273,"(21.0, 40.0, 29.0)","(3.9, 5.3, 3.8857142857142857)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.646428571428571)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:13.747705,"(21.0, 40.0, 29.0)","(3.9, 5.1, 3.8765625)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 5.429545454545455)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:14.735866,"(21.0, 40.0, 24.285714285714285)","(3.9, 5.1, 3.8765625)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 5.429545454545455)","(21.0, 40.0, 29.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:15.756861,"(21.0, 40.0, 24.285714285714285)","(3.9, 5.1, 3.8765625)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 5.429545454545455)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:16.788799,"(21.0, 40.0, 24.285714285714285)","(3.9, 5.1, 3.8765625)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 5.429545454545455)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:17.860912,"(21.0, 40.0, 24.285714285714285)","(3.9, 5.1, 3.8765625)","(6.5, 26.0, 23.634146341463413)","(3.4, 5.0, 4.5)","(3.6, 6.8, 5.429545454545455)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:18.889569,"(21.0, 40.0, 24.285714285714285)","(3.9, 5.1, 3.8765625)","(6.5, 26.0, 23.15625)","(3.4, 5.0, 4.5)","(3.6, 6.8, 4.82)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:19.931958,"(21.0, 40.0, 24.285714285714285)","(3.9, 5.1, 4.05375)","(6.5, 26.0, 23.15625)","(3.4, 5.0, 4.2272727272727275)","(3.6, 6.8, 4.82)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:20.840494,"(21.0, 40.0, 24.285714285714285)","(3.9, 5.1, 4.2281249999999995)","(6.5, 26.0, 23.25)","(3.4, 5.0, 4.2272727272727275)","(3.6, 6.8, 4.82)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:21.814844,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.1, 4.2281249999999995)","(6.5, 26.0, 23.25)","(3.4, 5.0, 4.2272727272727275)","(3.6, 6.8, 4.82)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:22.916642,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.1, 4.310377358490566)","(6.5, 26.0, 21.243243243243242)","(3.4, 5.0, 4.2272727272727275)","(3.6, 6.8, 4.82)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:23.975354,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.1, 4.310377358490566)","(6.5, 26.0, 21.243243243243242)","(3.4, 5.0, 3.9375)","(3.6, 6.8, 4.82)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:25.000646,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.1, 4.310377358490566)","(6.5, 26.0, 14.399999999999999)","(3.4, 5.0, 3.9375)","(3.6, 6.8, 4.82)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:25.979180,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.1, 4.310377358490566)","(6.5, 26.0, 14.399999999999999)","(3.4, 5.0, 4.190476190476191)","(3.6, 6.8, 5.3149999999999995)","(21.0, 40.0, 38.0)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:26.918293,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.879166666666666)","(6.5, 26.0, 14.399999999999999)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 5.3149999999999995)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.5, 9.743478260869566)"
16-12-2022 12:04:27.914142,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.879166666666666)","(6.5, 26.0, 14.399999999999999)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 5.3149999999999995)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.5, 7.835135135135135)"
16-12-2022 12:04:28.943921,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.879166666666666)","(6.5, 26.0, 14.399999999999999)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 5.3149999999999995)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.5, 7.835135135135135)"
16-12-2022 12:04:29.985085,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.879166666666666)","(6.5, 26.0, 17.299999999999997)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 5.3149999999999995)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.5, 7.835135135135135)"
16-12-2022 12:04:31.036989,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 17.299999999999997)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 5.3149999999999995)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.5, 7.835135135135135)"
16-12-2022 12:04:32.042467,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 17.299999999999997)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 4.710714285714285)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.5, 9.308695652173913)"
16-12-2022 12:04:33.030928,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 17.299999999999997)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 4.710714285714285)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.0, 9.308695652173913)"
16-12-2022 12:04:33.930291,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 17.299999999999997)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 4.710714285714285)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.0, 9.308695652173913)"
16-12-2022 12:04:34.906567,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 17.299999999999997)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 4.710714285714285)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.0, 9.308695652173913)"
16-12-2022 12:04:35.888855,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 20.2)","(3.4, 5.0, 3.8214285714285716)","(3.6, 6.8, 4.710714285714285)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.0, 9.308695652173913)"
16-12-2022 12:04:36.974899,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 18.266666666666666)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 4.710714285714285)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.0, 9.308695652173913)"
16-12-2022 12:04:38.001252,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 18.266666666666666)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 4.710714285714285)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.0, 9.308695652173913)"
16-12-2022 12:04:39.001653,"(21.0, 40.0, 21.666666666666668)","(3.9, 5.0, 4.896428571428571)","(6.5, 26.0, 18.266666666666666)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 38.37037037037037)","(4.8, 10.0, 9.308695652173913)"
16-12-2022 12:04:39.991372,"(21.0, 40.0, 21.666666666666668)","(3.9, 4.8, 4.288636363636363)","(6.5, 26.0, 18.266666666666666)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 10.0, 8.342857142857143)"
16-12-2022 12:04:40.993833,"(21.0, 40.0, 21.666666666666668)","(3.9, 4.8, 4.288636363636363)","(6.5, 26.0, 18.266666666666666)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 9.8, 8.342857142857143)"
16-12-2022 12:04:41.989294,"(21.0, 40.0, 21.666666666666668)","(3.9, 4.8, 4.288636363636363)","(6.5, 26.0, 18.266666666666666)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 9.8, 6.466666666666667)"
16-12-2022 12:04:42.945480,"(21.0, 40.0, 26.25)","(3.9, 4.7, 4.544594594594595)","(6.5, 26.0, 18.266666666666666)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 9.8, 6.466666666666667)"
16-12-2022 12:04:43.910680,"(21.0, 40.0, 26.25)","(3.9, 4.7, 4.544594594594595)","(6.5, 26.0, 16.17142857142857)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 9.8, 5.6)"
16-12-2022 12:04:44.910926,"(21.0, 40.0, 26.25)","(3.9, 4.7, 4.544594594594595)","(6.5, 26.0, 15.538461538461538)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 10.0, 5.6)"
16-12-2022 12:04:45.880300,"(21.0, 40.0, 26.25)","(3.9, 4.7, 4.544594594594595)","(6.5, 26.0, 15.538461538461538)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 10.0, 5.6)"
16-12-2022 12:04:46.887923,"(21.0, 40.0, 26.25)","(3.9, 4.7, 4.544594594594595)","(6.5, 26.0, 15.538461538461538)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 10.0, 7.6571428571428575)"
16-12-2022 12:04:47.950240,"(21.0, 40.0, 26.25)","(3.9, 4.7, 4.544594594594595)","(6.5, 26.0, 17.5)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 5.260526315789473)","(21.0, 40.0, 31.799999999999997)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:48.966927,"(21.0, 40.0, 26.25)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 31.799999999999997)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:50.030629,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:51.068567,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:52.091976,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:53.125193,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:54.083158,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:55.041524,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:56.077666,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:57.091640,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 7.6571428571428575)"
16-12-2022 12:04:58.285529,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.8, 6.3999999999999995)"
16-12-2022 12:04:59.705267,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.6, 6.3999999999999995)"
16-12-2022 12:05:00.891848,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 35.9)","(4.8, 9.6, 6.3999999999999995)"
16-12-2022 12:05:02.103757,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.05)","(21.0, 40.0, 37.72222222222222)","(4.8, 9.6, 6.3999999999999995)"
16-12-2022 12:05:03.161140,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.286842105263158)","(21.0, 40.0, 37.72222222222222)","(4.8, 9.6, 5.976470588235294)"
16-12-2022 12:05:04.136346,"(21.0, 40.0, 23.46153846153846)","(3.9, 4.7, 4.514516129032258)","(6.5, 26.0, 19.46153846153846)","(3.4, 5.0, 4.131578947368421)","(3.6, 6.8, 6.286842105263158)","(21.0, 40.0, 37.72222222222222)","(4.8, 9.8, 5.976470588235294)"
