,Idyllic Sky,Lala Speed,Iron Atlas,Extreme Rage,Royal Gypsy,Angus Anchovy,Osprey Knight
07-01-2023 17:25:18.928813,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.66, 2.2733333333333334)","(5.5, 15.0, 11.625)","(10.0, 20.0, 16.725)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 49.0)"
07-01-2023 17:25:19.979932,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 10.938461538461539)","(10.0, 21.0, 16.725)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 55.6)"
07-01-2023 17:25:21.045979,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 10.7)","(10.0, 21.0, 16.725)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 45.66666666666667)"
07-01-2023 17:25:22.093904,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 10.7)","(10.0, 21.0, 16.725)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 45.66666666666667)"
07-01-2023 17:25:23.024730,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 9.266666666666666)","(10.0, 21.0, 16.725)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 45.66666666666667)"
07-01-2023 17:25:23.962559,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 9.399999999999999)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 45.66666666666667)"
07-01-2023 17:25:25.038863,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.03076923076923)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 45.66666666666667)"
07-01-2023 17:25:26.029047,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 10.09090909090909)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 45.66666666666667)"
07-01-2023 17:25:27.082220,"(3.5, 5.2, 4.978947368421053)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 9.399999999999999)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 60.0, 42.33333333333333)"
07-01-2023 17:25:28.154030,"(3.5, 5.2, 4.966666666666667)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 10.09090909090909)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:29.219695,"(3.5, 5.2, 4.966666666666667)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:30.212669,"(3.5, 5.6, 5.388235294117647)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:31.172817,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:32.195580,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 32.2)"
07-01-2023 17:25:33.154472,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:34.237929,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:35.253673,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:36.245447,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:37.244735,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:38.271027,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:39.351901,"(3.5, 5.6, 5.3999999999999995)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:40.416416,"(3.5, 5.6, 4.907692307692307)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 14.781818181818181)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.33333333333333)"
07-01-2023 17:25:41.632138,"(3.5, 5.6, 4.907692307692307)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 12.314285714285713)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 45.625)"
07-01-2023 17:25:42.867715,"(3.5, 5.6, 4.907692307692307)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 12.078260869565216)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:43.949765,"(3.5, 5.6, 4.907692307692307)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 12.078260869565216)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:44.956296,"(3.5, 5.6, 4.907692307692307)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.2800000000000002)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 12.078260869565216)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:45.995912,"(3.5, 5.6, 4.907692307692307)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.48)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 12.190909090909091)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:47.067680,"(3.5, 5.6, 4.907692307692307)","(12.0, 21.0, 20.0)","(1.85, 2.68, 2.0873684210526315)","(5.5, 15.0, 11.894117647058824)","(10.0, 21.0, 16.1)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:48.530716,"(3.5, 5.6, 4.907692307692307)","(12.0, 22.0, 23.333333333333336)","(1.85, 2.66, 2.5900000000000003)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 16.1)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:49.876677,"(3.5, 5.6, 4.907692307692307)","(12.0, 25.0, 23.333333333333336)","(1.85, 2.64, 2.613913043478261)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 16.1)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:51.040545,"(3.5, 5.6, 4.907692307692307)","(12.0, 25.0, 23.333333333333336)","(1.85, 2.64, 2.613913043478261)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 16.1)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:51.977206,"(3.5, 5.6, 4.907692307692307)","(12.0, 25.0, 23.333333333333336)","(1.85, 2.64, 2.613913043478261)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 16.1)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:52.972534,"(3.5, 5.1, 4.666666666666666)","(12.0, 25.0, 22.142857142857142)","(1.85, 2.64, 2.613913043478261)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 16.1)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:53.929356,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.613913043478261)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 16.1)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:54.930383,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.6077777777777778)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:55.997995,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.6077777777777778)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:57.131706,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.6077777777777778)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:58.351462,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.6077777777777778)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:25:59.362342,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.6077777777777778)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:00.468413,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.6077777777777778)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:01.562187,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.6077777777777778)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:02.618864,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.64, 2.6077777777777778)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:03.662801,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.6, 2.3333333333333335)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:04.704190,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.62, 2.343809523809524)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:05.658301,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:06.573823,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:07.599340,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:08.596842,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:09.686895,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:10.794085,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.56, 2.5392)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:11.762049,"(3.5, 5.1, 4.647826086956521)","(12.0, 25.0, 20.555555555555557)","(1.85, 2.56, 2.54)","(5.5, 15.0, 11.894117647058824)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:12.790820,"(3.5, 5.1, 4.647826086956521)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.54)","(5.5, 15.0, 9.399999999999999)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:13.894816,"(3.5, 5.1, 4.647826086956521)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.54)","(5.5, 15.0, 9.399999999999999)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:14.925992,"(3.5, 5.1, 4.647826086956521)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.54)","(5.5, 15.0, 9.399999999999999)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:16.018592,"(3.5, 5.1, 4.647826086956521)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.54)","(5.5, 15.0, 9.399999999999999)","(10.0, 20.0, 13.88)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:17.244746,"(3.5, 5.1, 4.647826086956521)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 9.399999999999999)","(10.0, 20.0, 13.68)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:18.544607,"(3.5, 5.1, 4.647826086956521)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 9.399999999999999)","(10.0, 19.5, 15.964285714285715)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 42.66666666666667)"
07-01-2023 17:26:19.538505,"(3.5, 5.1, 4.647826086956521)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 9.399999999999999)","(10.0, 19.5, 15.964285714285715)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 45.75)"
07-01-2023 17:26:20.632026,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 11.583333333333334)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 45.75)"
07-01-2023 17:26:21.719981,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 11.583333333333334)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:22.796446,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 15.541666666666666)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:23.728072,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:24.799563,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:25.825397,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:26.964603,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:27.943320,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:28.868403,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:29.809714,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:30.870045,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:31.949790,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:33.038784,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:34.003367,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:34.961700,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:36.014562,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:36.992042,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:37.911138,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5322222222222224)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:38.900530,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.38)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:39.915553,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:40.948033,"(3.5, 5.0, 4.858823529411765)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:42.014113,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.5392)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:42.981783,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.54)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:44.030549,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.54)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:45.050251,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.54)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:46.056495,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.54)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:47.102184,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:48.036111,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:48.958340,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 14.222222222222221)","(18.0, 80.0, 64.57142857142858)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:50.019932,"(3.5, 5.0, 4.657142857142857)","(12.0, 23.0, 18.636363636363637)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 8.85)","(10.0, 19.5, 12.75)","(18.0, 75.0, 59.0)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:50.990756,"(3.5, 5.0, 4.648780487804878)","(12.0, 23.0, 19.16)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 11.0)","(10.0, 19.5, 12.75)","(18.0, 70.0, 59.0)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:51.989000,"(3.5, 5.0, 4.648780487804878)","(12.0, 23.0, 19.16)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 10.745454545454546)","(10.0, 19.5, 14.59090909090909)","(18.0, 60.0, 56.0)","(17.0, 55.0, 40.2)"
07-01-2023 17:26:53.042770,"(3.5, 5.0, 4.057142857142857)","(12.0, 23.0, 19.16)","(1.85, 2.56, 2.537391304347826)","(5.5, 15.0, 9.15)","(10.0, 19.5, 14.59090909090909)","(18.0, 60.0, 56.76190476190476)","(17.0, 55.0, 40.2)"
