,Sonnys Amazing,Triplets,Rainbow Rain,Colerne,Micton Mouse,Beartastic Writer,Roberts Delight,My Ultimate Billy Nz,Our Amazing Grace,No Win No Worries
737,"[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 40, 539803), 3.7, 4.1]"
738,"[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 71.0, 200.0]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 41, 769431), 3.7, 4.1]"
739,"[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 43, 12769), 3.7, 4.1]"
740,"[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 44, 273380), 3.7, 4.1]"
741,"[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 45, 518814), 3.7, 4.1]"
742,"[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 46, 770936), 3.7, 4.1]"
743,"[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 48, 10171), 3.7, 4.1]"
744,"[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 49, 244645), 3.7, 4.1]"
745,"[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 50, 495181), 3.7, 4.1]"
746,"[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 51, 743171), 3.7, 4.1]"
747,"[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 52, 994100), 3.7, 4.1]"
748,"[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 2.25, 2.7]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 54, 225299), 3.7, 4.1]"
749,"[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 2.25, 2.8]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 55, 477081), 3.7, 4.1]"
750,"[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 33, 56, 728660), 3.7, 4.1]"
751,"[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 991146), 3.7, 4.1]"
752,"[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 249572), 3.7, 4.1]"
753,"[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 497070), 3.7, 4.1]"
754,"[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 747913), 3.7, 4.1]"
755,"[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 3916), 3.7, 4.1]"
756,"[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 290567), 3.7, 4.1]"
757,"[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 561733), 3.7, 4.1]"
758,"[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 819438), 3.7, 4.1]"
759,"[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 82165), 3.7, 4.1]"
760,"[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 9, 360127), 3.7, 4.1]"
761,"[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 594784), 3.7, 4.1]"
762,"[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 838231), 3.7, 4.1]"
763,"[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 76673), 3.7, 4.1]"
764,"[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 321206), 3.7, 4.1]"
765,"[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 603461), 3.7, 4.1]"
766,"[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 857178), 3.7, 4.1]"
767,"[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 34, 18, 112704), 3.7, 4.1]"
768,"[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 2.25, 2.78]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 349122), 3.7, 4.1]"
