,Lizzie Lass,Hes A Gift,My Shout Zoe,Supasonic Romeo,Gotham Baron,Fat Santa,Harros Girl
07-12-2022 20:34:14.129571,"(10.0, 20.0, 19.5)","(31.0, 130.0, 118.88888888888889)","(2.9, 3.45, 3.413636363636364)","(7.0, 13.5, 10.575)","(1.75, 2.18, 2.171818181818182)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:15.123230,"(10.0, 20.0, 19.5)","(31.0, 130.0, 118.88888888888889)","(2.9, 3.45, 3.413636363636364)","(7.0, 13.5, 10.959999999999999)","(1.75, 2.18, 2.171818181818182)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:16.112728,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.430952380952381)","(7.0, 13.0, 10.959999999999999)","(1.75, 2.18, 2.171818181818182)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:17.061885,"(10.0, 20.0, 19.5)","(31.0, 130.0, 117.75)","(2.9, 3.45, 3.430952380952381)","(7.0, 13.0, 11.542857142857143)","(1.75, 2.18, 2.1)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:18.020206,"(10.0, 20.0, 19.5)","(31.0, 130.0, 117.75)","(2.9, 3.45, 3.413636363636364)","(7.0, 13.0, 11.08)","(1.75, 2.18, 2.1)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:19.001402,"(10.0, 20.0, 19.5)","(31.0, 130.0, 97.33333333333333)","(2.9, 3.45, 3.421875)","(7.0, 13.0, 10.600000000000001)","(1.75, 2.18, 1.9966666666666666)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:19.955221,"(10.0, 20.0, 19.5)","(31.0, 130.0, 117.375)","(2.9, 3.45, 3.421875)","(7.0, 13.0, 10.333333333333334)","(1.75, 2.18, 2.132)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:20.946880,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.413636363636364)","(7.0, 13.0, 10.333333333333334)","(1.75, 2.18, 2.14)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:21.921027,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.413636363636364)","(7.0, 13.0, 10.333333333333334)","(1.75, 2.18, 2.1416666666666666)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:22.899301,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.4214285714285717)","(7.0, 13.0, 11.4)","(1.75, 2.02, 1.9535443037974682)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.0)"
07-12-2022 20:34:23.852485,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.4214285714285717)","(7.0, 13.0, 11.4)","(1.75, 2.02, 1.9535443037974682)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.0)"
07-12-2022 20:34:24.793964,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.4214285714285717)","(7.0, 13.0, 11.8)","(1.75, 2.02, 1.9535443037974682)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:25.791252,"(10.0, 20.0, 19.5)","(31.0, 130.0, 80.0)","(2.9, 3.45, 3.35)","(7.0, 13.0, 11.125)","(1.75, 2.16, 2.043076923076923)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:26.836815,"(10.0, 20.0, 19.5)","(31.0, 130.0, 80.0)","(2.9, 3.45, 3.421875)","(7.0, 13.0, 11.125)","(1.75, 2.16, 2.065)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:27.923654,"(10.0, 20.0, 19.5)","(31.0, 130.0, 105.0)","(2.9, 3.45, 3.4250000000000003)","(7.0, 13.0, 12.59090909090909)","(1.75, 2.16, 2.065)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:28.882089,"(10.0, 20.0, 19.5)","(31.0, 130.0, 118.88888888888889)","(2.9, 3.45, 3.4250000000000003)","(7.0, 13.0, 12.59090909090909)","(1.75, 2.16, 2.043076923076923)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:29.843808,"(10.0, 20.0, 19.5)","(31.0, 130.0, 118.88888888888889)","(2.9, 3.45, 3.4250000000000003)","(7.0, 13.0, 11.125)","(1.75, 2.16, 2.1024000000000003)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:30.782891,"(10.0, 20.0, 19.5)","(31.0, 130.0, 118.88888888888889)","(2.9, 3.45, 3.4250000000000003)","(7.0, 13.0, 12.166666666666666)","(1.75, 2.16, 2.1024000000000003)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:31.740546,"(10.0, 20.0, 19.5)","(31.0, 130.0, 105.0)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.166666666666666)","(1.75, 2.16, 2.1024000000000003)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:32.647227,"(10.0, 20.0, 19.5)","(31.0, 130.0, 105.0)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.166666666666666)","(1.75, 2.16, 2.0553846153846154)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:33.725906,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.0553846153846154)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:34.738497,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.12)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:35.810267,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.12)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:36.806406,"(10.0, 20.0, 19.5)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.073846153846154)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:37.897693,"(10.0, 20.0, 19.5)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.073846153846154)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:38.992926,"(10.0, 20.0, 19.5)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.073846153846154)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:40.071288,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.16666666666666)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.073846153846154)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:41.142966,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.16666666666666)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.074666666666667)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:42.101800,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.16666666666666)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.074666666666667)","(26.0, 95.0, 55.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:43.086696,"(10.0, 20.0, 19.5)","(31.0, 130.0, 113.16666666666666)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.074666666666667)","(26.0, 85.0, 50.714285714285715)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:44.024264,"(10.0, 20.0, 19.166666666666668)","(31.0, 130.0, 118.77777777777777)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.073846153846154)","(26.0, 85.0, 50.714285714285715)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:45.252286,"(10.0, 20.0, 19.545454545454547)","(31.0, 130.0, 118.77777777777777)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.096)","(26.0, 85.0, 50.714285714285715)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:46.243905,"(10.0, 20.0, 19.545454545454547)","(31.0, 130.0, 113.33333333333334)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.096)","(26.0, 85.0, 50.714285714285715)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:47.329441,"(10.0, 20.0, 19.166666666666668)","(31.0, 130.0, 113.33333333333334)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.096)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:48.534280,"(10.0, 20.0, 19.166666666666668)","(31.0, 130.0, 113.33333333333334)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.0984615384615384)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:49.587910,"(10.0, 20.0, 19.166666666666668)","(31.0, 130.0, 113.33333333333334)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.0984615384615384)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:50.635842,"(10.0, 20.0, 19.166666666666668)","(31.0, 130.0, 118.77777777777777)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.16)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:51.832032,"(10.0, 20.0, 19.25)","(31.0, 130.0, 113.16666666666666)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1625)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:52.865921,"(10.0, 20.0, 18.3125)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.415)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.089)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:53.833106,"(10.0, 20.0, 19.166666666666668)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.0933333333333333)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:54.795166,"(10.0, 20.0, 19.166666666666668)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1341176470588237)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:55.743317,"(10.0, 20.0, 19.1)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1341176470588237)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:56.712486,"(10.0, 20.0, 18.875)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1341176470588237)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:57.681905,"(10.0, 20.0, 19.55)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.3833333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1729411764705886)","(26.0, 85.0, 43.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:58.736903,"(10.0, 20.0, 19.55)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.427777777777778)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.146666666666667)","(26.0, 85.0, 76.57142857142857)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:34:59.727664,"(10.0, 20.0, 19.55)","(31.0, 130.0, 96.66666666666667)","(2.9, 3.45, 3.4172222222222226)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1085714285714285)","(26.0, 85.0, 76.57142857142857)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:00.738615,"(10.0, 20.0, 19.1)","(31.0, 130.0, 81.0)","(2.9, 3.4, 3.1399999999999997)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.12)","(26.0, 85.0, 76.57142857142857)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:01.739079,"(10.0, 20.0, 19.1)","(31.0, 130.0, 116.0)","(2.9, 3.35, 3.2214285714285715)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.106666666666667)","(26.0, 85.0, 76.57142857142857)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:02.805931,"(10.0, 20.0, 19.1)","(31.0, 130.0, 116.0)","(2.9, 3.35, 2.9814285714285713)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.16, 2.1522222222222225)","(26.0, 85.0, 56.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:03.778632,"(10.0, 20.0, 19.333333333333332)","(31.0, 130.0, 116.0)","(2.9, 3.35, 2.9814285714285713)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.166666666666667)","(26.0, 85.0, 56.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:04.940117,"(10.0, 20.0, 19.333333333333332)","(31.0, 130.0, 81.0)","(2.9, 3.35, 3.198235294117647)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1690909090909094)","(26.0, 85.0, 56.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:05.938083,"(10.0, 20.0, 19.333333333333332)","(31.0, 130.0, 81.0)","(2.9, 3.35, 3.250769230769231)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1738461538461538)","(26.0, 85.0, 56.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:06.879006,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.35, 3.2783333333333333)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1690909090909094)","(26.0, 85.0, 76.57142857142857)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:07.918344,"(10.0, 20.0, 18.666666666666668)","(31.0, 130.0, 81.0)","(2.9, 3.35, 3.160769230769231)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1690909090909094)","(26.0, 85.0, 76.57142857142857)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:08.949045,"(10.0, 20.0, 18.666666666666668)","(31.0, 130.0, 81.0)","(2.9, 3.35, 3.0157142857142856)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.1690909090909094)","(26.0, 85.0, 76.57142857142857)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:10.046834,"(10.0, 20.0, 18.666666666666668)","(31.0, 130.0, 110.4)","(2.9, 3.35, 3.0157142857142856)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.12)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:11.076044,"(10.0, 20.0, 19.416666666666668)","(31.0, 130.0, 81.0)","(2.9, 3.35, 3.0157142857142856)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.12)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:12.033397,"(10.0, 20.0, 19.416666666666668)","(31.0, 130.0, 80.0)","(2.9, 3.3, 3.0085714285714285)","(7.0, 13.0, 12.673913043478262)","(1.75, 2.18, 2.12)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:13.007893,"(10.0, 20.0, 19.416666666666668)","(31.0, 130.0, 80.0)","(2.9, 3.3, 2.9939999999999998)","(7.0, 14.0, 13.681818181818182)","(1.75, 2.18, 2.12)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:14.071692,"(10.0, 20.0, 18.666666666666668)","(31.0, 130.0, 115.71428571428572)","(2.9, 3.3, 2.9939999999999998)","(7.0, 14.0, 13.681818181818182)","(1.75, 2.18, 2.12)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:15.104830,"(10.0, 20.0, 18.666666666666668)","(31.0, 130.0, 115.71428571428572)","(2.9, 3.3, 2.9939999999999998)","(7.0, 14.0, 13.681818181818182)","(1.75, 2.18, 2.12)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:16.083731,"(10.0, 20.0, 18.5)","(31.0, 130.0, 118.88888888888889)","(2.9, 3.3, 3.0085714285714285)","(7.0, 14.0, 13.681818181818182)","(1.75, 2.18, 2.12)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:17.044465,"(10.0, 20.0, 17.875)","(31.0, 130.0, 105.0)","(2.9, 3.3, 3.0085714285714285)","(7.0, 14.0, 13.681818181818182)","(1.75, 2.18, 2.035)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:17.986558,"(10.0, 20.0, 15.5)","(31.0, 130.0, 105.0)","(2.9, 3.3, 3.0085714285714285)","(7.0, 14.0, 13.681818181818182)","(1.75, 2.04, 2.035)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:18.971768,"(10.0, 20.0, 15.5)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.3, 3.0085714285714285)","(7.0, 14.0, 13.596153846153847)","(1.75, 2.04, 2.0321739130434784)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:20.077680,"(10.0, 20.0, 18.0)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.3, 3.202857142857143)","(7.0, 14.0, 13.596153846153847)","(1.75, 2.04, 2.004)","(26.0, 85.0, 37.5)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:21.144233,"(10.0, 20.0, 18.0)","(31.0, 130.0, 113.66666666666666)","(2.9, 3.3, 3.202857142857143)","(7.0, 14.0, 13.596153846153847)","(1.75, 2.04, 2.004)","(26.0, 85.0, 59.09090909090909)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:22.149703,"(10.0, 20.0, 18.0)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.202857142857143)","(7.0, 14.0, 12.875)","(1.75, 2.04, 2.004)","(26.0, 85.0, 59.09090909090909)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:23.126926,"(10.0, 20.0, 19.5)","(31.0, 130.0, 116.0)","(2.9, 3.3, 3.202857142857143)","(7.0, 14.0, 12.125)","(1.75, 2.04, 2.031578947368421)","(26.0, 85.0, 59.09090909090909)","(16.0, 38.0, 31.0)"
07-12-2022 20:35:24.067030,"(10.0, 20.0, 19.5)","(31.0, 130.0, 116.0)","(2.9, 3.3, 3.1145454545454543)","(7.0, 14.0, 12.125)","(1.75, 2.04, 2.0330434782608697)","(26.0, 85.0, 50.0)","(16.0, 38.0, 31.0)"
07-12-2022 20:35:25.065227,"(10.0, 20.0, 19.5)","(31.0, 130.0, 116.0)","(2.9, 3.3, 3.1145454545454543)","(7.0, 14.0, 12.125)","(1.75, 2.04, 2.008)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:26.151687,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.1799999999999997)","(7.0, 13.0, 12.428571428571429)","(1.75, 2.04, 2.008)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:27.198813,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.04, 2.008)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:28.257317,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.04, 2.008)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:29.264475,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.04, 2.008)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:30.196947,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.04, 2.008)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:31.176450,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.04, 2.008)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:32.258577,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9707142857142856)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:33.397766,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:34.489454,"(10.0, 20.0, 19.5)","(31.0, 130.0, 81.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:35.530646,"(10.0, 20.0, 19.5)","(31.0, 110.0, 71.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:36.507150,"(10.0, 20.0, 19.5)","(31.0, 110.0, 71.0)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:37.412075,"(10.0, 20.0, 19.5)","(31.0, 110.0, 51.5)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:38.412729,"(10.0, 20.0, 19.5)","(31.0, 110.0, 51.5)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:39.392103,"(10.0, 20.0, 19.5)","(31.0, 110.0, 51.5)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:40.402385,"(10.0, 20.0, 19.5)","(31.0, 110.0, 51.5)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 31.411764705882355)"
07-12-2022 20:35:41.328548,"(10.0, 20.0, 19.5)","(31.0, 110.0, 51.5)","(2.9, 3.3, 3.0428571428571427)","(7.0, 13.0, 12.789473684210526)","(1.75, 2.06, 1.9734615384615384)","(26.0, 85.0, 45.0)","(16.0, 38.0, 32.90909090909091)"
07-12-2022 20:35:42.229998,"(10.0, 20.0, 18.0)","(31.0, 110.0, 41.75)","(2.9, 3.3, 3.0428571428571427)","(7.0, 15.0, 13.5)","(1.75, 2.06, 2.00375)","(26.0, 85.0, 40.2)","(16.0, 34.0, 32.90909090909091)"
07-12-2022 20:35:43.223871,"(10.0, 19.5, 18.61764705882353)","(31.0, 110.0, 41.75)","(2.9, 3.3, 3.03)","(7.0, 15.5, 13.785714285714285)","(1.75, 2.2, 2.1594117647058826)","(26.0, 85.0, 40.2)","(16.0, 34.0, 30.57142857142857)"
07-12-2022 20:35:44.258038,"(10.0, 20.0, 16.8)","(31.0, 110.0, 41.75)","(2.9, 3.3, 2.9219999999999997)","(7.0, 15.5, 14.928571428571429)","(1.75, 2.2, 2.1290909090909094)","(26.0, 85.0, 40.2)","(16.0, 34.0, 30.307692307692307)"
07-12-2022 20:35:45.302950,"(10.0, 20.0, 14.23076923076923)","(31.0, 110.0, 41.75)","(2.9, 3.25, 3.0033333333333334)","(7.0, 15.5, 14.928571428571429)","(1.75, 2.22, 2.1900000000000004)","(26.0, 85.0, 40.2)","(16.0, 34.0, 30.57142857142857)"
07-12-2022 20:35:46.291395,"(10.0, 20.0, 14.23076923076923)","(31.0, 110.0, 41.75)","(2.9, 3.25, 3.0033333333333334)","(7.0, 15.5, 14.928571428571429)","(1.75, 2.22, 2.1900000000000004)","(26.0, 85.0, 40.2)","(16.0, 34.0, 30.57142857142857)"
07-12-2022 20:35:47.257536,"(10.0, 20.0, 14.23076923076923)","(31.0, 110.0, 41.75)","(2.9, 3.25, 2.9318181818181817)","(7.0, 15.5, 14.928571428571429)","(1.75, 2.22, 2.0475)","(26.0, 85.0, 40.2)","(16.0, 34.0, 30.57142857142857)"
07-12-2022 20:35:48.174872,"(10.0, 20.0, 17.22222222222222)","(31.0, 110.0, 41.75)","(2.9, 3.25, 3.0166666666666666)","(7.0, 15.5, 14.928571428571429)","(1.75, 2.22, 2.1433333333333335)","(26.0, 85.0, 40.2)","(16.0, 34.0, 30.57142857142857)"
