,Elliott Ness,Mercury Icon,Aston Rosa,Starfleet,Van Diemen,Funky Felix,Im A Lawyer,Bingo Ringo
12-01-2023 09:56:02.125565,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:03.264485,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:04.396665,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:05.531139,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:06.724729,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:07.881688,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:09.024352,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:10.212650,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:11.356530,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:12.474138,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.8, 7.371428571428571)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:13.658707,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 9.911764705882353)","(11.0, 27.0, 18.38888888888889)","(4.6, 7.8, 7.371428571428571)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:14.847144,"(5.0, 8.8, 7.0)","(10.0, 21.0, 15.5)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 7.8, 7.371428571428571)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:16.003595,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 7.8, 7.371428571428571)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:17.107903,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 7.8, 7.371428571428571)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:18.185000,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 7.8, 7.371428571428571)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:19.260140,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 7.8, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:20.381022,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:21.538197,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:22.608489,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:23.679024,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:24.781302,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:25.943361,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:27.194237,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:28.380755,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.295999999999999)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:29.556443,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 9.2, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:30.727435,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:31.949888,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:33.062343,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:34.186976,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:35.355849,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:36.540505,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:37.765727,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:38.991880,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 4.226)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:40.133937,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:41.248472,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 18.38888888888889)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 16.2)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:42.377258,"(5.0, 8.8, 6.82)","(10.0, 22.0, 16.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:43.563319,"(5.0, 8.8, 6.82)","(10.0, 22.0, 14.615384615384617)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:44.722589,"(5.0, 8.8, 6.82)","(10.0, 22.0, 14.615384615384617)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:45.903397,"(5.0, 8.8, 6.82)","(10.0, 22.0, 14.615384615384617)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:47.059039,"(5.0, 8.8, 6.82)","(10.0, 22.0, 14.615384615384617)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:48.181904,"(5.0, 8.8, 6.82)","(10.0, 22.0, 14.615384615384617)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:49.298559,"(5.0, 8.8, 6.82)","(10.0, 22.0, 14.615384615384617)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.4, 7.842857142857143)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:50.421812,"(5.0, 8.8, 6.82)","(10.0, 22.0, 14.615384615384617)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.4, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.033333333333333)"
12-01-2023 09:56:51.543607,"(5.0, 8.8, 7.0)","(10.0, 22.0, 14.0)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 6.8, 6.166666666666667)"
12-01-2023 09:56:52.715910,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 6.166666666666667)"
12-01-2023 09:56:53.865989,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:56:54.997294,"(5.0, 8.8, 7.0)","(10.0, 21.0, 16.11111111111111)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:56:56.047899,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:56:57.110925,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:56:58.186697,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:56:59.273953,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:00.390317,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:01.483619,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:02.609947,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 6.838888888888889)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 6.166666666666667)"
12-01-2023 09:57:03.724883,"(5.0, 8.8, 7.0)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 9.2, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:04.854061,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:05.954411,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:07.002218,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 8.157142857142858)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:08.055166,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.8, 7.725)","(10.0, 19.5, 17.85)","(3.9, 6.2, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:09.237593,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.805882352941176)","(10.0, 19.5, 17.85)","(3.9, 6.0, 5.216666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:10.409610,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 5.9, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:11.546010,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 5.416666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:12.650646,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.2, 5.216666666666667)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:13.712762,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 5.9, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:14.760347,"(5.0, 8.8, 6.82)","(10.0, 21.0, 17.857142857142858)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:15.811122,"(5.0, 8.8, 6.82)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:16.886414,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:18.040045,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:19.192712,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:20.293446,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:21.385909,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:22.485438,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:23.537577,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.6)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:24.594226,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.6, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:25.744838,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.2, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:26.843330,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.2, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:27.888724,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.2, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:28.896752,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.2, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:29.989246,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.2, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:30.997789,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.2, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:32.066467,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.2, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
12-01-2023 09:57:33.112364,"(5.0, 8.8, 7.0)","(10.0, 21.0, 19.166666666666664)","(6.5, 12.5, 8.966666666666667)","(11.0, 27.0, 21.03846153846154)","(4.6, 8.2, 7.884210526315789)","(10.0, 19.5, 17.85)","(3.9, 6.0, 4.631818181818182)","(4.6, 7.0, 5.333333333333333)"
