,Unleashed Buffy,Moment To Polka,Tears And Tanty,What A Phoenix,Big Kahuna,Hello Harley,Kid Kimetto,Bazinga Girl
11-01-2023 20:40:38.301531,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.833333333333333)","(16.0, 30.0, 27.09090909090909)","(61.0, 65.0, 59.75)","(2.15, 2.46, 2.415)","(15.0, 19.5, 18.06)","(10.0, 16.0, 14.636363636363637)","(17.0, 38.0, 37.5)"
11-01-2023 20:40:39.478458,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.833333333333333)","(16.0, 30.0, 27.09090909090909)","(61.0, 65.0, 59.75)","(2.15, 2.46, 2.415)","(15.0, 19.5, 18.06)","(10.0, 16.0, 14.636363636363637)","(17.0, 38.0, 37.5)"
11-01-2023 20:40:40.706855,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.833333333333333)","(16.0, 30.0, 27.09090909090909)","(61.0, 65.0, 59.75)","(2.15, 2.46, 2.415)","(15.0, 19.5, 18.06)","(10.0, 16.0, 14.285714285714285)","(17.0, 38.0, 37.5)"
11-01-2023 20:40:41.922612,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.833333333333333)","(16.0, 30.0, 27.09090909090909)","(61.0, 65.0, 55.14285714285714)","(2.15, 2.44, 2.415)","(15.0, 19.5, 18.06)","(10.0, 16.0, 14.285714285714285)","(17.0, 38.0, 37.5)"
11-01-2023 20:40:43.150508,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.833333333333333)","(16.0, 30.0, 27.09090909090909)","(61.0, 65.0, 56.142857142857146)","(2.15, 2.44, 2.412)","(15.0, 19.5, 18.06)","(10.0, 16.0, 14.285714285714285)","(17.0, 38.0, 37.5)"
11-01-2023 20:40:44.310685,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.833333333333333)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 56.142857142857146)","(2.15, 2.44, 2.415)","(15.0, 19.5, 18.06)","(10.0, 16.0, 14.285714285714285)","(17.0, 38.0, 37.5)"
11-01-2023 20:40:45.517732,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.878787878787879)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 56.142857142857146)","(2.1, 2.44, 2.415)","(15.0, 19.5, 18.06)","(10.0, 16.0, 14.285714285714285)","(18.0, 38.0, 37.5)"
11-01-2023 20:40:46.690414,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.888888888888889)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 53.0)","(2.1, 2.44, 2.4309090909090907)","(15.0, 19.5, 18.06)","(10.0, 16.0, 14.285714285714285)","(18.0, 38.0, 37.5)"
11-01-2023 20:40:47.860647,"(5.0, 8.4, 8.133333333333333)","(3.3, 4.0, 3.878787878787879)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 51.0)","(2.1, 2.44, 2.4257142857142857)","(15.0, 19.5, 17.844827586206897)","(10.0, 16.0, 14.875)","(18.0, 38.0, 37.666666666666664)"
11-01-2023 20:40:49.062901,"(5.0, 8.4, 8.088888888888889)","(3.3, 3.95, 3.9147058823529415)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 53.7)","(2.1, 2.46, 2.4257142857142857)","(15.0, 19.5, 17.844827586206897)","(10.0, 15.5, 14.25)","(18.0, 38.0, 37.666666666666664)"
11-01-2023 20:40:50.172563,"(5.0, 8.4, 8.088888888888889)","(3.3, 3.95, 3.892857142857143)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 53.7)","(2.1, 2.46, 2.4466666666666668)","(15.0, 19.5, 19.05)","(10.0, 15.5, 14.0)","(18.0, 38.0, 37.666666666666664)"
11-01-2023 20:40:51.275996,"(5.0, 8.4, 8.088888888888889)","(3.3, 3.95, 3.91)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 53.7)","(2.1, 2.48, 2.4466666666666668)","(15.0, 19.5, 19.05)","(10.0, 15.5, 14.0)","(18.0, 38.0, 37.666666666666664)"
11-01-2023 20:40:52.390359,"(5.0, 8.4, 8.088888888888889)","(3.3, 3.95, 3.91)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 53.7)","(2.1, 2.48, 2.455)","(15.0, 19.5, 19.05)","(10.0, 15.5, 14.0)","(18.0, 38.0, 37.666666666666664)"
11-01-2023 20:40:53.443763,"(5.0, 8.4, 8.088888888888889)","(3.3, 3.95, 3.91)","(16.0, 30.0, 27.09090909090909)","(61.0, 60.0, 53.7)","(2.1, 2.48, 2.4436363636363634)","(15.0, 19.5, 19.05)","(10.0, 15.5, 14.8125)","(18.0, 38.0, 37.4)"
11-01-2023 20:40:54.583404,"(5.0, 8.4, 8.088888888888889)","(3.3, 3.95, 3.91)","(16.0, 30.0, 26.57142857142857)","(61.0, 60.0, 51.0)","(2.1, 2.48, 2.4757627118644066)","(15.0, 19.5, 19.05)","(10.0, 15.5, 14.884615384615385)","(18.0, 38.0, 40.25)"
11-01-2023 20:40:55.715474,"(5.0, 8.4, 8.088888888888889)","(3.3, 3.95, 3.91)","(16.0, 30.0, 26.57142857142857)","(61.0, 60.0, 51.0)","(2.1, 2.48, 2.4756521739130433)","(15.0, 19.5, 19.05)","(10.0, 15.5, 15.0)","(18.0, 44.0, 40.25)"
11-01-2023 20:40:56.891175,"(5.0, 8.4, 8.266666666666667)","(3.3, 4.1, 3.9885714285714284)","(16.0, 30.0, 26.57142857142857)","(61.0, 60.0, 51.0)","(2.1, 2.48, 2.458222222222222)","(15.0, 19.5, 19.05)","(10.0, 15.5, 15.0)","(18.0, 44.0, 39.63636363636363)"
11-01-2023 20:40:58.076860,"(5.0, 8.4, 8.266666666666667)","(3.3, 4.1, 3.9973684210526312)","(16.0, 30.0, 26.57142857142857)","(61.0, 60.0, 51.0)","(2.1, 2.46, 2.419111111111111)","(15.0, 19.5, 19.05)","(10.0, 15.5, 15.0)","(18.0, 44.0, 39.63636363636363)"
11-01-2023 20:40:59.221428,"(5.0, 8.4, 8.266666666666667)","(3.3, 4.1, 3.9973684210526312)","(16.0, 30.0, 26.57142857142857)","(61.0, 55.0, 53.375)","(2.1, 2.42, 2.419111111111111)","(15.0, 19.5, 19.05)","(10.0, 15.5, 14.772727272727273)","(18.0, 44.0, 39.63636363636363)"
11-01-2023 20:41:00.524806,"(5.0, 8.6, 8.06)","(3.3, 4.1, 3.933333333333333)","(16.0, 30.0, 26.57142857142857)","(61.0, 55.0, 52.4)","(2.1, 2.42, 2.4188571428571426)","(15.0, 19.5, 17.625)","(10.0, 15.5, 14.833333333333334)","(18.0, 44.0, 35.0)"
11-01-2023 20:41:01.697005,"(5.0, 8.6, 8.085714285714285)","(3.3, 4.1, 3.9727272727272727)","(16.0, 30.0, 26.8)","(61.0, 55.0, 52.4)","(2.1, 2.42, 2.416923076923077)","(15.0, 19.5, 18.954545454545453)","(10.0, 15.5, 14.1)","(18.0, 44.0, 38.0)"
11-01-2023 20:41:02.842506,"(5.0, 8.4, 8.246153846153847)","(3.3, 4.1, 3.9666666666666663)","(16.0, 30.0, 27.866666666666667)","(61.0, 55.0, 52.214285714285715)","(2.1, 2.42, 2.3992)","(15.0, 19.5, 18.5)","(10.0, 15.5, 14.1)","(18.0, 44.0, 38.6)"
11-01-2023 20:41:04.038240,"(5.0, 8.4, 8.3)","(3.3, 4.1, 4.0625)","(16.0, 28.0, 27.0)","(61.0, 55.0, 52.214285714285715)","(2.1, 2.4, 2.398461538461538)","(15.0, 19.5, 18.5)","(10.0, 15.5, 13.785714285714286)","(18.0, 44.0, 38.6)"
11-01-2023 20:41:05.052046,"(5.0, 8.4, 8.2)","(3.3, 4.1, 3.957142857142857)","(16.0, 28.0, 27.0)","(61.0, 55.0, 52.214285714285715)","(2.1, 2.4, 2.3991666666666664)","(15.0, 19.5, 18.566666666666666)","(10.0, 15.5, 13.785714285714286)","(18.0, 44.0, 38.6)"
11-01-2023 20:41:06.139952,"(5.0, 8.4, 8.036363636363637)","(3.3, 4.1, 4.0285714285714285)","(16.0, 28.0, 27.692307692307693)","(61.0, 55.0, 52.214285714285715)","(2.1, 2.4, 2.3991666666666664)","(15.0, 19.5, 18.1)","(10.0, 15.5, 13.785714285714286)","(18.0, 44.0, 38.6)"
11-01-2023 20:41:07.176399,"(5.0, 8.4, 8.15)","(3.3, 4.1, 4.0636363636363635)","(16.0, 28.0, 27.0)","(61.0, 65.0, 54.5)","(2.1, 2.4, 2.3984)","(15.0, 19.5, 18.1)","(10.0, 15.5, 13.844827586206897)","(18.0, 44.0, 38.6)"
11-01-2023 20:41:08.226178,"(5.0, 8.4, 8.15)","(3.3, 4.1, 4.08)","(16.0, 28.0, 26.88888888888889)","(61.0, 65.0, 58.666666666666664)","(2.1, 2.4, 2.448148148148148)","(15.0, 19.5, 22.875)","(10.0, 15.5, 13.844827586206897)","(18.0, 44.0, 38.705882352941174)"
11-01-2023 20:41:09.392338,"(5.0, 8.4, 8.209523809523809)","(3.3, 4.1, 4.0285714285714285)","(16.0, 30.0, 26.88888888888889)","(61.0, 65.0, 59.17647058823529)","(2.1, 2.46, 2.429367088607595)","(15.0, 24.0, 23.55)","(10.0, 15.5, 14.035714285714286)","(18.0, 44.0, 38.705882352941174)"
11-01-2023 20:41:10.812263,"(5.0, 8.2, 8.017391304347825)","(3.3, 4.1, 3.9625)","(16.0, 30.0, 28.444444444444443)","(61.0, 60.0, 59.17647058823529)","(2.15, 2.44, 2.397333333333333)","(15.0, 24.0, 23.55)","(10.0, 15.0, 13.847826086956522)","(17.0, 44.0, 38.705882352941174)"
11-01-2023 20:41:12.289892,"(5.0, 8.2, 8.013333333333334)","(3.3, 4.0, 3.96)","(16.0, 30.0, 27.0)","(61.0, 60.0, 59.17647058823529)","(2.15, 2.4, 2.3970588235294117)","(15.0, 24.0, 23.1)","(10.0, 14.5, 13.847826086956522)","(17.0, 44.0, 38.6)"
11-01-2023 20:41:13.706851,"(5.0, 8.2, 8.013333333333334)","(3.3, 4.1, 4.038095238095238)","(16.0, 28.0, 27.0)","(61.0, 60.0, 59.17647058823529)","(2.15, 2.4, 2.399672131147541)","(15.0, 24.0, 22.642857142857142)","(10.0, 14.5, 12.5)","(17.0, 44.0, 38.6)"
11-01-2023 20:41:14.849705,"(5.0, 8.2, 8.059999999999999)","(3.3, 4.1, 4.038095238095238)","(16.0, 28.0, 27.555555555555557)","(61.0, 60.0, 59.17647058823529)","(2.15, 2.4, 2.398461538461538)","(15.0, 25.0, 22.642857142857142)","(10.0, 13.5, 12.456521739130435)","(17.0, 44.0, 38.6)"
11-01-2023 20:41:15.945365,"(5.0, 8.2, 8.059999999999999)","(3.3, 4.1, 4.038095238095238)","(16.0, 28.0, 27.555555555555557)","(61.0, 60.0, 59.17647058823529)","(2.15, 2.4, 2.398461538461538)","(15.0, 25.0, 23.625)","(10.0, 13.5, 12.076923076923077)","(17.0, 44.0, 38.6)"
11-01-2023 20:41:16.968612,"(5.0, 8.2, 8.059999999999999)","(3.3, 4.1, 4.038095238095238)","(16.0, 28.0, 27.555555555555557)","(61.0, 60.0, 59.17647058823529)","(2.15, 2.4, 2.4314285714285715)","(15.0, 25.0, 20.794117647058822)","(10.0, 13.0, 12.7)","(17.0, 44.0, 38.705882352941174)"
11-01-2023 20:41:18.017049,"(5.0, 8.2, 8.044444444444444)","(3.3, 4.1, 4.047058823529412)","(16.0, 30.0, 28.0)","(61.0, 60.0, 58.44444444444444)","(2.15, 2.44, 2.434642857142857)","(15.0, 25.0, 20.794117647058822)","(10.0, 13.0, 12.7)","(17.0, 44.0, 37.57142857142857)"
11-01-2023 20:41:19.168764,"(5.0, 8.2, 8.044444444444444)","(3.3, 4.1, 4.047058823529412)","(16.0, 30.0, 28.0)","(61.0, 60.0, 58.44444444444444)","(2.15, 2.44, 2.4313333333333333)","(15.0, 25.0, 21.5625)","(10.0, 13.0, 12.692307692307692)","(17.0, 44.0, 37.57142857142857)"
11-01-2023 20:41:20.364895,"(5.0, 8.2, 7.984615384615384)","(3.3, 4.1, 4.059090909090909)","(16.0, 30.0, 27.0)","(61.0, 60.0, 57.81818181818181)","(2.15, 2.44, 2.3967391304347827)","(15.0, 25.0, 20.657894736842106)","(10.0, 13.0, 12.8125)","(17.0, 44.0, 38.375)"
11-01-2023 20:41:21.536386,"(5.0, 8.2, 8.1)","(3.3, 4.1, 4.059090909090909)","(16.0, 28.0, 27.0)","(61.0, 60.0, 58.46153846153846)","(2.15, 2.4, 2.3967391304347827)","(15.0, 25.0, 20.657894736842106)","(10.0, 13.0, 12.65625)","(17.0, 44.0, 39.0)"
11-01-2023 20:41:22.703376,"(5.0, 8.4, 8.233333333333333)","(3.3, 4.1, 3.9942307692307693)","(16.0, 28.0, 27.555555555555557)","(61.0, 60.0, 58.57142857142857)","(2.15, 2.4, 2.3975)","(15.0, 25.0, 21.0)","(10.0, 13.0, 12.65625)","(17.0, 44.0, 39.2)"
11-01-2023 20:41:23.890199,"(5.0, 8.4, 8.082051282051282)","(3.3, 4.1, 4.0)","(16.0, 28.0, 26.285714285714285)","(61.0, 60.0, 59.16666666666667)","(2.15, 2.4, 2.3975)","(15.0, 25.0, 20.11111111111111)","(10.0, 13.0, 12.65625)","(17.0, 44.0, 39.76470588235294)"
11-01-2023 20:41:25.078211,"(5.0, 8.4, 8.082051282051282)","(3.3, 4.1, 4.0)","(16.0, 28.0, 26.444444444444443)","(61.0, 60.0, 59.16666666666667)","(2.15, 2.4, 2.39390243902439)","(15.0, 25.0, 19.945945945945947)","(10.0, 13.0, 12.567567567567568)","(17.0, 44.0, 39.76470588235294)"
11-01-2023 20:41:26.355878,"(5.0, 8.4, 8.082051282051282)","(3.3, 4.1, 4.035483870967742)","(16.0, 28.0, 27.22222222222222)","(61.0, 60.0, 59.16666666666667)","(2.15, 2.4, 2.4168)","(15.0, 25.0, 20.547619047619047)","(10.0, 13.0, 11.653846153846153)","(17.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:27.569344,"(5.0, 8.2, 7.949999999999999)","(3.3, 4.1, 4.05)","(16.0, 28.0, 27.22222222222222)","(61.0, 60.0, 59.565217391304344)","(2.15, 2.46, 2.42)","(15.0, 25.0, 20.547619047619047)","(10.0, 13.0, 12.35)","(17.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:28.767191,"(5.0, 8.2, 7.955555555555555)","(3.3, 4.1, 4.05)","(16.0, 28.0, 27.22222222222222)","(61.0, 60.0, 59.565217391304344)","(2.15, 2.46, 2.4033333333333333)","(15.0, 25.0, 20.464285714285715)","(10.0, 12.5, 11.847826086956522)","(17.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:29.885751,"(5.0, 8.2, 8.0875)","(3.3, 4.2, 4.043478260869565)","(16.0, 28.0, 27.22222222222222)","(61.0, 60.0, 59.565217391304344)","(2.1, 2.42, 2.4033333333333333)","(15.0, 24.0, 22.0)","(10.0, 12.5, 11.9)","(19.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:30.934062,"(5.0, 8.2, 8.0875)","(3.3, 4.2, 4.133333333333334)","(16.0, 28.0, 27.22222222222222)","(61.0, 60.0, 59.565217391304344)","(2.1, 2.42, 2.4026666666666667)","(15.0, 23.0, 20.75)","(10.0, 12.5, 11.9)","(19.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:31.983635,"(5.0, 8.2, 8.0875)","(3.3, 4.2, 4.16)","(16.0, 28.0, 27.22222222222222)","(61.0, 60.0, 59.565217391304344)","(2.1, 2.46, 2.4461333333333335)","(15.0, 23.0, 20.75)","(10.0, 12.5, 11.9)","(19.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:33.003507,"(5.0, 8.2, 8.053846153846154)","(3.3, 4.3, 4.096)","(16.0, 28.0, 27.0)","(61.0, 60.0, 59.565217391304344)","(2.1, 2.46, 2.417014925373134)","(15.0, 23.0, 20.576923076923077)","(10.0, 12.5, 11.82)","(19.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:34.065270,"(5.0, 8.2, 8.053846153846154)","(3.3, 4.2, 4.161538461538462)","(16.0, 28.0, 25.666666666666668)","(61.0, 60.0, 59.565217391304344)","(2.1, 2.42, 2.417014925373134)","(15.0, 23.0, 20.0)","(10.0, 12.5, 11.82)","(19.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:35.443788,"(5.0, 8.2, 7.681818181818182)","(3.3, 4.2, 4.140000000000001)","(16.0, 28.0, 27.0)","(61.0, 60.0, 59.565217391304344)","(2.1, 2.42, 2.415833333333333)","(15.0, 23.0, 19.785714285714285)","(10.0, 12.5, 11.686046511627907)","(19.0, 44.0, 38.758620689655174)"
11-01-2023 20:41:36.676294,"(5.0, 8.2, 7.819999999999999)","(3.3, 4.3, 4.2176470588235295)","(16.0, 28.0, 26.25)","(61.0, 60.0, 59.565217391304344)","(2.1, 2.42, 2.415833333333333)","(15.0, 23.0, 19.785714285714285)","(10.0, 12.5, 11.686046511627907)","(19.0, 44.0, 36.758620689655174)"
11-01-2023 20:41:37.851107,"(5.0, 8.2, 7.819999999999999)","(3.3, 4.3, 4.189655172413793)","(16.0, 28.0, 26.25)","(61.0, 60.0, 59.565217391304344)","(2.1, 2.42, 2.397560975609756)","(15.0, 23.0, 19.95945945945946)","(10.0, 12.5, 11.686046511627907)","(19.0, 44.0, 38.27272727272727)"
11-01-2023 20:41:39.021522,"(5.0, 8.2, 7.907692307692307)","(3.3, 4.3, 4.189655172413793)","(16.0, 28.0, 26.923076923076923)","(51.0, 60.0, 59.565217391304344)","(2.1, 2.4, 2.397560975609756)","(15.0, 23.0, 19.95945945945946)","(10.0, 12.5, 11.686046511627907)","(19.0, 44.0, 38.27272727272727)"
11-01-2023 20:41:40.177448,"(5.0, 8.2, 7.946666666666666)","(3.3, 4.3, 4.233333333333333)","(16.0, 28.0, 26.923076923076923)","(51.0, 60.0, 59.565217391304344)","(2.1, 2.4, 2.395652173913043)","(15.0, 23.0, 19.95945945945946)","(10.0, 12.5, 11.686046511627907)","(19.0, 44.0, 38.27272727272727)"
11-01-2023 20:41:41.239168,"(5.0, 8.2, 7.946666666666666)","(3.3, 4.3, 4.252941176470588)","(16.0, 28.0, 26.25)","(51.0, 60.0, 59.565217391304344)","(2.1, 2.4, 2.418)","(15.0, 23.0, 20.666666666666668)","(10.0, 12.5, 11.45475113122172)","(19.0, 44.0, 38.27272727272727)"
11-01-2023 20:41:42.463447,"(5.0, 8.2, 7.961904761904761)","(3.3, 4.3, 4.251219512195122)","(16.0, 28.0, 26.444444444444443)","(51.0, 60.0, 59.565217391304344)","(2.1, 2.42, 2.4205479452054792)","(15.0, 22.0, 19.708333333333332)","(10.0, 11.5, 11.517241379310345)","(19.0, 44.0, 36.758620689655174)"
11-01-2023 20:41:43.617280,"(5.0, 7.8, 7.64)","(3.3, 4.3, 4.257575757575758)","(16.0, 28.0, 24.88888888888889)","(51.0, 60.0, 59.565217391304344)","(2.1, 2.46, 2.4205479452054792)","(15.0, 22.0, 20.53846153846154)","(10.0, 12.0, 11.5)","(19.0, 44.0, 36.5)"
11-01-2023 20:41:44.662239,"(5.0, 7.8, 7.618181818181818)","(3.3, 4.3, 4.241935483870968)","(16.0, 28.0, 25.555555555555557)","(51.0, 60.0, 59.565217391304344)","(2.1, 2.46, 2.4205479452054792)","(15.0, 21.0, 20.25)","(10.0, 12.0, 11.5)","(19.0, 44.0, 41.0)"
11-01-2023 20:41:45.710412,"(5.0, 7.8, 7.618181818181818)","(3.3, 4.3, 4.241935483870968)","(16.0, 28.0, 24.615384615384617)","(51.0, 60.0, 58.07692307692308)","(2.1, 2.46, 2.4005128205128203)","(15.0, 21.0, 20.53846153846154)","(10.0, 12.0, 11.681818181818182)","(19.0, 42.0, 38.666666666666664)"
11-01-2023 20:41:46.759618,"(5.0, 7.8, 7.6)","(3.3, 4.4, 4.315384615384616)","(16.0, 28.0, 24.615384615384617)","(51.0, 60.0, 57.916666666666664)","(2.1, 2.42, 2.4005128205128203)","(15.0, 21.0, 19.842105263157894)","(10.0, 12.0, 11.5625)","(19.0, 42.0, 38.666666666666664)"
11-01-2023 20:41:47.840556,"(5.0, 7.8, 7.643478260869565)","(3.3, 4.4, 4.371428571428572)","(16.0, 28.0, 25.555555555555557)","(51.0, 60.0, 57.916666666666664)","(2.1, 2.42, 2.3986046511627905)","(15.0, 21.0, 19.384615384615383)","(10.0, 12.0, 11.522727272727273)","(19.0, 42.0, 38.44444444444444)"
11-01-2023 20:41:48.886457,"(5.0, 7.8, 7.62)","(3.3, 4.4, 4.3545454545454545)","(16.0, 28.0, 25.066666666666666)","(51.0, 60.0, 57.916666666666664)","(2.1, 2.42, 2.416)","(15.0, 21.0, 19.74074074074074)","(10.0, 12.0, 11.261904761904763)","(19.0, 42.0, 38.21052631578947)"
11-01-2023 20:41:49.905885,"(5.0, 7.8, 7.675)","(3.3, 4.3, 4.28125)","(16.0, 28.0, 25.066666666666666)","(51.0, 60.0, 57.916666666666664)","(2.1, 2.44, 2.404)","(15.0, 21.0, 19.857142857142858)","(10.0, 12.0, 11.270833333333334)","(19.0, 42.0, 38.21052631578947)"
11-01-2023 20:41:50.959846,"(5.0, 7.8, 7.643478260869565)","(3.3, 4.3, 4.275)","(16.0, 28.0, 25.8)","(51.0, 60.0, 57.916666666666664)","(2.1, 2.44, 2.4034782608695653)","(15.0, 21.0, 20.076923076923077)","(10.0, 12.0, 11.35135135135135)","(19.0, 42.0, 36.0)"
11-01-2023 20:41:52.040737,"(5.0, 7.8, 7.6)","(3.3, 4.3, 4.25)","(16.0, 28.0, 25.066666666666666)","(51.0, 60.0, 57.82608695652174)","(2.1, 2.44, 2.417037037037037)","(15.0, 21.0, 20.157894736842106)","(10.0, 12.0, 11.384615384615385)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:41:53.191910,"(5.0, 7.8, 7.6)","(3.3, 4.3, 4.25)","(16.0, 28.0, 26.08695652173913)","(51.0, 60.0, 57.5)","(2.1, 2.42, 2.4219999999999997)","(15.0, 21.0, 20.157894736842106)","(10.0, 11.5, 11.448529411764707)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:41:54.285995,"(5.0, 7.8, 7.6)","(3.3, 4.3, 4.25)","(16.0, 28.0, 26.08695652173913)","(51.0, 60.0, 57.5)","(2.1, 2.46, 2.442962962962963)","(15.0, 21.0, 19.933333333333334)","(10.0, 12.0, 11.285714285714286)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:41:55.432962,"(5.0, 7.8, 7.709090909090909)","(3.3, 4.2, 4.1722222222222225)","(16.0, 28.0, 26.526315789473685)","(51.0, 60.0, 57.5)","(2.1, 2.46, 2.453643410852713)","(15.0, 21.0, 20.2)","(10.0, 11.5, 11.244897959183673)","(19.0, 42.0, 36.285714285714285)"
11-01-2023 20:41:56.859011,"(5.0, 7.8, 7.709090909090909)","(3.3, 4.2, 4.171875)","(16.0, 28.0, 26.08695652173913)","(51.0, 60.0, 57.5)","(2.1, 2.46, 2.4766666666666666)","(15.0, 21.0, 19.666666666666668)","(10.0, 11.5, 11.244897959183673)","(19.0, 42.0, 36.285714285714285)"
11-01-2023 20:41:58.091459,"(5.0, 7.8, 7.709090909090909)","(3.3, 4.2, 4.171875)","(16.0, 28.0, 26.08695652173913)","(51.0, 60.0, 57.5)","(2.1, 2.5, 2.4753846153846153)","(15.0, 21.0, 19.666666666666668)","(10.0, 11.5, 10.886666666666667)","(19.0, 42.0, 36.285714285714285)"
11-01-2023 20:41:59.292808,"(5.0, 7.8, 7.709090909090909)","(3.3, 4.2, 4.171875)","(16.0, 28.0, 27.0)","(51.0, 60.0, 57.5)","(2.1, 2.48, 2.4652631578947366)","(15.0, 21.0, 20.058823529411764)","(10.0, 11.5, 10.891891891891891)","(19.0, 42.0, 36.285714285714285)"
11-01-2023 20:42:00.491538,"(5.0, 7.8, 7.716666666666667)","(3.3, 4.2, 4.143589743589743)","(16.0, 28.0, 27.294117647058822)","(51.0, 60.0, 57.5)","(2.1, 2.5, 2.4652631578947366)","(15.0, 21.0, 19.666666666666668)","(10.0, 11.0, 10.808510638297872)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:42:01.870872,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.135294117647058)","(16.0, 30.0, 27.2)","(51.0, 60.0, 57.5)","(2.1, 2.5, 2.4756521739130433)","(15.0, 21.0, 19.666666666666668)","(10.0, 11.0, 10.713235294117647)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:42:03.209588,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.123333333333333)","(16.0, 30.0, 28.315789473684212)","(51.0, 60.0, 57.5)","(2.1, 2.5, 2.472857142857143)","(15.0, 21.0, 20.058823529411764)","(10.0, 11.0, 10.773255813953488)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:42:04.395215,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.123333333333333)","(16.0, 30.0, 28.315789473684212)","(31.0, 60.0, 57.5)","(2.1, 2.48, 2.457333333333333)","(15.0, 21.0, 20.058823529411764)","(10.0, 11.0, 10.850746268656717)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:42:05.674850,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.123333333333333)","(16.0, 30.0, 28.315789473684212)","(31.0, 60.0, 57.5)","(2.1, 2.48, 2.456)","(15.0, 21.0, 19.666666666666668)","(10.0, 11.0, 10.850746268656717)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:42:06.998731,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.072727272727273)","(16.0, 30.0, 28.285714285714285)","(31.0, 60.0, 57.5)","(2.1, 2.48, 2.4606451612903224)","(15.0, 21.0, 20.25925925925926)","(10.0, 11.0, 10.850746268656717)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:42:08.178566,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.072727272727273)","(16.0, 30.0, 28.736842105263158)","(31.0, 60.0, 57.5)","(2.1, 2.48, 2.4606451612903224)","(15.0, 21.0, 20.032258064516128)","(10.0, 11.0, 10.776470588235295)","(19.0, 42.0, 35.84615384615385)"
11-01-2023 20:42:09.299524,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.072727272727273)","(16.0, 30.0, 28.736842105263158)","(31.0, 60.0, 57.5)","(2.1, 2.48, 2.4646153846153847)","(15.0, 21.0, 19.545454545454547)","(10.0, 11.0, 10.776470588235295)","(19.0, 42.0, 37.27272727272727)"
11-01-2023 20:42:10.529867,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.072727272727273)","(16.0, 30.0, 28.736842105263158)","(31.0, 60.0, 57.5)","(2.1, 2.48, 2.49)","(15.0, 21.0, 19.545454545454547)","(10.0, 11.0, 10.776470588235295)","(19.0, 40.0, 35.44)"
11-01-2023 20:42:11.736882,"(5.0, 7.8, 7.6499999999999995)","(3.3, 4.2, 4.072727272727273)","(16.0, 30.0, 28.736842105263158)","(31.0, 60.0, 57.5)","(2.1, 2.5, 2.4888372093023254)","(15.0, 21.0, 19.272727272727273)","(10.0, 11.0, 10.75268817204301)","(19.0, 40.0, 36.2)"
11-01-2023 20:42:12.941569,"(5.0, 7.8, 7.725)","(3.4, 4.2, 4.11764705882353)","(17.0, 30.0, 28.137931034482758)","(31.0, 60.0, 58.23529411764706)","(2.1, 2.5, 2.49)","(15.0, 21.0, 19.333333333333332)","(10.0, 11.0, 10.75268817204301)","(19.0, 40.0, 36.23529411764706)"
