,Resolve Now,Poker Play,God Help Us,Aquimine,Rare Stripe,Cuatro Madres
15-12-2022 11:05:28.489368,"(21.0, 48.0, 44.44444444444444)","(9.0, 11.5, 10.617647058823529)","(19.0, 36.0, 33.6)","(1.8, 2.02, 1.9756923076923076)","(5.5, 6.6, 6.152)","(4.4, 5.3, 5.225)"
15-12-2022 11:05:29.566681,"(21.0, 48.0, 44.44444444444444)","(9.0, 11.5, 10.617647058823529)","(19.0, 36.0, 33.6)","(1.8, 2.02, 1.9684)","(5.5, 6.6, 6.152)","(4.4, 5.3, 5.2153846153846155)"
15-12-2022 11:05:30.595269,"(21.0, 48.0, 44.44444444444444)","(9.0, 11.5, 10.617647058823529)","(19.0, 36.0, 33.6)","(1.8, 1.99, 1.9688235294117646)","(5.5, 6.6, 6.191489361702128)","(4.4, 5.4, 5.2153846153846155)"
15-12-2022 11:05:31.613011,"(21.0, 48.0, 44.44444444444444)","(9.0, 11.5, 10.617647058823529)","(19.0, 36.0, 33.6)","(1.8, 1.99, 1.9688235294117646)","(5.5, 6.6, 6.191489361702128)","(4.4, 5.4, 5.282352941176471)"
15-12-2022 11:05:32.584261,"(21.0, 48.0, 44.44444444444444)","(9.0, 11.5, 10.666666666666666)","(19.0, 36.0, 33.6)","(1.8, 1.99, 1.9736363636363636)","(5.5, 6.6, 6.191489361702128)","(4.4, 5.4, 5.133333333333334)"
15-12-2022 11:05:33.511611,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.666666666666666)","(19.0, 36.0, 33.6)","(1.8, 1.99, 1.9692307692307691)","(5.5, 6.6, 6.272)","(4.4, 5.4, 5.025)"
15-12-2022 11:05:34.520355,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.666666666666666)","(19.0, 36.0, 33.6)","(1.8, 1.99, 1.9692307692307691)","(5.5, 6.6, 6.272)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:35.549232,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 36.0, 33.6)","(1.8, 1.99, 1.9692307692307691)","(5.5, 6.6, 6.272)","(4.4, 5.3, 5.266666666666667)"
15-12-2022 11:05:36.609204,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 36.0, 33.6)","(1.8, 1.99, 1.9692307692307691)","(5.5, 6.6, 6.272)","(4.4, 5.3, 5.266666666666667)"
15-12-2022 11:05:37.715495,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 36.0, 33.6)","(1.8, 1.99, 1.9692307692307691)","(5.5, 6.6, 6.272)","(4.4, 5.3, 5.266666666666667)"
15-12-2022 11:05:38.841987,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 36.0, 24.58823529411765)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.6, 6.275)","(4.4, 5.3, 5.257142857142857)"
15-12-2022 11:05:39.911204,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 44.0, 35.333333333333336)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.294736842105263)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:40.992683,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 42.0, 38.666666666666664)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.294736842105263)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:41.961814,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 42.0, 38.666666666666664)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.246153846153846)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:42.902779,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 42.0, 38.666666666666664)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.246153846153846)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:43.863949,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.875)","(19.0, 42.0, 38.666666666666664)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.246153846153846)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:44.856846,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.73076923076923)","(19.0, 42.0, 38.666666666666664)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.246153846153846)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:45.950046,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.73076923076923)","(19.0, 42.0, 38.666666666666664)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.246153846153846)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:47.001033,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.428571428571429)","(19.0, 42.0, 38.666666666666664)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.285714285714286)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:48.050448,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.5, 10.428571428571429)","(19.0, 42.0, 37.714285714285715)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.236363636363636)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:48.971442,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.0, 10.615384615384615)","(19.0, 42.0, 37.714285714285715)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.236363636363636)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:49.873798,"(21.0, 48.0, 43.42857142857143)","(9.0, 11.0, 10.615384615384615)","(17.0, 42.0, 37.714285714285715)","(1.8, 1.99, 1.9761538461538461)","(5.5, 6.4, 6.236363636363636)","(4.4, 5.3, 5.26)"
15-12-2022 11:05:50.850442,"(21.0, 48.0, 43.42857142857143)","(8.5, 11.0, 10.615384615384615)","(19.0, 42.0, 34.5)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.247619047619048)","(4.4, 5.3, 5.266666666666667)"
15-12-2022 11:05:51.803892,"(21.0, 48.0, 41.6)","(8.5, 11.0, 10.571428571428571)","(19.0, 42.0, 30.0)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.247619047619048)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:52.890975,"(21.0, 48.0, 41.6)","(8.5, 11.0, 10.571428571428571)","(19.0, 42.0, 31.5)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.247619047619048)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:53.920091,"(21.0, 48.0, 41.6)","(8.5, 11.0, 10.571428571428571)","(19.0, 42.0, 31.5)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.171428571428572)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:54.912845,"(21.0, 48.0, 41.6)","(8.5, 11.0, 10.571428571428571)","(19.0, 42.0, 35.0)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.171428571428572)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:55.825216,"(21.0, 48.0, 41.6)","(8.5, 11.0, 10.571428571428571)","(19.0, 42.0, 30.8)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.171428571428572)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:56.715420,"(21.0, 48.0, 41.6)","(8.5, 11.0, 10.571428571428571)","(18.0, 42.0, 30.8)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.171428571428572)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:57.708591,"(21.0, 48.0, 41.6)","(8.5, 10.5, 10.235294117647058)","(18.0, 42.0, 35.2)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.222222222222222)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:58.786007,"(21.0, 48.0, 41.6)","(8.5, 10.5, 10.235294117647058)","(18.0, 42.0, 35.2)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.222222222222222)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:05:59.881005,"(21.0, 48.0, 42.0)","(8.5, 10.5, 10.235294117647058)","(18.0, 42.0, 35.0)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.222222222222222)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:06:00.923779,"(21.0, 48.0, 42.0)","(8.5, 10.5, 10.235294117647058)","(18.0, 42.0, 35.0)","(1.75, 1.99, 1.978)","(5.5, 6.4, 6.181818181818182)","(4.4, 5.4, 5.266666666666667)"
15-12-2022 11:06:01.904417,"(21.0, 48.0, 42.0)","(8.5, 10.5, 10.235294117647058)","(18.0, 42.0, 35.0)","(1.75, 1.99, 1.97)","(5.5, 6.4, 6.253333333333334)","(4.4, 5.4, 5.3500000000000005)"
15-12-2022 11:06:02.744837,"(21.0, 48.0, 42.0)","(8.5, 10.5, 10.304347826086957)","(18.0, 44.0, 34.0)","(1.75, 1.97, 1.9678571428571427)","(5.5, 6.4, 6.253333333333334)","(4.4, 5.4, 5.3500000000000005)"
15-12-2022 11:06:03.740861,"(20.0, 48.0, 42.0)","(8.5, 10.5, 10.304347826086957)","(18.0, 44.0, 34.11764705882353)","(1.75, 1.99, 1.979090909090909)","(5.5, 6.4, 6.258064516129032)","(4.4, 5.4, 5.352941176470589)"
15-12-2022 11:06:04.762348,"(20.0, 48.0, 42.0)","(8.5, 10.5, 10.038461538461538)","(18.0, 44.0, 33.8)","(1.75, 2.0, 1.9528571428571428)","(5.5, 6.4, 6.2625)","(4.4, 5.4, 5.416666666666667)"
15-12-2022 11:06:05.837046,"(20.0, 48.0, 42.0)","(8.5, 10.5, 10.038461538461538)","(18.0, 44.0, 33.8)","(1.75, 2.0, 1.9522727272727272)","(5.5, 6.6, 6.236619718309859)","(4.4, 5.5, 5.355555555555556)"
15-12-2022 11:06:06.865333,"(20.0, 48.0, 42.0)","(8.5, 10.5, 10.026315789473685)","(18.0, 44.0, 33.8)","(1.75, 2.0, 1.9602272727272727)","(5.5, 6.6, 6.236619718309859)","(4.4, 5.5, 5.355555555555556)"
15-12-2022 11:06:07.876151,"(20.0, 48.0, 42.0)","(8.5, 10.5, 10.026315789473685)","(18.0, 44.0, 33.8)","(1.75, 2.0, 1.9602272727272727)","(5.5, 6.6, 6.236619718309859)","(4.4, 5.5, 5.355555555555556)"
15-12-2022 11:06:08.912511,"(20.0, 48.0, 42.0)","(8.5, 10.5, 10.026315789473685)","(18.0, 44.0, 35.81818181818182)","(1.75, 2.0, 1.9720588235294116)","(5.5, 6.6, 6.236619718309859)","(4.4, 5.5, 5.355555555555556)"
15-12-2022 11:06:09.817725,"(20.0, 48.0, 42.0)","(8.5, 10.5, 10.026315789473685)","(18.0, 44.0, 35.81818181818182)","(1.75, 2.04, 1.9720588235294116)","(5.5, 6.6, 6.236619718309859)","(4.4, 5.5, 5.247058823529412)"
15-12-2022 11:06:10.704920,"(20.0, 48.0, 45.33333333333333)","(8.5, 10.5, 10.022727272727273)","(18.0, 44.0, 35.81818181818182)","(1.75, 2.02, 2.006666666666667)","(5.5, 6.6, 6.236619718309859)","(4.4, 5.4, 5.170588235294117)"
15-12-2022 11:06:11.793411,"(20.0, 48.0, 45.33333333333333)","(8.5, 10.5, 10.022727272727273)","(18.0, 44.0, 36.5)","(1.75, 2.02, 2.011111111111111)","(5.5, 6.6, 6.269230769230769)","(4.4, 5.4, 5.170588235294117)"
15-12-2022 11:06:12.845825,"(20.0, 48.0, 45.6)","(8.5, 10.5, 10.022727272727273)","(18.0, 44.0, 36.5)","(1.75, 2.02, 1.9872602739726026)","(5.5, 6.6, 6.228571428571429)","(4.4, 5.4, 5.170588235294117)"
15-12-2022 11:06:13.919192,"(20.0, 48.0, 45.6)","(8.5, 10.5, 10.022727272727273)","(18.0, 44.0, 36.5)","(1.75, 2.04, 1.9941666666666666)","(5.5, 6.4, 6.133333333333334)","(4.4, 5.4, 5.209090909090909)"
15-12-2022 11:06:14.943322,"(20.0, 48.0, 45.6)","(8.5, 10.5, 10.022727272727273)","(18.0, 44.0, 36.5)","(1.75, 2.04, 1.9941666666666666)","(5.5, 6.2, 6.0200000000000005)","(4.4, 5.4, 5.209090909090909)"
15-12-2022 11:06:15.909761,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.022727272727273)","(18.0, 44.0, 36.5)","(1.8, 2.04, 1.9997560975609756)","(5.5, 6.2, 6.0200000000000005)","(4.4, 5.4, 5.209090909090909)"
15-12-2022 11:06:16.770217,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.022727272727273)","(18.0, 44.0, 36.5)","(1.8, 2.04, 1.9977464788732395)","(5.5, 6.2, 6.094117647058824)","(4.4, 5.4, 5.2894736842105265)"
15-12-2022 11:06:17.676799,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.022727272727273)","(18.0, 44.0, 36.5)","(1.8, 2.04, 1.9977464788732395)","(5.5, 6.2, 6.06923076923077)","(4.4, 5.4, 5.295)"
15-12-2022 11:06:18.713035,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.022727272727273)","(21.0, 44.0, 34.625)","(1.8, 2.04, 2.0015384615384617)","(5.5, 6.2, 6.112903225806452)","(4.4, 5.4, 5.04375)"
15-12-2022 11:06:19.733042,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.03125)","(21.0, 44.0, 34.625)","(1.8, 2.04, 2.002121212121212)","(5.5, 6.2, 6.11)","(4.4, 5.1, 5.241935483870968)"
15-12-2022 11:06:20.774312,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.03125)","(21.0, 44.0, 35.1764705882353)","(1.8, 2.04, 2.002121212121212)","(5.5, 6.2, 6.11)","(4.4, 5.3, 5.2)"
15-12-2022 11:06:21.923587,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.03125)","(21.0, 44.0, 35.1764705882353)","(1.8, 2.04, 2.0095121951219515)","(5.5, 6.2, 6.11)","(4.4, 5.3, 5.125)"
15-12-2022 11:06:23.059073,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.03125)","(21.0, 44.0, 35.1764705882353)","(1.8, 2.04, 2.0095121951219515)","(5.5, 6.2, 6.138636363636364)","(4.4, 5.3, 5.125)"
15-12-2022 11:06:24.176682,"(21.0, 48.0, 45.6)","(8.5, 10.5, 10.03125)","(21.0, 44.0, 35.1764705882353)","(1.8, 2.04, 2.0095121951219515)","(5.5, 6.2, 6.050000000000001)","(4.4, 5.3, 5.109090909090909)"
15-12-2022 11:06:25.210980,"(21.0, 48.0, 45.6)","(8.5, 10.5, 9.93157894736842)","(21.0, 44.0, 35.1764705882353)","(1.8, 2.04, 2.0095121951219515)","(5.5, 6.2, 6.050000000000001)","(4.4, 5.3, 5.109090909090909)"
15-12-2022 11:06:26.449613,"(21.0, 48.0, 45.6)","(8.5, 10.5, 9.985714285714286)","(21.0, 44.0, 35.1764705882353)","(1.8, 2.04, 2.0095121951219515)","(5.5, 6.2, 5.945)","(4.4, 5.3, 5.109090909090909)"
15-12-2022 11:06:27.573370,"(21.0, 48.0, 45.6)","(8.5, 10.5, 9.985714285714286)","(21.0, 44.0, 37.18181818181818)","(1.8, 2.04, 2.0095121951219515)","(5.5, 6.2, 5.945)","(4.4, 5.3, 5.109090909090909)"
15-12-2022 11:06:28.841657,"(21.0, 48.0, 45.6)","(8.5, 10.5, 9.985714285714286)","(21.0, 44.0, 37.18181818181818)","(1.8, 2.04, 2.0095121951219515)","(5.5, 6.2, 5.945)","(4.4, 5.3, 5.109090909090909)"
15-12-2022 11:06:30.034422,"(21.0, 48.0, 45.6)","(8.5, 10.5, 9.985714285714286)","(21.0, 44.0, 37.47826086956522)","(1.8, 2.04, 2.0095121951219515)","(5.5, 6.2, 5.945)","(4.4, 5.3, 5.109090909090909)"
15-12-2022 11:06:31.303149,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.985714285714286)","(21.0, 44.0, 37.47826086956522)","(1.8, 2.04, 2.009736842105263)","(5.5, 6.2, 5.938095238095238)","(4.4, 5.3, 5.172727272727273)"
15-12-2022 11:06:32.424606,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.985714285714286)","(21.0, 44.0, 37.47826086956522)","(1.8, 2.04, 2.0395454545454546)","(5.5, 6.0, 5.935802469135802)","(4.4, 5.3, 5.144444444444444)"
15-12-2022 11:06:33.546050,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.864705882352942)","(21.0, 44.0, 37.47826086956522)","(1.8, 2.06, 2.046046511627907)","(5.5, 6.0, 5.88)","(4.4, 5.3, 5.183333333333333)"
15-12-2022 11:06:34.618761,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.723529411764707)","(21.0, 44.0, 37.47826086956522)","(1.8, 2.06, 2.0494736842105263)","(5.5, 6.0, 5.987500000000001)","(4.4, 5.3, 5.171428571428571)"
15-12-2022 11:06:35.671171,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.48918918918919)","(21.0, 44.0, 37.47826086956522)","(1.8, 2.06, 2.0494736842105263)","(5.5, 6.2, 5.987500000000001)","(4.4, 5.3, 5.171428571428571)"
15-12-2022 11:06:36.702373,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.559574468085106)","(21.0, 44.0, 37.47826086956522)","(1.8, 2.06, 2.0494736842105263)","(5.5, 6.2, 5.977777777777778)","(4.4, 5.3, 5.171428571428571)"
15-12-2022 11:06:37.712219,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.559574468085106)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.06, 2.0494736842105263)","(5.5, 6.2, 5.977777777777778)","(4.4, 5.3, 5.171428571428571)"
15-12-2022 11:06:38.704370,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.495454545454544)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.06, 2.0494736842105263)","(5.5, 6.2, 5.977777777777778)","(4.4, 5.3, 5.171428571428571)"
15-12-2022 11:06:39.753934,"(21.0, 48.0, 46.5)","(8.5, 10.5, 9.495454545454544)","(21.0, 48.0, 44.18181818181818)","(1.8, 2.06, 2.0503225806451613)","(5.5, 6.2, 5.956756756756757)","(4.4, 5.3, 5.119999999999999)"
15-12-2022 11:06:40.743360,"(21.0, 48.0, 46.5)","(8.5, 10.0, 9.77142857142857)","(21.0, 48.0, 44.18181818181818)","(1.8, 2.06, 2.0503225806451613)","(5.5, 6.2, 5.956756756756757)","(4.4, 5.3, 5.228947368421053)"
15-12-2022 11:06:41.741590,"(21.0, 48.0, 46.5)","(8.5, 10.0, 9.7)","(21.0, 48.0, 44.18181818181818)","(1.8, 2.06, 2.058051948051948)","(5.5, 6.2, 5.956756756756757)","(4.4, 5.3, 5.1499999999999995)"
15-12-2022 11:06:42.761543,"(21.0, 48.0, 46.5)","(8.5, 10.0, 9.563636363636363)","(21.0, 48.0, 44.18181818181818)","(1.8, 2.06, 2.058051948051948)","(5.5, 6.2, 5.956756756756757)","(4.4, 5.3, 5.1499999999999995)"
15-12-2022 11:06:43.763895,"(21.0, 48.0, 46.5)","(8.5, 10.0, 9.345454545454546)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.06, 2.0591666666666666)","(5.5, 6.2, 5.956756756756757)","(4.4, 5.3, 5.1875)"
15-12-2022 11:06:44.827909,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.345454545454546)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.0705527638190957)","(5.5, 6.2, 5.995454545454546)","(4.4, 5.2, 5.17)"
15-12-2022 11:06:45.834643,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.345454545454546)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.0705527638190957)","(5.5, 6.2, 5.995454545454546)","(4.4, 5.2, 5.17)"
15-12-2022 11:06:46.835754,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.261538461538462)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.06, 2.05609756097561)","(5.5, 6.2, 5.995744680851064)","(4.4, 5.2, 5.17)"
15-12-2022 11:06:47.829165,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.431578947368422)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.0604651162790697)","(5.5, 6.2, 6.015384615384615)","(4.4, 5.2, 5.0636363636363635)"
15-12-2022 11:06:48.850731,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.431578947368422)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.0604651162790697)","(5.5, 6.2, 6.015384615384615)","(4.4, 5.2, 5.07)"
15-12-2022 11:06:49.874121,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.568)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.06, 2.05)","(5.5, 6.2, 6.032558139534884)","(4.4, 5.2, 5.0777777777777775)"
15-12-2022 11:06:50.805565,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.568)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.06, 2.05)","(5.5, 6.2, 6.032558139534884)","(4.4, 5.1, 5.0777777777777775)"
15-12-2022 11:06:51.778833,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.568)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.058494623655914)","(5.5, 6.2, 6.032558139534884)","(4.4, 5.1, 5.0777777777777775)"
15-12-2022 11:06:52.760860,"(21.0, 48.0, 46.5)","(8.0, 10.0, 9.568)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.058723404255319)","(5.5, 6.2, 6.032558139534884)","(4.4, 5.1, 5.0777777777777775)"
15-12-2022 11:06:53.734285,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.568)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.058723404255319)","(5.5, 6.2, 5.965853658536585)","(4.4, 5.1, 5.0777777777777775)"
15-12-2022 11:06:54.708021,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.568)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.058494623655914)","(5.5, 6.2, 5.940540540540541)","(4.4, 5.1, 5.0777777777777775)"
15-12-2022 11:06:55.774912,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.568)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.061818181818182)","(5.5, 6.2, 5.941666666666667)","(4.4, 5.1, 5.0777777777777775)"
15-12-2022 11:06:56.751882,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.55)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.061818181818182)","(5.5, 6.2, 5.941666666666667)","(4.4, 5.1, 5.0777777777777775)"
15-12-2022 11:06:57.741246,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.657142857142857)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.061818181818182)","(5.5, 6.2, 5.941666666666667)","(4.4, 5.1, 5.058333333333334)"
15-12-2022 11:06:58.709843,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.657142857142857)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.061818181818182)","(5.5, 6.2, 5.941666666666667)","(4.4, 5.1, 5.058333333333334)"
15-12-2022 11:06:59.621059,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.657142857142857)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.061651376146789)","(5.5, 6.2, 5.941666666666667)","(4.4, 5.1, 5.073684210526316)"
15-12-2022 11:07:00.580345,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.4)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.08, 2.0534653465346535)","(5.5, 6.2, 6.0062500000000005)","(4.4, 5.1, 5.08695652173913)"
15-12-2022 11:07:01.518644,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.63076923076923)","(21.0, 48.0, 43.69230769230769)","(1.8, 2.08, 2.0534653465346535)","(5.5, 6.2, 6.0200000000000005)","(4.4, 5.1, 5.083333333333333)"
15-12-2022 11:07:02.462254,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.566666666666666)","(21.0, 48.0, 38.4)","(1.8, 2.04, 2.0245136186770427)","(5.5, 6.2, 6.0200000000000005)","(4.4, 5.1, 5.083333333333333)"
15-12-2022 11:07:03.454142,"(21.0, 48.0, 46.4)","(8.0, 10.0, 9.664516129032258)","(21.0, 48.0, 38.4)","(1.8, 2.04, 2.023135593220339)","(5.5, 6.2, 6.0200000000000005)","(4.4, 5.1, 5.084)"
15-12-2022 11:07:04.385053,"(21.0, 48.0, 46.285714285714285)","(8.0, 9.8, 9.533333333333333)","(21.0, 48.0, 38.4)","(1.8, 2.04, 2.026949152542373)","(5.5, 6.2, 6.0200000000000005)","(4.4, 5.1, 5.084)"
15-12-2022 11:07:05.325686,"(21.0, 48.0, 46.285714285714285)","(8.0, 9.8, 9.533333333333333)","(21.0, 48.0, 38.4)","(1.8, 2.04, 2.026949152542373)","(5.5, 6.2, 6.0200000000000005)","(4.4, 5.1, 5.084)"
15-12-2022 11:07:06.274647,"(21.0, 48.0, 46.285714285714285)","(7.5, 9.8, 9.533333333333333)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.04, 2.0270689655172416)","(5.0, 6.2, 6.0200000000000005)","(4.4, 5.1, 5.086206896551724)"
15-12-2022 11:07:07.300888,"(21.0, 48.0, 45.333333333333336)","(7.5, 9.8, 9.533333333333333)","(21.0, 48.0, 38.4)","(1.8, 2.04, 2.0270689655172416)","(5.0, 6.2, 6.050000000000001)","(4.4, 5.1, 5.066666666666666)"
15-12-2022 11:07:08.280500,"(21.0, 48.0, 45.333333333333336)","(7.5, 9.8, 9.533333333333333)","(21.0, 48.0, 38.4)","(1.8, 2.04, 2.0270689655172416)","(5.0, 6.2, 6.050000000000001)","(4.4, 5.1, 5.066666666666666)"
15-12-2022 11:07:09.299420,"(21.0, 48.0, 45.333333333333336)","(7.5, 9.8, 9.533333333333333)","(21.0, 48.0, 43.333333333333336)","(1.8, 2.04, 2.0295104895104896)","(5.0, 6.2, 6.056)","(4.4, 5.1, 5.053333333333333)"
15-12-2022 11:07:10.223335,"(21.0, 48.0, 45.333333333333336)","(7.5, 9.8, 9.476190476190476)","(21.0, 48.0, 43.69230769230769)","(1.8, 2.04, 2.0295104895104896)","(5.0, 6.2, 6.056)","(4.4, 5.1, 5.030769230769231)"
15-12-2022 11:07:11.132676,"(21.0, 48.0, 45.333333333333336)","(7.5, 9.8, 9.476190476190476)","(21.0, 48.0, 43.69230769230769)","(1.8, 2.04, 2.0295104895104896)","(5.0, 6.2, 6.056)","(4.4, 5.1, 5.030769230769231)"
15-12-2022 11:07:12.091095,"(21.0, 48.0, 45.333333333333336)","(7.5, 9.8, 9.476190476190476)","(21.0, 48.0, 43.69230769230769)","(1.8, 2.04, 2.0290066225165564)","(5.0, 6.2, 6.050000000000001)","(4.4, 5.1, 5.030769230769231)"
15-12-2022 11:07:13.037413,"(21.0, 48.0, 45.333333333333336)","(7.5, 9.8, 9.442105263157895)","(21.0, 48.0, 43.69230769230769)","(1.8, 2.04, 2.0290066225165564)","(5.0, 6.2, 6.050000000000001)","(4.4, 5.1, 5.030769230769231)"
15-12-2022 11:07:14.061499,"(21.0, 48.0, 43.2)","(7.5, 9.8, 9.470967741935484)","(21.0, 48.0, 38.4)","(1.8, 2.04, 2.0305627705627707)","(5.0, 6.2, 6.0344827586206895)","(4.4, 5.1, 5.065384615384615)"
15-12-2022 11:07:15.069453,"(21.0, 48.0, 42.857142857142854)","(7.5, 9.6, 9.4)","(21.0, 48.0, 41.14285714285714)","(1.8, 2.04, 2.0530434782608697)","(5.0, 6.2, 6.108333333333333)","(4.4, 5.1, 5.085185185185185)"
