,Moraine Marco,Crackerjack Bull,Menari Tom,Winston Town,Your Colour Room,Aston Wyatt,Moraine Baloo
10-01-2023 15:03:22.540934,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:23.692193,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:24.878005,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:26.020315,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:27.097921,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:28.208579,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:29.322226,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:30.504699,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:31.693566,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:32.902949,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:34.047246,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:35.131356,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:36.187822,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:37.271759,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:38.365669,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:39.442442,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:40.468923,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:41.485229,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:42.561799,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 44.16666666666667)","(81.0, 570.0, 485.0)"
10-01-2023 15:03:43.673245,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 36.45454545454545)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:44.815896,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 36.45454545454545)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:45.918809,"(14.0, 42.0, 26.4)","(2.6, 4.6, 2.9375)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 36.45454545454545)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:46.972062,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 36.45454545454545)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:48.015950,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:48.967987,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:49.919908,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:50.917655,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:51.899126,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:52.959188,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:53.879238,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:54.828722,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:55.797307,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:56.769213,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:57.786500,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:58.814173,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:03:59.799611,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:00.730193,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:01.675524,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:02.666937,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:03.752058,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:04.833306,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:05.890741,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:06.884691,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:07.806127,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.373333333333333)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:08.787498,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.8, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:09.724295,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:10.770367,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:11.791165,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:12.837020,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:13.829160,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:14.822868,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:15.835283,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:16.851611,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:17.895081,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:18.900752,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:19.908008,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:20.887233,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:21.846942,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:22.773364,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:23.775341,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:24.748875,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:25.818292,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:26.833423,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:27.881005,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:28.842406,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:29.815342,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:30.719335,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:31.643586,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 75.0, 37.18181818181819)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:32.608881,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:33.560509,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:34.607618,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 513.3333333333333)"
10-01-2023 15:04:35.611943,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 429.0)"
10-01-2023 15:04:36.630606,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:37.611327,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:38.623573,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:39.620513,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:40.588703,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:41.573105,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:42.532129,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:43.500134,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:44.426684,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:45.449368,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:46.466799,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:47.576349,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:48.639557,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:49.691453,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:50.678221,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 35.81818181818181)","(81.0, 470.0, 429.0)"
10-01-2023 15:04:51.612032,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 185.88235294117646)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 470.0, 485.0)"
10-01-2023 15:04:52.544361,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 485.0)"
10-01-2023 15:04:53.521727,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 485.0)"
10-01-2023 15:04:54.510906,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 485.0)"
10-01-2023 15:04:55.500879,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 485.0)"
10-01-2023 15:04:56.590199,"(14.0, 42.0, 26.4)","(2.6, 3.9, 2.7923076923076926)","(41.0, 350.0, 195.0)","(4.2, 6.6, 4.5777777777777775)","(1.9, 2.7, 2.018181818181818)","(21.0, 70.0, 40.625)","(81.0, 570.0, 485.0)"
