,Glenreagh Burner,Kratos Rising,Flop Wedge,Rock This Joint,Deceiving,Gary The Goat
04-01-2023 11:01:46.763942,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:47.772536,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:48.750064,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:49.677296,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:50.649378,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:51.552352,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:52.423865,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:53.285318,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:54.151992,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:55.022372,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:55.843832,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:56.734518,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:57.776456,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:58.667086,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:01:59.610707,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:00.596571,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:01.475792,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:02.318730,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:03.162162,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:04.084091,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:04.957046,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:05.840353,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:06.714236,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:07.592678,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:08.469540,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:09.359421,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:10.271284,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:11.261339,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:12.252059,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:13.200650,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:14.182382,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:15.125925,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:16.144697,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:17.120746,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:18.074735,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:19.042483,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:19.960280,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:20.917061,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:21.879755,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:22.829922,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:23.736896,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:24.639819,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:25.538665,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:26.457780,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:27.317550,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:28.197555,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:29.100916,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:29.956244,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:30.865019,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:31.728310,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:32.627674,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:33.489851,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:34.397012,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:35.283849,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:36.161602,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:37.050870,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:37.958247,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:38.864429,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:39.771359,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:40.644734,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:41.532472,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:42.375182,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:43.250418,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:44.113835,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:45.049636,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:45.963435,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:46.874262,"(7.0, 16.0, 15.0)","(101.0, 650.0, 540.0)","(31.0, 220.0, 127.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:47.817026,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:48.778773,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:49.741218,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:50.681550,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:51.667072,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:52.547072,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:53.425936,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:54.327156,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:55.196977,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:56.129905,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:57.003636,"(7.0, 16.0, 15.0)","(101.0, 650.0, 560.0)","(31.0, 220.0, 128.0)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:57.966160,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:58.897508,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:02:59.824974,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:00.743859,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:01.605708,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:02.483685,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:03.361780,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:04.230243,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:05.123781,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:05.982871,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:06.892941,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:07.799410,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:08.732152,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:09.657173,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:10.654752,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:11.637951,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:12.582294,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:13.535027,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:14.456596,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:15.385183,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:16.311025,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:17.213599,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:18.089921,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:18.944794,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:19.839413,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:20.685086,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:21.615199,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:22.568626,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:23.504585,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:24.386844,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:25.251804,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:26.123372,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:26.975434,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:27.843639,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:28.783713,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:29.671285,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:30.645706,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:31.569911,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
04-01-2023 11:03:32.554280,"(7.0, 16.0, 15.0)","(101.0, 650.0, 372.5)","(31.0, 220.0, 102.5)","(2.1, 3.4, 2.63)","(31.0, 200.0, 95.0)","(1.7, 2.48, 2.0179464285714284)"
