,Contract,Out Of Cash,Hope Sure Can,Murphys Mate,Traviss Lauryn,Lightning Zeal,First Black Jack,Nando Flyer
08-01-2023 18:45:39.842322,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:41.148163,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:42.461121,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:43.680900,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:44.774967,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:45.962120,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:47.147931,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:48.460917,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:49.944410,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 40.0)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:51.209517,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.6434615384615385)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:52.508891,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.48, 1.6434615384615385)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:54.076965,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.46, 1.76)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:55.833313,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.46, 1.76)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:57.100430,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.46, 1.7231818181818181)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:58.358959,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.44, 1.7923076923076924)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:45:59.627710,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.440000000000001)"
08-01-2023 18:46:00.843316,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.683333333333334)"
08-01-2023 18:46:02.026103,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.375)"
08-01-2023 18:46:03.097583,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:04.335887,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:05.620092,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:06.876223,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:08.168057,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:09.359156,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:10.519178,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:11.681632,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:12.901999,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:14.106837,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:15.324678,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:16.564177,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:17.756896,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:18.986546,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:20.195328,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7923076923076924)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:21.462996,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.4, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:22.701881,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:23.943541,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:25.128326,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:26.346387,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:27.557629,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:28.827631,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:30.092326,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:31.305893,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.75)"
08-01-2023 18:46:32.597968,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.233333333333334)"
08-01-2023 18:46:33.920469,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.322222222222223)"
08-01-2023 18:46:35.212618,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.411111111111111)"
08-01-2023 18:46:36.480201,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.620000000000001)"
08-01-2023 18:46:37.712509,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.411111111111111)"
08-01-2023 18:46:38.952344,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.620000000000001)"
08-01-2023 18:46:40.231227,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.620000000000001)"
08-01-2023 18:46:41.585281,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 52.14285714285714)","(5.0, 9.6, 9.225)","(41.0, 250.0, 97.14285714285714)","(21.0, 65.0, 28.333333333333332)","(51.0, 540.0, 294.0)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 10.411111111111111)"
08-01-2023 18:46:42.924723,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 250.0, 181.71428571428572)","(21.0, 65.0, 38.0)","(51.0, 540.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.5625)"
08-01-2023 18:46:44.341627,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.5625)"
08-01-2023 18:46:45.764883,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.8125)"
08-01-2023 18:46:47.355963,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.5625)"
08-01-2023 18:46:48.855855,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.458333333333334)"
08-01-2023 18:46:50.184216,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.5625)"
08-01-2023 18:46:51.903568,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.458333333333334)"
08-01-2023 18:46:53.510455,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.458333333333334)"
08-01-2023 18:46:54.845232,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.5625)"
08-01-2023 18:46:56.133303,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.5625)"
08-01-2023 18:46:57.404617,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.5625)"
08-01-2023 18:46:58.723021,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.458333333333334)"
08-01-2023 18:47:00.045083,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.454545454545455)"
08-01-2023 18:47:01.379361,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 434.18181818181813)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.458333333333334)"
08-01-2023 18:47:02.646900,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.454545454545455)"
08-01-2023 18:47:03.884950,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.8125)"
08-01-2023 18:47:05.202958,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.458333333333334)"
08-01-2023 18:47:06.451906,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 8.4375)"
08-01-2023 18:47:07.725483,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:08.894502,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:10.176949,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 181.71428571428572)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:11.450634,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:12.740409,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:13.956687,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:15.143098,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 73.18181818181819)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:16.295687,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 70.0)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:17.594400,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 70.0)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:18.859994,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 70.0)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:20.062946,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 70.0)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 425.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:21.179570,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 70.0)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 520.0, 349.3333333333333)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:22.380645,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 70.0)","(5.0, 9.6, 9.225)","(41.0, 240.0, 182.28571428571428)","(21.0, 55.0, 38.0)","(51.0, 500.0, 401.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:23.488693,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 70.0)","(5.0, 9.6, 9.225)","(41.0, 240.0, 134.0)","(21.0, 55.0, 38.0)","(51.0, 490.0, 401.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
08-01-2023 18:47:24.697105,"(5.0, 10.5, 8.766666666666666)","(31.0, 110.0, 70.0)","(5.0, 9.6, 9.225)","(41.0, 230.0, 134.0)","(21.0, 55.0, 38.0)","(51.0, 490.0, 401.6)","(1.5, 2.38, 1.7458823529411764)","(6.5, 11.5, 9.866666666666667)"
