,Alpha Raphel,Pimmy,Myka,Cracking Miss,Curious Caza,Once You Go
04-01-2023 13:27:55.359572,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.04, 2.0242857142857145)","(13.0, 22.0, 18.75)"
04-01-2023 13:27:56.323682,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.0242857142857145)","(13.0, 22.0, 18.75)"
04-01-2023 13:27:57.241808,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.000909090909091)","(13.0, 22.0, 19.075)"
04-01-2023 13:27:58.130168,"(6.0, 7.6, 7.3619047619047615)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.285714285714286)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.0075)","(13.0, 22.0, 19.075)"
04-01-2023 13:27:59.115724,"(6.0, 7.6, 7.295652173913043)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.0090909090909093)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:00.103574,"(6.0, 7.6, 7.295652173913043)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 1.9969999999999999)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:01.107406,"(6.0, 7.6, 7.295652173913043)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 1.9969999999999999)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:02.097552,"(6.0, 7.6, 7.295652173913043)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 1.9969999999999999)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:03.007611,"(6.0, 7.6, 7.295652173913043)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 1.9969999999999999)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:03.941467,"(6.0, 7.6, 7.295652173913043)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 1.976)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:04.846494,"(6.0, 7.6, 7.488888888888889)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.0010526315789474)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:05.798039,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.0010526315789474)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:06.823109,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.032)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:07.771172,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.041935483870968)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:08.696292,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.041935483870968)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:09.542447,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.041935483870968)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:10.437622,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.041935483870968)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:11.430678,"(6.0, 7.4, 7.20952380952381)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.0191666666666666)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:12.493637,"(6.0, 7.4, 7.270967741935484)","(11.0, 29.0, 23.944444444444443)","(5.0, 7.0, 6.333333333333333)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.0191666666666666)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:13.531289,"(6.0, 7.4, 7.270967741935484)","(11.0, 29.0, 22.472972972972972)","(5.0, 7.0, 6.214285714285714)","(5.0, 9.8, 9.355555555555556)","(1.85, 2.06, 2.0191666666666666)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:14.724265,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 27.62)","(5.0, 7.0, 6.4)","(5.0, 9.8, 9.514285714285714)","(1.85, 2.06, 2.005909090909091)","(13.0, 22.0, 19.075)"
04-01-2023 13:28:15.916924,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 23.5)","(5.0, 6.8, 6.4)","(5.0, 9.8, 9.514285714285714)","(1.85, 2.06, 2.005909090909091)","(13.0, 22.0, 18.55)"
04-01-2023 13:28:16.821012,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 23.5)","(5.0, 6.8, 6.35)","(5.0, 9.8, 9.514285714285714)","(1.85, 2.06, 2.0052173913043476)","(13.0, 22.0, 18.666666666666668)"
04-01-2023 13:28:17.826530,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 20.8)","(5.0, 6.8, 5.964285714285714)","(5.0, 9.8, 9.669565217391305)","(1.85, 2.06, 2.0052173913043476)","(13.0, 22.0, 18.666666666666668)"
04-01-2023 13:28:18.865980,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 19.6)","(5.0, 6.8, 5.95)","(5.0, 9.8, 9.669565217391305)","(1.85, 2.06, 2.025)","(13.0, 22.0, 18.666666666666668)"
04-01-2023 13:28:19.906039,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 19.6)","(5.0, 6.8, 5.95)","(5.0, 9.8, 9.669565217391305)","(1.85, 2.06, 2.025)","(13.0, 22.0, 18.666666666666668)"
04-01-2023 13:28:20.931871,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 19.6)","(5.0, 6.8, 5.95)","(5.0, 9.8, 9.669565217391305)","(1.85, 2.06, 2.025)","(13.0, 22.0, 18.666666666666668)"
04-01-2023 13:28:21.803762,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 19.6)","(5.0, 6.8, 5.95)","(5.0, 9.8, 9.669565217391305)","(1.85, 2.06, 2.025)","(13.0, 22.0, 20.65)"
04-01-2023 13:28:22.716984,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 21.454545454545453)","(5.0, 6.8, 5.95)","(5.0, 9.8, 9.669565217391305)","(1.85, 2.06, 2.025)","(13.0, 21.0, 19.95)"
04-01-2023 13:28:23.629840,"(6.0, 7.4, 7.270967741935484)","(11.0, 28.0, 20.444444444444443)","(5.0, 6.8, 5.95)","(5.0, 9.8, 9.669565217391305)","(1.85, 2.06, 2.0355)","(13.0, 21.0, 19.95)"
04-01-2023 13:28:24.687577,"(5.5, 7.4, 7.270967741935484)","(11.0, 28.0, 21.625)","(5.0, 6.8, 5.95)","(5.0, 9.8, 9.669565217391305)","(1.9, 2.06, 2.0355)","(13.0, 21.0, 18.725)"
04-01-2023 13:28:25.727189,"(5.5, 7.4, 7.270967741935484)","(11.0, 28.0, 21.625)","(5.0, 6.8, 5.95)","(5.0, 9.8, 9.55)","(1.9, 2.06, 2.0300000000000002)","(13.0, 21.0, 18.725)"
04-01-2023 13:28:26.781942,"(5.5, 7.2, 7.114285714285714)","(11.0, 28.0, 21.625)","(5.0, 6.8, 5.855555555555555)","(5.0, 9.8, 9.4)","(1.9, 2.06, 2.0300000000000002)","(13.0, 21.0, 18.605263157894736)"
04-01-2023 13:28:27.782799,"(5.5, 7.2, 7.114285714285714)","(11.0, 28.0, 21.625)","(5.0, 6.8, 5.855555555555555)","(5.0, 10.0, 9.526315789473685)","(1.9, 2.06, 2.0300000000000002)","(13.0, 21.0, 18.025)"
04-01-2023 13:28:28.908811,"(5.5, 7.2, 7.114285714285714)","(11.0, 28.0, 21.2)","(5.0, 6.8, 5.841666666666667)","(5.0, 10.0, 9.526315789473685)","(1.9, 2.06, 2.0300000000000002)","(13.0, 21.0, 17.6)"
04-01-2023 13:28:31.022416,"(5.5, 7.2, 7.08)","(11.0, 28.0, 21.2)","(5.0, 6.8, 5.841666666666667)","(5.0, 10.0, 9.526315789473685)","(1.9, 2.06, 2.036923076923077)","(13.0, 21.0, 17.4)"
04-01-2023 13:28:32.172357,"(5.5, 7.2, 7.08)","(11.0, 28.0, 21.2)","(5.0, 6.8, 5.841666666666667)","(5.0, 10.0, 9.526315789473685)","(1.9, 2.06, 2.036923076923077)","(13.0, 21.0, 17.080645161290324)"
04-01-2023 13:28:33.303014,"(5.5, 7.4, 7.263636363636364)","(11.0, 28.0, 22.05)","(5.0, 6.6, 5.888888888888888)","(5.0, 10.0, 9.621052631578948)","(1.9, 2.06, 2.025)","(13.0, 21.0, 17.080645161290324)"
04-01-2023 13:28:34.493647,"(5.5, 7.4, 7.263636363636364)","(11.0, 28.0, 22.05)","(5.0, 6.6, 5.857142857142857)","(5.0, 10.0, 9.621052631578948)","(1.9, 2.06, 2.025)","(13.0, 21.0, 17.080645161290324)"
04-01-2023 13:28:35.739526,"(5.5, 7.4, 7.263636363636364)","(11.0, 28.0, 22.05)","(5.0, 6.6, 5.857142857142857)","(5.0, 10.0, 9.621052631578948)","(1.9, 2.06, 2.0479310344827586)","(13.0, 21.0, 17.080645161290324)"
04-01-2023 13:28:36.999731,"(5.5, 7.4, 7.263636363636364)","(11.0, 28.0, 22.05)","(5.0, 6.6, 5.857142857142857)","(5.5, 10.0, 9.621052631578948)","(1.9, 2.06, 2.0479310344827586)","(13.0, 21.0, 17.080645161290324)"
04-01-2023 13:28:38.191284,"(5.5, 7.4, 7.30625)","(11.0, 28.0, 22.05)","(5.0, 6.6, 5.857142857142857)","(5.5, 10.0, 10.381818181818183)","(1.9, 2.06, 2.0479310344827586)","(13.0, 21.0, 17.080645161290324)"
04-01-2023 13:28:39.195302,"(5.5, 7.4, 7.30625)","(11.0, 28.0, 22.05)","(5.0, 6.6, 5.857142857142857)","(5.5, 10.5, 10.441379310344827)","(1.9, 2.06, 2.0300000000000002)","(13.0, 21.0, 17.080645161290324)"
04-01-2023 13:28:40.200297,"(5.5, 7.4, 7.296551724137931)","(12.0, 28.0, 22.05)","(5.0, 6.6, 5.857142857142857)","(5.5, 11.0, 10.441379310344827)","(1.85, 2.06, 2.015)","(13.0, 21.0, 17.080645161290324)"
04-01-2023 13:28:41.233886,"(5.5, 7.4, 7.2)","(12.0, 28.0, 22.115384615384617)","(5.0, 6.4, 5.866666666666666)","(5.5, 11.0, 9.91764705882353)","(1.85, 2.06, 2.02)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:42.320187,"(5.5, 7.4, 7.177777777777778)","(12.0, 28.0, 21.25)","(5.0, 6.2, 5.65)","(5.5, 10.5, 9.825)","(1.85, 2.06, 2.02)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:43.458930,"(5.5, 7.4, 7.177777777777778)","(12.0, 28.0, 21.25)","(5.0, 6.2, 5.65)","(5.5, 10.5, 9.9)","(1.85, 2.06, 2.0356521739130433)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:44.482528,"(5.5, 7.4, 7.177777777777778)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.65)","(5.5, 10.5, 9.9)","(1.85, 2.06, 2.0542857142857143)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:45.523600,"(5.5, 7.8, 7.32)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.65)","(5.5, 10.5, 9.9)","(1.85, 2.08, 2.0363636363636366)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:46.912041,"(5.5, 7.8, 7.615384615384615)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.65)","(5.5, 10.5, 9.864705882352942)","(1.85, 2.08, 2.033333333333333)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:47.935492,"(5.5, 7.8, 7.575)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.65)","(5.5, 10.5, 9.864705882352942)","(1.85, 2.08, 2.0423529411764707)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:49.032755,"(5.5, 7.8, 7.643478260869565)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.997368421052632)","(5.5, 10.5, 10.3)","(1.85, 2.08, 2.0423529411764707)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:50.181415,"(5.5, 7.8, 7.643478260869565)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.76)","(5.5, 10.5, 10.3)","(1.85, 2.08, 2.0444444444444443)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:51.463451,"(5.5, 7.6, 7.509090909090909)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.76)","(5.5, 10.5, 10.3)","(1.85, 2.08, 2.03875)","(13.0, 21.0, 16.78125)"
04-01-2023 13:28:52.897461,"(5.5, 7.6, 7.509090909090909)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.76)","(5.5, 10.5, 10.2375)","(1.85, 2.08, 2.0525)","(13.0, 21.0, 16.64516129032258)"
04-01-2023 13:28:53.985454,"(5.5, 7.6, 7.509090909090909)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.76)","(5.5, 10.5, 10.3)","(1.85, 2.08, 2.0610526315789475)","(13.0, 21.0, 16.64516129032258)"
04-01-2023 13:28:54.919192,"(5.5, 7.6, 7.509090909090909)","(12.0, 28.0, 20.551724137931036)","(5.0, 6.2, 5.76)","(5.5, 10.5, 10.3)","(1.85, 2.08, 2.0610526315789475)","(13.0, 21.0, 16.359375)"
04-01-2023 13:28:56.052713,"(5.5, 7.6, 7.5375)","(12.0, 28.0, 20.516129032258064)","(5.0, 6.2, 5.76)","(5.5, 10.5, 10.3)","(1.85, 2.08, 2.0554545454545456)","(13.0, 21.0, 16.344827586206897)"
04-01-2023 13:28:57.205030,"(5.5, 7.6, 7.6875)","(12.0, 28.0, 21.0)","(5.0, 6.2, 5.833333333333334)","(5.5, 10.5, 10.681818181818182)","(1.85, 2.08, 2.0554545454545456)","(13.0, 21.0, 16.8)"
04-01-2023 13:28:58.487779,"(5.5, 7.8, 7.68)","(12.0, 27.0, 21.0)","(5.0, 6.2, 5.825)","(5.5, 11.5, 11.097560975609756)","(1.85, 2.08, 2.051764705882353)","(13.0, 20.0, 16.571428571428573)"
04-01-2023 13:28:59.647843,"(5.5, 7.8, 7.68)","(12.0, 27.0, 21.0)","(5.0, 6.2, 5.825)","(5.5, 11.5, 11.097560975609756)","(1.85, 2.08, 2.062222222222222)","(13.0, 20.0, 16.235294117647058)"
04-01-2023 13:29:00.773689,"(5.5, 7.8, 7.68)","(12.0, 27.0, 21.0)","(5.0, 6.2, 5.85625)","(5.5, 11.5, 11.125)","(1.85, 2.08, 1.99625)","(13.0, 20.0, 17.0)"
04-01-2023 13:29:01.815509,"(5.5, 7.8, 7.6909090909090905)","(12.0, 26.0, 21.714285714285715)","(5.0, 6.2, 5.85625)","(5.5, 11.5, 10.666666666666666)","(1.85, 2.02, 1.982)","(13.0, 19.5, 16.636363636363637)"
04-01-2023 13:29:02.697026,"(5.5, 7.6, 7.5375)","(12.0, 26.0, 20.923076923076923)","(5.0, 6.2, 5.930769230769231)","(5.5, 11.5, 10.666666666666666)","(1.85, 2.02, 1.982)","(13.0, 19.5, 16.636363636363637)"
04-01-2023 13:29:03.731899,"(5.5, 7.6, 7.5375)","(12.0, 26.0, 20.923076923076923)","(5.0, 6.2, 5.876470588235295)","(5.5, 11.5, 10.944444444444445)","(1.85, 2.02, 1.9915)","(13.0, 19.5, 16.636363636363637)"
04-01-2023 13:29:04.817423,"(5.5, 7.6, 7.5375)","(12.0, 26.0, 20.923076923076923)","(5.0, 6.2, 5.876470588235295)","(6.0, 11.5, 10.944444444444445)","(1.85, 2.02, 1.9925)","(12.0, 19.5, 16.636363636363637)"
04-01-2023 13:29:05.889076,"(5.5, 7.6, 7.5375)","(12.0, 26.0, 20.923076923076923)","(5.0, 6.2, 5.930769230769231)","(6.0, 11.5, 11.142857142857142)","(1.85, 2.02, 1.9925)","(12.0, 19.5, 16.636363636363637)"
04-01-2023 13:29:06.922496,"(5.5, 7.6, 7.5375)","(12.0, 26.0, 20.363636363636363)","(5.0, 6.2, 5.930769230769231)","(6.0, 11.5, 11.236842105263158)","(1.85, 2.02, 1.9925)","(12.0, 19.5, 16.636363636363637)"
04-01-2023 13:29:07.807501,"(5.5, 7.6, 7.5375)","(12.0, 26.0, 20.363636363636363)","(5.0, 6.2, 5.930769230769231)","(6.0, 11.5, 11.236842105263158)","(1.85, 2.02, 1.9925)","(12.0, 19.5, 16.225806451612904)"
04-01-2023 13:29:08.742555,"(6.0, 7.6, 7.5375)","(13.0, 26.0, 20.363636363636363)","(5.0, 6.2, 5.930769230769231)","(6.5, 11.5, 11.3)","(1.8, 2.02, 1.999375)","(12.0, 19.5, 16.225806451612904)"
04-01-2023 13:29:09.791125,"(6.0, 8.0, 7.806896551724138)","(13.0, 25.0, 21.428571428571427)","(5.0, 6.2, 5.925)","(6.5, 11.5, 11.3)","(1.8, 2.02, 1.999375)","(12.0, 19.5, 15.972972972972974)"
04-01-2023 13:29:10.850987,"(6.0, 8.0, 7.733333333333333)","(13.0, 25.0, 20.90909090909091)","(5.0, 6.2, 5.925)","(6.5, 11.5, 11.3)","(1.8, 2.02, 2.0005882352941176)","(12.0, 19.5, 17.315789473684212)"
04-01-2023 13:29:11.876097,"(6.0, 8.0, 7.733333333333333)","(13.0, 25.0, 20.90909090909091)","(5.0, 6.2, 5.925)","(6.5, 11.5, 11.208333333333334)","(1.8, 2.02, 2.0005882352941176)","(12.0, 19.0, 16.6)"
04-01-2023 13:29:12.790474,"(6.0, 8.0, 7.702857142857143)","(13.0, 25.0, 20.90909090909091)","(5.0, 6.2, 5.925)","(6.5, 11.5, 11.208333333333334)","(1.8, 2.02, 2.0005882352941176)","(12.0, 19.0, 16.6)"
04-01-2023 13:29:13.738853,"(6.0, 8.0, 7.702857142857143)","(13.0, 24.0, 21.0)","(5.0, 6.2, 5.925)","(6.5, 11.5, 11.208333333333334)","(1.8, 2.02, 2.0005882352941176)","(12.0, 18.5, 16.647058823529413)"
04-01-2023 13:29:14.702599,"(6.0, 8.0, 7.6689655172413795)","(13.0, 23.0, 22.0)","(5.0, 6.2, 5.925)","(6.5, 11.5, 11.340909090909092)","(1.8, 2.02, 1.9975)","(12.0, 18.5, 16.333333333333332)"
04-01-2023 13:29:15.660668,"(6.0, 8.0, 7.65)","(13.0, 24.0, 22.333333333333332)","(5.0, 6.2, 5.925)","(6.5, 11.5, 11.390625)","(1.8, 2.02, 1.9975)","(12.0, 18.5, 16.09375)"
04-01-2023 13:29:16.653450,"(6.0, 7.8, 7.6695652173913045)","(13.0, 24.0, 23.076923076923077)","(5.0, 6.2, 5.925)","(6.5, 11.5, 11.390625)","(1.8, 2.02, 1.9965217391304348)","(12.0, 18.5, 17.142857142857142)"
04-01-2023 13:29:17.624644,"(6.0, 7.8, 7.608)","(13.0, 24.0, 23.076923076923077)","(5.0, 6.2, 5.925)","(6.5, 12.5, 12.318181818181818)","(1.8, 2.02, 1.9965217391304348)","(12.0, 17.5, 17.142857142857142)"
04-01-2023 13:29:18.542889,"(6.0, 7.8, 7.608)","(13.0, 24.0, 22.8)","(5.0, 6.2, 5.925)","(6.5, 12.5, 12.279411764705882)","(1.8, 2.02, 1.9965217391304348)","(12.0, 17.5, 17.142857142857142)"
04-01-2023 13:29:19.376128,"(6.0, 7.8, 7.608)","(13.0, 24.0, 22.8)","(5.0, 6.2, 5.925)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.02, 1.9965217391304348)","(12.0, 17.5, 17.1875)"
04-01-2023 13:29:20.291526,"(6.0, 7.8, 7.63448275862069)","(13.0, 24.0, 22.8)","(5.0, 6.2, 5.890909090909091)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.02, 2.0028571428571427)","(12.0, 17.5, 17.1875)"
04-01-2023 13:29:21.271310,"(6.0, 7.8, 7.63448275862069)","(13.0, 24.0, 22.8)","(5.0, 6.2, 5.890909090909091)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.02, 2.0028571428571427)","(12.0, 17.5, 17.1875)"
04-01-2023 13:29:22.296650,"(6.0, 7.8, 7.63448275862069)","(13.0, 25.0, 24.5)","(5.0, 6.2, 5.869565217391305)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.02, 1.9969767441860464)","(12.0, 17.5, 16.75)"
04-01-2023 13:29:23.303593,"(6.0, 7.6, 7.523076923076923)","(13.0, 25.0, 22.684210526315788)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.04, 2.026666666666667)","(12.0, 17.0, 16.166666666666668)"
04-01-2023 13:29:24.309395,"(6.0, 7.6, 7.509090909090909)","(13.0, 25.0, 22.684210526315788)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.04, 2.0363636363636366)","(12.0, 17.0, 16.2)"
04-01-2023 13:29:25.198977,"(6.0, 7.6, 7.4526315789473685)","(13.0, 25.0, 22.684210526315788)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.04, 2.0363636363636366)","(12.0, 16.5, 16.2)"
04-01-2023 13:29:26.108953,"(6.0, 7.6, 7.466666666666667)","(13.0, 25.0, 22.684210526315788)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.06, 2.0371428571428574)","(12.0, 16.5, 16.2)"
04-01-2023 13:29:26.997396,"(6.0, 7.6, 7.45)","(13.0, 25.0, 22.103448275862068)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.06, 2.0276190476190474)","(12.0, 16.5, 16.25)"
04-01-2023 13:29:27.930902,"(6.0, 7.6, 7.45)","(13.0, 25.0, 22.103448275862068)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.06, 2.0276190476190474)","(12.0, 16.5, 16.375)"
04-01-2023 13:29:28.848862,"(6.0, 7.6, 7.529411764705882)","(13.0, 25.0, 22.103448275862068)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.06, 2.0276190476190474)","(12.0, 17.0, 16.375)"
04-01-2023 13:29:29.786553,"(6.0, 7.6, 7.529411764705882)","(13.0, 25.0, 22.103448275862068)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.06, 2.024848484848485)","(12.0, 17.0, 15.8)"
04-01-2023 13:29:30.626866,"(6.0, 7.6, 7.4875)","(13.0, 24.0, 23.4)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.06, 2.024848484848485)","(12.0, 17.0, 15.8)"
04-01-2023 13:29:31.561225,"(6.0, 8.0, 7.705263157894737)","(13.0, 24.0, 23.4)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.115384615384615)","(1.8, 2.06, 2.0224242424242425)","(12.0, 17.0, 16.43181818181818)"
04-01-2023 13:29:32.590937,"(6.0, 8.0, 7.8545454545454545)","(13.0, 24.0, 23.4)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.115384615384615)","(1.8, 2.06, 2.0224242424242425)","(12.0, 16.5, 16.43181818181818)"
04-01-2023 13:29:33.542572,"(6.0, 8.0, 7.8)","(13.0, 24.0, 23.4)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.115384615384615)","(1.8, 2.06, 2.0042105263157897)","(12.0, 16.5, 16.615384615384617)"
04-01-2023 13:29:34.535435,"(6.0, 8.0, 7.8)","(13.0, 24.0, 22.333333333333332)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.115384615384615)","(1.8, 2.04, 2.0248)","(12.0, 17.0, 15.75)"
04-01-2023 13:29:35.511919,"(6.0, 8.0, 7.7555555555555555)","(13.0, 24.0, 21.857142857142858)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.115384615384615)","(1.8, 2.04, 2.024166666666667)","(12.0, 17.0, 15.666666666666666)"
04-01-2023 13:29:36.343467,"(6.0, 8.0, 7.771428571428571)","(13.0, 24.0, 21.77777777777778)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.115384615384615)","(1.8, 2.04, 2.024166666666667)","(12.0, 17.0, 15.666666666666666)"
04-01-2023 13:29:37.199042,"(6.0, 8.0, 7.771428571428571)","(13.0, 24.0, 21.77777777777778)","(5.0, 6.0, 5.866666666666667)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.04, 2.0325)","(12.0, 17.0, 15.666666666666666)"
04-01-2023 13:29:38.157880,"(6.0, 8.0, 7.771428571428571)","(13.0, 24.0, 21.77777777777778)","(5.0, 6.0, 5.79375)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.04, 2.0325)","(12.0, 17.0, 15.75)"
04-01-2023 13:29:39.077864,"(6.0, 8.0, 7.788235294117647)","(13.0, 24.0, 21.77777777777778)","(5.0, 6.0, 5.881081081081081)","(6.5, 12.5, 12.242857142857144)","(1.8, 2.04, 2.0325)","(12.0, 17.0, 15.75)"
04-01-2023 13:29:40.051829,"(6.0, 8.0, 7.733333333333333)","(13.0, 23.0, 22.5)","(5.0, 5.9, 5.813157894736842)","(6.5, 12.5, 11.852941176470589)","(1.8, 2.04, 2.0176)","(12.0, 17.0, 16.0)"
04-01-2023 13:29:40.947885,"(6.0, 8.2, 8.028571428571428)","(13.0, 23.0, 22.5)","(5.0, 5.7, 5.655555555555556)","(6.5, 12.5, 12.181818181818182)","(1.8, 2.02, 2.0152)","(12.0, 17.0, 16.0)"
04-01-2023 13:29:41.798642,"(6.0, 8.4, 8.066666666666666)","(13.0, 23.0, 22.25)","(5.0, 5.5, 5.478571428571429)","(6.5, 12.5, 12.225)","(1.8, 2.02, 2.0175)","(12.0, 17.0, 16.0)"
04-01-2023 13:29:42.716485,"(6.0, 8.6, 8.221052631578948)","(13.0, 23.0, 22.25)","(5.0, 5.5, 5.283333333333333)","(6.5, 12.5, 12.225)","(1.8, 2.04, 2.0140000000000002)","(12.0, 17.0, 16.125)"
04-01-2023 13:29:43.670758,"(6.0, 8.6, 8.228571428571428)","(13.0, 23.0, 22.333333333333332)","(5.0, 5.4, 5.34)","(6.5, 12.5, 12.305555555555555)","(1.8, 2.04, 2.0155555555555558)","(12.0, 17.0, 16.125)"
