,Hear The Call Nz,Lara Bay,Regal Nightshade Nz,Jang Pel,Major Tralee,Make Mine Joe,Underthekilt,After Darn,Betting Baron
11-01-2023 18:46:50.501057,"(2.6, 99999, 99990)","(15.0, 22.0, 20.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:46:51.670715,"(2.6, 99999, 99990)","(15.0, 22.0, 20.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:46:52.791565,"(2.6, 99999, 99990)","(15.0, 23.0, 20.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:46:53.994793,"(2.6, 99999, 99990)","(15.0, 23.0, 20.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:46:55.184078,"(2.6, 99999, 99990)","(15.0, 23.0, 20.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:46:56.392908,"(2.6, 99999, 99990)","(15.0, 23.0, 20.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:46:57.514405,"(2.6, 99999, 99990)","(15.0, 23.0, 20.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:46:58.655061,"(2.6, 99999, 99990)","(15.0, 23.0, 20.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:46:59.785497,"(2.6, 99999, 99990)","(15.0, 23.0, 20.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:47:01.019573,"(2.6, 99999, 99990)","(15.0, 23.0, 20.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.0)"
11-01-2023 18:47:02.223171,"(2.6, 99999, 99990)","(15.0, 23.0, 21.0)","(12.0, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.2)"
11-01-2023 18:47:03.429536,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.2, 5.95)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.116666666666667)","(5.5, 6.6, 6.155555555555555)","(13.0, 22.0, 17.666666666666668)"
11-01-2023 18:47:04.617164,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.2, 6.35)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.033333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 21.0, 18.0)"
11-01-2023 18:47:05.844283,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 7.0, 5.916666666666667)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.033333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.166666666666668)"
11-01-2023 18:47:07.042328,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 7.0, 5.883333333333334)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.141176470588236)","(5.5, 6.6, 6.155555555555555)","(13.0, 19.5, 17.5)"
11-01-2023 18:47:08.256192,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.8, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.141176470588236)","(5.5, 6.6, 6.155555555555555)","(13.0, 19.0, 16.75)"
11-01-2023 18:47:09.488366,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.141176470588236)","(5.5, 6.6, 6.155555555555555)","(13.0, 19.0, 17.666666666666668)"
11-01-2023 18:47:10.793261,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.141176470588236)","(5.5, 6.6, 6.155555555555555)","(13.0, 21.0, 16.8)"
11-01-2023 18:47:12.107053,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.141176470588236)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:13.398388,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.2625)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:14.716968,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.3, 5.2)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:16.059517,"(2.6, 99999, 99990)","(15.0, 23.0, 20.833333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:17.373556,"(2.6, 99999, 99990)","(15.0, 23.0, 19.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:18.697799,"(2.6, 99999, 99990)","(15.0, 23.0, 20.75)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:19.977420,"(2.6, 99999, 99990)","(15.0, 22.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:21.302697,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:22.490777,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:23.708640,"(2.6, 99999, 99990)","(15.0, 23.0, 21.5)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:24.967548,"(2.6, 99999, 99990)","(15.0, 22.0, 22.4)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:26.241287,"(2.6, 99999, 99990)","(15.0, 26.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:27.500859,"(2.6, 99999, 99990)","(15.0, 24.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:28.733246,"(2.6, 99999, 99990)","(15.0, 24.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:29.902859,"(2.6, 99999, 99990)","(15.0, 26.0, 22.4)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:31.072136,"(2.6, 99999, 99990)","(15.0, 26.0, 22.4)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:32.313212,"(2.6, 99999, 99990)","(15.0, 26.0, 22.4)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:33.609382,"(2.6, 99999, 99990)","(15.0, 26.0, 21.5)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:34.939623,"(2.6, 99999, 99990)","(15.0, 26.0, 21.5)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.1)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:36.269070,"(2.6, 99999, 99990)","(15.0, 26.0, 21.5)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 5.1)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:37.558698,"(2.6, 99999, 99990)","(15.0, 26.0, 21.5)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 46.333333333333336)","(4.4, 5.2, 4.867924528301887)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:38.894756,"(2.6, 99999, 99990)","(15.0, 26.0, 21.5)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.4, 4.867924528301887)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:40.209053,"(2.6, 99999, 99990)","(15.0, 26.0, 21.5)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.4, 5.14)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:41.538192,"(2.6, 99999, 99990)","(15.0, 26.0, 19.666666666666668)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 5.05)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:42.856133,"(2.6, 99999, 99990)","(15.0, 25.0, 19.666666666666668)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 5.05)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:44.160937,"(2.6, 99999, 99990)","(15.0, 25.0, 19.666666666666668)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:45.713678,"(2.6, 99999, 99990)","(15.0, 25.0, 19.666666666666668)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:47.163212,"(2.6, 99999, 99990)","(15.0, 25.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:47:48.688738,"(2.6, 99999, 99990)","(15.0, 24.0, 19.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:50.114923,"(2.6, 99999, 99990)","(15.0, 23.0, 20.75)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:51.499689,"(2.6, 99999, 99990)","(15.0, 22.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:52.982162,"(2.6, 99999, 99990)","(15.0, 24.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:54.442420,"(2.6, 99999, 99990)","(15.0, 24.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:55.917108,"(2.6, 99999, 99990)","(15.0, 24.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:57.297651,"(2.6, 99999, 99990)","(15.0, 24.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 5.0)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:47:58.862700,"(2.6, 99999, 99990)","(15.0, 24.0, 22.25)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:48:00.339932,"(2.6, 99999, 99990)","(15.0, 24.0, 21.2)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.444444444444443)"
11-01-2023 18:48:01.647006,"(2.6, 99999, 99990)","(15.0, 24.0, 21.2)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:02.950411,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:04.396181,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:05.779841,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:07.340915,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:08.778271,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:10.210355,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:11.716184,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:13.116169,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 45.25)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:14.533824,"(2.6, 99999, 99990)","(15.0, 24.0, 19.333333333333332)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:16.001853,"(2.6, 99999, 99990)","(15.0, 24.0, 19.0)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.5)"
11-01-2023 18:48:17.396661,"(2.6, 99999, 99990)","(15.0, 23.0, 19.0)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 5.85)","(31.0, 55.0, 48.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 16.8)"
11-01-2023 18:48:18.836285,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 6.2625)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:20.199602,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 6.2625)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:21.553717,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 6.2625)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:22.963375,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 6.2625)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:24.335838,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.6, 6.050000000000001)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.05)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:25.736229,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.4, 5.816666666666666)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:27.111790,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.4, 5.816666666666666)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:28.782863,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.4, 5.816666666666666)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:30.261821,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.4, 5.816666666666666)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.0)"
11-01-2023 18:48:31.697889,"(2.6, 99999, 99990)","(15.0, 23.0, 20.6)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.4, 5.816666666666666)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.333333333333332)"
11-01-2023 18:48:33.248928,"(2.7, 99999, 99990)","(14.0, 23.0, 18.666666666666668)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.4, 5.735)","(31.0, 55.0, 48.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.333333333333332)"
11-01-2023 18:48:34.796490,"(2.7, 99999, 99990)","(14.0, 22.0, 20.2)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.4, 5.866666666666667)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.333333333333332)"
11-01-2023 18:48:36.395660,"(2.7, 99999, 99990)","(14.0, 22.0, 23.875)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.2, 5.866666666666667)","(31.0, 55.0, 48.5)","(4.4, 5.3, 5.133333333333333)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.333333333333332)"
11-01-2023 18:48:37.882379,"(2.7, 99999, 99990)","(14.0, 26.0, 21.5)","(12.0, 99999, 99990)","(31.0, 55.0, 46.5)","(4.6, 6.2, 5.866666666666667)","(31.0, 55.0, 49.5)","(4.4, 5.3, 4.9818181818181815)","(5.5, 6.6, 6.155555555555555)","(13.0, 20.0, 17.333333333333332)"
