,Sugar Shane,Aston Pride,Adelmo Bale,Clips,Winnington Bale,Poppys Pride,Limiting
10-01-2023 16:25:24.876042,"(21.0, 120.0, 96.42857142857143)","(5.5, 24.0, 21.375)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.457142857142857)","(6.0, 13.0, 11.65)","(12.0, 40.0, 37.69230769230769)"
10-01-2023 16:25:26.060487,"(21.0, 120.0, 90.88235294117646)","(5.5, 24.0, 21.375)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.457142857142857)","(6.0, 13.0, 11.65)","(12.0, 40.0, 37.69230769230769)"
10-01-2023 16:25:27.253611,"(21.0, 120.0, 75.0)","(5.5, 24.0, 22.526315789473685)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.5)","(6.0, 13.0, 11.65)","(12.0, 40.0, 37.69230769230769)"
10-01-2023 16:25:28.454015,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.526315789473685)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.533333333333333)","(6.0, 13.0, 11.65)","(12.0, 40.0, 37.69230769230769)"
10-01-2023 16:25:29.630245,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.526315789473685)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.533333333333333)","(6.0, 13.0, 11.65)","(12.0, 40.0, 37.69230769230769)"
10-01-2023 16:25:30.812159,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.526315789473685)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.4399999999999995)","(6.0, 13.0, 11.65)","(12.0, 40.0, 37.69230769230769)"
10-01-2023 16:25:31.972873,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.0)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 40.0, 37.69230769230769)"
10-01-2023 16:25:33.149875,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.0)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 40.0, 40.90909090909091)"
10-01-2023 16:25:34.343185,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.384615384615383)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.0)"
10-01-2023 16:25:35.551397,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.384615384615383)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.0)"
10-01-2023 16:25:36.809132,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.384615384615383)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.0)"
10-01-2023 16:25:38.023482,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 22.384615384615383)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.0)"
10-01-2023 16:25:39.201872,"(21.0, 120.0, 87.85714285714286)","(5.5, 24.0, 21.375)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.0)"
10-01-2023 16:25:40.562452,"(21.0, 120.0, 79.5)","(5.5, 24.0, 22.133333333333333)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.0)"
10-01-2023 16:25:41.866982,"(21.0, 120.0, 79.5)","(5.5, 24.0, 22.25)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.0)"
10-01-2023 16:25:43.415967,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 22.25)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.0)"
10-01-2023 16:25:44.830646,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 22.25)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:46.064296,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 22.25)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:47.393322,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 22.25)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:48.642407,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:49.846576,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:51.069533,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:52.433913,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:53.800116,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:55.050168,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:56.373572,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.5)"
10-01-2023 16:25:57.662719,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.666666666666664)"
10-01-2023 16:25:58.947989,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.666666666666664)"
10-01-2023 16:26:00.330020,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 38.666666666666664)"
10-01-2023 16:26:01.496027,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5671428571428572)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 40.0)"
10-01-2023 16:26:02.851457,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.61, 1.5672727272727274)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 42.0, 39.0)"
10-01-2023 16:26:04.165849,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5750000000000002)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 44.0, 39.0)"
10-01-2023 16:26:05.541681,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5704545454545455)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.48695652173913)","(6.0, 13.0, 11.65)","(12.0, 44.0, 39.0)"
10-01-2023 16:26:06.974411,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5704545454545455)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 44.0, 39.0)"
10-01-2023 16:26:08.464197,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5704545454545455)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 44.0, 39.0)"
10-01-2023 16:26:09.848212,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5704545454545455)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 44.0, 35.666666666666664)"
10-01-2023 16:26:11.279391,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5442857142857143)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 44.0, 35.666666666666664)"
10-01-2023 16:26:12.598468,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 44.0, 39.0)"
10-01-2023 16:26:13.918991,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 44.0, 39.0)"
10-01-2023 16:26:15.235673,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 44.0, 39.0)"
10-01-2023 16:26:16.512286,"(21.0, 120.0, 91.07142857142857)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.65)","(12.0, 44.0, 39.0)"
10-01-2023 16:26:17.759164,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.772727272727273)","(12.0, 44.0, 40.666666666666664)"
10-01-2023 16:26:18.920009,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.772727272727273)","(12.0, 44.0, 40.666666666666664)"
10-01-2023 16:26:20.100425,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.772727272727273)","(12.0, 44.0, 40.666666666666664)"
10-01-2023 16:26:21.400485,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.772727272727273)","(12.0, 44.0, 40.666666666666664)"
10-01-2023 16:26:22.644613,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.772727272727273)","(12.0, 44.0, 48.0)"
10-01-2023 16:26:23.907402,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.772727272727273)","(12.0, 55.0, 42.0)"
10-01-2023 16:26:25.335238,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.35)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 38.0)"
10-01-2023 16:26:27.033089,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.666666666666668)","(1.55, 1.6, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.363636363636363)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 38.0)"
10-01-2023 16:26:28.628268,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.522)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.363636363636363)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 38.0)"
10-01-2023 16:26:30.708226,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.522)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.363636363636363)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:32.140094,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.538421052631579)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.363636363636363)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:33.473116,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5292857142857144)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.50909090909091)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:34.921653,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5292857142857144)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.50909090909091)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:36.377654,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5292857142857144)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.742857142857143)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:37.738349,"(21.0, 120.0, 84.0)","(5.5, 24.0, 21.846153846153847)","(1.55, 1.6, 1.5292857142857144)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.742857142857143)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:38.995863,"(21.0, 120.0, 84.0)","(6.0, 24.0, 21.846153846153847)","(1.55, 1.59, 1.560909090909091)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.742857142857143)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:40.290085,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 21.846153846153847)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.733333333333333)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:41.585286,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 21.666666666666668)","(1.55, 1.58, 1.5522222222222222)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.733333333333333)","(6.0, 13.0, 11.772727272727273)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:43.046763,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 21.666666666666668)","(1.55, 1.58, 1.5522222222222222)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.706666666666666)","(6.0, 13.0, 11.73076923076923)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:44.335536,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 21.666666666666668)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.706666666666666)","(6.0, 13.0, 11.73076923076923)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:45.672197,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 21.666666666666668)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.706666666666666)","(6.0, 13.0, 11.73076923076923)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:46.903955,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 21.666666666666668)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.706666666666666)","(6.0, 13.0, 11.928571428571429)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:48.280864,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 21.666666666666668)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.745454545454545)","(6.0, 13.0, 12.25)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:49.556530,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.745454545454545)","(6.0, 13.0, 12.25)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:50.755874,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.745454545454545)","(6.0, 13.0, 12.25)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:51.886885,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.745454545454545)","(6.0, 13.0, 12.25)","(12.0, 50.0, 42.0)"
10-01-2023 16:26:53.420018,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.58, 1.5633333333333335)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.745454545454545)","(6.0, 13.0, 12.25)","(12.0, 50.0, 44.666666666666664)"
10-01-2023 16:26:55.048399,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.58, 1.5512903225806451)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.676923076923077)","(6.0, 13.0, 12.25)","(12.0, 50.0, 44.666666666666664)"
10-01-2023 16:26:56.429931,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.59, 1.54)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 12.25)","(12.0, 50.0, 44.666666666666664)"
10-01-2023 16:26:57.752165,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.59, 1.54)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 12.25)","(12.0, 50.0, 40.666666666666664)"
10-01-2023 16:26:59.143469,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.59, 1.54)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 12.25)","(12.0, 44.0, 40.666666666666664)"
10-01-2023 16:27:00.548023,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.59, 1.564)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 12.25)","(12.0, 44.0, 40.666666666666664)"
10-01-2023 16:27:01.944784,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.54375)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 12.25)","(12.0, 44.0, 40.666666666666664)"
10-01-2023 16:27:03.407962,"(21.0, 120.0, 97.5)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.54375)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 12.5, 11.2)","(12.0, 44.0, 39.0)"
10-01-2023 16:27:04.696890,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.54375)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 11.2)","(12.0, 44.0, 39.0)"
10-01-2023 16:27:06.021518,"(21.0, 120.0, 91.07142857142857)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.54375)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 12.0)","(12.0, 44.0, 39.0)"
10-01-2023 16:27:07.336259,"(21.0, 120.0, 95.45454545454545)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.54375)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 12.0)","(12.0, 44.0, 39.0)"
10-01-2023 16:27:08.714987,"(21.0, 120.0, 95.45454545454545)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 10.954545454545455)","(12.0, 44.0, 39.0)"
10-01-2023 16:27:10.015957,"(21.0, 120.0, 95.45454545454545)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 11.392857142857142)","(12.0, 44.0, 39.0)"
10-01-2023 16:27:11.574086,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 11.392857142857142)","(12.0, 44.0, 39.0)"
10-01-2023 16:27:13.459256,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.5)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 11.928571428571429)","(12.0, 44.0, 39.0)"
10-01-2023 16:27:15.036186,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.90909090909091)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 11.928571428571429)","(12.0, 44.0, 41.5)"
10-01-2023 16:27:16.388790,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.90909090909091)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6571428571428575)","(6.0, 13.0, 11.928571428571429)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:17.654428,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.90909090909091)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.625)","(6.0, 13.0, 11.928571428571429)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:18.988856,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.90909090909091)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.5636363636363635)","(6.0, 13.0, 11.928571428571429)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:20.419049,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.90909090909091)","(1.55, 1.57, 1.545294117647059)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.5636363636363635)","(6.0, 13.0, 11.928571428571429)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:21.963256,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.90909090909091)","(1.55, 1.57, 1.5360869565217392)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.5636363636363635)","(6.0, 13.0, 11.977272727272727)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:23.195259,"(21.0, 120.0, 86.25)","(6.0, 24.0, 22.90909090909091)","(1.55, 1.57, 1.5360869565217392)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.6521739130434785)","(6.0, 13.0, 11.977272727272727)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:24.502943,"(21.0, 120.0, 86.25)","(6.0, 24.0, 26.22222222222222)","(1.55, 1.57, 1.5360869565217392)","(21.0, 50.0, 46.42857142857143)","(6.0, 7.0, 6.676923076923077)","(6.0, 13.0, 11.977272727272727)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:25.790201,"(21.0, 120.0, 86.25)","(6.0, 27.0, 26.22222222222222)","(1.55, 1.57, 1.5360869565217392)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.676923076923077)","(6.0, 13.0, 11.977272727272727)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:27.128475,"(21.0, 120.0, 86.25)","(6.0, 27.0, 25.0)","(1.55, 1.57, 1.5350000000000001)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.676923076923077)","(6.0, 13.0, 11.977272727272727)","(12.0, 44.0, 40.0)"
10-01-2023 16:27:28.409682,"(21.0, 120.0, 86.25)","(6.0, 26.0, 25.0)","(1.55, 1.56, 1.546923076923077)","(21.0, 50.0, 46.42857142857143)","(6.0, 6.8, 6.4479999999999995)","(6.0, 13.0, 11.977272727272727)","(12.0, 44.0, 40.0)"
