,Jack Spot,Austrian Legend,Graces Secret,Imposing Sledge,Freddy Vegas,What A Mistake,First Slip
08-01-2023 12:39:55.849293,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.1, 2.7675)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:39:56.878822,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.1, 2.7675)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:39:57.877869,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.1, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:39:58.856281,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:39:59.856885,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:00.799804,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:01.776304,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:02.774823,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:03.807880,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:04.802690,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:05.799040,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:06.759266,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:07.739169,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:08.746259,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:09.759046,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:10.775280,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:11.728004,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:12.724810,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:13.669999,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:14.639910,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:15.620083,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:16.602051,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:17.580493,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:18.543122,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:19.527348,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:20.432768,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:21.418823,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:22.422051,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:23.473478,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:24.491429,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:25.463918,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:26.383350,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:27.338472,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:28.317876,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.420833333333333)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:29.291424,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:30.319189,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:31.284257,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:32.289684,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:33.240036,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:34.182047,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:35.237032,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:36.225075,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:37.273458,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:38.236806,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:39.225093,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:40.172090,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:41.149813,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:42.205765,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:43.203069,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:44.271646,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:45.307313,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:46.381271,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:47.488223,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:48.494147,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:49.541282,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:50.538416,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:51.542857,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:52.607943,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:53.623614,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:54.615983,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:55.599003,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:56.640689,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:57.661776,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:58.654216,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:40:59.638576,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:00.636667,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:01.715499,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:02.822536,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:03.902464,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:04.934877,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:05.954168,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:06.945777,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:07.988873,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:09.039809,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:10.013385,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:11.072125,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:12.179030,"(3.6, 7.6, 5.033333333333333)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:13.303271,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:14.371578,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:15.412145,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:16.436046,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:17.515927,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:18.583695,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:19.667465,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:20.744810,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:21.750030,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:22.768862,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:23.846218,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:25.026543,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:26.122729,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:27.265898,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:28.385082,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
08-01-2023 12:41:29.422628,"(3.6, 7.6, 5.911111111111111)","(61.0, 520.0, 443.33333333333337)","(61.0, 500.0, 428.33333333333337)","(2.8, 3.05, 2.76125)","(3.7, 5.5, 4.1000000000000005)","(6.5, 99999, 99990)","(4.6, 7.8, 6.466666666666667)"
