,Goldstar Larson,Shane Baxter,Opawa Barns,Its Better,Alternate Shot,Barber Cubed,Smash Ready
15-12-2022 13:23:34.299558,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:35.582450,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:36.816286,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:38.105635,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:39.404630,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:40.525207,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:41.624235,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:42.992783,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:44.244458,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:45.334037,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:46.353390,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:47.504758,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:48.682603,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:49.862378,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:51.128346,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:52.307624,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:53.384777,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:54.319204,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:55.369368,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 49.4375)"
15-12-2022 13:23:56.436428,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:23:57.579244,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:23:58.713669,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:23:59.796827,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:00.848870,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:01.829829,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:02.780371,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:03.683860,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:04.631042,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:05.593352,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:06.616288,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:07.627265,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:08.894234,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:09.977082,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:11.017459,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:12.311377,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:13.560696,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:14.537994,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:15.585376,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:16.982759,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:18.448300,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:19.687655,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:21.125554,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:22.248834,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:23.337820,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:24.381396,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:25.486431,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:26.509611,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:27.638197,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:28.628319,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:29.759065,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:30.893377,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:32.045747,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:33.152426,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:34.115138,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:35.051343,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:36.061328,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:37.142363,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:38.207701,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:39.274661,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:40.331536,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:41.342746,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:42.313946,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:43.404124,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:44.411831,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:45.667830,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:47.128646,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:48.238074,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:49.338892,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:50.423779,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:51.454858,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:52.431279,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:53.357346,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:54.547646,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:55.565932,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:56.680818,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:58.112232,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:24:59.519317,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:00.738707,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:01.850307,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:02.983988,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:04.008793,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:05.130136,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:06.716490,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:08.024218,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:09.250049,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:10.584185,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:11.706087,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.928125)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:12.935905,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.65, 2.715909090909091)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:14.117159,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.75, 2.715909090909091)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:15.491547,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.75, 2.715909090909091)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
15-12-2022 13:25:16.775223,"(8.0, 17.5, 15.946153846153846)","(15.0, 170.0, 69.07142857142857)","(2.6, 7.2, 4.6472727272727266)","(13.0, 34.0, 31.1875)","(1.9, 3.75, 2.715909090909091)","(16.0, 80.0, 69.08333333333333)","(12.0, 55.0, 41.650000000000006)"
