,Jigamaroo,Rocknroll Da Gama,Chump Chop,Lanoch Boy,Young Conqueror Nz,Betterthan Popsy,Tungsten Terror,Allmighty Max,Rock Nien
07-01-2023 18:58:04.134713,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.166666666666668)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:05.339918,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.166666666666668)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:06.465901,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.166666666666668)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:07.720738,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:08.975508,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:10.290700,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:11.524250,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:12.720927,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:13.904110,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:15.120500,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:16.346278,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.071428571428571)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 29.666666666666668)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 9.76)"
07-01-2023 18:58:17.578994,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.04)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 30.5)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.0, 10.85)"
07-01-2023 18:58:18.800829,"(2.4, 2.66, 2.586666666666667)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.04)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 30.5)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:20.011265,"(2.4, 2.66, 2.605)","(16.0, 28.0, 19.0)","(14.0, 19.0, 17.0)","(5.0, 6.2, 6.04)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:21.168410,"(2.4, 2.66, 2.605)","(16.0, 28.0, 23.5)","(14.0, 19.0, 17.142857142857142)","(5.0, 6.2, 6.04)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.266666666666667)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:22.359065,"(2.4, 2.66, 2.572)","(16.0, 28.0, 22.9375)","(14.0, 19.0, 17.142857142857142)","(5.0, 6.2, 6.04)","(21.0, 99999, 99990)","(6.5, 12.0, 9.355555555555554)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.133333333333333)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:23.613860,"(2.4, 2.66, 2.572)","(16.0, 28.0, 22.9375)","(14.0, 19.0, 17.142857142857142)","(5.0, 6.2, 6.04)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:24.844641,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:26.110594,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:27.247506,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:28.359209,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:29.561954,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:30.807375,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:32.096631,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:33.295034,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:34.435038,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:35.687418,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:36.942208,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:38.264552,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:39.483420,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:40.670983,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:41.815377,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:42.940522,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:44.186353,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.494736842105263)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:45.452768,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.725)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:46.728610,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.746666666666666)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:48.248726,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.746666666666666)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:49.675423,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.746666666666666)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:51.064807,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 9.746666666666666)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:52.388525,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:53.789858,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:55.106858,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:56.397739,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:57.669407,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:58:58.918294,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:00.044399,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:01.158976,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:02.351957,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:03.558381,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 15.0)","(5.0, 6.2, 5.85)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:04.754426,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:06.043864,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:07.287150,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:08.576336,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 10.257142857142858)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:09.874422,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:11.097781,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:12.358325,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:13.587871,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:14.797678,"(2.4, 2.68, 2.6171428571428574)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:15.994380,"(2.4, 2.68, 2.6171428571428574)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:17.030960,"(2.4, 2.68, 2.6171428571428574)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:18.171573,"(2.4, 2.68, 2.6171428571428574)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:19.407982,"(2.4, 2.68, 2.6171428571428574)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:20.700425,"(2.4, 2.68, 2.6171428571428574)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:21.906337,"(2.4, 2.68, 2.6171428571428574)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 30.333333333333332)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:23.174382,"(2.4, 2.68, 2.6171428571428574)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.0600000000000005)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.5)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:24.490680,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.5)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:25.766036,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:27.002875,"(2.4, 2.68, 2.56)","(16.0, 28.0, 18.25)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:28.220374,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:29.465498,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:30.679703,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:31.810749,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:32.904039,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:34.081640,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:35.271983,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:36.523384,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:37.808933,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:39.067417,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:40.290142,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:41.521114,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.44)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:42.784134,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 12.0, 10.45)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
07-01-2023 18:59:44.070350,"(2.4, 2.68, 2.56)","(16.0, 28.0, 20.2)","(14.0, 19.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(21.0, 99999, 99990)","(6.5, 11.5, 10.45)","(18.0, 32.0, 31.0)","(8.0, 11.0, 9.6)","(7.0, 12.5, 10.85)"
