,Marcher,Our Frankie,Lady Chartwell,Northern Impact,Cynic,Cristalino,Donnacan,Giddy Gans Joy
09-01-2023 14:14:21.026855,"(31.0, 46.0, 44.2)","(1.75, 1.97, 1.9347524752475247)","(11.0, 14.0, 13.7)","(7.5, 9.4, 8.99622641509434)","(9.0, 11.0, 10.895348837209303)","(7.0, 8.4, 8.122112211221122)","(17.0, 22.0, 20.295454545454547)","(41.0, 60.0, 59.0625)"
09-01-2023 14:14:22.081044,"(31.0, 46.0, 44.714285714285715)","(1.75, 1.97, 1.9581727574750831)","(11.0, 14.0, 13.58974358974359)","(7.5, 9.4, 9.062105263157894)","(9.0, 11.0, 10.969758064516128)","(7.0, 8.2, 8.119727891156462)","(17.0, 22.0, 20.295454545454547)","(41.0, 60.0, 58.513513513513516)"
09-01-2023 14:14:23.078472,"(31.0, 46.0, 44.714285714285715)","(1.75, 1.97, 1.9581333333333333)","(11.0, 14.0, 13.68)","(7.5, 9.4, 9.069072164948453)","(9.0, 11.0, 10.969957081545065)","(7.0, 8.2, 8.087619047619047)","(17.0, 22.0, 20.295454545454547)","(41.0, 60.0, 58.513513513513516)"
09-01-2023 14:14:24.138274,"(31.0, 46.0, 45.45454545454545)","(1.75, 1.97, 1.9581333333333333)","(11.0, 14.0, 13.652173913043478)","(7.5, 9.4, 9.069072164948453)","(10.0, 11.0, 10.969957081545065)","(7.0, 8.2, 8.087619047619047)","(17.0, 22.0, 20.295454545454547)","(41.0, 60.0, 58.513513513513516)"
09-01-2023 14:14:25.206846,"(31.0, 46.0, 45.52)","(1.75, 1.97, 1.9582894736842105)","(11.0, 14.0, 13.652173913043478)","(7.5, 9.4, 9.069072164948453)","(10.0, 11.0, 10.969957081545065)","(7.0, 8.2, 8.081999999999999)","(17.0, 22.0, 20.170731707317074)","(41.0, 60.0, 58.714285714285715)"
09-01-2023 14:14:26.290221,"(31.0, 46.0, 45.82608695652174)","(1.75, 1.97, 1.9581727574750831)","(11.0, 14.0, 13.761194029850746)","(7.5, 9.4, 9.086829268292684)","(10.0, 11.0, 10.97119341563786)","(7.0, 8.2, 8.31340206185567)","(17.0, 22.0, 20.046875)","(41.0, 60.0, 58.07692307692308)"
09-01-2023 14:14:27.416953,"(31.0, 46.0, 45.172413793103445)","(1.75, 1.97, 1.9522)","(11.0, 14.0, 13.761194029850746)","(7.5, 9.4, 9.086829268292684)","(10.0, 11.0, 10.97119341563786)","(7.0, 8.4, 7.974869109947644)","(17.0, 22.0, 20.333333333333332)","(41.0, 60.0, 58.07692307692308)"
09-01-2023 14:14:28.550121,"(31.0, 46.0, 45.172413793103445)","(1.75, 1.97, 1.956276150627615)","(10.0, 14.0, 13.875)","(7.5, 9.4, 9.155963302752292)","(9.0, 11.0, 11.041176470588235)","(7.5, 8.0, 7.981072555205047)","(16.0, 22.0, 20.333333333333332)","(41.0, 60.0, 58.07692307692308)"
09-01-2023 14:14:29.668553,"(31.0, 46.0, 44.0)","(1.75, 1.97, 1.956276150627615)","(10.0, 14.0, 13.787878787878787)","(7.5, 9.2, 8.973737373737373)","(9.0, 11.5, 11.04)","(7.5, 8.0, 8.12962962962963)","(16.0, 22.0, 20.6)","(41.0, 60.0, 58.07692307692308)"
09-01-2023 14:14:30.770562,"(31.0, 46.0, 42.57142857142857)","(1.75, 1.97, 1.955090909090909)","(10.0, 14.0, 13.852459016393443)","(7.5, 9.0, 8.970114942528737)","(9.0, 11.5, 11.198689956331878)","(7.5, 8.2, 8.12962962962963)","(16.0, 22.0, 20.6)","(41.0, 60.0, 58.07692307692308)"
09-01-2023 14:14:31.807697,"(31.0, 44.0, 42.0)","(1.75, 1.97, 1.955090909090909)","(11.0, 14.0, 13.865671641791044)","(7.5, 9.0, 8.970114942528737)","(10.0, 11.5, 11.198689956331878)","(7.0, 8.2, 8.088235294117647)","(17.0, 22.0, 20.6)","(41.0, 60.0, 58.07692307692308)"
09-01-2023 14:14:32.820494,"(31.0, 44.0, 39.5)","(1.75, 1.96, 1.9589285714285714)","(11.0, 14.0, 13.938461538461539)","(7.5, 9.0, 8.970114942528737)","(10.0, 11.5, 11.022875816993464)","(7.0, 8.2, 8.16963696369637)","(17.0, 22.0, 20.6)","(41.0, 60.0, 58.07692307692308)"
09-01-2023 14:14:33.879368,"(31.0, 44.0, 40.4)","(1.75, 1.96, 1.9589830508474575)","(11.0, 14.0, 13.938461538461539)","(7.5, 9.0, 8.921875)","(10.0, 11.5, 11.027508090614887)","(7.0, 8.2, 7.910331384015595)","(17.0, 22.0, 20.90625)","(41.0, 60.0, 58.170731707317074)"
09-01-2023 14:14:34.967264,"(31.0, 42.0, 38.57142857142857)","(1.75, 1.97, 1.958031496062992)","(11.0, 14.0, 13.918367346938776)","(7.5, 9.0, 8.94)","(9.0, 11.5, 11.027508090614887)","(7.0, 8.0, 7.875675675675676)","(17.0, 22.0, 20.90625)","(41.0, 60.0, 58.170731707317074)"
09-01-2023 14:14:36.013880,"(31.0, 42.0, 38.57142857142857)","(1.75, 1.97, 1.952047244094488)","(11.0, 14.0, 13.918367346938776)","(7.5, 9.0, 8.946268656716418)","(9.0, 11.5, 10.952095808383234)","(7.0, 8.0, 7.877984084880636)","(17.0, 22.0, 20.90625)","(41.0, 60.0, 58.84615384615385)"
09-01-2023 14:14:37.159715,"(31.0, 42.0, 39.0)","(1.75, 1.97, 1.9590128755364806)","(11.0, 14.0, 13.918367346938776)","(7.5, 9.0, 8.946268656716418)","(10.0, 11.0, 10.949404761904763)","(7.0, 8.0, 7.870886075949367)","(17.0, 22.0, 20.870967741935484)","(41.0, 60.0, 58.84615384615385)"
09-01-2023 14:14:38.322544,"(31.0, 42.0, 39.0)","(1.75, 1.97, 1.9491304347826086)","(11.0, 14.0, 13.924528301886792)","(7.5, 9.0, 8.946268656716418)","(10.0, 11.0, 11.178733031674208)","(7.0, 8.0, 7.861233480176211)","(17.0, 22.0, 20.870967741935484)","(41.0, 60.0, 58.84615384615385)"
09-01-2023 14:14:39.355799,"(31.0, 42.0, 39.0)","(1.75, 1.97, 1.9595454545454545)","(11.0, 14.0, 13.924528301886792)","(7.5, 9.0, 8.945454545454545)","(10.0, 11.5, 11.037037037037036)","(7.0, 8.0, 7.865271966527197)","(17.0, 22.0, 20.870967741935484)","(41.0, 60.0, 58.84615384615385)"
09-01-2023 14:14:40.503882,"(31.0, 42.0, 39.0)","(1.75, 1.96, 1.9575438596491228)","(11.0, 14.0, 13.833333333333334)","(7.5, 9.0, 8.88888888888889)","(10.0, 11.5, 11.151063829787233)","(7.0, 8.0, 7.850520833333333)","(17.0, 22.0, 20.870967741935484)","(41.0, 60.0, 58.6764705882353)"
09-01-2023 14:14:41.623817,"(31.0, 42.0, 39.0)","(1.75, 1.99, 1.9575438596491228)","(11.0, 14.0, 13.681818181818182)","(7.5, 9.0, 8.9)","(10.0, 11.5, 11.006410256410257)","(7.0, 8.0, 7.8519893899204245)","(17.0, 22.0, 21.017857142857142)","(41.0, 60.0, 58.78787878787879)"
09-01-2023 14:14:42.681902,"(31.0, 42.0, 39.333333333333336)","(1.75, 1.99, 1.9705333333333332)","(11.0, 15.0, 14.108695652173914)","(7.5, 9.0, 8.961016949152542)","(10.0, 11.5, 11.206349206349206)","(7.0, 8.0, 7.881023454157782)","(17.0, 22.0, 21.607142857142858)","(41.0, 60.0, 59.82142857142857)"
09-01-2023 14:14:43.760866,"(31.0, 42.0, 41.111111111111114)","(1.8, 1.99, 1.9285664335664334)","(11.0, 14.5, 14.304347826086957)","(7.5, 9.0, 8.961016949152542)","(9.0, 11.5, 11.076086956521738)","(7.0, 8.0, 7.852380952380952)","(16.0, 22.0, 21.62962962962963)","(41.0, 60.0, 59.82142857142857)"
09-01-2023 14:14:44.797305,"(31.0, 42.0, 40.526315789473685)","(1.75, 1.96, 1.9375675675675674)","(11.0, 14.5, 14.275)","(7.5, 9.0, 8.961016949152542)","(10.0, 11.5, 11.076086956521738)","(7.0, 8.0, 7.851595744680851)","(16.0, 22.0, 21.62962962962963)","(41.0, 60.0, 59.82142857142857)"
09-01-2023 14:14:45.836800,"(31.0, 42.0, 40.25)","(1.75, 1.96, 1.9424137931034482)","(11.0, 14.5, 14.271186440677965)","(7.5, 9.0, 8.961016949152542)","(10.0, 11.5, 11.010526315789473)","(7.0, 8.0, 7.81592039800995)","(16.0, 22.0, 21.666666666666668)","(41.0, 60.0, 59.82142857142857)"
09-01-2023 14:14:46.838851,"(31.0, 42.0, 38.888888888888886)","(1.75, 1.99, 1.9495180722891565)","(11.0, 14.5, 14.278688524590164)","(7.5, 9.0, 8.958181818181819)","(10.0, 11.5, 11.010526315789473)","(7.0, 8.0, 7.861788617886178)","(16.0, 22.0, 21.666666666666668)","(41.0, 60.0, 59.82142857142857)"
09-01-2023 14:14:47.942905,"(31.0, 42.0, 38.888888888888886)","(1.75, 1.99, 1.9457281553398058)","(11.0, 14.5, 14.245762711864407)","(7.5, 9.0, 9.12)","(10.0, 11.5, 11.16554054054054)","(7.0, 8.0, 7.902970297029703)","(16.0, 22.0, 21.943396226415093)","(41.0, 60.0, 60.69444444444444)"
09-01-2023 14:14:48.991389,"(31.0, 42.0, 41.1)","(1.75, 1.97, 1.9621787709497207)","(11.0, 14.5, 14.314814814814815)","(7.5, 9.2, 9.144444444444444)","(10.0, 11.5, 11.172535211267606)","(7.0, 8.0, 7.937662337662338)","(16.0, 22.0, 21.82051282051282)","(41.0, 65.0, 60.714285714285715)"
09-01-2023 14:14:50.128074,"(31.0, 42.0, 40.76923076923077)","(1.75, 1.92, 1.9191202346041054)","(11.0, 14.5, 14.3125)","(7.5, 9.2, 9.178723404255319)","(10.0, 11.5, 11.238461538461538)","(7.0, 8.0, 7.763862928348909)","(17.0, 23.0, 21.97345132743363)","(41.0, 65.0, 61.125)"
09-01-2023 14:14:51.260941,"(31.0, 42.0, 40.44444444444444)","(1.75, 1.92, 1.9190881458966564)","(11.0, 14.5, 14.32857142857143)","(7.5, 9.2, 9.178260869565216)","(10.0, 11.5, 11.246268656716419)","(7.0, 7.8, 7.763174603174603)","(17.0, 23.0, 21.991304347826087)","(41.0, 65.0, 61.31578947368421)"
09-01-2023 14:14:52.440600,"(31.0, 42.0, 40.72727272727273)","(1.75, 1.98, 1.9294206896551724)","(11.0, 14.5, 14.333333333333334)","(7.5, 9.2, 9.177777777777777)","(10.0, 11.5, 11.246268656716419)","(7.0, 7.8, 7.762658227848101)","(17.0, 23.0, 21.991304347826087)","(41.0, 65.0, 61.13636363636363)"
09-01-2023 14:14:53.645946,"(31.0, 42.0, 40.526315789473685)","(1.75, 1.93, 1.9294206896551724)","(11.0, 14.5, 14.333333333333334)","(7.5, 9.2, 9.164444444444444)","(9.0, 11.5, 11.114583333333334)","(7.0, 7.8, 7.826666666666666)","(17.0, 23.0, 22.5)","(41.0, 65.0, 61.30434782608695)"
09-01-2023 14:14:54.805277,"(31.0, 42.0, 40.6)","(1.75, 1.97, 1.9636121673003801)","(11.0, 14.5, 14.048387096774194)","(7.5, 9.2, 9.194285714285714)","(9.0, 11.5, 11.120967741935484)","(7.0, 8.0, 7.855555555555555)","(17.0, 24.0, 23.132075471698112)","(41.0, 65.0, 61.30434782608695)"
09-01-2023 14:14:55.941189,"(31.0, 42.0, 40.35294117647059)","(1.75, 1.97, 1.936060606060606)","(11.0, 14.5, 14.048387096774194)","(7.5, 9.2, 9.100740740740742)","(10.0, 11.5, 11.077586206896552)","(7.0, 8.0, 7.915032679738562)","(17.0, 24.0, 22.472727272727273)","(41.0, 65.0, 62.608695652173914)"
09-01-2023 14:14:57.074029,"(31.0, 42.0, 39.666666666666664)","(1.75, 1.98, 1.9216901408450704)","(11.0, 14.5, 14.048387096774194)","(7.5, 9.4, 9.101910828025478)","(10.0, 11.5, 11.144927536231885)","(7.0, 8.0, 7.787644787644788)","(17.0, 24.0, 22.32)","(41.0, 65.0, 62.096774193548384)"
09-01-2023 14:14:58.233311,"(31.0, 42.0, 40.25)","(1.75, 1.98, 1.91805)","(11.0, 14.5, 14.145569620253164)","(7.5, 9.4, 9.139024390243902)","(10.0, 11.5, 11.18421052631579)","(7.0, 7.8, 7.7913725490196075)","(17.0, 24.0, 22.444444444444443)","(41.0, 65.0, 61.785714285714285)"
09-01-2023 14:14:59.382796,"(31.0, 42.0, 39.45454545454545)","(1.75, 1.98, 1.918640776699029)","(11.0, 14.5, 14.145569620253164)","(7.5, 9.4, 9.139024390243902)","(10.0, 11.5, 11.208955223880597)","(7.0, 7.8, 7.756701030927835)","(17.0, 24.0, 23.41176470588235)","(41.0, 65.0, 62.704918032786885)"
09-01-2023 14:15:00.461341,"(31.0, 42.0, 41.391304347826086)","(1.75, 1.91, 1.9096875)","(11.0, 14.5, 14.360824742268042)","(7.5, 9.4, 9.293532338308458)","(10.0, 11.5, 11.360714285714286)","(7.0, 7.8, 7.75681233933162)","(17.0, 24.0, 23.285714285714285)","(41.0, 65.0, 62.704918032786885)"
09-01-2023 14:15:01.587496,"(31.0, 42.0, 41.22222222222222)","(1.75, 1.96, 1.93425)","(11.0, 14.5, 14.362244897959183)","(7.5, 9.4, 9.293532338308458)","(10.0, 11.5, 11.360714285714286)","(7.0, 7.8, 7.75681233933162)","(17.0, 24.0, 23.285714285714285)","(41.0, 65.0, 62.704918032786885)"
09-01-2023 14:15:02.687162,"(31.0, 42.0, 38.888888888888886)","(1.75, 1.95, 1.92875)","(11.0, 14.5, 14.362244897959183)","(7.5, 9.4, 9.293532338308458)","(10.0, 11.5, 11.348837209302326)","(7.0, 7.8, 7.7780281690140844)","(17.0, 24.0, 22.688524590163933)","(41.0, 65.0, 62.704918032786885)"
09-01-2023 14:15:03.719902,"(31.0, 42.0, 38.888888888888886)","(1.75, 1.91, 1.90675)","(11.0, 14.5, 14.254545454545454)","(7.5, 9.4, 9.296618357487922)","(10.0, 11.5, 11.348837209302326)","(7.0, 7.8, 7.7780281690140844)","(17.0, 24.0, 22.688524590163933)","(41.0, 65.0, 62.704918032786885)"
09-01-2023 14:15:04.784763,"(31.0, 42.0, 38.5)","(1.75, 1.91, 1.9086999999999998)","(11.0, 14.5, 14.295454545454545)","(7.5, 9.4, 9.297607655502393)","(10.0, 11.5, 11.348837209302326)","(7.0, 7.8, 7.77974025974026)","(17.0, 24.0, 22.646153846153847)","(41.0, 70.0, 66.88679245283019)"
09-01-2023 14:15:05.820169,"(31.0, 42.0, 38.5)","(1.75, 1.91, 1.9086934673366833)","(11.0, 14.5, 14.295454545454545)","(7.5, 9.4, 9.297115384615385)","(10.0, 11.5, 11.49367088607595)","(7.0, 7.8, 7.780152671755725)","(17.0, 24.0, 22.840579710144926)","(41.0, 70.0, 66.72413793103448)"
09-01-2023 14:15:06.859025,"(31.0, 42.0, 40.32)","(1.75, 1.94, 1.9172727272727272)","(11.0, 14.5, 14.258928571428571)","(7.5, 9.4, 9.294059405940594)","(10.0, 12.0, 11.540229885057471)","(7.0, 7.8, 7.778337531486146)","(17.0, 24.0, 22.840579710144926)","(41.0, 70.0, 66.69491525423729)"
09-01-2023 14:15:07.920231,"(31.0, 42.0, 36.75)","(1.75, 1.95, 1.9145360824742268)","(11.0, 14.5, 14.206521739130435)","(7.5, 9.4, 9.294059405940594)","(10.0, 12.0, 11.538461538461538)","(7.0, 7.8, 7.777427821522309)","(17.0, 24.0, 22.840579710144926)","(41.0, 70.0, 66.9047619047619)"
09-01-2023 14:15:09.316757,"(31.0, 42.0, 37.0)","(1.75, 1.95, 1.9321428571428572)","(11.0, 14.5, 14.216981132075471)","(7.5, 9.4, 9.3)","(10.0, 11.5, 11.203703703703704)","(7.0, 7.8, 7.779310344827586)","(17.0, 24.0, 23.0)","(41.0, 70.0, 67.06896551724138)"
09-01-2023 14:15:10.506138,"(31.0, 40.0, 37.0)","(1.75, 1.95, 1.9321428571428572)","(11.0, 14.5, 14.216981132075471)","(7.5, 9.4, 9.306363636363637)","(10.0, 11.5, 11.217647058823529)","(7.0, 7.8, 7.798240469208211)","(17.0, 24.0, 23.1)","(41.0, 70.0, 66.92857142857143)"
09-01-2023 14:15:11.620721,"(31.0, 40.0, 36.34782608695652)","(1.75, 1.91, 1.9084347826086956)","(11.0, 15.0, 14.318840579710145)","(7.5, 9.4, 9.310416666666667)","(10.0, 11.5, 11.261194029850746)","(7.0, 7.8, 7.7945652173913045)","(17.0, 24.0, 23.142857142857142)","(41.0, 70.0, 67.01388888888889)"
09-01-2023 14:15:12.722477,"(31.0, 40.0, 36.5)","(1.75, 1.91, 1.9076829268292683)","(11.0, 15.0, 14.356164383561644)","(7.5, 9.4, 9.317894736842105)","(10.0, 11.5, 11.266990291262136)","(7.0, 7.8, 7.794666666666666)","(17.0, 24.0, 23.2)","(41.0, 70.0, 69.28571428571429)"
09-01-2023 14:15:13.757291,"(31.0, 40.0, 36.76923076923077)","(1.75, 1.91, 1.908659217877095)","(11.0, 15.0, 14.368421052631579)","(7.5, 9.4, 9.331877729257641)","(10.0, 11.5, 11.233333333333333)","(7.0, 7.8, 7.810909090909091)","(17.0, 24.0, 23.2)","(41.0, 70.0, 68.75)"
09-01-2023 14:15:14.940230,"(31.0, 40.0, 36.76923076923077)","(1.75, 1.91, 1.9156701030927834)","(11.0, 15.0, 14.307692307692308)","(7.5, 9.4, 9.458823529411765)","(10.0, 11.5, 10.991978609625669)","(7.0, 8.0, 7.862337662337662)","(17.0, 24.0, 23.2)","(41.0, 70.0, 68.14814814814815)"
09-01-2023 14:15:16.143013,"(31.0, 40.0, 36.76923076923077)","(1.75, 1.92, 1.9120754716981132)","(11.0, 15.0, 14.307692307692308)","(7.5, 9.6, 9.428985507246377)","(10.0, 11.0, 10.993877551020407)","(7.0, 8.0, 7.859136212624585)","(17.0, 24.0, 23.2)","(41.0, 70.0, 68.26923076923077)"
09-01-2023 14:15:17.243811,"(31.0, 40.0, 36.76923076923077)","(1.75, 1.92, 1.9154347826086955)","(11.0, 15.0, 14.307692307692308)","(7.5, 9.6, 9.415625)","(10.0, 11.0, 10.993333333333334)","(7.0, 8.0, 7.857792207792207)","(17.0, 24.0, 23.2)","(41.0, 70.0, 68.26923076923077)"
09-01-2023 14:15:18.382296,"(31.0, 40.0, 36.76923076923077)","(1.75, 1.92, 1.917869822485207)","(11.0, 15.0, 14.307692307692308)","(7.5, 9.6, 9.513235294117647)","(10.0, 11.0, 10.88888888888889)","(7.0, 8.0, 7.858552631578947)","(17.0, 24.0, 23.162790697674417)","(41.0, 70.0, 67.74193548387096)"
09-01-2023 14:15:19.486205,"(31.0, 40.0, 36.76923076923077)","(1.75, 1.92, 1.919741935483871)","(11.0, 15.0, 14.336842105263157)","(7.5, 9.6, 9.506349206349206)","(10.0, 11.0, 10.91875)","(7.0, 8.0, 7.83003663003663)","(17.0, 24.0, 22.8)","(41.0, 70.0, 67.74193548387096)"
09-01-2023 14:15:20.645704,"(31.0, 40.0, 36.888888888888886)","(1.75, 1.95, 1.9138095238095236)","(11.0, 15.0, 13.409090909090908)","(7.5, 9.6, 9.506349206349206)","(10.0, 11.0, 10.722222222222221)","(7.0, 8.0, 7.8543209876543205)","(17.0, 24.0, 22.7012987012987)","(41.0, 70.0, 67.74193548387096)"
09-01-2023 14:15:21.805380,"(31.0, 40.0, 36.64)","(1.75, 1.94, 1.9257142857142857)","(11.0, 15.0, 14.125)","(7.5, 9.6, 9.517482517482517)","(10.0, 11.0, 10.69626168224299)","(7.0, 8.0, 7.862721893491124)","(17.0, 24.0, 22.823529411764707)","(41.0, 70.0, 66.20481927710843)"
09-01-2023 14:15:22.949488,"(31.0, 40.0, 35.578947368421055)","(1.75, 1.94, 1.9367567567567567)","(11.0, 14.5, 14.071428571428571)","(7.5, 9.6, 9.517482517482517)","(10.0, 11.0, 10.69626168224299)","(7.0, 8.0, 7.862721893491124)","(17.0, 24.0, 22.823529411764707)","(41.0, 70.0, 67.22222222222223)"
09-01-2023 14:15:24.059810,"(31.0, 40.0, 35.0)","(1.75, 1.95, 1.9411363636363637)","(11.0, 14.5, 13.970588235294118)","(7.5, 9.6, 9.50566037735849)","(10.0, 11.0, 10.306306306306306)","(7.0, 8.0, 7.87075208913649)","(17.0, 24.0, 22.823529411764707)","(51.0, 70.0, 67.22222222222223)"
09-01-2023 14:15:25.155959,"(31.0, 40.0, 35.0)","(1.75, 1.95, 1.9428571428571428)","(11.0, 14.5, 13.75)","(7.5, 9.6, 9.50566037735849)","(10.0, 11.0, 10.306306306306306)","(7.0, 8.0, 7.888421052631579)","(17.0, 24.0, 23.264705882352942)","(51.0, 70.0, 67.09302325581396)"
09-01-2023 14:15:26.427591,"(31.0, 40.0, 39.53846153846154)","(1.75, 1.96, 1.9532)","(11.0, 14.5, 14.35483870967742)","(7.5, 9.6, 9.523157894736842)","(10.0, 9.6, 9.53009708737864)","(7.0, 8.0, 7.864102564102564)","(17.0, 24.0, 23.12962962962963)","(51.0, 70.0, 66.875)"
09-01-2023 14:15:27.564816,"(31.0, 40.0, 38.0)","(1.75, 1.96, 1.9532)","(11.0, 14.5, 14.2)","(7.5, 9.6, 9.53448275862069)","(10.0, 9.6, 9.670212765957446)","(7.0, 8.0, 7.881212121212121)","(17.0, 24.0, 22.810126582278482)","(51.0, 70.0, 66.875)"
09-01-2023 14:15:28.961552,"(31.0, 40.0, 38.5)","(1.75, 1.96, 1.9500284900284899)","(11.0, 14.5, 14.264705882352942)","(7.5, 9.6, 9.534857142857144)","(10.0, 10.5, 9.434782608695652)","(7.0, 8.0, 7.896216216216216)","(17.0, 24.0, 22.894117647058824)","(51.0, 70.0, 66.93877551020408)"
09-01-2023 14:15:30.197999,"(31.0, 40.0, 37.0)","(1.75, 1.96, 1.9519322033898305)","(11.0, 14.5, 14.415584415584416)","(7.5, 9.6, 9.554314720812183)","(10.0, 9.6, 9.333333333333334)","(7.0, 8.0, 7.924401913875598)","(17.0, 24.0, 23.11578947368421)","(51.0, 70.0, 67.3076923076923)"
09-01-2023 14:15:31.369984,"(31.0, 42.0, 37.2)","(1.75, 1.96, 1.9557651245551602)","(11.0, 15.0, 14.205882352941176)","(7.5, 9.6, 9.78048780487805)","(10.0, 9.6, 9.35)","(7.0, 8.0, 8.855072463768115)","(17.0, 24.0, 23.433333333333334)","(51.0, 70.0, 67.76595744680851)"
09-01-2023 14:15:32.715765,"(31.0, 46.0, 36.256410256410255)","(1.75, 1.94, 1.9383792544570502)","(11.0, 15.0, 16.75)","(7.5, 9.8, 10.946153846153846)","(10.0, 9.4, 8.1)","(7.0, 9.0, 8.688888888888888)","(17.0, 24.0, 26.07142857142857)","(51.0, 70.0, 140.9230769230769)"
09-01-2023 14:15:34.018815,"(31.0, 65.0, 53.0)","(1.75, 1.99, 1.932)","(11.0, 23.0, 12.5)","(7.5, 14.5, 7.6)","(10.0, 9.6, 8.1)","(7.0, 12.5, 9.262500000000001)","(17.0, 34.0, 26.07142857142857)","(51.0, 160.0, 94.66666666666666)"
09-01-2023 14:15:35.254059,"(31.0, 42.0, 33.5)","(1.75, 1.9, 1.84375)","(11.0, 14.0, 12.6875)","(7.5, 9.4, 8.05)","(10.0, 9.6, 7.660869565217391)","(7.0, 12.5, 9.666666666666666)","(17.0, 34.0, 25.77777777777778)","(51.0, 100.0, 94.66666666666666)"
09-01-2023 14:15:36.473560,"(31.0, 40.0, 32.5)","(1.75, 1.9, 1.84375)","(11.0, 14.0, 12.6875)","(7.5, 9.4, 11.45625)","(10.0, 9.0, 7.65090909090909)","(7.0, 12.0, 16.181818181818183)","(17.0, 34.0, 28.7)","(51.0, 100.0, 94.66666666666666)"
09-01-2023 14:15:37.581695,"(31.0, 44.0, 34.5)","(1.75, 1.87, 1.7883116883116883)","(11.0, 14.0, 12.5)","(7.5, 11.5, 11.45625)","(10.0, 9.0, 7.65090909090909)","(7.0, 17.0, 15.2)","(17.0, 32.0, 28.0)","(51.0, 100.0, 69.0)"
09-01-2023 14:15:38.686070,"(31.0, 40.0, 35.0)","(1.75, 1.7, 1.6906779661016949)","(11.0, 14.0, 12.714285714285714)","(7.5, 12.0, 10.625)","(10.0, 9.0, 7.8342857142857145)","(7.0, 17.0, 13.3125)","(17.0, 32.0, 26.666666666666668)","(51.0, 100.0, 78.0)"
09-01-2023 14:15:39.791714,"(31.0, 46.0, 39.666666666666664)","(1.75, 1.73, 1.7027272727272726)","(11.0, 23.0, 18.875)","(7.5, 7.8, 7.214634146341464)","(10.0, 8.8, 8.088888888888889)","(7.0, 15.5, 12.45)","(17.0, 34.0, 25.333333333333332)","(51.0, 110.0, 62.0)"
09-01-2023 14:15:40.932825,"(31.0, 48.0, 40.333333333333336)","(1.75, 1.73, 1.7205263157894737)","(11.0, 23.0, 16.4)","(7.5, 9.8, 8.4)","(10.0, 9.0, 7.514285714285714)","(7.0, 15.5, 17.5)","(17.0, 34.0, 28.5)","(51.0, 110.0, 79.0)"
09-01-2023 14:15:42.138974,"(31.0, 48.0, 37.0)","(1.75, 1.9, 1.7457142857142858)","(11.0, 23.0, 18.166666666666668)","(7.5, 9.6, 8.133333333333333)","(10.0, 9.0, 11.52)","(7.0, 18.0, 20.5)","(17.0, 34.0, 30.333333333333332)","(51.0, 120.0, 115.0)"
09-01-2023 14:15:43.367036,"(31.0, 48.0, 34.8)","(1.75, 1.96, 1.945)","(11.0, 22.0, 18.166666666666668)","(7.5, 8.6, 7.656)","(10.0, 12.0, 6.6)","(7.0, 23.0, 20.333333333333332)","(17.0, 34.0, 28.5)","(51.0, 120.0, 207.85714285714286)"
09-01-2023 14:15:44.585672,"(31.0, 48.0, 37.0)","(1.75, 1.7, 1.6903389830508475)","(11.0, 26.0, 19.666666666666668)","(7.5, 9.0, 7.656)","(10.0, 7.0, 6.6)","(7.0, 23.0, 20.333333333333332)","(17.0, 36.0, 28.5)","(51.0, 220.0, 207.85714285714286)"
09-01-2023 14:15:45.847320,"(31.0, 46.0, 32.666666666666664)","(1.75, 1.97, 1.7736363636363637)","(11.0, 27.0, 22.0)","(7.5, 8.8, 8.200000000000001)","(10.0, 8.4, 8.392079207920792)","(7.0, 21.0, 16.0)","(17.0, 36.0, 32.66666666666667)","(51.0, 220.0, 209.16666666666666)"
09-01-2023 14:15:47.024558,"(31.0, 46.0, 32.666666666666664)","(1.75, 1.78, 1.7028571428571428)","(11.0, 27.0, 22.0)","(7.5, 8.8, 8.1)","(10.0, 8.4, 8.931034482758621)","(7.0, 21.0, 14.636363636363637)","(17.0, 36.0, 27.25)","(51.0, 240.0, 180.0)"
09-01-2023 14:15:48.199006,"(31.0, 48.0, 33.333333333333336)","(1.75, 2.0, 1.6651162790697676)","(11.0, 27.0, 23.7)","(7.5, 9.2, 8.1)","(10.0, 9.0, 8.931034482758621)","(7.0, 21.0, 11.8125)","(17.0, 38.0, 17.444444444444443)","(51.0, 240.0, 166.66666666666669)"
09-01-2023 14:15:49.443967,"(31.0, 48.0, 33.333333333333336)","(1.75, 1.97, 1.7817605633802818)","(11.0, 27.0, 23.9)","(7.5, 12.0, 11.763636363636364)","(10.0, 9.0, 4.710963455149502)","(7.0, 21.0, 16.0)","(17.0, 25.0, 19.72)","(51.0, 220.0, 180.0)"
09-01-2023 14:15:50.681044,"(31.0, 46.0, 32.666666666666664)","(1.75, 1.97, 1.774890510948905)","(11.0, 27.0, 23.9)","(7.5, 12.0, 11.763636363636364)","(10.0, 8.0, 4.724264705882353)","(7.0, 21.0, 12.9375)","(17.0, 25.0, 19.72)","(51.0, 220.0, 181.25)"
09-01-2023 14:15:51.906195,"(31.0, 44.0, 32.0)","(1.75, 1.97, 1.7734558823529412)","(11.0, 27.0, 23.9)","(7.5, 12.0, 11.763636363636364)","(10.0, 8.0, 5.733333333333333)","(7.0, 19.5, 14.055555555555555)","(17.0, 25.0, 19.72)","(51.0, 220.0, 266.42857142857144)"
