,Mr Valentine,Lamancha,Dynamic,Kasatkina,Call Me Elf,Tiggerlong Al
10-01-2023 14:25:45.648168,"(3.6, 4.6, 4.476923076923077)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.333333333333332)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.7600000000000002)","(5.0, 6.4, 5.852173913043478)"
10-01-2023 14:25:46.669426,"(3.6, 4.6, 4.476923076923077)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.1, 3.666666666666667)","(5.0, 6.4, 5.760869565217392)"
10-01-2023 14:25:47.595890,"(3.6, 4.6, 4.476923076923077)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.834615384615385)"
10-01-2023 14:25:48.515673,"(3.6, 4.6, 4.425)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.834615384615385)"
10-01-2023 14:25:49.386368,"(3.6, 4.6, 4.5)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.852173913043479)"
10-01-2023 14:25:50.415300,"(3.6, 4.6, 4.5)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.834615384615385)"
10-01-2023 14:25:51.397156,"(3.6, 4.6, 4.5)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:25:52.299246,"(3.6, 4.6, 4.5)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:25:53.238073,"(3.6, 4.6, 4.5)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:25:54.221909,"(3.6, 4.6, 4.5)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.845833333333333)"
10-01-2023 14:25:55.235760,"(3.6, 4.6, 4.5)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.845833333333333)"
10-01-2023 14:25:56.236876,"(3.6, 4.6, 4.5)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.8125)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:25:57.238991,"(3.6, 4.7, 4.609999999999999)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 3.9, 3.8125)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:25:58.325330,"(3.6, 4.7, 4.609999999999999)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 3.9, 3.8125)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:25:59.586655,"(3.6, 4.7, 4.607692307692307)","(4.6, 5.1, 4.966666666666667)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 3.9, 3.8125)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:26:00.634831,"(3.6, 4.7, 4.607692307692307)","(4.6, 5.1, 4.976923076923077)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 3.9, 3.7600000000000002)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:26:01.569062,"(3.6, 4.7, 4.375)","(4.6, 5.1, 4.976923076923077)","(7.0, 17.0, 16.666666666666668)","(12.0, 18.0, 15.5)","(2.9, 4.0, 3.7600000000000002)","(5.0, 6.4, 5.82962962962963)"
10-01-2023 14:26:02.551418,"(3.6, 4.7, 4.508)","(4.6, 5.1, 5.011111111111111)","(7.0, 17.0, 16.09090909090909)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.7612903225806456)"
10-01-2023 14:26:03.568127,"(3.6, 4.7, 4.4714285714285715)","(4.6, 5.1, 5.011111111111111)","(7.0, 17.0, 16.09090909090909)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.7600000000000002)","(5.0, 6.4, 5.85)"
10-01-2023 14:26:04.612534,"(3.6, 4.7, 4.508)","(4.6, 5.1, 5.011111111111111)","(7.0, 17.0, 15.75)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.5733333333333333)","(5.0, 6.4, 5.85)"
10-01-2023 14:26:05.741290,"(3.6, 4.7, 4.4714285714285715)","(4.6, 5.1, 5.011111111111111)","(7.0, 17.0, 15.923076923076923)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.8588235294117648)","(5.0, 6.4, 5.888)"
10-01-2023 14:26:06.889833,"(3.6, 4.7, 4.508)","(4.6, 5.1, 5.038461538461538)","(7.0, 17.0, 16.5)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.709090909090909)","(5.0, 6.0, 5.859999999999999)"
10-01-2023 14:26:08.107153,"(3.6, 4.7, 4.488235294117647)","(4.6, 5.1, 5.038461538461538)","(7.0, 17.0, 15.75)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.944186046511628)","(5.0, 6.0, 5.826086956521739)"
10-01-2023 14:26:09.154941,"(3.6, 4.7, 4.46)","(4.6, 5.1, 5.038461538461538)","(7.0, 17.0, 15.923076923076923)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.944186046511628)","(5.0, 6.0, 5.826086956521739)"
10-01-2023 14:26:10.132052,"(3.6, 4.7, 4.438095238095238)","(4.6, 5.1, 5.038461538461538)","(7.0, 17.0, 15.923076923076923)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.727272727272727)","(5.0, 6.0, 5.826086956521739)"
10-01-2023 14:26:11.168222,"(3.6, 4.7, 4.477777777777778)","(4.6, 5.1, 5.038461538461538)","(7.0, 17.0, 16.5)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.7375)","(5.0, 6.0, 5.826086956521739)"
10-01-2023 14:26:12.214867,"(3.6, 4.7, 4.477777777777778)","(4.6, 5.1, 5.038461538461538)","(7.0, 15.5, 15.25)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.569230769230769)","(5.0, 6.0, 5.692307692307692)"
10-01-2023 14:26:13.243211,"(3.6, 4.7, 4.385185185185185)","(4.6, 5.1, 5.038461538461538)","(7.0, 15.5, 15.083333333333334)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.7375)","(5.0, 6.0, 5.777777777777778)"
10-01-2023 14:26:14.264267,"(3.6, 4.7, 4.385185185185185)","(4.6, 5.1, 5.038461538461538)","(7.0, 15.5, 15.083333333333334)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.58)","(5.0, 6.0, 5.777777777777778)"
10-01-2023 14:26:15.289014,"(3.6, 4.7, 4.385185185185185)","(4.6, 5.1, 5.038461538461538)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.44)","(5.0, 6.0, 5.692307692307692)"
10-01-2023 14:26:16.364956,"(3.6, 4.7, 4.385185185185185)","(4.6, 5.1, 5.04074074074074)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.4272727272727272)","(5.0, 6.0, 5.777777777777778)"
10-01-2023 14:26:17.324149,"(3.6, 4.7, 4.5588235294117645)","(4.6, 5.1, 5.04074074074074)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.706896551724139)","(2.9, 4.0, 3.4272727272727272)","(5.0, 6.0, 5.636363636363636)"
10-01-2023 14:26:18.390610,"(3.6, 4.7, 4.5588235294117645)","(4.6, 5.1, 5.04074074074074)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.44)","(5.0, 6.0, 5.684210526315789)"
10-01-2023 14:26:19.513172,"(3.6, 4.7, 4.5588235294117645)","(4.6, 5.1, 5.04074074074074)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.58)","(5.0, 6.0, 5.684210526315789)"
10-01-2023 14:26:20.624344,"(3.6, 4.7, 4.5588235294117645)","(4.6, 5.1, 5.04074074074074)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.44)","(5.0, 6.0, 5.571428571428572)"
10-01-2023 14:26:21.765546,"(3.6, 4.7, 4.5588235294117645)","(4.6, 5.1, 5.04074074074074)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.706896551724139)","(2.9, 4.0, 3.58)","(5.0, 6.0, 5.454545454545455)"
10-01-2023 14:26:22.830858,"(3.6, 4.7, 4.5588235294117645)","(4.6, 5.1, 5.04074074074074)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.58)","(5.0, 6.0, 5.363636363636363)"
10-01-2023 14:26:23.851630,"(3.6, 4.7, 4.590909090909091)","(4.6, 5.1, 4.948648648648648)","(7.0, 17.0, 15.461538461538462)","(12.0, 18.0, 15.9)","(2.9, 4.0, 3.44)","(5.0, 6.0, 5.363636363636363)"
10-01-2023 14:26:24.913876,"(3.6, 4.7, 4.629411764705882)","(4.6, 5.1, 4.935294117647059)","(7.0, 15.5, 15.142857142857142)","(12.0, 18.0, 16.214285714285715)","(2.9, 4.0, 3.393333333333333)","(5.0, 6.0, 5.681818181818182)"
10-01-2023 14:26:25.952877,"(3.6, 4.7, 4.641666666666667)","(4.6, 5.1, 4.876)","(7.0, 15.5, 15.142857142857142)","(12.0, 18.0, 16.214285714285715)","(2.9, 4.0, 3.7333333333333334)","(5.0, 6.0, 5.454545454545455)"
10-01-2023 14:26:26.887565,"(3.6, 4.7, 4.641666666666667)","(4.6, 5.1, 4.9222222222222225)","(7.0, 15.5, 15.142857142857142)","(12.0, 18.0, 16.5)","(2.9, 3.95, 3.7333333333333334)","(5.0, 6.0, 5.454545454545455)"
10-01-2023 14:26:27.963489,"(3.6, 4.7, 4.641666666666667)","(4.6, 5.1, 4.9222222222222225)","(7.0, 15.5, 15.142857142857142)","(12.0, 18.0, 16.5)","(2.9, 3.95, 3.7333333333333334)","(5.0, 6.0, 5.511111111111111)"
10-01-2023 14:26:29.041748,"(3.6, 4.7, 4.641666666666667)","(4.6, 5.1, 4.9222222222222225)","(7.0, 15.5, 15.142857142857142)","(12.0, 18.0, 16.5)","(2.9, 3.95, 3.4857142857142858)","(5.0, 6.4, 6.050000000000001)"
10-01-2023 14:26:30.106929,"(3.6, 4.7, 4.641666666666667)","(4.6, 5.1, 4.9222222222222225)","(7.0, 15.5, 15.142857142857142)","(12.0, 18.0, 16.5)","(2.9, 3.95, 3.3699999999999997)","(5.0, 6.4, 5.816666666666667)"
10-01-2023 14:26:31.199526,"(3.6, 4.7, 4.61764705882353)","(4.6, 5.1, 4.9222222222222225)","(7.0, 15.5, 15.142857142857142)","(12.0, 18.0, 16.5)","(2.9, 4.0, 3.3699999999999997)","(5.0, 6.4, 5.93125)"
10-01-2023 14:26:32.291829,"(3.6, 4.7, 4.681818181818182)","(4.6, 5.1, 4.95)","(7.0, 15.5, 14.105263157894736)","(12.0, 18.0, 16.928571428571427)","(2.9, 4.0, 3.3699999999999997)","(5.0, 6.4, 5.948387096774194)"
10-01-2023 14:26:33.479502,"(3.6, 4.7, 4.681818181818182)","(4.6, 5.1, 4.985714285714286)","(7.0, 15.5, 13.9)","(12.0, 18.0, 16.928571428571427)","(2.9, 4.0, 3.3699999999999997)","(5.0, 6.4, 5.842857142857143)"
10-01-2023 14:26:34.646952,"(3.6, 4.7, 4.681818181818182)","(4.6, 5.1, 5.027272727272727)","(7.0, 15.0, 13.9)","(12.0, 18.0, 16.928571428571427)","(2.9, 4.0, 3.3699999999999997)","(5.0, 6.4, 6.108108108108109)"
10-01-2023 14:26:36.022183,"(3.6, 4.7, 4.681818181818182)","(4.6, 5.1, 5.027272727272727)","(7.0, 15.0, 14.166666666666666)","(12.0, 18.0, 16.928571428571427)","(2.9, 4.0, 3.3699999999999997)","(5.0, 6.4, 6.0137931034482754)"
10-01-2023 14:26:37.228523,"(3.6, 4.7, 4.681818181818182)","(4.6, 5.1, 5.027272727272727)","(7.0, 15.0, 14.1)","(12.0, 18.0, 17.0625)","(2.9, 4.0, 3.3699999999999997)","(5.0, 6.4, 6.0137931034482754)"
10-01-2023 14:26:38.422624,"(3.6, 4.7, 4.681818181818182)","(4.6, 5.1, 5.027272727272727)","(7.0, 15.0, 14.1)","(12.0, 18.0, 17.0625)","(2.9, 4.0, 3.3699999999999997)","(5.0, 6.4, 6.0137931034482754)"
10-01-2023 14:26:39.500412,"(3.7, 4.7, 4.681818181818182)","(4.4, 5.1, 5.027272727272727)","(7.5, 15.0, 13.75)","(12.0, 18.0, 17.0625)","(2.9, 4.0, 3.3699999999999997)","(4.8, 6.4, 6.0137931034482754)"
10-01-2023 14:26:40.524162,"(3.7, 4.7, 4.681818181818182)","(4.4, 5.1, 5.027272727272727)","(7.5, 15.0, 13.75)","(12.0, 18.0, 17.0625)","(2.9, 4.0, 3.3699999999999997)","(4.8, 6.4, 6.112820512820512)"
10-01-2023 14:26:41.607269,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 4.99090909090909)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.0625)","(2.9, 4.0, 3.3699999999999997)","(4.8, 6.4, 6.112820512820512)"
10-01-2023 14:26:42.721132,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 4.99090909090909)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.0625)","(2.9, 4.0, 3.3699999999999997)","(4.8, 6.4, 6.112820512820512)"
10-01-2023 14:26:43.833620,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 4.99090909090909)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.0625)","(2.9, 4.0, 3.3699999999999997)","(4.8, 6.4, 6.112820512820512)"
10-01-2023 14:26:44.899872,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 4.99090909090909)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.647058823529413)","(2.9, 4.0, 3.3699999999999997)","(4.8, 6.4, 6.112820512820512)"
10-01-2023 14:26:45.945977,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 4.99090909090909)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.647058823529413)","(2.9, 4.0, 3.3699999999999997)","(4.8, 6.4, 6.112820512820512)"
10-01-2023 14:26:47.043390,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 4.99090909090909)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.166666666666668)","(2.9, 4.0, 3.7333333333333334)","(4.8, 6.4, 6.09375)"
10-01-2023 14:26:48.175437,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 4.99090909090909)","(7.5, 15.0, 13.4)","(12.0, 18.0, 16.928571428571427)","(2.9, 3.95, 3.7333333333333334)","(4.8, 6.4, 6.191891891891892)"
10-01-2023 14:26:49.087074,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 4.99090909090909)","(7.5, 15.0, 13.4)","(12.0, 18.0, 16.928571428571427)","(2.9, 3.95, 3.7333333333333334)","(4.8, 6.4, 6.181818181818182)"
10-01-2023 14:26:50.184616,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(7.5, 15.0, 13.4)","(12.0, 18.0, 16.928571428571427)","(2.9, 3.9, 3.6999999999999997)","(4.8, 6.4, 6.181818181818182)"
10-01-2023 14:26:51.335618,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.045454545454545)","(7.5, 15.0, 13.275862068965518)","(12.0, 18.0, 16.928571428571427)","(2.9, 3.9, 3.6999999999999997)","(4.8, 6.4, 6.181818181818182)"
10-01-2023 14:26:52.362052,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.045454545454545)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.464285714285715)","(2.9, 3.9, 3.6999999999999997)","(4.8, 6.4, 6.181818181818182)"
10-01-2023 14:26:53.435875,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.045454545454545)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.464285714285715)","(2.9, 3.9, 3.6999999999999997)","(4.8, 6.4, 6.181818181818182)"
10-01-2023 14:26:54.536491,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:26:55.605007,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:26:56.581755,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:26:57.658871,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(7.5, 15.0, 13.275862068965518)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:26:58.872162,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:26:59.922076,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(7.5, 15.0, 13.4)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:27:01.018552,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(8.0, 15.0, 14.0)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:27:02.080734,"(3.7, 4.8, 4.642857142857142)","(4.4, 5.1, 5.02)","(8.0, 14.5, 14.0)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:27:03.105911,"(3.7, 4.8, 4.636363636363637)","(4.4, 5.1, 5.02)","(8.0, 14.5, 13.282608695652174)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:27:04.028118,"(3.7, 4.8, 4.636363636363637)","(4.4, 5.1, 5.02)","(8.0, 14.5, 13.282608695652174)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:27:05.030399,"(3.7, 4.8, 4.636363636363637)","(4.4, 5.1, 5.02)","(8.0, 14.5, 13.282608695652174)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.75)","(4.8, 6.4, 6.25)"
10-01-2023 14:27:06.105645,"(3.7, 4.8, 4.636363636363637)","(4.4, 5.1, 5.02)","(8.0, 14.5, 13.4)","(12.0, 18.0, 17.5)","(2.9, 3.9, 3.3499999999999996)","(4.8, 6.4, 6.15)"
10-01-2023 14:27:07.131895,"(3.7, 4.7, 4.61764705882353)","(4.4, 5.1, 5.02)","(8.0, 14.0, 13.4)","(12.0, 18.0, 17.5)","(2.9, 3.95, 3.3499999999999996)","(4.8, 6.4, 6.2250000000000005)"
10-01-2023 14:27:08.213455,"(3.7, 4.7, 4.595238095238095)","(4.4, 5.1, 5.02)","(8.0, 14.0, 12.9375)","(12.0, 18.0, 17.5)","(2.9, 3.95, 3.3499999999999996)","(4.8, 6.4, 6.283333333333333)"
10-01-2023 14:27:09.276150,"(3.7, 4.7, 4.595238095238095)","(4.4, 5.1, 5.02)","(8.0, 14.0, 12.9375)","(12.0, 18.0, 17.5)","(2.9, 3.95, 3.3499999999999996)","(4.8, 6.4, 6.283333333333333)"
10-01-2023 14:27:10.461856,"(3.7, 4.7, 4.595238095238095)","(4.4, 5.1, 5.02)","(8.0, 14.0, 12.9375)","(12.0, 18.0, 17.5)","(2.9, 3.95, 3.3499999999999996)","(4.8, 6.4, 6.283333333333333)"
10-01-2023 14:27:11.674483,"(3.7, 4.7, 4.595238095238095)","(4.4, 5.1, 5.02)","(8.0, 14.0, 12.833333333333334)","(12.0, 18.0, 17.564516129032256)","(2.9, 3.95, 3.3499999999999996)","(4.8, 6.4, 6.283333333333333)"
10-01-2023 14:27:12.852030,"(3.7, 4.7, 4.595238095238095)","(4.4, 5.1, 5.02)","(8.0, 14.0, 12.833333333333334)","(12.0, 18.0, 17.564516129032256)","(2.9, 3.95, 3.4124999999999996)","(4.8, 6.4, 6.213333333333334)"
10-01-2023 14:27:14.022203,"(3.7, 4.7, 4.629032258064516)","(4.4, 5.1, 4.9399999999999995)","(8.0, 14.0, 12.714285714285714)","(12.0, 18.0, 17.670731707317074)","(2.9, 3.9, 3.4058823529411764)","(4.8, 6.4, 6.26)"
10-01-2023 14:27:15.135798,"(3.7, 4.7, 4.629032258064516)","(4.4, 5.1, 4.9399999999999995)","(8.0, 14.0, 12.714285714285714)","(12.0, 18.0, 17.670731707317074)","(2.9, 3.9, 3.4058823529411764)","(4.8, 6.4, 6.33)"
10-01-2023 14:27:16.267961,"(3.7, 4.7, 4.629032258064516)","(4.4, 5.1, 4.9399999999999995)","(8.0, 14.0, 12.73076923076923)","(12.0, 18.0, 17.670731707317074)","(2.9, 3.9, 3.3642857142857143)","(4.8, 6.4, 6.33)"
10-01-2023 14:27:17.243039,"(3.7, 4.7, 4.5777777777777775)","(4.4, 5.1, 4.9399999999999995)","(8.0, 14.0, 12.73076923076923)","(12.0, 18.0, 17.670731707317074)","(2.9, 3.9, 3.4833333333333334)","(4.8, 6.4, 6.5351351351351346)"
10-01-2023 14:27:18.154906,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.73076923076923)","(12.0, 18.0, 17.670731707317074)","(2.9, 3.85, 3.3916666666666666)","(4.8, 6.6, 6.5351351351351346)"
10-01-2023 14:27:19.280462,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.73076923076923)","(12.0, 18.0, 17.7)","(2.9, 3.85, 3.3916666666666666)","(4.8, 6.6, 6.5351351351351346)"
10-01-2023 14:27:20.395708,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.37037037037037)","(12.0, 18.0, 17.7)","(2.9, 3.85, 3.3916666666666666)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:21.413948,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.37037037037037)","(12.0, 18.0, 17.7)","(2.9, 3.85, 3.343421052631579)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:22.500333,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.580645161290322)","(12.0, 18.0, 17.7)","(2.9, 3.85, 3.353571428571428)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:23.604661,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.580645161290322)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.8, 3.3625)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:24.729939,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.580645161290322)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.8, 3.6375)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:25.758818,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.580645161290322)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.75, 3.3964285714285714)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:26.767007,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.580645161290322)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.75, 3.3364864864864865)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:27.862889,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.580645161290322)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.75, 3.375)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:28.926859,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.580645161290322)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.7, 3.375)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:29.944286,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.580645161290322)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.7, 3.375)","(4.8, 6.6, 6.55)"
10-01-2023 14:27:30.972465,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.666666666666666)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.7, 3.346153846153846)","(4.8, 6.6, 6.776470588235294)"
10-01-2023 14:27:32.024026,"(3.7, 4.7, 4.5777777777777775)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.666666666666666)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.7, 3.346153846153846)","(4.8, 6.8, 6.776470588235294)"
10-01-2023 14:27:32.987039,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.9)","(8.0, 14.0, 12.666666666666666)","(12.0, 18.0, 17.714285714285715)","(2.9, 3.7, 3.333333333333333)","(4.8, 6.8, 6.776470588235294)"
10-01-2023 14:27:33.981047,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.879310344827586)","(8.0, 14.0, 12.666666666666666)","(12.0, 21.0, 19.75)","(2.9, 3.7, 3.333333333333333)","(4.8, 6.8, 6.776470588235294)"
10-01-2023 14:27:35.037508,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.857575757575757)","(8.0, 14.0, 12.580645161290322)","(12.0, 21.0, 18.931818181818183)","(2.9, 3.7, 3.3419999999999996)","(4.8, 6.8, 6.776470588235294)"
10-01-2023 14:27:36.101999,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.852941176470588)","(8.0, 14.0, 12.580645161290322)","(12.0, 21.0, 19.578125)","(2.9, 3.65, 3.525)","(4.8, 6.8, 6.776470588235294)"
10-01-2023 14:27:37.140164,"(3.7, 4.7, 4.5636363636363635)","(4.4, 5.1, 4.852941176470588)","(8.0, 14.0, 12.580645161290322)","(12.0, 21.0, 19.578125)","(2.9, 3.6, 3.525)","(4.8, 6.8, 6.776470588235294)"
