,Winklee Ted,Your Law,Dont Tell Neo,Wilanns Way,Semi Precious,Saint Zac,Buckle Up Nick,Hawk Danger
10-01-2023 14:03:24.059763,"(3.8, 6.2, 5.26)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.702857142857143)","(6.5, 12.0, 11.614285714285714)","(9.0, 14.0, 11.6)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:25.215061,"(3.8, 6.2, 5.947368421052632)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.9288888888888884)","(6.5, 12.0, 11.614285714285714)","(9.0, 14.0, 11.6)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:26.363698,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.9288888888888884)","(6.5, 12.0, 11.614285714285714)","(9.0, 14.0, 11.6)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:27.635754,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.6799999999999997)","(6.5, 12.0, 11.614285714285714)","(9.0, 14.0, 11.6)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:28.737843,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.6799999999999997)","(6.5, 12.0, 11.614285714285714)","(9.0, 14.0, 11.6)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:29.834308,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.136)","(6.5, 12.0, 11.614285714285714)","(9.0, 14.0, 10.8125)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:31.032829,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 4.456666666666667)","(6.5, 12.0, 11.614285714285714)","(9.0, 13.5, 11.1)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:32.206756,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.136)","(6.5, 12.0, 11.614285714285714)","(9.0, 13.0, 11.1)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:33.344805,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.136)","(6.5, 12.0, 11.614285714285714)","(9.0, 13.0, 11.1)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:34.447034,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.152)","(6.5, 12.0, 11.614285714285714)","(9.0, 13.0, 11.1)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:35.492282,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 3.136)","(6.5, 12.0, 11.614285714285714)","(9.0, 13.0, 12.009090909090908)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:36.618177,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 4.407619047619048)","(6.5, 12.0, 11.614285714285714)","(9.0, 19.5, 14.78)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:37.761863,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 4.441739130434782)","(6.5, 12.0, 11.614285714285714)","(9.0, 18.5, 12.6875)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:38.947692,"(3.8, 6.2, 5.4)","(20.0, 60.0, 29.2)","(2.6, 4.8, 4.445217391304348)","(6.5, 12.0, 11.614285714285714)","(9.0, 18.5, 12.6875)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:40.062095,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 4.448695652173913)","(6.5, 12.0, 11.614285714285714)","(9.0, 18.5, 12.6875)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:41.125798,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 4.47)","(6.5, 12.0, 11.614285714285714)","(9.0, 18.5, 11.172727272727274)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:42.100176,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 4.47)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 11.172727272727274)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:43.176206,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.702857142857143)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 11.318181818181818)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:44.257083,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.702857142857143)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 11.318181818181818)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:45.296850,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.702857142857143)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 11.318181818181818)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:46.279532,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.2159999999999997)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 11.318181818181818)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:47.341639,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.6914285714285713)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 11.318181818181818)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:48.476030,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.6914285714285713)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 11.318181818181818)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:49.608576,"(3.8, 6.2, 5.4)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.2159999999999997)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 11.5)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:50.747931,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.92)","(6.5, 12.0, 11.614285714285714)","(9.0, 16.5, 13.2)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:51.831904,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.92)","(6.5, 12.0, 11.614285714285714)","(9.0, 16.0, 13.2)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:52.868248,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 4.4079999999999995)","(6.5, 12.0, 11.614285714285714)","(9.0, 16.0, 13.2)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:53.887374,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.6914285714285713)","(6.5, 12.0, 11.614285714285714)","(9.0, 16.0, 13.2)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:55.015757,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.92)","(6.5, 12.0, 11.614285714285714)","(9.0, 16.0, 13.2)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:56.127488,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.92)","(6.5, 12.0, 11.614285714285714)","(9.0, 16.0, 13.2)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:57.285205,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.92)","(6.5, 12.0, 11.614285714285714)","(9.0, 16.0, 13.2)","(10.0, 19.5, 14.75)","(31.0, 75.0, 42.0)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:58.458514,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 44.03846153846154)","(2.6, 4.8, 4.4626086956521736)","(6.5, 12.0, 11.614285714285714)","(9.0, 16.0, 12.1875)","(10.0, 19.5, 11.25)","(31.0, 75.0, 43.125)","(4.4, 7.0, 5.0)"
10-01-2023 14:03:59.598166,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 4.501538461538461)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 12.1875)","(10.0, 19.5, 11.416666666666668)","(31.0, 75.0, 52.8)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:00.638207,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 4.501538461538461)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 10.714285714285715)","(10.0, 19.5, 11.416666666666668)","(31.0, 120.0, 42.3)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:01.775052,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 13.0)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.3)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:02.861255,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 14.705882352941178)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.3)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:03.982801,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 14.705882352941178)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:05.080668,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 14.705882352941178)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:06.126922,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 14.705882352941178)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:07.220092,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.5, 14.352941176470589)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:08.359655,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 17.0, 10.633333333333333)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:09.510900,"(3.8, 6.4, 5.533333333333333)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.5, 10.633333333333333)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.066666666666666)"
10-01-2023 14:04:10.627709,"(3.8, 6.4, 5.927272727272728)","(20.0, 60.0, 36.94444444444444)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.5, 10.633333333333333)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:11.681949,"(3.8, 6.4, 6.094117647058824)","(20.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.5, 10.633333333333333)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.2, 5.0)"
10-01-2023 14:04:12.758561,"(3.8, 6.4, 6.094117647058824)","(20.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.5, 10.633333333333333)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:13.936332,"(3.8, 6.4, 6.094117647058824)","(20.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.5, 9.899999999999999)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:15.117608,"(3.8, 6.4, 6.094117647058824)","(20.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.0, 9.333333333333332)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:16.350063,"(3.8, 6.4, 6.094117647058824)","(20.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.0, 9.333333333333332)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:17.535463,"(3.8, 6.4, 6.094117647058824)","(20.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.0, 9.333333333333332)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:18.606744,"(3.8, 6.4, 6.094117647058824)","(20.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.296)","(6.5, 12.0, 11.614285714285714)","(9.0, 15.0, 9.333333333333332)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:19.797118,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.964444444444444)","(6.5, 12.0, 11.614285714285714)","(8.5, 15.0, 9.333333333333332)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:21.041096,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.964444444444444)","(6.5, 12.0, 11.614285714285714)","(8.5, 15.0, 8.955555555555556)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:22.214954,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 41.36363636363636)","(2.6, 4.8, 3.964444444444444)","(6.5, 12.0, 11.614285714285714)","(8.5, 15.0, 11.222222222222221)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:23.365688,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 41.36363636363636)","(2.6, 4.8, 4.408421052631579)","(6.5, 12.0, 11.614285714285714)","(8.5, 15.0, 12.085714285714285)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 40.63636363636364)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:24.536084,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 25.833333333333332)","(2.6, 4.8, 3.296)","(6.5, 12.0, 10.435)","(8.5, 15.0, 9.899999999999999)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 39.27272727272727)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:25.738636,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 25.416666666666668)","(2.6, 4.8, 3.296)","(6.5, 12.5, 10.435)","(8.5, 15.0, 9.899999999999999)","(10.0, 19.5, 11.416666666666668)","(31.0, 80.0, 40.72727272727273)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:26.904724,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.056)","(6.5, 12.5, 10.435)","(8.5, 15.0, 9.899999999999999)","(10.0, 19.5, 11.416666666666668)","(31.0, 80.0, 46.25)","(4.4, 7.0, 5.0)"
10-01-2023 14:04:28.139253,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.408421052631579)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 80.0, 48.125)","(4.4, 7.0, 4.226666666666667)"
10-01-2023 14:04:29.374135,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 3.748571428571428)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.09090909090909)","(4.4, 7.4, 5.066666666666666)"
10-01-2023 14:04:30.555916,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.408421052631579)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.09090909090909)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:31.744018,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.5024)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.09090909090909)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:32.935084,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.4992)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.09090909090909)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:34.157531,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.4992)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.09090909090909)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:35.386088,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.4992)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.09090909090909)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:36.614305,"(3.8, 6.4, 6.094117647058824)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.4992)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 42.09090909090909)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:37.908348,"(3.8, 6.4, 6.183333333333334)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.4992)","(6.5, 12.5, 10.435)","(8.5, 14.0, 8.844444444444443)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.125)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:39.231763,"(3.8, 6.4, 6.183333333333334)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.4992)","(6.5, 12.5, 10.435)","(8.5, 14.0, 12.615384615384617)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.125)","(4.4, 7.2, 4.64)"
10-01-2023 14:04:40.567026,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 39.25)","(2.6, 4.8, 4.416842105263158)","(6.5, 12.5, 10.435)","(8.5, 14.0, 9.083333333333332)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.125)","(4.4, 7.2, 5.133333333333333)"
10-01-2023 14:04:41.826182,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 39.25)","(2.6, 4.8, 3.748571428571428)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 6.314285714285715)"
10-01-2023 14:04:42.925656,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 35.973684210526315)","(2.6, 4.8, 4.416842105263158)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:44.143144,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 35.973684210526315)","(2.6, 4.8, 3.7714285714285714)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:45.400288,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.566666666666666)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.92)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 41.733333333333334)","(4.4, 7.2, 5.066666666666666)"
10-01-2023 14:04:46.642634,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.566666666666666)","(2.6, 4.8, 4.449999999999999)","(6.5, 12.5, 10.435)","(8.5, 12.5, 9.719999999999999)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 39.53333333333333)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:47.907985,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.566666666666666)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 12.0, 9.719999999999999)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 38.64285714285714)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:49.095763,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 12.0, 9.719999999999999)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 38.64285714285714)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:50.317798,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 12.0, 9.719999999999999)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 38.64285714285714)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:51.528996,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 12.0, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 5.777777777777778)"
10-01-2023 14:04:52.714334,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:53.928410,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:55.109271,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:56.233440,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:57.444747,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:58.604191,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 6.2857142857142865)"
10-01-2023 14:04:59.837466,"(3.8, 6.2, 5.981818181818182)","(21.0, 60.0, 29.933333333333334)","(2.6, 4.8, 3.4)","(6.5, 12.5, 10.435)","(8.5, 13.5, 9.966666666666667)","(10.0, 19.5, 11.416666666666668)","(31.0, 85.0, 48.94444444444444)","(4.4, 7.2, 6.2857142857142865)"
