,What A Nose,Dairy Girl,Memories Keep,Noaki Cruise,Noaki Nipper,Stylish Rico,Lock It In,Gypsy Rico
08-01-2023 19:27:59.897091,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:01.123045,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:02.385308,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:03.596558,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:04.828629,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:05.927887,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:07.113064,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:08.338630,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:09.420870,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:10.507665,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:11.941317,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:13.356915,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:14.521725,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:15.972189,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:17.324717,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:18.733395,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:19.968659,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:21.132461,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:22.399838,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:23.489420,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:24.663915,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:25.932492,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:27.078741,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:28.129323,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:29.233695,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:30.451420,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:31.534802,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:32.760480,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:34.200603,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:35.471168,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:36.692693,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:37.917728,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:39.195880,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 246.11111111111111)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 22.0)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:40.451373,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 20.5)","(10.0, 20.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:41.620019,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:42.785105,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:43.999762,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 4.804054054054054)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:45.160507,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:46.350290,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:47.494004,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:48.716345,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:50.044154,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:51.211104,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:52.356555,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:53.441858,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:54.813093,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:56.164934,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:57.411180,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:58.527116,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:28:59.770200,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:01.040033,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:02.185568,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:03.360283,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 18.94)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:04.541021,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 20.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:05.819585,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:07.226747,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:08.359746,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:09.688514,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:10.924154,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:12.090779,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:13.208326,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:14.364533,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:15.542324,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:16.687359,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:17.802789,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:18.964278,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:20.190410,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:21.382174,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:22.490487,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:23.540505,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:24.726664,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:26.128179,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:27.219259,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:28.225410,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:29.358331,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:30.576801,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 5.866666666666666)"
08-01-2023 19:29:31.751845,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5422727272727275)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 4.988235294117647)"
08-01-2023 19:29:32.832918,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.85, 2.5815384615384613)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 4.988235294117647)"
08-01-2023 19:29:33.954548,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.8, 2.5815384615384613)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 4.988235294117647)"
08-01-2023 19:29:35.127631,"(71.0, 580.0, 494.16666666666663)","(81.0, 460.0, 254.66666666666669)","(2.5, 3.8, 2.5815384615384613)","(3.7, 7.0, 5.094827586206897)","(11.0, 23.0, 20.5)","(10.0, 21.0, 14.894736842105264)","(5.5, 11.5, 5.954545454545455)","(4.0, 8.2, 4.905882352941177)"
