,Slay Queen,Mean Sam,Akimbo,Petite Olga,Francis Geoffrey,Hit List,Queen Norma
06-01-2023 11:54:22.058680,"(1.5, 2.46, 2.3383333333333334)","(17.0, 70.0, 64.05555555555556)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.700000000000003)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:23.153322,"(1.5, 2.44, 1.8617391304347826)","(17.0, 70.0, 64.05555555555556)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.700000000000003)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:24.283427,"(1.5, 2.42, 2.284)","(17.0, 70.0, 64.05555555555556)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.700000000000003)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:25.389797,"(1.5, 2.42, 1.8831578947368421)","(17.0, 70.0, 64.05555555555556)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.700000000000003)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:26.470280,"(1.5, 2.38, 2.252)","(17.0, 70.0, 64.05555555555556)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.700000000000003)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:27.508028,"(1.5, 2.38, 1.936923076923077)","(17.0, 70.0, 64.05555555555556)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.61111111111111)","(17.0, 60.0, 55.111111111111114)"
06-01-2023 11:54:28.514395,"(1.5, 2.38, 1.936923076923077)","(17.0, 70.0, 61.16666666666667)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.61111111111111)","(17.0, 60.0, 55.111111111111114)"
06-01-2023 11:54:29.559319,"(1.5, 2.38, 1.9507692307692308)","(17.0, 70.0, 61.16666666666667)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.61111111111111)","(17.0, 60.0, 55.111111111111114)"
06-01-2023 11:54:30.608207,"(1.5, 2.38, 1.9507692307692308)","(17.0, 70.0, 61.16666666666667)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.61111111111111)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:31.611844,"(1.5, 2.38, 1.9507692307692308)","(17.0, 70.0, 61.16666666666667)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.61111111111111)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:32.607058,"(1.5, 2.38, 1.936923076923077)","(17.0, 70.0, 61.16666666666667)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.61111111111111)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:33.628444,"(1.5, 2.38, 1.936923076923077)","(17.0, 70.0, 61.16666666666667)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 80.80000000000001)","(12.0, 27.0, 17.7)","(12.0, 24.0, 22.61111111111111)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:34.690463,"(1.5, 2.38, 1.936923076923077)","(17.0, 70.0, 61.16666666666667)","(3.3, 3.95, 3.4833333333333334)","(21.0, 120.0, 80.80000000000001)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:35.737583,"(1.5, 2.38, 1.9438461538461538)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 120.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:36.740764,"(1.5, 2.38, 1.9438461538461538)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:37.756417,"(1.5, 2.38, 1.9438461538461538)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:38.770849,"(1.5, 2.38, 1.9438461538461538)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:39.889170,"(1.5, 2.32, 2.206)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:40.970101,"(1.5, 2.32, 2.206)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:42.090161,"(1.5, 2.32, 2.206)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:43.035022,"(1.5, 2.32, 2.206)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:43.965077,"(1.5, 2.32, 2.206)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:44.988017,"(1.5, 2.32, 2.206)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:46.103714,"(1.5, 2.32, 2.206)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:47.268751,"(1.5, 2.32, 1.8699999999999999)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:48.372670,"(1.5, 2.32, 1.8699999999999999)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:54:49.489110,"(1.5, 2.32, 1.8699999999999999)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:50.582194,"(1.5, 2.32, 1.8699999999999999)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:51.636903,"(1.5, 2.32, 1.8699999999999999)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:52.683860,"(1.5, 2.32, 1.8699999999999999)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:53.723668,"(1.5, 2.32, 1.8699999999999999)","(17.0, 70.0, 61.33333333333333)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:54.719844,"(1.5, 2.3, 1.8722222222222222)","(17.0, 70.0, 61.33333333333333)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 69.25)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:55.721720,"(1.5, 2.28, 2.174)","(17.0, 70.0, 61.33333333333333)","(3.3, 3.95, 3.4833333333333334)","(21.0, 85.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:56.663348,"(1.5, 2.28, 2.174)","(17.0, 70.0, 61.33333333333333)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:57.750925,"(1.5, 2.28, 2.174)","(17.0, 70.0, 61.33333333333333)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:58.838800,"(1.5, 2.24, 2.1420000000000003)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 52.75)"
06-01-2023 11:54:59.973781,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.1)"
06-01-2023 11:55:01.073261,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 103.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:02.159978,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 130.0, 103.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:03.181487,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:04.228307,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:05.266440,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:06.318490,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:07.360687,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:08.311103,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:09.327211,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 97.57142857142857)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:10.363483,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 97.57142857142857)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:11.471226,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 97.57142857142857)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:12.493441,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 97.57142857142857)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:13.541112,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 97.57142857142857)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:14.507532,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 97.57142857142857)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:15.574426,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 97.14285714285714)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:16.673356,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 87.75)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:17.769001,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 17.7)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:18.770252,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 15.0)","(12.0, 24.0, 21.6)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:19.761311,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.0)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:20.766388,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:21.782306,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 57.125)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:22.820281,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 61.5)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 51.2)"
06-01-2023 11:55:23.796330,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 61.5)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 52.75)"
06-01-2023 11:55:24.841461,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 61.5)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 52.75)"
06-01-2023 11:55:25.979585,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 50.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 51.875)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 52.75)"
06-01-2023 11:55:27.087488,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 50.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 100.0, 51.875)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 52.75)"
06-01-2023 11:55:28.226879,"(1.5, 2.22, 1.8252)","(17.0, 70.0, 50.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 100.0, 56.0)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:29.322876,"(1.5, 2.2, 1.85)","(17.0, 70.0, 61.5)","(3.3, 3.95, 3.4833333333333334)","(21.0, 100.0, 56.0)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:30.314954,"(1.5, 2.18, 1.8933333333333333)","(17.0, 70.0, 61.16666666666667)","(3.3, 3.95, 3.4833333333333334)","(21.0, 100.0, 56.0)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:31.262935,"(1.5, 2.16, 1.8156)","(17.0, 70.0, 63.4375)","(3.3, 3.95, 3.4833333333333334)","(21.0, 100.0, 56.0)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:32.327094,"(1.5, 2.16, 1.8156)","(17.0, 70.0, 63.4375)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:33.402609,"(1.5, 2.16, 1.8156)","(17.0, 70.0, 63.4375)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:34.494718,"(1.5, 2.16, 1.8156)","(17.0, 70.0, 63.4375)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:35.501958,"(1.5, 2.16, 1.8156)","(17.0, 70.0, 63.4375)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:36.595865,"(1.5, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:37.692280,"(1.5, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:38.769017,"(1.5, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:39.841689,"(1.5, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:40.905818,"(1.5, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.3, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:41.922700,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:42.951939,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:44.076744,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:45.094537,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:46.058716,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:47.151017,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:48.304905,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:49.488936,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 56.875)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:50.625956,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 61.33333333333333)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:51.747306,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 61.33333333333333)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:52.763529,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 61.33333333333333)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 18.25)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:53.756672,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 61.33333333333333)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 21.6)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:54.865044,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 61.33333333333333)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:55.966299,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 61.33333333333333)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:57.095023,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 61.33333333333333)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:58.227128,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 61.33333333333333)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:55:59.422604,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 59.3)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:56:00.538489,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 64.05555555555556)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:56:01.745168,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 59.3)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:56:02.879206,"(1.45, 2.14, 1.8614285714285714)","(17.0, 70.0, 59.3)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 15.0)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:56:03.986638,"(1.45, 2.1, 1.8038461538461539)","(17.0, 70.0, 59.3)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 18.3)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:56:04.968246,"(1.45, 2.1, 1.8038461538461539)","(17.0, 70.0, 59.3)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 20.785714285714285)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
06-01-2023 11:56:06.044675,"(1.45, 2.1, 1.9747692307692308)","(17.0, 70.0, 59.3)","(3.4, 3.95, 3.4833333333333334)","(21.0, 110.0, 88.25)","(12.0, 27.0, 20.57142857142857)","(12.0, 24.0, 22.0)","(17.0, 60.0, 49.25)"
