,Alternate Shot,Sour Lemon,Epic Rooster,Maisey,Diamond Chipper,Trousseau,Goldstar Larson,Shane Baxter
12-01-2023 16:34:49.136019,"(1.4, 2.54, 2.3575)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 200.0, 79.0)","(21.0, 240.0, 108.0)"
12-01-2023 16:34:50.385688,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 200.0, 79.0)","(21.0, 240.0, 108.0)"
12-01-2023 16:34:51.628725,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 200.0, 79.0)","(21.0, 240.0, 108.0)"
12-01-2023 16:34:52.989125,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 200.0, 79.0)","(21.0, 240.0, 108.0)"
12-01-2023 16:34:54.810711,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 200.0, 79.0)","(21.0, 240.0, 108.0)"
12-01-2023 16:34:56.252813,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 200.0, 80.86363636363637)","(21.0, 240.0, 108.0)"
12-01-2023 16:34:57.424029,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 190.0, 80.86363636363637)","(21.0, 240.0, 108.0)"
12-01-2023 16:34:58.663577,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 220.0, 108.88888888888889)"
12-01-2023 16:35:00.050830,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 220.0, 134.28571428571428)"
12-01-2023 16:35:01.257596,"(1.4, 2.5, 2.36)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 220.0, 134.28571428571428)"
12-01-2023 16:35:02.355562,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 220.0, 117.77777777777777)"
12-01-2023 16:35:03.534784,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:04.587044,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:05.606096,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:06.852889,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:08.141804,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:09.266123,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:10.417006,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:11.555706,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:12.875767,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:14.052016,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:15.188702,"(1.4, 2.5, 2.43)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:16.541671,"(1.4, 2.5, 2.3208)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.946153846153846)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:17.947804,"(1.4, 2.5, 2.3208)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.728571428571428)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:19.400429,"(1.4, 2.5, 2.225)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:20.824505,"(1.4, 2.5, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:22.353028,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:23.787493,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:25.027649,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 83.1)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:26.122990,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 180.0, 73.5909090909091)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:27.338409,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 170.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:28.494714,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:29.798208,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:31.171818,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.54)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 96.36363636363636)"
12-01-2023 16:35:32.463837,"(1.4, 2.54, 2.25)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 230.0, 100.0)"
12-01-2023 16:35:33.756058,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 220.0, 117.77777777777777)"
12-01-2023 16:35:34.926699,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:36.098865,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:37.172360,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:38.286540,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:39.605158,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:40.823510,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:41.934452,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:43.059721,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:44.187508,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:45.303285,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:46.357923,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:47.462457,"(1.4, 2.54, 2.3544)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.5, 6.2294117647058815)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:48.742685,"(1.4, 2.52, 2.17625)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.0, 9.128571428571428)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:49.824865,"(1.4, 2.52, 2.214444444444444)","(19.0, 190.0, 71.26923076923077)","(4.0, 10.0, 9.128571428571428)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:50.905440,"(1.4, 2.52, 2.1825)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:51.957305,"(1.4, 2.52, 2.22)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:53.008043,"(1.4, 2.52, 2.22)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:54.146051,"(1.4, 2.52, 2.22)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:55.235054,"(1.4, 2.52, 2.22)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:56.293815,"(1.4, 2.52, 2.22)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:57.403192,"(1.4, 2.52, 2.22)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:58.368272,"(1.4, 2.52, 2.22)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:35:59.487868,"(1.4, 2.52, 2.22)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.957142857142857)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:36:00.747005,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:36:01.838441,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 108.0)"
12-01-2023 16:36:02.988321,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 134.28571428571428)"
12-01-2023 16:36:04.066970,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 220.0, 134.28571428571428)"
12-01-2023 16:36:05.259939,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 220.0, 134.28571428571428)"
12-01-2023 16:36:06.325746,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 220.0, 134.28571428571428)"
12-01-2023 16:36:07.338726,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 220.0, 134.28571428571428)"
12-01-2023 16:36:08.395095,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 220.0, 134.28571428571428)"
12-01-2023 16:36:09.467012,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 220.0, 160.0)"
12-01-2023 16:36:10.492075,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:11.588550,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:12.837928,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:13.882415,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:15.104741,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:16.206781,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:17.367398,"(1.4, 2.52, 2.32)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 7.833333333333334)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:18.545323,"(1.4, 2.52, 2.228)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.8, 8.785714285714285)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:19.725370,"(1.4, 2.6, 2.234)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.6, 8.785714285714285)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:21.021325,"(1.4, 2.6, 2.277058823529412)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.6, 8.614285714285714)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:22.063905,"(1.4, 2.58, 2.2577777777777777)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.4, 8.614285714285714)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:23.084405,"(1.4, 2.58, 2.2577777777777777)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.4, 8.614285714285714)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
12-01-2023 16:36:24.130391,"(1.4, 2.58, 2.2577777777777777)","(19.0, 190.0, 71.26923076923077)","(4.0, 9.4, 8.614285714285714)","(19.0, 190.0, 69.88461538461539)","(19.0, 160.0, 99.35714285714286)","(9.0, 21.0, 19.854545454545455)","(19.0, 160.0, 99.35714285714286)","(21.0, 240.0, 138.46153846153845)"
