,Austrian Legend,Referral,Freddy Vegas,Billy Nailer,Inspired Reason
04-01-2023 15:20:01.089714,"(26.0, 95.0, 69.28571428571429)","(81.0, 590.0, 349.09090909090907)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:01.979546,"(26.0, 95.0, 69.28571428571429)","(81.0, 590.0, 349.09090909090907)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:02.891220,"(26.0, 95.0, 43.36363636363636)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:03.823216,"(26.0, 95.0, 43.36363636363636)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:04.661146,"(26.0, 95.0, 43.36363636363636)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:05.437816,"(26.0, 95.0, 43.36363636363636)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:06.306873,"(26.0, 95.0, 43.36363636363636)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:07.176559,"(26.0, 95.0, 43.36363636363636)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:07.996110,"(26.0, 95.0, 43.36363636363636)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:08.883123,"(26.0, 95.0, 43.36363636363636)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:09.836332,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:10.762058,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:11.612556,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:12.416647,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:13.318480,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:14.176350,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:15.016047,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:15.884112,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:16.746074,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:17.588305,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:18.469347,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:19.277273,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:20.151325,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:20.979893,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:21.816481,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:22.689297,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:23.592558,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:24.522125,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:25.378223,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:26.180775,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:27.062529,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:27.967136,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:28.840931,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:29.685642,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:30.605320,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:31.489073,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:32.382117,"(26.0, 95.0, 53.85714285714286)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:33.247224,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:34.171629,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:35.168539,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:36.064767,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:36.860829,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:37.739858,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:38.687442,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:39.512606,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:40.369305,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:41.275005,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
04-01-2023 15:20:42.193547,"(26.0, 95.0, 51.30769230769231)","(81.0, 590.0, 208.1818181818182)","(4.0, 6.0, 5.120454545454545)","(3.6, 6.6, 5.302941176470588)","(1.45, 2.26, 1.7558620689655173)"
