,Lads On Fire,Balmain Juror,Style Council,Mott The Hoople,Blowin A Tune,Dragon Princess,Lenny Rocks Out,Aurora Damiro
09-01-2023 10:18:40.798721,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:42.026058,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:43.131973,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:44.183248,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:45.244063,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:46.273860,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:47.398011,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:48.539882,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:49.717785,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:50.861051,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:51.969777,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.882352941176471)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:53.065942,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:54.110028,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:55.200283,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:56.317903,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:57.427297,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:58.603120,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:18:59.680784,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:00.699835,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:01.758831,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:02.881196,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:04.043642,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:05.193165,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:06.264737,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:07.358539,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:08.444627,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:09.542713,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:10.644179,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:11.765319,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:12.898879,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:14.001309,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:15.114129,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:16.205889,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:17.298733,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:18.415945,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:19.505809,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 220.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:20.574235,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 390.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:21.663143,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:22.672667,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:23.731457,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.925)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:24.826593,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.925)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:25.956909,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.925)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:27.066815,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 6.925)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:28.205420,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 10.066666666666666)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:29.248192,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:30.359452,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:31.538493,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:32.695884,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:33.866616,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:35.001691,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:36.105220,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:37.167225,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 325.0)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:38.212137,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.4)","(91.0, 610.0, 525.0)","(41.0, 380.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 724.2857142857143)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:39.305618,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 11.1)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 980.0, 724.2857142857143)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:40.353981,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 10.166666666666668)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 980.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:41.515445,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:42.674196,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:43.807982,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:44.957069,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:46.101478,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:47.163593,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:48.239015,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:49.425135,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:50.511924,"(3.0, 5.7, 3.5125)","(6.5, 12.5, 12.09375)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:51.619806,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.625)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:52.681179,"(3.0, 5.7, 3.5125)","(6.5, 11.5, 11.15625)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:53.684083,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:54.725262,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:55.854830,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:57.013147,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 8.1)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:58.188159,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 9.17142857142857)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:19:59.348585,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:20:00.518312,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(41.0, 390.0, 180.76923076923077)","(2.6, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(2.9, 3.95, 3.2416666666666667)"
09-01-2023 10:20:01.633321,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:02.746980,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:03.814367,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:04.910761,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:06.013107,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:07.125214,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:08.234322,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:09.293411,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 497.5)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:10.363426,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 532.7272727272727)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:11.496193,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 493.33333333333337)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:12.622871,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 525.0)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 493.33333333333337)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
09-01-2023 10:20:13.791227,"(3.0, 5.7, 3.5125)","(6.5, 12.0, 11.0)","(91.0, 610.0, 728.5714285714286)","(51.0, 390.0, 180.76923076923077)","(2.7, 5.2, 3.7666666666666666)","(71.0, 580.0, 515.0)","(11.0, 32.0, 28.1)","(3.0, 3.95, 3.2416666666666667)"
