,Divine Law,Wicked Mad,Bourbon Over Ice,Charlie Potatoes,More Please,Royal Spy,Subject To Change,Ridiculous,Close The Case,Manolito
12-01-2023 12:58:03.870107,"(6.0, 7.6, 7.5)","(7.0, 22.0, 18.4)","(6.0, 13.5, 12.7)","(15.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.90909090909091)","(7.0, 7.6, 7.331868131868132)","(7.0, 11.0, 10.375)","(14.0, 90.0, 51.5)","(19.0, 150.0, 105.16666666666667)","(3.6, 3.25, 3.225833333333333)"
12-01-2023 12:58:05.208226,"(6.0, 7.6, 7.5)","(7.0, 22.0, 19.25)","(6.0, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 18.0, 17.90909090909091)","(6.5, 7.6, 7.331868131868132)","(7.0, 11.5, 10.375)","(14.0, 90.0, 51.5)","(19.0, 150.0, 105.16666666666667)","(3.5, 3.25, 3.105)"
12-01-2023 12:58:06.633466,"(6.0, 7.6, 7.5)","(7.0, 22.0, 18.25)","(6.0, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 18.0, 17.90909090909091)","(6.5, 7.6, 7.331868131868132)","(7.0, 11.5, 10.375)","(14.0, 90.0, 51.5)","(19.0, 150.0, 105.16666666666667)","(3.5, 3.25, 3.105)"
12-01-2023 12:58:08.033524,"(6.0, 7.6, 7.5)","(7.0, 22.0, 18.25)","(6.0, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 18.0, 17.90909090909091)","(6.5, 7.6, 7.331868131868132)","(7.0, 11.5, 10.375)","(14.0, 90.0, 51.5)","(19.0, 150.0, 105.16666666666667)","(3.3, 3.25, 3.105)"
12-01-2023 12:58:09.354641,"(6.0, 7.6, 7.5)","(7.0, 22.0, 19.75)","(6.0, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 18.0, 17.90909090909091)","(6.5, 7.6, 7.331868131868132)","(7.0, 11.5, 10.375)","(14.0, 90.0, 51.5)","(19.0, 150.0, 116.25)","(3.3, 3.25, 3.105)"
12-01-2023 12:58:10.656562,"(6.0, 7.6, 7.5)","(7.0, 22.0, 19.0)","(6.0, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 18.0, 17.0)","(6.5, 7.6, 7.331868131868132)","(7.0, 11.5, 10.375)","(14.0, 90.0, 51.5)","(19.0, 150.0, 116.25)","(3.3, 3.25, 3.105)"
12-01-2023 12:58:11.904933,"(6.0, 7.6, 7.5)","(7.0, 22.0, 19.0)","(6.0, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.0)","(6.5, 7.6, 7.331868131868132)","(7.0, 11.5, 10.933333333333334)","(14.0, 90.0, 64.5)","(19.0, 150.0, 116.25)","(3.3, 3.25, 3.105)"
12-01-2023 12:58:13.211639,"(6.0, 7.6, 7.5)","(7.0, 22.0, 19.0)","(6.0, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.0)","(6.5, 7.6, 7.331868131868132)","(7.0, 11.5, 10.82857142857143)","(14.0, 90.0, 64.66666666666666)","(19.0, 150.0, 116.25)","(3.3, 3.25, 3.105)"
12-01-2023 12:58:14.492476,"(6.0, 7.6, 7.5)","(7.5, 22.0, 19.0)","(6.5, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.0)","(6.5, 7.6, 7.331868131868132)","(7.5, 11.0, 10.82857142857143)","(14.0, 90.0, 64.5)","(19.0, 150.0, 116.25)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:15.797629,"(6.0, 7.6, 7.5)","(7.5, 22.0, 18.25)","(6.5, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.0)","(6.5, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 51.5)","(19.0, 150.0, 72.85714285714286)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:17.190721,"(6.0, 7.6, 7.5)","(7.5, 22.0, 18.25)","(6.5, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.0)","(6.5, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 51.5)","(19.0, 150.0, 72.85714285714286)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:18.575014,"(6.0, 7.6, 7.5)","(7.5, 22.0, 18.25)","(6.5, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.90909090909091)","(6.5, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 51.5)","(19.0, 150.0, 72.85714285714286)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:20.049335,"(6.0, 7.6, 7.5)","(7.5, 22.0, 18.25)","(6.5, 13.5, 12.7)","(14.0, 16.5, 15.833333333333334)","(11.0, 18.0, 17.90909090909091)","(6.5, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 51.5)","(19.0, 150.0, 72.85714285714286)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:21.418572,"(6.0, 7.6, 7.5)","(7.5, 22.0, 18.25)","(6.5, 13.5, 13.0)","(14.0, 16.5, 15.833333333333334)","(11.0, 18.0, 17.90909090909091)","(6.5, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 51.5)","(19.0, 150.0, 101.25)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:22.705389,"(6.0, 7.6, 7.5)","(7.5, 22.0, 19.0)","(6.5, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(11.0, 18.0, 17.0)","(6.5, 7.6, 7.333333333333333)","(7.5, 11.0, 10.65)","(14.0, 90.0, 51.5)","(19.0, 130.0, 101.25)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:23.873600,"(6.0, 7.6, 7.5)","(7.5, 22.0, 19.3)","(6.5, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.0)","(6.5, 7.6, 7.333333333333333)","(7.5, 11.5, 10.65)","(14.0, 90.0, 51.5)","(19.0, 130.0, 101.25)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:25.190300,"(6.0, 7.6, 7.5)","(7.5, 22.0, 19.3)","(6.5, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(11.0, 17.5, 17.0)","(6.5, 7.6, 7.333333333333333)","(7.5, 11.5, 10.65)","(14.0, 90.0, 64.5)","(19.0, 130.0, 101.25)","(3.4, 3.25, 3.105)"
12-01-2023 12:58:26.640975,"(6.0, 7.6, 7.5)","(8.0, 22.0, 19.3)","(6.5, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.5, 10.7)","(14.0, 90.0, 64.66666666666666)","(18.0, 130.0, 101.25)","(3.2, 3.25, 3.105)"
12-01-2023 12:58:28.069081,"(6.0, 7.6, 7.5)","(8.0, 22.0, 20.0)","(6.5, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 64.83333333333334)","(18.0, 130.0, 101.25)","(3.2, 3.25, 3.105)"
12-01-2023 12:58:29.553074,"(6.0, 7.6, 7.5)","(8.0, 22.0, 20.0)","(6.5, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 64.5)","(18.0, 130.0, 101.25)","(3.2, 3.25, 3.105)"
12-01-2023 12:58:30.896827,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(6.5, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 64.66666666666666)","(18.0, 130.0, 101.25)","(3.2, 3.25, 3.105)"
12-01-2023 12:58:32.192387,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(6.5, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 64.5)","(18.0, 130.0, 101.25)","(3.2, 3.25, 3.105)"
12-01-2023 12:58:33.582429,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.90909090909091)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(14.0, 90.0, 64.5)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:34.911807,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 18.0, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.65)","(14.0, 90.0, 51.5)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:36.269809,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.5, 10.65)","(14.0, 90.0, 51.5)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:37.553917,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.5, 10.65)","(14.0, 90.0, 51.5)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:38.928727,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.5, 10.65)","(14.0, 90.0, 51.5)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:40.238997,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.5, 10.65)","(14.0, 90.0, 51.5)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:41.674830,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.0)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.5, 10.65)","(14.0, 90.0, 77.5)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:43.020463,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 17.5, 17.90909090909091)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.5, 10.52)","(14.0, 90.0, 77.5)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:44.382107,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 18.0, 17.90909090909091)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.52)","(14.0, 90.0, 65.16666666666666)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:45.724439,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 18.0, 17.90909090909091)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.52)","(14.0, 90.0, 65.16666666666666)","(17.0, 130.0, 101.25)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:47.077298,"(6.0, 7.6, 7.5)","(9.0, 22.0, 20.0)","(7.0, 13.5, 12.166666666666666)","(14.0, 16.5, 15.833333333333334)","(12.0, 18.0, 17.90909090909091)","(6.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.52)","(14.0, 90.0, 65.16666666666666)","(17.0, 130.0, 107.7)","(3.0, 3.25, 3.105)"
12-01-2023 12:58:48.414106,"(6.5, 7.6, 7.5)","(11.0, 22.0, 19.5)","(8.0, 13.5, 12.166666666666666)","(16.0, 16.5, 15.833333333333334)","(16.0, 18.0, 17.90909090909091)","(5.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(19.0, 90.0, 65.16666666666666)","(21.0, 130.0, 107.7)","(2.5, 3.25, 3.076)"
12-01-2023 12:58:49.738303,"(6.5, 7.6, 7.5)","(11.0, 21.0, 19.5)","(8.0, 13.5, 12.166666666666666)","(16.0, 16.5, 15.833333333333334)","(16.0, 18.0, 17.90909090909091)","(5.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.7)","(19.0, 90.0, 65.16666666666666)","(21.0, 130.0, 107.7)","(2.5, 3.25, 3.076)"
12-01-2023 12:58:51.048669,"(6.5, 7.6, 7.5)","(11.0, 21.0, 19.5)","(8.0, 13.5, 12.166666666666666)","(16.0, 16.5, 15.833333333333334)","(16.0, 18.0, 17.0)","(5.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.82857142857143)","(19.0, 90.0, 60.2)","(21.0, 130.0, 74.5)","(2.5, 3.25, 3.0549999999999997)"
12-01-2023 12:58:52.349876,"(6.5, 7.6, 7.5)","(11.0, 21.0, 19.5)","(8.0, 13.5, 12.166666666666666)","(16.0, 16.5, 17.863636363636363)","(16.0, 17.5, 17.0)","(5.0, 7.6, 7.333333333333333)","(7.5, 11.0, 10.375)","(19.0, 90.0, 60.2)","(21.0, 130.0, 74.5)","(2.5, 3.15, 3.0549999999999997)"
12-01-2023 12:58:53.669749,"(6.5, 7.6, 7.55)","(11.0, 21.0, 19.5)","(8.0, 13.5, 12.166666666666666)","(16.0, 18.0, 19.681818181818183)","(16.0, 17.5, 17.0)","(5.0, 7.6, 7.333333333333333)","(7.5, 11.5, 10.25)","(19.0, 90.0, 60.2)","(21.0, 130.0, 107.7)","(2.5, 3.15, 3.0549999999999997)"
12-01-2023 12:58:55.272853,"(7.0, 7.6, 7.55)","(13.0, 21.0, 18.0)","(9.0, 13.5, 12.166666666666666)","(19.0, 20.0, 19.681818181818183)","(19.0, 17.5, 17.0)","(4.6, 7.6, 7.333333333333333)","(8.0, 11.0, 10.25)","(21.0, 90.0, 60.2)","(26.0, 130.0, 107.7)","(2.2, 3.15, 3.0549999999999997)"
12-01-2023 12:58:56.726853,"(7.0, 7.6, 7.55)","(13.0, 21.0, 18.0)","(9.0, 13.5, 12.166666666666666)","(19.0, 20.0, 19.681818181818183)","(19.0, 17.5, 17.0)","(4.6, 7.6, 7.333333333333333)","(8.0, 11.0, 10.25)","(21.0, 90.0, 60.2)","(26.0, 130.0, 107.7)","(2.2, 3.15, 3.0549999999999997)"
12-01-2023 12:58:58.147692,"(7.0, 7.6, 7.55)","(13.0, 21.0, 18.0)","(9.0, 13.5, 12.166666666666666)","(19.0, 20.0, 19.681818181818183)","(19.0, 17.5, 17.0)","(4.6, 7.6, 7.333333333333333)","(8.0, 11.0, 10.25)","(21.0, 90.0, 60.2)","(26.0, 130.0, 74.5)","(2.2, 3.15, 3.0549999999999997)"
12-01-2023 12:58:59.472864,"(7.0, 7.6, 7.574999999999999)","(13.0, 21.0, 18.0)","(9.0, 13.5, 12.166666666666666)","(19.0, 20.0, 18.25)","(19.0, 17.5, 17.90909090909091)","(4.6, 7.6, 7.333333333333333)","(8.0, 11.0, 10.25)","(21.0, 90.0, 60.2)","(26.0, 130.0, 74.5)","(2.2, 3.15, 3.0549999999999997)"
12-01-2023 12:59:00.836014,"(7.0, 7.6, 7.55)","(13.0, 21.0, 18.0)","(9.0, 13.5, 12.166666666666666)","(19.0, 19.5, 18.25)","(19.0, 18.0, 17.90909090909091)","(4.6, 7.6, 7.333333333333333)","(8.0, 11.0, 10.25)","(21.0, 90.0, 60.2)","(26.0, 130.0, 74.5)","(2.2, 3.15, 3.036)"
12-01-2023 12:59:02.169408,"(7.0, 7.6, 7.55)","(13.0, 21.0, 18.0)","(9.0, 13.5, 12.166666666666666)","(19.0, 19.5, 18.1)","(19.0, 18.0, 17.0)","(4.6, 7.6, 7.725)","(8.0, 11.0, 10.6)","(21.0, 90.0, 71.375)","(26.0, 130.0, 74.5)","(2.2, 3.15, 3.1207692307692305)"
12-01-2023 12:59:03.483844,"(7.0, 7.6, 7.5)","(13.0, 21.0, 17.571428571428573)","(9.0, 13.5, 13.0)","(19.0, 19.0, 18.1)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.6)","(21.0, 90.0, 53.0)","(26.0, 130.0, 74.5)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:04.796386,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.25)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.6)","(21.0, 90.0, 41.0)","(26.0, 130.0, 93.0)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:06.310093,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.25)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.4)","(21.0, 90.0, 41.33333333333333)","(26.0, 130.0, 93.0)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:07.672008,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.25)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.4)","(21.0, 90.0, 41.33333333333333)","(26.0, 130.0, 102.25)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:09.069369,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.25)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.4)","(21.0, 90.0, 41.33333333333333)","(26.0, 130.0, 109.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:10.403457,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.75)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.4)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 122.71428571428571)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:11.722154,"(7.0, 7.6, 7.5)","(13.0, 21.0, 17.571428571428573)","(9.0, 13.5, 13.045454545454545)","(19.0, 20.0, 19.6)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.4)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:13.030083,"(7.0, 7.6, 7.5)","(13.0, 21.0, 17.571428571428573)","(9.0, 13.5, 13.045454545454545)","(19.0, 21.0, 19.0)","(19.0, 17.5, 17.90909090909091)","(4.6, 7.8, 7.463529411764706)","(8.0, 11.0, 10.25)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:14.302892,"(7.0, 7.6, 7.5)","(13.0, 21.0, 17.571428571428573)","(9.0, 13.5, 13.045454545454545)","(19.0, 20.0, 18.25)","(19.0, 18.0, 17.90909090909091)","(4.6, 8.0, 7.463529411764706)","(8.0, 10.5, 10.25)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:15.635167,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 20.0, 18.642857142857142)","(19.0, 18.0, 17.0)","(4.6, 8.0, 7.725)","(8.0, 10.5, 10.25)","(21.0, 90.0, 41.0)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:16.967037,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.5, 18.642857142857142)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 10.5, 10.25)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:18.371627,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.5, 18.5)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 10.5, 10.25)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:19.707128,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.5)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 10.5, 10.25)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:21.110079,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.5)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 10.5, 10.25)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:22.469791,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.5)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 10.5, 10.25)","(21.0, 90.0, 41.0)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:23.783773,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.25)","(19.0, 17.5, 17.90909090909091)","(4.6, 7.8, 7.463529411764706)","(8.0, 10.5, 10.6)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1271999999999998)"
12-01-2023 12:59:25.151786,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.25)","(19.0, 18.0, 17.90909090909091)","(4.6, 8.0, 7.463529411764706)","(8.0, 11.0, 10.6)","(21.0, 90.0, 41.0)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.082)"
12-01-2023 12:59:26.544638,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.0, 18.375)","(19.0, 18.0, 17.90909090909091)","(4.6, 8.0, 7.463529411764706)","(8.0, 11.0, 10.6)","(21.0, 90.0, 41.0)","(26.0, 140.0, 74.75)","(2.2, 3.15, 3.0744444444444445)"
12-01-2023 12:59:27.825540,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.5, 18.375)","(19.0, 18.0, 17.90909090909091)","(4.6, 8.0, 7.463529411764706)","(8.0, 11.0, 10.4)","(21.0, 90.0, 41.0)","(26.0, 130.0, 79.75)","(2.2, 3.15, 3.0862499999999997)"
12-01-2023 12:59:29.060970,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.5, 18.375)","(19.0, 18.0, 17.90909090909091)","(4.6, 8.0, 7.463529411764706)","(8.0, 11.0, 10.4)","(21.0, 90.0, 41.0)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.0862499999999997)"
12-01-2023 12:59:30.349474,"(7.0, 7.6, 7.5)","(13.0, 21.0, 18.0)","(9.0, 13.5, 13.045454545454545)","(19.0, 19.5, 18.375)","(19.0, 18.0, 17.90909090909091)","(4.6, 8.0, 7.463529411764706)","(8.0, 11.0, 10.65)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.0233333333333334)"
12-01-2023 12:59:31.737896,"(7.0, 7.6, 7.55)","(13.0, 21.0, 18.0)","(9.0, 13.5, 12.833333333333332)","(19.0, 19.5, 18.375)","(19.0, 18.0, 17.0)","(4.6, 8.0, 7.725)","(8.0, 11.5, 10.7)","(21.0, 90.0, 41.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.1116666666666664)"
12-01-2023 12:59:33.155234,"(7.0, 9.4, 7.869565217391305)","(13.0, 21.0, 19.285714285714285)","(9.0, 13.5, 11.1)","(19.0, 19.5, 19.235294117647058)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.5)","(21.0, 90.0, 40.33333333333333)","(26.0, 140.0, 115.8)","(2.2, 3.15, 3.128095238095238)"
12-01-2023 12:59:34.649170,"(7.0, 9.2, 8.399999999999999)","(13.0, 21.0, 19.071428571428573)","(9.0, 13.5, 11.1)","(19.0, 19.5, 19.235294117647058)","(19.0, 17.5, 17.0)","(4.6, 7.8, 7.725)","(8.0, 11.0, 10.5)","(21.0, 90.0, 40.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.128095238095238)"
12-01-2023 12:59:35.978875,"(7.0, 9.2, 8.123076923076923)","(13.0, 21.0, 19.071428571428573)","(9.0, 13.5, 11.1)","(19.0, 19.5, 18.0)","(19.0, 17.5, 17.90909090909091)","(4.6, 7.8, 7.463529411764706)","(8.0, 11.0, 10.375)","(21.0, 90.0, 40.33333333333333)","(26.0, 140.0, 79.75)","(2.2, 3.15, 3.070689655172414)"
12-01-2023 12:59:37.257289,"(7.0, 9.0, 8.644444444444444)","(13.0, 21.0, 19.071428571428573)","(9.0, 13.5, 11.1)","(19.0, 19.0, 18.0)","(19.0, 18.0, 17.90909090909091)","(4.6, 8.0, 7.457142857142857)","(8.0, 11.5, 10.375)","(21.0, 90.0, 40.33333333333333)","(26.0, 140.0, 79.5)","(2.2, 3.15, 3.060967741935484)"
12-01-2023 12:59:38.545855,"(7.0, 9.0, 8.644444444444444)","(13.0, 21.0, 19.071428571428573)","(9.0, 13.5, 11.1)","(19.0, 19.0, 18.25)","(19.0, 18.0, 17.0)","(4.6, 8.0, 7.72258064516129)","(8.0, 11.5, 10.933333333333334)","(21.0, 90.0, 40.33333333333333)","(26.0, 140.0, 115.8)","(2.2, 3.15, 3.0637499999999998)"
