,Heza Starman,Complicated,Fullon,Major Monty Nz,Sokys Falcon,Tiger Cheddar,Jaffa Nz,Mangochililime,Glamors Symbol,Got The Goods
09-01-2023 14:37:56.436343,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.323076923076924)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:37:57.886400,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.323076923076924)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:37:59.268214,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.3428571428571425)","(4.6, 99999, 99990)","(6.0, 12.5, 6.607142857142858)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:00.622665,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:01.884636,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:03.142351,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:04.417786,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:05.790288,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:07.145874,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:08.522642,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:09.939838,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:11.305463,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 6.685714285714285)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:12.685677,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:13.981477,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:15.325133,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:16.592208,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:17.895701,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:19.245361,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:20.595021,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:21.958065,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:23.246879,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:24.503006,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:25.828217,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:27.211870,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:28.674487,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:30.131995,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:31.489389,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:32.828918,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:34.174028,"(21.0, 70.0, 58.44444444444444)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:35.495388,"(21.0, 70.0, 57.125)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:36.749479,"(21.0, 70.0, 57.125)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:37.926959,"(21.0, 70.0, 57.125)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:39.129603,"(21.0, 70.0, 57.125)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:40.427023,"(21.0, 70.0, 57.125)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:41.712079,"(21.0, 70.0, 57.125)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:42.945221,"(21.0, 70.0, 57.125)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:44.316210,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:45.761522,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:47.114128,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:48.764107,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:50.261520,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:51.782057,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:53.142402,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:54.476732,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:55.736892,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:57.035027,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:58.355477,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:38:59.640206,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:39:00.905969,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:39:02.178466,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:39:03.428494,"(21.0, 70.0, 56.625)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:39:04.778103,"(21.0, 70.0, 34.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:39:06.012309,"(21.0, 70.0, 34.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 15.760000000000002)","(6.0, 13.0, 8.68)","(4.4, 99999, 99990)"
09-01-2023 14:39:07.265757,"(21.0, 70.0, 34.66666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.449999999999999)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.56)","(4.4, 99999, 99990)"
09-01-2023 14:39:08.518924,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:09.748913,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:11.108198,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:12.408719,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:13.704616,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:14.987745,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:16.261621,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:17.531154,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:18.750222,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:19.986336,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:21.238519,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.729411764705883)","(4.4, 99999, 99990)"
09-01-2023 14:39:22.437751,"(21.0, 70.0, 52.333333333333336)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.361538461538462)","(4.4, 99999, 99990)"
09-01-2023 14:39:23.628804,"(21.0, 70.0, 61.16666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.361538461538462)","(4.4, 99999, 99990)"
09-01-2023 14:39:24.767425,"(21.0, 70.0, 61.16666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.361538461538462)","(4.4, 99999, 99990)"
09-01-2023 14:39:25.909408,"(21.0, 70.0, 61.16666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.361538461538462)","(4.4, 99999, 99990)"
09-01-2023 14:39:27.053603,"(21.0, 70.0, 61.16666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.361538461538462)","(4.4, 99999, 99990)"
09-01-2023 14:39:28.198271,"(21.0, 70.0, 61.16666666666667)","(81.0, 220.0, 175.71428571428572)","(5.5, 8.2, 7.866666666666666)","(4.6, 99999, 99990)","(6.0, 12.5, 8.215789473684211)","(71.0, 220.0, 175.71428571428572)","(5.0, 99999, 99990)","(10.0, 20.0, 17.880000000000003)","(6.0, 13.0, 11.361538461538462)","(4.4, 99999, 99990)"
