,Lord Denzel,Willsintown,Weasel Nz,Game Keeper,Milly An Eyre Nz,Datsinahurri,Living Free,Our Dolly,Three Machs
07-12-2022 19:43:38.954142,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 16.0, 13.5)","(2.8, 3.95, 3.8675)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:40.235795,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 16.0, 13.5)","(2.8, 3.95, 3.8675)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:41.558944,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 16.0, 13.5)","(2.8, 3.95, 3.8675)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:42.747162,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 16.0, 13.5)","(2.8, 3.95, 3.8675)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:44.013717,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 16.0, 12.928571428571429)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:45.409854,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:46.768089,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:48.420909,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.5, 13.4)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:49.873759,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:51.464029,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:53.062806,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:54.608497,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:56.100952,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.711034482758621)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:57.437408,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:58.684684,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:43:59.943320,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:01.292961,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:02.596511,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:03.953818,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:05.321902,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:06.737777,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:08.099018,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:09.431885,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:10.788106,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:12.130442,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:13.484060,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:14.835317,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:16.235223,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:17.920650,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:19.452308,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:21.028606,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:22.693226,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:24.181807,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:25.716317,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.8746739130434786)","(5.5, 8.0, 6.95)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:27.255849,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.857752808988764)","(5.5, 8.0, 7.4)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:28.982933,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.857752808988764)","(5.5, 8.0, 7.4)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:30.585307,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.857752808988764)","(5.5, 8.0, 7.4)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:32.166276,"(3.8, 5.4, 5.0285714285714285)","(101.0, 350.0, 250.0)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.8295402298850574)","(5.5, 8.0, 7.4)","(7.0, 9.8, 8.760000000000002)"
07-12-2022 19:44:33.911395,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.85, 3.75)","(5.5, 8.0, 7.4)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:35.641540,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.85, 3.59)","(5.5, 8.0, 6.666666666666667)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:37.280847,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 307.5)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.85, 3.5)","(5.5, 8.0, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:38.728715,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:40.187422,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:41.630997,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:43.103736,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:44.605184,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:46.054571,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:47.449668,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:48.897606,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:50.330011,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:51.775021,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:53.238204,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:54.632484,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:56.067058,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:57.559214,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:44:59.053447,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:45:00.530068,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:45:01.963660,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:45:03.427638,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 9.114285714285716)"
07-12-2022 19:45:04.817283,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.8, 8.127272727272727)"
07-12-2022 19:45:06.317169,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 225.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.611111111111111)","(5.5, 7.8, 6.45)","(7.0, 9.0, 8.127272727272727)"
07-12-2022 19:45:07.826541,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.5999999999999996)","(5.5, 7.8, 6.45)","(7.0, 9.0, 7.949999999999999)"
07-12-2022 19:45:09.277939,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.5999999999999996)","(5.5, 7.8, 6.45)","(7.0, 9.0, 7.949999999999999)"
07-12-2022 19:45:10.709596,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 9.0, 7.949999999999999)"
07-12-2022 19:45:12.161720,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 9.0, 8.8)"
07-12-2022 19:45:13.627615,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:15.129136,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:16.603311,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:18.133161,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:19.596130,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:21.052839,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:22.577902,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:24.100821,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:25.601414,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:27.128761,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:28.580606,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:30.071164,"(3.8, 5.4, 5.133333333333334)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 323.33333333333337)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.6555555555555554)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:31.502341,"(3.8, 5.4, 5.2)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 326.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.9, 3.85)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:32.861294,"(3.8, 5.4, 5.042857142857143)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 326.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.6833333333333336)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
07-12-2022 19:45:34.232236,"(3.8, 5.3, 5.121428571428572)","(101.0, 350.0, 316.6666666666667)","(101.0, 99999, 99990)","(81.0, 350.0, 326.0)","(4.6, 99999, 99990)","(9.0, 15.0, 13.4)","(2.8, 3.95, 3.6833333333333336)","(5.5, 7.8, 6.45)","(7.0, 10.0, 8.8)"
