,Teamplay Miss,Thats Hectic,Shaq Owes,Jingalong Lotte,Showtime Lydia,Ebby Von
16-12-2022 10:54:02.553829,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:03.845449,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:05.099358,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:06.200616,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:07.344870,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:08.535879,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:09.718514,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:10.925507,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:12.109487,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:13.340567,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:14.687294,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:15.998692,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:17.321881,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:18.554362,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:19.807068,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:21.084890,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:22.386981,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:23.479841,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:24.454640,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:25.517217,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:26.605893,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:27.728826,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:28.764414,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:29.822933,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:30.832747,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:31.842401,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:32.903947,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:34.047789,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:35.173657,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:36.222733,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:37.141946,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:38.137502,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:39.189140,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:40.233014,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:41.296539,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:42.360122,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:43.412474,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:44.392023,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:45.343943,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:46.320546,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:47.388108,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:48.382697,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:49.369932,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:50.345436,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:51.374760,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:52.373749,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:53.358746,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:54.237094,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:55.142129,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:56.113800,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:57.101780,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:58.016162,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:54:58.994116,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:00.039537,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:01.008702,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:01.964036,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:02.860311,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:03.812867,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:04.791164,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:05.782825,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:06.663783,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:07.661464,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:08.643407,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:09.556057,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:10.629608,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:11.734682,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:12.799233,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:13.843965,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:14.934133,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:16.017164,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:17.080953,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:18.102312,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:19.075029,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:20.071291,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:21.062021,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:22.022799,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:23.198330,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:24.235459,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:25.325405,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:26.251665,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:27.241817,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:28.227877,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:29.190883,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:30.096694,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:31.044514,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:32.006098,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:32.887019,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:33.793807,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:34.823464,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:35.820870,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:36.789736,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:37.751554,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:38.723871,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:39.563183,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:40.425692,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:41.422256,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:42.429215,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:43.435606,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:44.356114,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:45.250731,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:46.164476,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:47.059351,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:48.006690,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:48.925668,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:49.855405,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
16-12-2022 10:55:50.786827,"(4.2, 6.0, 5.402777777777778)","(18.0, 95.0, 57.5)","(12.0, 36.0, 27.607142857142858)","(18.0, 50.0, 32.25)","(2.9, 4.3, 3.493333333333333)","(2.0, 3.25, 2.8586363636363634)"
